i,j,k,conf,est
16,17,30,total_lmp_da,0.7299613356590271
16,17,30,da_as_total_mw_primary_reserve,0.0832858681678772
16,17,30,da_as_total_mw_synchronized_reserve,0.09461694955825806
16,17,30,da_as_total_mw_thirty_minutes_reserve,0.2916261553764343
16,17,31,net_actual_interchange_mw,0.2178303599357605
16,17,31,gross_actual_interchange_mw,0.19570720195770264
16,17,31,total_gen,0.5197538137435913
16,17,31,metered_load_mw,0.5144582986831665
16,17,31,total_losses,0.2792091369628906
16,17,31,congestion_price_da,0.11871975660324097
16,17,31,congestion_price_rt,0.08442491292953491
16,17,31,marginal_loss_price_da,0.17549055814743042
16,17,31,total_lmp_da,0.25978541374206543
16,17,31,da_as_total_mw_primary_reserve,0.45482927560806274
16,17,31,da_as_total_mw_synchronized_reserve,0.5335894227027893
16,17,31,da_as_total_mw_thirty_minutes_reserve,0.19461268186569214
16,17,32,net_actual_interchange_mw,0.2103137969970703
16,17,32,gross_actual_interchange_mw,0.197154700756073
16,17,32,total_gen,0.5265440940856934
16,17,32,metered_load_mw,0.5198817253112793
16,17,32,total_losses,0.28311651945114136
16,17,32,congestion_price_da,0.1179811954498291
16,17,32,congestion_price_rt,0.0721403956413269
16,17,32,marginal_loss_price_da,0.17837250232696533
16,17,32,total_lmp_da,0.26266562938690186
16,17,32,da_as_total_mw_primary_reserve,0.4575246572494507
16,17,32,da_as_total_mw_synchronized_reserve,0.5342944860458374
16,17,32,da_as_total_mw_thirty_minutes_reserve,0.1982843279838562
16,17,33,net_actual_interchange_mw,0.22794556617736816
16,17,33,gross_actual_interchange_mw,0.19815737009048462
16,17,33,total_gen,0.5285817384719849
16,17,33,metered_load_mw,0.5239875316619873
16,17,33,total_losses,0.27217596769332886
16,17,33,congestion_price_da,0.11741513013839722
16,17,33,congestion_price_rt,0.08465415239334106
16,17,33,marginal_loss_price_da,0.18285489082336426
16,17,33,total_lmp_da,0.27311933040618896
16,17,33,da_as_total_mw_primary_reserve,0.44884318113327026
16,17,33,da_as_total_mw_synchronized_reserve,0.5287679433822632
16,17,33,da_as_total_mw_thirty_minutes_reserve,0.1699657440185547
16,17,34,net_actual_interchange_mw,0.020207107067108154
16,17,34,gross_actual_interchange_mw,0.203086256980896
16,17,34,total_gen,0.523615300655365
16,17,34,metered_load_mw,0.5312273502349854
16,17,34,total_losses,0.2727622985839844
16,17,34,congestion_price_da,0.08547824621200562
16,17,34,congestion_price_rt,0.052158892154693604
16,17,34,marginal_loss_price_da,0.18952244520187378
16,17,34,total_lmp_da,0.26813143491744995
16,17,34,da_as_total_mw_primary_reserve,0.0
16,17,34,da_as_total_mw_synchronized_reserve,0.09276849031448364
16,17,34,da_as_total_mw_thirty_minutes_reserve,0.0
16,17,35,net_actual_interchange_mw,0.02613276243209839
16,17,35,gross_actual_interchange_mw,0.20044314861297607
16,17,35,total_gen,0.5156050324440002
16,17,35,metered_load_mw,0.5208752155303955
16,17,35,total_losses,0.2654539942741394
16,17,35,congestion_price_da,0.08512598276138306
16,17,35,congestion_price_rt,0.04845207929611206
16,17,35,marginal_loss_price_da,0.18988782167434692
16,17,35,total_lmp_da,0.2705339789390564
16,17,35,da_as_total_mw_primary_reserve,0.009246468544006348
16,17,35,da_as_total_mw_synchronized_reserve,0.09797823429107666
16,17,35,da_as_total_mw_thirty_minutes_reserve,0.012205123901367188
16,17,36,net_actual_interchange_mw,0.01790720224380493
16,17,36,gross_actual_interchange_mw,0.20419305562973022
16,17,36,total_gen,0.5180041790008545
16,17,36,metered_load_mw,0.5257675647735596
16,17,36,total_losses,0.2729685306549072
16,17,36,congestion_price_da,0.08640944957733154
16,17,36,congestion_price_rt,0.04769420623779297
16,17,36,marginal_loss_price_da,0.1931512951850891
16,17,36,total_lmp_da,0.2655162215232849
16,17,36,da_as_total_mw_primary_reserve,0.0009039044380187988
16,17,36,da_as_total_mw_synchronized_reserve,0.08652132749557495
16,17,36,da_as_total_mw_thirty_minutes_reserve,0.0
16,17,37,net_actual_interchange_mw,0.04999089241027832
16,17,37,gross_actual_interchange_mw,0.20205670595169067
16,17,37,total_gen,0.5206812024116516
16,17,37,metered_load_mw,0.5202220678329468
16,17,37,total_losses,0.325412392616272
16,17,37,congestion_price_da,0.0622897744178772
16,17,37,congestion_price_rt,0.028532683849334717
16,17,37,marginal_loss_price_da,0.18998318910598755
16,17,37,total_lmp_da,0.2857779860496521
16,17,37,da_as_total_mw_primary_reserve,0.6251670718193054
16,17,37,da_as_total_mw_synchronized_reserve,0.3666922450065613
16,17,37,da_as_total_mw_thirty_minutes_reserve,0.13902312517166138
16,17,38,net_actual_interchange_mw,0.20170068740844727
16,17,38,gross_actual_interchange_mw,0.19933032989501953
16,17,38,total_gen,0.6092967987060547
16,17,38,metered_load_mw,0.6404749155044556
16,17,38,total_losses,0.29521000385284424
16,17,38,congestion_price_da,0.16605359315872192
16,17,38,congestion_price_rt,0.14319968223571777
16,17,38,marginal_loss_price_da,0.6585694551467896
16,17,38,total_lmp_da,0.9649508595466614
16,17,38,da_as_total_mw_primary_reserve,0.10499691963195801
16,17,38,da_as_total_mw_synchronized_reserve,0.13333666324615479
16,17,38,da_as_total_mw_thirty_minutes_reserve,0.3780633211135864
16,17,39,net_actual_interchange_mw,0.10282588005065918
16,17,39,gross_actual_interchange_mw,0.19646620750427246
16,17,39,total_gen,0.5619000196456909
16,17,39,metered_load_mw,0.5843334197998047
16,17,39,total_losses,0.2769763469696045
16,17,39,congestion_price_da,0.1622142195701599
16,17,39,congestion_price_rt,0.4441830515861511
16,17,39,marginal_loss_price_da,0.43329429626464844
16,17,39,total_lmp_da,0.5445235371589661
16,17,39,da_as_total_mw_primary_reserve,0.043816328048706055
16,17,39,da_as_total_mw_synchronized_reserve,0.10753607749938965
16,17,39,da_as_total_mw_thirty_minutes_reserve,0.1647607684135437
16,17,40,net_actual_interchange_mw,0.1330367922782898
16,17,40,gross_actual_interchange_mw,0.22270959615707397
16,17,40,total_gen,0.5681132078170776
16,17,40,metered_load_mw,0.5984587669372559
16,17,40,total_losses,0.35838067531585693
16,17,40,congestion_price_da,0.14496374130249023
16,17,40,congestion_price_rt,0.3659480810165405
16,17,40,marginal_loss_price_da,0.45915091037750244
16,17,40,total_lmp_da,0.5368527173995972
16,17,40,da_as_total_mw_primary_reserve,0.02986443042755127
16,17,40,da_as_total_mw_synchronized_reserve,0.10185492038726807
16,17,40,da_as_total_mw_thirty_minutes_reserve,0.09473282098770142
16,17,41,net_actual_interchange_mw,0.020000040531158447
16,17,41,gross_actual_interchange_mw,0.1927207112312317
16,17,41,total_gen,0.5171706676483154
16,17,41,metered_load_mw,0.5211505889892578
16,17,41,total_losses,0.25835704803466797
16,17,41,congestion_price_da,0.08135080337524414
16,17,41,congestion_price_rt,0.04857903718948364
16,17,41,marginal_loss_price_da,0.17890900373458862
16,17,41,total_lmp_da,0.25922971963882446
16,17,41,da_as_total_mw_primary_reserve,0.006735742092132568
16,17,41,da_as_total_mw_synchronized_reserve,0.07110756635665894
16,17,41,da_as_total_mw_thirty_minutes_reserve,0.0
16,17,42,net_actual_interchange_mw,0.27630752325057983
16,17,42,gross_actual_interchange_mw,0.32810109853744507
16,17,42,total_gen,0.5565211772918701
16,17,42,metered_load_mw,0.53897625207901
16,17,42,total_losses,0.2865901589393616
16,17,42,congestion_price_da,0.08872389793395996
16,17,42,congestion_price_rt,0.047079265117645264
16,17,42,marginal_loss_price_da,0.18954622745513916
16,17,42,total_lmp_da,0.27870893478393555
16,17,42,da_as_total_mw_primary_reserve,0.05050170421600342
16,17,42,da_as_total_mw_synchronized_reserve,0.11611557006835938
16,17,42,da_as_total_mw_thirty_minutes_reserve,0.028419852256774902
16,17,43,net_actual_interchange_mw,0.11299437284469604
16,17,43,gross_actual_interchange_mw,0.6357799172401428
16,17,43,total_gen,0.5755714178085327
16,17,43,metered_load_mw,0.5675279498100281
16,17,43,total_losses,0.3231659531593323
16,17,43,congestion_price_da,0.09406572580337524
16,17,43,congestion_price_rt,0.019369125366210938
16,17,43,marginal_loss_price_da,0.14202505350112915
16,17,43,total_lmp_da,0.26949554681777954
16,17,43,da_as_total_mw_primary_reserve,0.010170221328735352
16,17,43,da_as_total_mw_synchronized_reserve,0.09063345193862915
16,17,43,da_as_total_mw_thirty_minutes_reserve,0.02596992254257202
16,18,19,net_actual_interchange_mw,0.06659466028213501
16,18,19,gross_actual_interchange_mw,0.15961706638336182
16,18,19,total_gen,0.9592949748039246
16,18,19,metered_load_mw,0.9707667827606201
16,18,19,total_losses,0.5980539917945862
16,18,19,congestion_price_da,0.15836596488952637
16,18,19,congestion_price_rt,0.0905752182006836
16,18,19,marginal_loss_price_da,0.3997143507003784
16,18,19,total_lmp_da,0.4934418201446533
16,18,19,da_as_total_mw_primary_reserve,0.07336843013763428
16,18,19,da_as_total_mw_synchronized_reserve,0.11672872304916382
16,18,19,da_as_total_mw_thirty_minutes_reserve,0.24171197414398193
16,18,20,net_actual_interchange_mw,0.08254927396774292
16,18,20,gross_actual_interchange_mw,0.1462026834487915
16,18,20,total_gen,0.9533118605613708
16,18,20,metered_load_mw,0.962236225605011
16,18,20,total_losses,0.5872775912284851
16,18,20,congestion_price_da,0.15177279710769653
16,18,20,congestion_price_rt,0.08953237533569336
16,18,20,marginal_loss_price_da,0.3987133502960205
16,18,20,total_lmp_da,0.4998653531074524
16,18,20,da_as_total_mw_primary_reserve,0.07128363847732544
16,18,20,da_as_total_mw_synchronized_reserve,0.11743742227554321
16,18,20,da_as_total_mw_thirty_minutes_reserve,0.24204599857330322
16,18,21,net_actual_interchange_mw,0.10297489166259766
16,18,21,gross_actual_interchange_mw,0.042097628116607666
16,18,21,total_gen,0.4837840795516968
16,18,21,metered_load_mw,0.47611695528030396
16,18,21,total_losses,0.19650107622146606
16,18,21,congestion_price_da,0.05717921257019043
16,18,21,congestion_price_rt,0.1480417251586914
16,18,21,marginal_loss_price_da,0.2753763794898987
16,18,21,total_lmp_da,0.3469495177268982
16,18,21,da_as_total_mw_primary_reserve,0.01938772201538086
16,18,21,da_as_total_mw_synchronized_reserve,0.12293320894241333
16,18,21,da_as_total_mw_thirty_minutes_reserve,0.11811274290084839
16,18,22,net_actual_interchange_mw,0.08835172653198242
16,18,22,gross_actual_interchange_mw,0.033174335956573486
16,18,22,total_gen,0.49629849195480347
16,18,22,metered_load_mw,0.4855238199234009
16,18,22,total_losses,0.18090367317199707
16,18,22,congestion_price_da,0.04809063673019409
16,18,22,congestion_price_rt,0.04630833864212036
16,18,22,marginal_loss_price_da,0.16035139560699463
16,18,22,total_lmp_da,0.2071828842163086
16,18,22,da_as_total_mw_primary_reserve,0.05280345678329468
16,18,22,da_as_total_mw_synchronized_reserve,0.13349759578704834
16,18,22,da_as_total_mw_thirty_minutes_reserve,0.1502717137336731
16,18,23,net_actual_interchange_mw,0.04649651050567627
16,18,23,gross_actual_interchange_mw,0.04546147584915161
16,18,23,total_gen,0.5108058452606201
16,18,23,metered_load_mw,0.5052236914634705
16,18,23,total_losses,0.2237335443496704
16,18,23,congestion_price_da,0.046665310859680176
16,18,23,congestion_price_rt,0.06484407186508179
16,18,23,marginal_loss_price_da,0.18552279472351074
16,18,23,total_lmp_da,0.23664838075637817
16,18,23,da_as_total_mw_primary_reserve,0.021824419498443604
16,18,23,da_as_total_mw_synchronized_reserve,0.1269053816795349
16,18,23,da_as_total_mw_thirty_minutes_reserve,0.07259851694107056
16,18,24,net_actual_interchange_mw,0.13394922018051147
16,18,24,gross_actual_interchange_mw,0.16264629364013672
16,18,24,total_gen,0.5286918878555298
16,18,24,metered_load_mw,0.5195551514625549
16,18,24,total_losses,0.19726437330245972
16,18,24,congestion_price_da,0.04513150453567505
16,18,24,congestion_price_rt,0.05379825830459595
16,18,24,marginal_loss_price_da,0.22648108005523682
16,18,24,total_lmp_da,0.34255915880203247
16,18,24,da_as_total_mw_primary_reserve,0.05272841453552246
16,18,24,da_as_total_mw_synchronized_reserve,0.11369085311889648
16,18,24,da_as_total_mw_thirty_minutes_reserve,0.137487530708313
16,18,25,net_actual_interchange_mw,0.07171553373336792
16,18,25,gross_actual_interchange_mw,0.054815471172332764
16,18,25,total_gen,0.5227964520454407
16,18,25,metered_load_mw,0.5110882520675659
16,18,25,total_losses,0.2078506350517273
16,18,25,congestion_price_da,0.051782071590423584
16,18,25,congestion_price_rt,0.0500299334526062
16,18,25,marginal_loss_price_da,0.1632503867149353
16,18,25,total_lmp_da,0.2087644338607788
16,18,25,da_as_total_mw_primary_reserve,0.05468416213989258
16,18,25,da_as_total_mw_synchronized_reserve,0.12459081411361694
16,18,25,da_as_total_mw_thirty_minutes_reserve,0.08657222986221313
16,18,26,net_actual_interchange_mw,0.11432236433029175
16,18,26,gross_actual_interchange_mw,0.12792319059371948
16,18,26,total_gen,0.4975622296333313
16,18,26,metered_load_mw,0.4874166250228882
16,18,26,total_losses,0.20465964078903198
16,18,26,congestion_price_da,0.062211453914642334
16,18,26,congestion_price_rt,0.0605696439743042
16,18,26,marginal_loss_price_da,0.2049596905708313
16,18,26,total_lmp_da,0.27238959074020386
16,18,26,da_as_total_mw_primary_reserve,0.030404508113861084
16,18,26,da_as_total_mw_synchronized_reserve,0.12688195705413818
16,18,26,da_as_total_mw_thirty_minutes_reserve,0.08912724256515503
16,18,27,net_actual_interchange_mw,0.11217260360717773
16,18,27,gross_actual_interchange_mw,0.05611729621887207
16,18,27,total_gen,0.49802708625793457
16,18,27,metered_load_mw,0.4909009337425232
16,18,27,total_losses,0.2155715823173523
16,18,27,congestion_price_da,0.07320892810821533
16,18,27,congestion_price_rt,0.1569187045097351
16,18,27,marginal_loss_price_da,0.2820379137992859
16,18,27,total_lmp_da,0.35201364755630493
16,18,27,da_as_total_mw_primary_reserve,0.03849726915359497
16,18,27,da_as_total_mw_synchronized_reserve,0.12352234125137329
16,18,27,da_as_total_mw_thirty_minutes_reserve,0.13250625133514404
16,18,28,net_actual_interchange_mw,0.10500377416610718
16,18,28,gross_actual_interchange_mw,0.04978388547897339
16,18,28,total_gen,0.5180754065513611
16,18,28,metered_load_mw,0.5117480754852295
16,18,28,total_losses,0.2018161416053772
16,18,28,congestion_price_da,0.04791063070297241
16,18,28,congestion_price_rt,0.05964016914367676
16,18,28,marginal_loss_price_da,0.162431538105011
16,18,28,total_lmp_da,0.21422934532165527
16,18,28,da_as_total_mw_primary_reserve,0.0582006573677063
16,18,28,da_as_total_mw_synchronized_reserve,0.13413965702056885
16,18,28,da_as_total_mw_thirty_minutes_reserve,0.15923744440078735
16,18,29,net_actual_interchange_mw,0.08216190338134766
16,18,29,gross_actual_interchange_mw,0.04995197057723999
16,18,29,total_gen,0.5371094942092896
16,18,29,metered_load_mw,0.5381073951721191
16,18,29,total_losses,0.22908705472946167
16,18,29,congestion_price_da,0.08088606595993042
16,18,29,congestion_price_rt,0.07576102018356323
16,18,29,marginal_loss_price_da,0.3987932801246643
16,18,29,total_lmp_da,0.6540744304656982
16,18,29,da_as_total_mw_primary_reserve,0.11309796571731567
16,18,29,da_as_total_mw_synchronized_reserve,0.17594796419143677
16,18,29,da_as_total_mw_thirty_minutes_reserve,0.3159586787223816
16,18,30,net_actual_interchange_mw,0.0898173451423645
16,18,30,gross_actual_interchange_mw,0.040582478046417236
16,18,30,total_gen,0.5295370221138
16,18,30,metered_load_mw,0.5330623984336853
16,18,30,total_losses,0.22630995512008667
16,18,30,congestion_price_da,0.09225970506668091
16,18,30,congestion_price_rt,0.07399207353591919
16,18,30,marginal_loss_price_da,0.44702351093292236
16,18,30,total_lmp_da,0.7200403213500977
16,18,30,da_as_total_mw_primary_reserve,0.08484840393066406
16,18,30,da_as_total_mw_synchronized_reserve,0.14408820867538452
16,18,30,da_as_total_mw_thirty_minutes_reserve,0.34409505128860474
16,18,31,net_actual_interchange_mw,0.21474605798721313
16,18,31,gross_actual_interchange_mw,0.034440815448760986
16,18,31,total_gen,0.5245593786239624
16,18,31,metered_load_mw,0.508521556854248
16,18,31,total_losses,0.22894734144210815
16,18,31,congestion_price_da,0.08383417129516602
16,18,31,congestion_price_rt,0.07211536169052124
16,18,31,marginal_loss_price_da,0.15133702754974365
16,18,31,total_lmp_da,0.20986604690551758
16,18,31,da_as_total_mw_primary_reserve,0.45547962188720703
16,18,31,da_as_total_mw_synchronized_reserve,0.5317182540893555
16,18,31,da_as_total_mw_thirty_minutes_reserve,0.2581859230995178
16,18,32,net_actual_interchange_mw,0.21486079692840576
16,18,32,gross_actual_interchange_mw,0.04383140802383423
16,18,32,total_gen,0.533435583114624
16,18,32,metered_load_mw,0.5165497064590454
16,18,32,total_losses,0.2368186116218567
16,18,32,congestion_price_da,0.0813671350479126
16,18,32,congestion_price_rt,0.062398314476013184
16,18,32,marginal_loss_price_da,0.15527284145355225
16,18,32,total_lmp_da,0.21184271574020386
16,18,32,da_as_total_mw_primary_reserve,0.45691996812820435
16,18,32,da_as_total_mw_synchronized_reserve,0.5332313776016235
16,18,32,da_as_total_mw_thirty_minutes_reserve,0.2570527195930481
16,18,33,net_actual_interchange_mw,0.23811393976211548
16,18,33,gross_actual_interchange_mw,0.04111957550048828
16,18,33,total_gen,0.5362730026245117
16,18,33,metered_load_mw,0.5204232931137085
16,18,33,total_losses,0.2221202254295349
16,18,33,congestion_price_da,0.0813177227973938
16,18,33,congestion_price_rt,0.07779198884963989
16,18,33,marginal_loss_price_da,0.15851092338562012
16,18,33,total_lmp_da,0.2200835943222046
16,18,33,da_as_total_mw_primary_reserve,0.4474378228187561
16,18,33,da_as_total_mw_synchronized_reserve,0.5267491936683655
16,18,33,da_as_total_mw_thirty_minutes_reserve,0.23673087358474731
16,18,34,net_actual_interchange_mw,0.07315206527709961
16,18,34,gross_actual_interchange_mw,0.06728267669677734
16,18,34,total_gen,0.5345513820648193
16,18,34,metered_load_mw,0.5293219089508057
16,18,34,total_losses,0.23049283027648926
16,18,34,congestion_price_da,0.05339115858078003
16,18,34,congestion_price_rt,0.0576854944229126
16,18,34,marginal_loss_price_da,0.17092669010162354
16,18,34,total_lmp_da,0.21827447414398193
16,18,34,da_as_total_mw_primary_reserve,0.022268474102020264
16,18,34,da_as_total_mw_synchronized_reserve,0.1424006223678589
16,18,34,da_as_total_mw_thirty_minutes_reserve,0.07847839593887329
16,18,35,net_actual_interchange_mw,0.07571083307266235
16,18,35,gross_actual_interchange_mw,0.06223028898239136
16,18,35,total_gen,0.521715521812439
16,18,35,metered_load_mw,0.513390302658081
16,18,35,total_losses,0.22083944082260132
16,18,35,congestion_price_da,0.04776930809020996
16,18,35,congestion_price_rt,0.05082803964614868
16,18,35,marginal_loss_price_da,0.1690317988395691
16,18,35,total_lmp_da,0.21028929948806763
16,18,35,da_as_total_mw_primary_reserve,0.031158626079559326
16,18,35,da_as_total_mw_synchronized_reserve,0.1442779302597046
16,18,35,da_as_total_mw_thirty_minutes_reserve,0.10110229253768921
16,18,36,net_actual_interchange_mw,0.07745397090911865
16,18,36,gross_actual_interchange_mw,0.07281988859176636
16,18,36,total_gen,0.5312201976776123
16,18,36,metered_load_mw,0.5273056030273438
16,18,36,total_losses,0.2426316738128662
16,18,36,congestion_price_da,0.05543255805969238
16,18,36,congestion_price_rt,0.052404940128326416
16,18,36,marginal_loss_price_da,0.1780604124069214
16,18,36,total_lmp_da,0.22023922204971313
16,18,36,da_as_total_mw_primary_reserve,0.0241241455078125
16,18,36,da_as_total_mw_synchronized_reserve,0.14460700750350952
16,18,36,da_as_total_mw_thirty_minutes_reserve,0.08771777153015137
16,18,37,net_actual_interchange_mw,0.06341183185577393
16,18,37,gross_actual_interchange_mw,0.05947226285934448
16,18,37,total_gen,0.535386323928833
16,18,37,metered_load_mw,0.5212028622627258
16,18,37,total_losses,0.267444908618927
16,18,37,congestion_price_da,0.024862289428710938
16,18,37,congestion_price_rt,0.03260010480880737
16,18,37,marginal_loss_price_da,0.16898852586746216
16,18,37,total_lmp_da,0.22843462228775024
16,18,37,da_as_total_mw_primary_reserve,0.651680052280426
16,18,37,da_as_total_mw_synchronized_reserve,0.40186232328414917
16,18,37,da_as_total_mw_thirty_minutes_reserve,0.2293548583984375
16,18,38,net_actual_interchange_mw,0.2228388786315918
16,18,38,gross_actual_interchange_mw,0.09027314186096191
16,18,38,total_gen,0.60987389087677
16,18,38,metered_load_mw,0.6351605653762817
16,18,38,total_losses,0.31948643922805786
16,18,38,congestion_price_da,0.1159898042678833
16,18,38,congestion_price_rt,0.14937955141067505
16,18,38,marginal_loss_price_da,0.6757770776748657
16,18,38,total_lmp_da,0.9579788446426392
16,18,38,da_as_total_mw_primary_reserve,0.09966880083084106
16,18,38,da_as_total_mw_synchronized_reserve,0.15931028127670288
16,18,38,da_as_total_mw_thirty_minutes_reserve,0.41162919998168945
16,18,39,net_actual_interchange_mw,0.14226073026657104
16,18,39,gross_actual_interchange_mw,0.06773370504379272
16,18,39,total_gen,0.5746913552284241
16,18,39,metered_load_mw,0.5888640284538269
16,18,39,total_losses,0.28175783157348633
16,18,39,congestion_price_da,0.11405599117279053
16,18,39,congestion_price_rt,0.4098700284957886
16,18,39,marginal_loss_price_da,0.4478115439414978
16,18,39,total_lmp_da,0.5296791195869446
16,18,39,da_as_total_mw_primary_reserve,0.05627793073654175
16,18,39,da_as_total_mw_synchronized_reserve,0.13137823343276978
16,18,39,da_as_total_mw_thirty_minutes_reserve,0.24148428440093994
16,18,40,net_actual_interchange_mw,0.16853493452072144
16,18,40,gross_actual_interchange_mw,0.10766452550888062
16,18,40,total_gen,0.5813499093055725
16,18,40,metered_load_mw,0.6036013960838318
16,18,40,total_losses,0.3808909058570862
16,18,40,congestion_price_da,0.10677903890609741
16,18,40,congestion_price_rt,0.32565438747406006
16,18,40,marginal_loss_price_da,0.4707740545272827
16,18,40,total_lmp_da,0.525700569152832
16,18,40,da_as_total_mw_primary_reserve,0.04101032018661499
16,18,40,da_as_total_mw_synchronized_reserve,0.12910181283950806
16,18,40,da_as_total_mw_thirty_minutes_reserve,0.17560410499572754
16,18,41,net_actual_interchange_mw,0.04739004373550415
16,18,41,gross_actual_interchange_mw,0.05494558811187744
16,18,41,total_gen,0.5143947601318359
16,18,41,metered_load_mw,0.5063837170600891
16,18,41,total_losses,0.20447450876235962
16,18,41,congestion_price_da,0.05434107780456543
16,18,41,congestion_price_rt,0.048205554485321045
16,18,41,marginal_loss_price_da,0.16257959604263306
16,18,41,total_lmp_da,0.21384835243225098
16,18,41,da_as_total_mw_primary_reserve,0.02171105146408081
16,18,41,da_as_total_mw_synchronized_reserve,0.11204051971435547
16,18,41,da_as_total_mw_thirty_minutes_reserve,0.07122808694839478
16,18,42,net_actual_interchange_mw,0.2592020034790039
16,18,42,gross_actual_interchange_mw,0.2534114718437195
16,18,42,total_gen,0.5668220520019531
16,18,42,metered_load_mw,0.5395926833152771
16,18,42,total_losses,0.2780523896217346
16,18,42,congestion_price_da,0.0726463794708252
16,18,42,congestion_price_rt,0.04010021686553955
16,18,42,marginal_loss_price_da,0.1729375720024109
16,18,42,total_lmp_da,0.2437230348587036
16,18,42,da_as_total_mw_primary_reserve,0.06657785177230835
16,18,42,da_as_total_mw_synchronized_reserve,0.13745039701461792
16,18,42,da_as_total_mw_thirty_minutes_reserve,0.11319148540496826
16,18,43,net_actual_interchange_mw,0.12714463472366333
16,18,43,gross_actual_interchange_mw,0.6305608153343201
16,18,43,total_gen,0.6014432311058044
16,18,43,metered_load_mw,0.5837048292160034
16,18,43,total_losses,0.3637494444847107
16,18,43,congestion_price_da,0.0894593596458435
16,18,43,congestion_price_rt,0.03136003017425537
16,18,43,marginal_loss_price_da,0.14472705125808716
16,18,43,total_lmp_da,0.25625306367874146
16,18,43,da_as_total_mw_primary_reserve,0.02719324827194214
16,18,43,da_as_total_mw_synchronized_reserve,0.12258660793304443
16,18,43,da_as_total_mw_thirty_minutes_reserve,0.10535329580307007
16,19,20,net_actual_interchange_mw,0.03513133525848389
16,19,20,gross_actual_interchange_mw,0.14118659496307373
16,19,20,total_gen,0.9693219661712646
16,19,20,metered_load_mw,0.9803131818771362
16,19,20,total_losses,0.4251907467842102
16,19,20,congestion_price_da,0.14874762296676636
16,19,20,congestion_price_rt,0.07595610618591309
16,19,20,marginal_loss_price_da,0.37071049213409424
16,19,20,total_lmp_da,0.52543044090271
16,19,20,da_as_total_mw_primary_reserve,0.0659254789352417
16,19,20,da_as_total_mw_synchronized_reserve,0.07634866237640381
16,19,20,da_as_total_mw_thirty_minutes_reserve,0.23003435134887695
16,19,21,net_actual_interchange_mw,0.08791148662567139
16,19,21,gross_actual_interchange_mw,0.1412266492843628
16,19,21,total_gen,0.9584931135177612
16,19,21,metered_load_mw,0.9690837264060974
16,19,21,total_losses,0.39977800846099854
16,19,21,congestion_price_da,0.1653711199760437
16,19,21,congestion_price_rt,0.12917786836624146
16,19,21,marginal_loss_price_da,0.4326821565628052
16,19,21,total_lmp_da,0.577189564704895
16,19,21,da_as_total_mw_primary_reserve,0.0711514949798584
16,19,21,da_as_total_mw_synchronized_reserve,0.08782613277435303
16,19,21,da_as_total_mw_thirty_minutes_reserve,0.21224987506866455
16,19,22,net_actual_interchange_mw,0.05775105953216553
16,19,22,gross_actual_interchange_mw,0.13777023553848267
16,19,22,total_gen,0.9588596224784851
16,19,22,metered_load_mw,0.9688243865966797
16,19,22,total_losses,0.4085284471511841
16,19,22,congestion_price_da,0.14518427848815918
16,19,22,congestion_price_rt,0.08077073097229004
16,19,22,marginal_loss_price_da,0.3629331588745117
16,19,22,total_lmp_da,0.504446268081665
16,19,22,da_as_total_mw_primary_reserve,0.09460443258285522
16,19,22,da_as_total_mw_synchronized_reserve,0.10730230808258057
16,19,22,da_as_total_mw_thirty_minutes_reserve,0.2684404253959656
16,19,23,net_actual_interchange_mw,0.0450705885887146
16,19,23,gross_actual_interchange_mw,0.14445650577545166
16,19,23,total_gen,0.9590645432472229
16,19,23,metered_load_mw,0.9698854684829712
16,19,23,total_losses,0.4171287417411804
16,19,23,congestion_price_da,0.14426970481872559
16,19,23,congestion_price_rt,0.07615691423416138
16,19,23,marginal_loss_price_da,0.35460036993026733
16,19,23,total_lmp_da,0.49822455644607544
16,19,23,da_as_total_mw_primary_reserve,0.06778323650360107
16,19,23,da_as_total_mw_synchronized_reserve,0.08947455883026123
16,19,23,da_as_total_mw_thirty_minutes_reserve,0.1840704083442688
16,19,24,net_actual_interchange_mw,0.11724096536636353
16,19,24,gross_actual_interchange_mw,0.23722833395004272
16,19,24,total_gen,0.9595131874084473
16,19,24,metered_load_mw,0.9678010940551758
16,19,24,total_losses,0.38639748096466064
16,19,24,congestion_price_da,0.16216301918029785
16,19,24,congestion_price_rt,0.07236027717590332
16,19,24,marginal_loss_price_da,0.4002586007118225
16,19,24,total_lmp_da,0.5866599678993225
16,19,24,da_as_total_mw_primary_reserve,0.10538601875305176
16,19,24,da_as_total_mw_synchronized_reserve,0.09152376651763916
16,19,24,da_as_total_mw_thirty_minutes_reserve,0.24158155918121338
16,19,25,net_actual_interchange_mw,0.029514193534851074
16,19,25,gross_actual_interchange_mw,0.1477566361427307
16,19,25,total_gen,0.9613292217254639
16,19,25,metered_load_mw,0.9723261594772339
16,19,25,total_losses,0.40880006551742554
16,19,25,congestion_price_da,0.14778488874435425
16,19,25,congestion_price_rt,0.06466114521026611
16,19,25,marginal_loss_price_da,0.34859955310821533
16,19,25,total_lmp_da,0.48654353618621826
16,19,25,da_as_total_mw_primary_reserve,0.08159923553466797
16,19,25,da_as_total_mw_synchronized_reserve,0.09315264225006104
16,19,25,da_as_total_mw_thirty_minutes_reserve,0.1759718656539917
16,19,26,net_actual_interchange_mw,0.09329921007156372
16,19,26,gross_actual_interchange_mw,0.23091143369674683
16,19,26,total_gen,0.9590656161308289
