i,j,k,conf,est,syn3_est_k0
10,27,36,total_lmp_da,0.2807471752166748,-0.006282866001129095
10,27,36,da_as_total_mw_primary_reserve,0.0894730687141418,-0.002765178680419894
10,27,36,da_as_total_mw_synchronized_reserve,0.0864363312721252,-0.002316474914550795
10,27,36,da_as_total_mw_thirty_minutes_reserve,0.1293323636054992,-0.010605573654174777
10,27,37,net_actual_interchange_mw,0.2207282185554504,0.013489723205566406
10,27,37,gross_actual_interchange_mw,0.1399722695350647,0.0009952187538146973
10,27,37,total_gen,0.4411142468452453,-0.0027273297309876043
10,27,37,metered_load_mw,0.4353284835815429,-0.0029267668724060614
10,27,37,total_losses,0.4841311573982239,0.008277952671051081
10,27,37,congestion_price_da,0.0806342959403991,-0.008456587791442899
10,27,37,congestion_price_rt,0.1208351254463195,-0.026163756847381592
10,27,37,marginal_loss_price_da,0.2222254276275634,-0.010730564594268799
10,27,37,total_lmp_da,0.3038252592086792,0.0167952179908753
10,27,37,da_as_total_mw_primary_reserve,0.6512844562530518,0.002746105194091797
10,27,37,da_as_total_mw_synchronized_reserve,0.3904538750648498,0.0035470128059387207
10,27,37,da_as_total_mw_thirty_minutes_reserve,0.2748805284500122,0.06258326768875122
10,27,38,net_actual_interchange_mw,0.2989282608032226,0.009994387626647894
10,27,38,gross_actual_interchange_mw,0.155872642993927,0.0024982094764710028
10,27,38,total_gen,0.5843124389648438,-0.004741847515106201
10,27,38,metered_load_mw,0.6115428805351257,-0.0066918134689331055
10,27,38,total_losses,0.4881812334060669,0.00037485361099248715
10,27,38,congestion_price_da,0.1335577368736267,-0.012451291084289495
10,27,38,congestion_price_rt,0.1747636198997497,0.025883495807647705
10,27,38,marginal_loss_price_da,0.6676132082939148,0.0001545548439025879
10,27,38,total_lmp_da,0.950295865535736,-0.007958292961120828
10,27,38,da_as_total_mw_primary_reserve,0.1342555284500122,-0.0009282827377319058
10,27,38,da_as_total_mw_synchronized_reserve,0.1213206052780151,-0.004199862480163616
10,27,38,da_as_total_mw_thirty_minutes_reserve,0.4822996854782104,-0.0026984214782714844
10,27,39,net_actual_interchange_mw,0.2438922524452209,0.023216426372528104
10,27,39,gross_actual_interchange_mw,0.1467819213867187,0.004137992858886691
10,27,39,total_gen,0.5469864010810852,0.0004336833953857422
10,27,39,metered_load_mw,0.5578107833862305,-0.0035867691040039062
10,27,39,total_losses,0.475974440574646,-0.0025134682655333918
10,27,39,congestion_price_da,0.1431421637535095,-0.013174951076507596
10,27,39,congestion_price_rt,0.4387493133544922,-0.013534128665924017
10,27,39,marginal_loss_price_da,0.4349333643913269,-0.00718080997467041
10,27,39,total_lmp_da,0.5297433137893677,-0.008235454559326172
10,27,39,da_as_total_mw_primary_reserve,0.0930076837539672,-9.757280349739772e-05
10,27,39,da_as_total_mw_synchronized_reserve,0.0969738960266113,-0.001142740249633803
10,27,39,da_as_total_mw_thirty_minutes_reserve,0.2888461351394653,-0.0006327629089356024
10,27,40,net_actual_interchange_mw,0.2595235109329223,0.013675272464752197
10,27,40,gross_actual_interchange_mw,0.1651949286460876,0.0031116604804992953
10,27,40,total_gen,0.5283993482589722,-0.005173385143280029
10,27,40,metered_load_mw,0.5480144023895264,-0.008216559886932373
10,27,40,total_losses,0.5342299938201904,-0.0023027658462524414
10,27,40,congestion_price_da,0.1363433599472046,-0.017119884490966797
10,27,40,congestion_price_rt,0.4237971901893616,0.022327721118927057
10,27,40,marginal_loss_price_da,0.4314765334129333,-0.02545309066772461
10,27,40,total_lmp_da,0.4816685318946838,-0.02092903852462774
10,27,40,da_as_total_mw_primary_reserve,0.0921956300735473,-4.26173210144043e-05
10,27,40,da_as_total_mw_synchronized_reserve,0.0790932774543762,-0.006701588630676186
10,27,40,da_as_total_mw_thirty_minutes_reserve,0.2166661024093628,0.0049394965171813965
10,27,41,net_actual_interchange_mw,0.2054431438446045,-0.0017953515052795133
10,27,41,gross_actual_interchange_mw,0.1401193737983703,0.0011423230171203058
10,27,41,total_gen,0.4483466744422912,0.0032620429992675226
10,27,41,metered_load_mw,0.4432232975959778,0.004968047142028809
10,27,41,total_losses,0.4669764637947082,0.002103209495544378
10,27,41,congestion_price_da,0.0973753929138183,0.008284509181976304
10,27,41,congestion_price_rt,0.1305626630783081,-0.012375593185424805
10,27,41,marginal_loss_price_da,0.2329050302505493,-5.096197128290347e-05
10,27,41,total_lmp_da,0.2934679388999939,0.006437897682189997
10,27,41,da_as_total_mw_primary_reserve,0.094987154006958,0.0027489066123962957
10,27,41,da_as_total_mw_synchronized_reserve,0.0659599900245666,-0.006592273712158203
10,27,41,da_as_total_mw_thirty_minutes_reserve,0.1371846795082092,-0.0027532577514647882
10,27,42,net_actual_interchange_mw,0.3811088800430298,0.0508304238319397
10,27,42,gross_actual_interchange_mw,0.2643719315528869,0.009845435619354193
10,27,42,total_gen,0.433009922504425,-0.010831654071807917
10,27,42,metered_load_mw,0.4251978397369385,-0.013057410717010498
10,27,42,total_losses,0.4530730247497558,-0.011800229549408014
10,27,42,congestion_price_da,0.0977651476860046,0.008674263954162598
10,27,42,congestion_price_rt,0.1170712709426879,-0.03079724311828619
10,27,42,marginal_loss_price_da,0.2223432064056396,-0.0106127858161926
10,27,42,total_lmp_da,0.2891093492507934,0.002079308032989502
10,27,42,da_as_total_mw_primary_reserve,0.0971855521202087,0.004947304725647
10,27,42,da_as_total_mw_synchronized_reserve,0.0692313313484191,-0.003320932388305692
10,27,42,da_as_total_mw_thirty_minutes_reserve,0.1711618900299072,0.03122395277023321
10,27,43,net_actual_interchange_mw,0.2477531433105468,0.040514647960662786
10,27,43,gross_actual_interchange_mw,0.616037130355835,-0.005219697952270508
10,27,43,total_gen,0.4668498039245605,0.005733191967010498
10,27,43,metered_load_mw,0.4556627869606018,0.009241580963134821
10,27,43,total_losses,0.4729496836662292,0.008076429367065374
10,27,43,congestion_price_da,0.1133196353912353,0.015162467956542997
10,27,43,congestion_price_rt,0.1116381287574768,-0.017072439193725586
10,27,43,marginal_loss_price_da,0.1801375746726989,-0.0528184175491333
10,27,43,total_lmp_da,0.284020185470581,-0.008680164813995417
10,27,43,da_as_total_mw_primary_reserve,0.0686647891998291,-0.023573458194732597
10,27,43,da_as_total_mw_synchronized_reserve,0.0720425844192504,-0.0017517805099487999
10,27,43,da_as_total_mw_thirty_minutes_reserve,0.1496685743331909,0.009730637073516901
10,28,29,net_actual_interchange_mw,0.2200385332107544,0.02452975511550909
10,28,29,gross_actual_interchange_mw,0.1437393426895141,0.0052608251571655
10,28,29,total_gen,0.5285184383392334,-0.0020605921745300293
10,28,29,metered_load_mw,0.5350593328475952,0.0009195804595947266
10,28,29,total_losses,0.4650681614875793,0.00015592575073236636
10,28,29,congestion_price_da,0.1113641858100891,-0.0035439729690551064
10,28,29,congestion_price_rt,0.0658262968063354,0.006691992282867397
10,28,29,marginal_loss_price_da,0.4094341397285461,-0.0003013610839844305
10,28,29,total_lmp_da,0.700680136680603,0.006329476833343506
10,28,29,da_as_total_mw_primary_reserve,0.1729578375816345,0.018630921840667697
10,28,29,da_as_total_mw_synchronized_reserve,0.1750251650810241,0.009013652801513589
10,28,29,da_as_total_mw_thirty_minutes_reserve,0.413277268409729,0.053210914134979304
10,28,30,net_actual_interchange_mw,0.2163392901420593,0.016818523406982394
10,28,30,gross_actual_interchange_mw,0.1353918313980102,-0.0030866861343384067
10,28,30,total_gen,0.5305479764938354,0.0014712810516357422
10,28,30,metered_load_mw,0.5406336784362793,0.004651188850402832
10,28,30,total_losses,0.4665455222129822,0.002426743507385254
10,28,30,congestion_price_da,0.1202237606048584,-0.0007578730583189947
10,28,30,congestion_price_rt,0.0635343790054321,0.002628982067108203
10,28,30,marginal_loss_price_da,0.4508047103881836,0.002897977828979492
10,28,30,total_lmp_da,0.7558217644691467,0.00528329610824585
10,28,30,da_as_total_mw_primary_reserve,0.1448246240615844,0.019657492637634194
10,28,30,da_as_total_mw_synchronized_reserve,0.1098495721817016,0.003641486167907701
10,28,30,da_as_total_mw_thirty_minutes_reserve,0.4425381422042846,0.04816818237304682
10,28,31,net_actual_interchange_mw,0.292046308517456,0.02357733249664301
10,28,31,gross_actual_interchange_mw,0.1411482095718383,0.0026696920394896906
10,28,31,total_gen,0.535211443901062,0.014855384826660156
10,28,31,metered_load_mw,0.5194401741027832,0.019061923027038574
10,28,31,total_losses,0.4829779863357544,0.01348870992660528
10,28,31,congestion_price_da,0.0782138705253601,0.002375304698944092
10,28,31,congestion_price_rt,0.0322174429893493,0.0067132711410522045
10,28,31,marginal_loss_price_da,0.104347288608551,0.002231478691101102
10,28,31,total_lmp_da,0.1215260624885559,0.0072500705718994
10,28,31,da_as_total_mw_primary_reserve,0.451431930065155,-0.007430016994476318
10,28,31,da_as_total_mw_synchronized_reserve,0.5279543399810791,-0.0037959814071655273
10,28,31,da_as_total_mw_thirty_minutes_reserve,0.1873432993888855,0.027047574520111112
10,28,32,net_actual_interchange_mw,0.2962676286697387,0.02324813604354853
10,28,32,gross_actual_interchange_mw,0.1368815302848816,-0.0015969872474670133
10,28,32,total_gen,0.5276275873184204,0.014013051986694336
10,28,32,metered_load_mw,0.5118520259857178,0.018565893173217773
10,28,32,total_losses,0.4807571768760681,0.013650238513946533
10,28,32,congestion_price_da,0.0769950747489929,0.002436101436615004
10,28,32,congestion_price_rt,0.017939805984497,0.0036367774009704017
10,28,32,marginal_loss_price_da,0.1044469475746154,0.002959847450256292
10,28,32,total_lmp_da,0.1204080581665039,0.006132066249847412
10,28,32,da_as_total_mw_primary_reserve,0.4574760794639587,-0.007414877414703425
10,28,32,da_as_total_mw_synchronized_reserve,0.5282384157180786,-0.004124999046325684
10,28,32,da_as_total_mw_thirty_minutes_reserve,0.1901737451553344,0.023671746253967202
10,28,33,net_actual_interchange_mw,0.3093057870864868,0.018355190753936823
10,28,33,gross_actual_interchange_mw,0.1376353502273559,-0.0008431673049927035
10,28,33,total_gen,0.5331069231033325,0.01254582405090332
10,28,33,metered_load_mw,0.514480471611023,0.016673564910888672
10,28,33,total_losses,0.475746214389801,0.010653316974639948
10,28,33,congestion_price_da,0.0731649994850158,0.0020761489868164062
10,28,33,congestion_price_rt,0.0229105949401855,0.0030156373977660994
10,28,33,marginal_loss_price_da,0.1031224131584167,0.0007354617118835033
10,28,33,total_lmp_da,0.121586799621582,0.006917178630828899
10,28,33,da_as_total_mw_primary_reserve,0.4493774771690368,-0.004707276821136475
10,28,33,da_as_total_mw_synchronized_reserve,0.5234875679016113,-0.003963589668273926
10,28,33,da_as_total_mw_thirty_minutes_reserve,0.1740515828132629,0.028146862983703613
10,28,34,net_actual_interchange_mw,0.2005361914634704,0.006511509418487493
10,28,34,gross_actual_interchange_mw,0.155168354511261,0.009640634059906089
10,28,34,total_gen,0.445616066455841,-0.0027715563774108887
10,28,34,metered_load_mw,0.4423704147338867,0.0030764937400818426
10,28,34,total_losses,0.4588262438774109,-0.0017690658569335938
10,28,34,congestion_price_da,0.0437077283859252,-0.0022179484367370952
10,28,34,congestion_price_rt,0.0034380555152893,-0.0032411217689514
10,28,34,marginal_loss_price_da,0.0856738090515136,-0.0042928457260131975
10,28,34,total_lmp_da,0.1085812449455261,-0.005694746971130399
10,28,34,da_as_total_mw_primary_reserve,0.1107527613639831,-0.001655757427215604
10,28,34,da_as_total_mw_synchronized_reserve,0.0949785709381103,0.005130171775817899
10,28,34,da_as_total_mw_thirty_minutes_reserve,0.1250026226043701,-0.012152791023254422
10,28,35,net_actual_interchange_mw,0.2029658555984497,0.008941173553466797
10,28,35,gross_actual_interchange_mw,0.1536666750907898,0.007648468017578208
10,28,35,total_gen,0.4471240043640136,8.26120376586359e-05
10,28,35,metered_load_mw,0.4428367614746094,0.005997359752655085
10,28,35,total_losses,0.459333598613739,-0.0019195675849913996
10,28,35,congestion_price_da,0.0402011275291442,-0.0038051009178162037
10,28,35,congestion_price_rt,0.0064697861671447,-0.0025859475135803006
10,28,35,marginal_loss_price_da,0.0823006629943847,-0.007502019405365004
10,28,35,total_lmp_da,0.1096776127815246,-0.0045983791351318914
10,28,35,da_as_total_mw_primary_reserve,0.1092209219932556,-0.0031875967979431014
10,28,35,da_as_total_mw_synchronized_reserve,0.0987306237220764,0.007359266281127999
10,28,35,da_as_total_mw_thirty_minutes_reserve,0.1473919153213501,0.010236501693725586
10,28,36,net_actual_interchange_mw,0.2031360864639282,0.009111404418945285
10,28,36,gross_actual_interchange_mw,0.1554858088493347,0.010668456554412897
10,28,36,total_gen,0.4435836672782898,-0.0004666447639464777
10,28,36,metered_load_mw,0.4392414689064026,0.004768908023834284
10,28,36,total_losses,0.4601760506629944,-0.002109467983245794
10,28,36,congestion_price_da,0.0461280345916748,-0.006201148033142
10,28,36,congestion_price_rt,0.0059378743171691,-0.0026777386665344993
10,28,36,marginal_loss_price_da,0.0941644310951232,-0.004952013492584312
10,28,36,total_lmp_da,0.1100602746009826,-0.0042157173156738975
10,28,36,da_as_total_mw_primary_reserve,0.1072443127632141,-0.005164206027984605
10,28,36,da_as_total_mw_synchronized_reserve,0.0936022996902465,0.004849493503570501
10,28,36,da_as_total_mw_thirty_minutes_reserve,0.1268556118011474,-0.010299801826477106
10,28,37,net_actual_interchange_mw,0.2059917449951172,0.011967062950134277
10,28,37,gross_actual_interchange_mw,0.1418756246566772,0.0033971071243285855
10,28,37,total_gen,0.4384030103683471,-0.001559972763061579
10,28,37,metered_load_mw,0.4330552220344543,-0.0013051033020020086
10,28,37,total_losses,0.4744231104850769,-0.0014300942420958918
10,28,37,congestion_price_da,0.0322026014328002,-0.0082868337631226
10,28,37,congestion_price_rt,0.0011849403381347,-0.0082657337188721
10,28,37,marginal_loss_price_da,0.0892125368118286,-0.0077871084213256975
10,28,37,total_lmp_da,0.1471422910690307,0.005331397056579618
10,28,37,da_as_total_mw_primary_reserve,0.6576931476593018,0.009154796600341797
10,28,37,da_as_total_mw_synchronized_reserve,0.4013897776603699,0.014482915401458796
10,28,37,da_as_total_mw_thirty_minutes_reserve,0.2688978314399719,0.05660057067871094
10,28,38,net_actual_interchange_mw,0.2910519242286682,0.002118051052093506
10,28,38,gross_actual_interchange_mw,0.1581815481185913,0.004807114601135309
10,28,38,total_gen,0.5896213054656982,0.000567018985748291
10,28,38,metered_load_mw,0.6193410158157349,0.0011063218116760254
10,28,38,total_losses,0.4884936809539795,0.0006873011589050848
10,28,38,congestion_price_da,0.1442914009094238,-0.0017176270484924039
10,28,38,congestion_price_rt,0.1555086970329284,0.007838308811187716
10,28,38,marginal_loss_price_da,0.6640579700469971,-0.0034006834030151367
10,28,38,total_lmp_da,0.9582697749137878,-0.0013145208358765759
10,28,38,da_as_total_mw_primary_reserve,0.148257315158844,0.013073503971099881
10,28,38,da_as_total_mw_synchronized_reserve,0.1251537203788757,-0.00036674737930300627
10,28,38,da_as_total_mw_thirty_minutes_reserve,0.5097482204437256,0.024750113487243708
10,28,39,net_actual_interchange_mw,0.2393109798431396,0.018635153770446805
10,28,39,gross_actual_interchange_mw,0.1525871753692627,0.009943246841430692
10,28,39,total_gen,0.5472196340560913,0.0006669163703918457
10,28,39,metered_load_mw,0.5630888938903809,0.0016913414001464844
10,28,39,total_losses,0.4791352748870849,0.0006473660469055176
10,28,39,congestion_price_da,0.1517808437347412,-0.004536271095275879
10,28,39,congestion_price_rt,0.4518895149230957,-0.00039392709732050113
10,28,39,marginal_loss_price_da,0.438775897026062,-0.0033382773399353027
10,28,39,total_lmp_da,0.5375400185585022,-0.0004387497901916504
10,28,39,da_as_total_mw_primary_reserve,0.1193156838417053,0.006907165050506592
10,28,39,da_as_total_mw_synchronized_reserve,0.1037036776542663,0.005587041378021199
10,28,39,da_as_total_mw_thirty_minutes_reserve,0.3347926139831543,0.04531371593475342
10,28,40,net_actual_interchange_mw,0.2571876645088196,0.01133942604064947
10,28,40,gross_actual_interchange_mw,0.1668323874473571,0.004749119281768799
10,28,40,total_gen,0.5354270935058594,0.0018543601036071777
10,28,40,metered_load_mw,0.5596750378608704,0.003444075584411621
10,28,40,total_losses,0.5336360931396484,-0.0028966665267944336
10,28,40,congestion_price_da,0.1428134441375732,-0.0106498003005982
10,28,40,congestion_price_rt,0.397881805896759,-0.003587663173675537
10,28,40,marginal_loss_price_da,0.4510647058486938,-0.005864918231964111
10,28,40,total_lmp_da,0.5021346211433411,-0.000462949275970459
10,28,40,da_as_total_mw_primary_reserve,0.1150616407394409,0.0026531219482422014
10,28,40,da_as_total_mw_synchronized_reserve,0.0893668532371521,0.0035719871520997065
10,28,40,da_as_total_mw_thirty_minutes_reserve,0.2631644010543823,0.05143779516220093
10,28,41,net_actual_interchange_mw,0.1975892186164856,0.0035645365715026855
10,28,41,gross_actual_interchange_mw,0.1396229863166809,0.0011444687843323031
10,28,41,total_gen,0.4486352205276489,0.003550589084625244
10,28,41,metered_load_mw,0.4416479468345642,0.00728762149810791
10,28,41,total_losses,0.4562113881111145,-0.002907335758209173
10,28,41,congestion_price_da,0.0492448806762695,0.0010958313941955983
10,28,41,congestion_price_rt,0.0,-0.0003668665885925
10,28,41,marginal_loss_price_da,0.0956397056579589,-0.0038199424743653038
10,28,41,total_lmp_da,0.1264029741287231,0.007266998291015583
10,28,41,da_as_total_mw_primary_reserve,0.1145766377449035,0.0021681189537047924
10,28,41,da_as_total_mw_synchronized_reserve,0.0718111395835876,-0.004548609256744399
10,28,41,da_as_total_mw_thirty_minutes_reserve,0.1392642259597778,0.0021088123321532926
10,28,42,net_actual_interchange_mw,0.3843589425086975,0.05408048629760742
10,28,42,gross_actual_interchange_mw,0.2679978013038635,0.01347130537033081
10,28,42,total_gen,0.4242124557495117,-0.015750527381896973
10,28,42,metered_load_mw,0.413236916065216,-0.02112340927124029
10,28,42,total_losses,0.4435870051383972,-0.010314464569091797
10,28,42,congestion_price_da,0.0345516800880432,-0.005937755107879604
10,28,42,congestion_price_rt,0.0,-0.0135637521743774
10,28,42,marginal_loss_price_da,0.0928450226783752,0.0003688335418701033
10,28,42,total_lmp_da,0.124797523021698,0.009266495704650893
10,28,42,da_as_total_mw_primary_reserve,0.1218566298484802,0.009448111057281494
10,28,42,da_as_total_mw_synchronized_reserve,0.0721921920776367,-0.004167556762695299
10,28,42,da_as_total_mw_thirty_minutes_reserve,0.1714537143707275,0.034298300743103
10,28,43,net_actual_interchange_mw,0.232994794845581,0.03897011280059809
10,28,43,gross_actual_interchange_mw,0.6196194291114807,-0.009774267673492432
10,28,43,total_gen,0.4619054198265075,0.0007888078689575195
10,28,43,metered_load_mw,0.451058030128479,0.004636824131012018
10,28,43,total_losses,0.4682163596153259,0.0034348368644714355
10,28,43,congestion_price_da,0.060725450515747,0.00024229288101190044
10,28,43,congestion_price_rt,0.0,-0.0046703219413757
10,28,43,marginal_loss_price_da,0.049497365951538,-0.0403053164482117
10,28,43,total_lmp_da,0.1387374401092529,-0.00030124187469479646
10,28,43,da_as_total_mw_primary_reserve,0.0955206751823425,-0.0168878436088562
10,28,43,da_as_total_mw_synchronized_reserve,0.075285792350769,-0.0010739564895630022
10,28,43,da_as_total_mw_thirty_minutes_reserve,0.1613105535507202,0.024155139923095675
10,29,30,net_actual_interchange_mw,0.1874186992645263,-0.012102067470550593
10,29,30,gross_actual_interchange_mw,0.1258493065834045,-0.007015585899353
10,29,30,total_gen,0.5310071706771851,0.00042814016342163086
10,29,30,metered_load_mw,0.5393027067184448,0.0033202171325683594
10,29,30,total_losses,0.4625682830810547,-0.0023439526557922363
10,29,30,congestion_price_da,0.1164171695709228,-0.004564464092254597
10,29,30,congestion_price_rt,0.043367326259613,-0.0151851773262024
10,29,30,marginal_loss_price_da,0.4491450190544128,0.0012382864952086847
10,29,30,total_lmp_da,0.7633476257324219,0.012809157371520996
10,29,30,da_as_total_mw_primary_reserve,0.130902349948883,-0.023424565792083796
10,29,30,da_as_total_mw_synchronized_reserve,0.1462072730064392,-0.01980423927307129
10,29,30,da_as_total_mw_thirty_minutes_reserve,0.3812835216522217,-0.013086438179016113
10,29,31,net_actual_interchange_mw,0.3057634830474853,0.03729450702667231
10,29,31,gross_actual_interchange_mw,0.1309020519256591,-0.0019628405570984164
10,29,31,total_gen,0.6144269704818726,0.08384793996810913
10,29,31,metered_load_mw,0.6055052280426025,0.07136547565460205
10,29,31,total_losses,0.474379301071167,0.004890024662017878
10,29,31,congestion_price_da,0.1562869548797607,0.03611308336257929
10,29,31,congestion_price_rt,0.103455901145935,0.029365062713623005
10,29,31,marginal_loss_price_da,0.4196020364761352,0.00986653566360468
10,29,31,total_lmp_da,0.6980270147323608,0.0036763548851013184
10,29,31,da_as_total_mw_primary_reserve,0.5427387952804565,-0.00482708215713501
10,29,31,da_as_total_mw_synchronized_reserve,0.6079654693603516,0.012131452560424805
10,29,31,da_as_total_mw_thirty_minutes_reserve,0.43474280834198,0.021912217140197754
10,29,32,net_actual_interchange_mw,0.3106139898300171,0.037594497203826904
10,29,32,gross_actual_interchange_mw,0.1244264841079711,-0.008438408374786419
10,29,32,total_gen,0.6074457168579102,0.07686668634414673
10,29,32,metered_load_mw,0.5981667637825012,0.06402701139450073
10,29,32,total_losses,0.4706064462661743,0.0034995079040527344
10,29,32,congestion_price_da,0.1559475660324096,0.035589933395385714
10,29,32,congestion_price_rt,0.0957057476043701,0.02549242973327641
10,29,32,marginal_loss_price_da,0.420462965965271,0.010727465152740479
10,29,32,total_lmp_da,0.6982889175415039,0.003938257694244385
10,29,32,da_as_total_mw_primary_reserve,0.5452443957328796,-0.001696765422821045
10,29,32,da_as_total_mw_synchronized_reserve,0.6091153621673584,0.009606719017028809
10,29,32,da_as_total_mw_thirty_minutes_reserve,0.4379199743270874,0.0247575044631958
10,29,33,net_actual_interchange_mw,0.3286836743354797,0.03773307800292969
10,29,33,gross_actual_interchange_mw,0.1299046874046325,-0.002960205078125
10,29,33,total_gen,0.6129109859466553,0.08233195543289185
10,29,33,metered_load_mw,0.6018291711807251,0.06768941879272461
10,29,33,total_losses,0.4731598496437073,0.008066952228546198
10,29,33,congestion_price_da,0.152721881866455,0.03781372308731079
10,29,33,congestion_price_rt,0.0982261896133422,0.02303272485733031
10,29,33,marginal_loss_price_da,0.4224990606307983,0.012763559818267767
10,29,33,total_lmp_da,0.7045387029647827,0.010188043117523193
10,29,33,da_as_total_mw_primary_reserve,0.5395599603652954,-0.0008412599563598633
10,29,33,da_as_total_mw_synchronized_reserve,0.6011244058609009,0.012395977973937988
10,29,33,da_as_total_mw_thirty_minutes_reserve,0.4292337298393249,0.025524795055389404
10,29,34,net_actual_interchange_mw,0.2035468220710754,0.008038043975830106
10,29,34,gross_actual_interchange_mw,0.1499858498573303,0.004458129405975397
10,29,34,total_gen,0.5310746431350708,0.000495612621307373
10,29,34,metered_load_mw,0.535698652267456,0.0015588998794555664
10,29,34,total_losses,0.4697257876396179,0.004813551902770996
10,29,34,congestion_price_da,0.1185888051986694,0.003680646419525202
10,29,34,congestion_price_rt,0.0628144145011901,0.0029345750808715057
10,29,34,marginal_loss_price_da,0.4058958292007446,-0.003839671611785944
10,29,34,total_lmp_da,0.6891058087348938,-0.005244851112365723
10,29,34,da_as_total_mw_primary_reserve,0.1578041315078735,0.0034772157669067105
10,29,34,da_as_total_mw_synchronized_reserve,0.1692203879356384,0.003208875656127902
10,29,34,da_as_total_mw_thirty_minutes_reserve,0.3668076395988464,0.00674128532409668
10,29,35,net_actual_interchange_mw,0.2046097517013549,0.009100973606109591
10,29,35,gross_actual_interchange_mw,0.1523075103759765,0.00628930330276492
10,29,35,total_gen,0.5297256708145142,-0.0008533596992492676
10,29,35,metered_load_mw,0.5344212055206299,0.00028145313262939453
10,29,35,total_losses,0.470050573348999,0.0051383376121521
10,29,35,congestion_price_da,0.1169148087501525,0.0020066499710083008
10,29,35,congestion_price_rt,0.0654628276824951,0.005381286144256606
10,29,35,marginal_loss_price_da,0.4066444039344787,-0.0030910968780518133
10,29,35,total_lmp_da,0.6886404752731323,-0.005710184574127197
10,29,35,da_as_total_mw_primary_reserve,0.1542025208473205,-0.00012439489364629575
10,29,35,da_as_total_mw_synchronized_reserve,0.1739656329154968,0.0079541206359863
10,29,35,da_as_total_mw_thirty_minutes_reserve,0.382403016090393,0.02233666181564331
10,29,36,net_actual_interchange_mw,0.1981064081192016,0.002597630023956299
10,29,36,gross_actual_interchange_mw,0.1489295959472656,0.0041122436523438055
10,29,36,total_gen,0.5292344093322754,-0.0013446211814880371
10,29,36,metered_load_mw,0.5336018800735474,-0.000537872314453125
10,29,36,total_losses,0.4688568711280823,0.0039446353912353516
10,29,36,congestion_price_da,0.1206960678100586,0.00578790903091439
10,29,36,congestion_price_rt,0.0622832775115966,0.0037307739257812014
10,29,36,marginal_loss_price_da,0.4082532525062561,-0.001482248306274414
10,29,36,total_lmp_da,0.6877024173736572,-0.006648242473602295
10,29,36,da_as_total_mw_primary_reserve,0.1537845730781555,-0.000542342662811307
10,29,36,da_as_total_mw_synchronized_reserve,0.1661766171455383,0.00016510486602780428
10,29,36,da_as_total_mw_thirty_minutes_reserve,0.3682785630226135,0.008212208747863825
10,29,37,net_actual_interchange_mw,0.1915295124053955,-0.003979265689849798
10,29,37,gross_actual_interchange_mw,0.1290651559829712,-0.0037997364997863214
10,29,37,total_gen,0.5395727157592773,0.008993685245513916
10,29,37,metered_load_mw,0.5448510646820068,0.010711312294006348
10,29,37,total_losses,0.4876928925514221,0.011839687824249323
10,29,37,congestion_price_da,0.0837580561637878,-0.031150102615356404
10,29,37,congestion_price_rt,0.0504026412963867,-0.008149862289428704
10,29,37,marginal_loss_price_da,0.4162538647651672,0.006518363952636663
10,29,37,total_lmp_da,0.6927392482757568,-0.0016114115715026855
10,29,37,da_as_total_mw_primary_reserve,0.6489706039428711,0.0004322528839111328
10,29,37,da_as_total_mw_synchronized_reserve,0.3699828386306762,-0.016924023628234863
10,29,37,da_as_total_mw_thirty_minutes_reserve,0.4180055856704712,0.05793923139572149
10,29,38,net_actual_interchange_mw,0.2762411236763,-0.012692749500274714
10,29,38,gross_actual_interchange_mw,0.1544615626335144,0.0010871291160584051
10,29,38,total_gen,0.5937618017196655,0.004707515239715576
10,29,38,metered_load_mw,0.6248517036437988,0.00661700963973999
10,29,38,total_losses,0.5114037990570068,0.02359741926193243
10,29,38,congestion_price_da,0.1676909923553466,0.021681964397430392
10,29,38,congestion_price_rt,0.1476559042930603,-1.4483928680392166e-05
10,29,38,marginal_loss_price_da,0.6574762463569641,-0.009982407093048096
10,29,38,total_lmp_da,0.9604197144508362,0.002165555953979381
10,29,38,da_as_total_mw_primary_reserve,0.1682484149932861,0.013921499252319308
10,29,38,da_as_total_mw_synchronized_reserve,0.198993980884552,0.032982468605041504
10,29,38,da_as_total_mw_thirty_minutes_reserve,0.4930921196937561,0.008094012737274225
10,29,39,net_actual_interchange_mw,0.2311063408851623,0.01043051481246951
10,29,39,gross_actual_interchange_mw,0.1423479318618774,-0.00029599666595458984
10,29,39,total_gen,0.5641658306121826,0.017613112926483154
10,29,39,metered_load_mw,0.5802778005599976,0.018880248069763184
10,29,39,total_losses,0.4871826171875,0.008694708347320612
10,29,39,congestion_price_da,0.1713923811912536,0.015075266361236517
10,29,39,congestion_price_rt,0.4499757289886474,-0.002307713031768799
10,29,39,marginal_loss_price_da,0.5355442762374878,0.08439856767654419
10,29,39,total_lmp_da,0.8004453778266907,0.07331323623657227
10,29,39,da_as_total_mw_primary_reserve,0.1604549288749694,0.006128013134002602
10,29,39,da_as_total_mw_synchronized_reserve,0.182410717010498,0.016399204730987493
10,29,39,da_as_total_mw_thirty_minutes_reserve,0.4240371584892273,0.0639708042144776
10,29,40,net_actual_interchange_mw,0.2557433247566223,0.009895086288452204
10,29,40,gross_actual_interchange_mw,0.1584165096282959,-0.003666758537292397
10,29,40,total_gen,0.5610085725784302,0.02743583917617798
