i,j,k,conf,est,K
7,9,30,total_lmp_da,0.7038214206695557,25
7,9,30,da_as_total_mw_primary_reserve,0.0923001766204834,25
7,9,30,da_as_total_mw_synchronized_reserve,0.08908295631408691,25
7,9,30,da_as_total_mw_thirty_minutes_reserve,0.36765462160110474,25
3,5,11,net_actual_interchange_mw,0.1858680248260498,25
3,5,11,gross_actual_interchange_mw,0.11374187469482422,25
3,5,11,total_gen,0.557525634765625,25
3,5,11,metered_load_mw,0.5739626884460449,25
3,5,11,total_losses,0.2248263955116272,25
3,5,11,congestion_price_da,0.16989964246749878,25
3,5,11,congestion_price_rt,0.1715470552444458,25
3,5,11,marginal_loss_price_da,0.5405038595199585,25
3,5,11,total_lmp_da,0.6967082023620605,25
3,5,11,da_as_total_mw_primary_reserve,0.10907524824142456,25
3,5,11,da_as_total_mw_synchronized_reserve,0.10440921783447266,25
3,5,11,da_as_total_mw_thirty_minutes_reserve,0.37358230352401733,25
0,10,16,net_actual_interchange_mw,0.2565916180610657,25
0,10,16,gross_actual_interchange_mw,0.17139983177185059,25
0,10,16,total_gen,0.9295740723609924,25
0,10,16,metered_load_mw,0.9129950404167175,25
0,10,16,total_losses,0.5408033132553101,25
0,10,16,congestion_price_da,0.13136202096939087,25
0,10,16,congestion_price_rt,0.08219951391220093,25
0,10,16,marginal_loss_price_da,0.33857494592666626,25
0,10,16,total_lmp_da,0.44577717781066895,25
0,10,16,da_as_total_mw_primary_reserve,0.15314269065856934,25
0,10,16,da_as_total_mw_synchronized_reserve,0.1691368818283081,25
0,10,16,da_as_total_mw_thirty_minutes_reserve,0.3279588222503662,25
0,22,37,net_actual_interchange_mw,0.22812438011169434,25
0,22,37,gross_actual_interchange_mw,0.14837968349456787,25
0,22,37,total_gen,0.7844472527503967,25
0,22,37,metered_load_mw,0.7723153829574585,25
0,22,37,total_losses,0.5249439477920532,25
0,22,37,congestion_price_da,0.11571204662322998,25
0,22,37,congestion_price_rt,0.03992515802383423,25
0,22,37,marginal_loss_price_da,0.2891455888748169,25
0,22,37,total_lmp_da,0.40168148279190063,25
0,22,37,da_as_total_mw_primary_reserve,0.6865363717079163,25
0,22,37,da_as_total_mw_synchronized_reserve,0.4463464021682739,25
0,22,37,da_as_total_mw_thirty_minutes_reserve,0.3218238353729248,25
7,11,13,net_actual_interchange_mw,0.30316847562789917,25
7,11,13,gross_actual_interchange_mw,0.16534864902496338,25
7,11,13,total_gen,0.34061115980148315,25
7,11,13,metered_load_mw,0.32886528968811035,25
7,11,13,total_losses,0.17215240001678467,25
7,11,13,congestion_price_da,0.0583072304725647,25
7,11,13,congestion_price_rt,0.09822303056716919,25
7,11,13,marginal_loss_price_da,0.07953834533691406,25
7,11,13,total_lmp_da,0.15695005655288696,25
7,11,13,da_as_total_mw_primary_reserve,0.17421209812164307,25
7,11,13,da_as_total_mw_synchronized_reserve,0.12625938653945923,25
7,11,13,da_as_total_mw_thirty_minutes_reserve,0.29989153146743774,25
6,7,30,net_actual_interchange_mw,0.12214070558547974,25
6,7,30,gross_actual_interchange_mw,0.16261863708496094,25
6,7,30,total_gen,0.3590710759162903,25
6,7,30,metered_load_mw,0.35717910528182983,25
6,7,30,total_losses,0.2037864327430725,25
6,7,30,congestion_price_da,0.10335242748260498,25
6,7,30,congestion_price_rt,0.10236012935638428,25
6,7,30,marginal_loss_price_da,0.38062208890914917,25
6,7,30,total_lmp_da,0.7221308946609497,25
6,7,30,da_as_total_mw_primary_reserve,0.09021216630935669,25
6,7,30,da_as_total_mw_synchronized_reserve,0.07352322340011597,25
6,7,30,da_as_total_mw_thirty_minutes_reserve,0.40068721771240234,25
1,5,19,net_actual_interchange_mw,0.2749292850494385,25
1,5,19,gross_actual_interchange_mw,0.18392205238342285,25
1,5,19,total_gen,0.9775651097297668,25
1,5,19,metered_load_mw,0.9860913753509521,25
1,5,19,total_losses,0.5747476816177368,25
1,5,19,congestion_price_da,0.1943987011909485,25
1,5,19,congestion_price_rt,0.14589112997055054,25
1,5,19,marginal_loss_price_da,0.566724956035614,25
1,5,19,total_lmp_da,0.7142285108566284,25
1,5,19,da_as_total_mw_primary_reserve,0.1858440637588501,25
1,5,19,da_as_total_mw_synchronized_reserve,0.14790254831314087,25
1,5,19,da_as_total_mw_thirty_minutes_reserve,0.45328861474990845,25
0,10,29,net_actual_interchange_mw,0.291537880897522,25
0,10,29,gross_actual_interchange_mw,0.16402065753936768,25
0,10,29,total_gen,0.9428695440292358,25
0,10,29,metered_load_mw,0.9270345568656921,25
0,10,29,total_losses,0.5442894697189331,25
0,10,29,congestion_price_da,0.15617644786834717,25
0,10,29,congestion_price_rt,0.09665024280548096,25
0,10,29,marginal_loss_price_da,0.4872860908508301,25
0,10,29,total_lmp_da,0.7672440409660339,25
0,10,29,da_as_total_mw_primary_reserve,0.25682544708251953,25
0,10,29,da_as_total_mw_synchronized_reserve,0.20757395029067993,25
0,10,29,da_as_total_mw_thirty_minutes_reserve,0.465359628200531,25
16,37,42,net_actual_interchange_mw,0.27112942934036255,25
16,37,42,gross_actual_interchange_mw,0.26343023777008057,25
16,37,42,total_gen,0.5629947185516357,25
16,37,42,metered_load_mw,0.5351681709289551,25
16,37,42,total_losses,0.23178505897521973,25
16,37,42,congestion_price_da,0.07682955265045166,25
16,37,42,congestion_price_rt,0.05610191822052002,25
16,37,42,marginal_loss_price_da,0.18565702438354492,25
16,37,42,total_lmp_da,0.2804921865463257,25
16,37,42,da_as_total_mw_primary_reserve,0.6684843301773071,25
16,37,42,da_as_total_mw_synchronized_reserve,0.41629546880722046,25
16,37,42,da_as_total_mw_thirty_minutes_reserve,0.22780615091323853,25
1,20,26,net_actual_interchange_mw,0.2852843403816223,25
1,20,26,gross_actual_interchange_mw,0.2547782063484192,25
1,20,26,total_gen,0.9764682650566101,25
1,20,26,metered_load_mw,0.9819054007530212,25
1,20,26,total_losses,0.5510764718055725,25
1,20,26,congestion_price_da,0.17150872945785522,25
1,20,26,congestion_price_rt,0.09913027286529541,25
1,20,26,marginal_loss_price_da,0.4614349603652954,25
1,20,26,total_lmp_da,0.6207953691482544,25
1,20,26,da_as_total_mw_primary_reserve,0.14514648914337158,25
1,20,26,da_as_total_mw_synchronized_reserve,0.14603692293167114,25
1,20,26,da_as_total_mw_thirty_minutes_reserve,0.36729156970977783,25
1,2,33,net_actual_interchange_mw,0.2969362139701843,25
1,2,33,gross_actual_interchange_mw,0.17873752117156982,25
1,2,33,total_gen,0.8716752529144287,25
1,2,33,metered_load_mw,0.8534094095230103,25
1,2,33,total_losses,0.27513647079467773,25
1,2,33,congestion_price_da,0.14659267663955688,25
1,2,33,congestion_price_rt,0.11065298318862915,25
1,2,33,marginal_loss_price_da,0.25167548656463623,25
1,2,33,total_lmp_da,0.48290979862213135,25
1,2,33,da_as_total_mw_primary_reserve,0.5459314584732056,25
1,2,33,da_as_total_mw_synchronized_reserve,0.5975145697593689,25
1,2,33,da_as_total_mw_thirty_minutes_reserve,0.47748345136642456,25
6,27,42,net_actual_interchange_mw,0.3250121474266052,25
6,27,42,gross_actual_interchange_mw,0.2590029239654541,25
6,27,42,total_gen,0.21814370155334473,25
6,27,42,metered_load_mw,0.20042192935943604,25
6,27,42,total_losses,0.21486568450927734,25
6,27,42,congestion_price_da,0.11454147100448608,25
6,27,42,congestion_price_rt,0.15762299299240112,25
6,27,42,marginal_loss_price_da,0.19860154390335083,25
6,27,42,total_lmp_da,0.30923837423324585,25
6,27,42,da_as_total_mw_primary_reserve,0.07427656650543213,25
6,27,42,da_as_total_mw_synchronized_reserve,0.0449405312538147,25
6,27,42,da_as_total_mw_thirty_minutes_reserve,0.15262651443481445,25
2,20,28,net_actual_interchange_mw,0.15061616897583008,25
2,20,28,gross_actual_interchange_mw,0.15485620498657227,25
2,20,28,total_gen,0.9637884497642517,25
2,20,28,metered_load_mw,0.9726687073707581,25
2,20,28,total_losses,0.4429103136062622,25
2,20,28,congestion_price_da,0.15720003843307495,25
2,20,28,congestion_price_rt,0.10233139991760254,25
2,20,28,marginal_loss_price_da,0.39549827575683594,25
2,20,28,total_lmp_da,0.5840601921081543,25
2,20,28,da_as_total_mw_primary_reserve,0.24863994121551514,25
2,20,28,da_as_total_mw_synchronized_reserve,0.16803765296936035,25
2,20,28,da_as_total_mw_thirty_minutes_reserve,0.3912684917449951,25
12,17,42,net_actual_interchange_mw,0.3026233911514282,25
12,17,42,gross_actual_interchange_mw,0.3248552680015564,25
12,17,42,total_gen,0.28186309337615967,25
12,17,42,metered_load_mw,0.26244521141052246,25
12,17,42,total_losses,0.21911126375198364,25
12,17,42,congestion_price_da,0.05718421936035156,25
12,17,42,congestion_price_rt,0.03635972738265991,25
12,17,42,marginal_loss_price_da,0.1096678376197815,25
12,17,42,total_lmp_da,0.22187769412994385,25
12,17,42,da_as_total_mw_primary_reserve,0.1260278820991516,25
12,17,42,da_as_total_mw_synchronized_reserve,0.11065644025802612,25
12,17,42,da_as_total_mw_thirty_minutes_reserve,0.18739581108093262,25
13,31,37,net_actual_interchange_mw,0.2945641279220581,25
13,31,37,gross_actual_interchange_mw,0.04290503263473511,25
13,31,37,total_gen,0.302142858505249,25
13,31,37,metered_load_mw,0.28665590286254883,25
13,31,37,total_losses,0.1358184814453125,25
13,31,37,congestion_price_da,0.07018345594406128,25
13,31,37,congestion_price_rt,0.09511274099349976,25
13,31,37,marginal_loss_price_da,0.06928431987762451,25
13,31,37,total_lmp_da,0.1278788447380066,25
13,31,37,da_as_total_mw_primary_reserve,0.947607696056366,25
13,31,37,da_as_total_mw_synchronized_reserve,0.9088122248649597,25
13,31,37,da_as_total_mw_thirty_minutes_reserve,0.38929784297943115,25
0,21,31,net_actual_interchange_mw,0.355401873588562,25
0,21,31,gross_actual_interchange_mw,0.14704036712646484,25
0,21,31,total_gen,0.7848129272460938,25
0,21,31,metered_load_mw,0.7645226716995239,25
0,21,31,total_losses,0.5124430060386658,25
0,21,31,congestion_price_da,0.14935380220413208,25
0,21,31,congestion_price_rt,0.1749722957611084,25
0,21,31,marginal_loss_price_da,0.4360620975494385,25
0,21,31,total_lmp_da,0.5073345899581909,25
0,21,31,da_as_total_mw_primary_reserve,0.45857423543930054,25
0,21,31,da_as_total_mw_synchronized_reserve,0.5339912176132202,25
0,21,31,da_as_total_mw_thirty_minutes_reserve,0.25138622522354126,25
12,22,33,net_actual_interchange_mw,0.21324151754379272,25
12,22,33,gross_actual_interchange_mw,0.03846240043640137,25
12,22,33,total_gen,0.2450050711631775,25
12,22,33,metered_load_mw,0.21733039617538452,25
12,22,33,total_losses,0.08898109197616577,25
12,22,33,congestion_price_da,0.07658350467681885,25
12,22,33,congestion_price_rt,0.03606903553009033,25
12,22,33,marginal_loss_price_da,0.057664692401885986,25
12,22,33,total_lmp_da,0.13166838884353638,25
12,22,33,da_as_total_mw_primary_reserve,0.5250089764595032,25
12,22,33,da_as_total_mw_synchronized_reserve,0.5974560976028442,25
12,22,33,da_as_total_mw_thirty_minutes_reserve,0.26515763998031616,25
1,19,43,net_actual_interchange_mw,0.2621815800666809,25
1,19,43,gross_actual_interchange_mw,0.664943516254425,25
1,19,43,total_gen,0.9759063124656677,25
1,19,43,metered_load_mw,0.9851700663566589,25
1,19,43,total_losses,0.5884758830070496,25
1,19,43,congestion_price_da,0.20679336786270142,25
1,19,43,congestion_price_rt,0.0909762978553772,25
1,19,43,marginal_loss_price_da,0.41955792903900146,25
1,19,43,total_lmp_da,0.5812599658966064,25
1,19,43,da_as_total_mw_primary_reserve,0.13050121068954468,25
1,19,43,da_as_total_mw_synchronized_reserve,0.14325159788131714,25
1,19,43,da_as_total_mw_thirty_minutes_reserve,0.33747178316116333,25
6,17,18,net_actual_interchange_mw,0.12871640920639038,25
6,17,18,gross_actual_interchange_mw,0.19815963506698608,25
6,17,18,total_gen,0.3063879609107971,25
6,17,18,metered_load_mw,0.2944587469100952,25
6,17,18,total_losses,0.2573745846748352,25
6,17,18,congestion_price_da,0.04928714036941528,25
6,17,18,congestion_price_rt,0.01593494415283203,25
6,17,18,marginal_loss_price_da,0.06096327304840088,25
6,17,18,total_lmp_da,0.12346863746643066,25
6,17,18,da_as_total_mw_primary_reserve,0.07214277982711792,25
6,17,18,da_as_total_mw_synchronized_reserve,0.08563584089279175,25
6,17,18,da_as_total_mw_thirty_minutes_reserve,0.10083693265914917,25
14,27,31,net_actual_interchange_mw,0.29608696699142456,25
14,27,31,gross_actual_interchange_mw,0.1012657880783081,25
14,27,31,total_gen,0.8771832585334778,25
14,27,31,metered_load_mw,0.8718094825744629,25
14,27,31,total_losses,0.284882128238678,25
14,27,31,congestion_price_da,0.17428255081176758,25
14,27,31,congestion_price_rt,0.2070469856262207,25
14,27,31,marginal_loss_price_da,0.4163978099822998,25
14,27,31,total_lmp_da,0.6103178262710571,25
14,27,31,da_as_total_mw_primary_reserve,0.4544070363044739,25
14,27,31,da_as_total_mw_synchronized_reserve,0.5386439561843872,25
14,27,31,da_as_total_mw_thirty_minutes_reserve,0.39399248361587524,25
17,32,43,net_actual_interchange_mw,0.2634856700897217,25
17,32,43,gross_actual_interchange_mw,0.6399680376052856,25
17,32,43,total_gen,0.418009877204895,25
17,32,43,metered_load_mw,0.38346004486083984,25
17,32,43,total_losses,0.3083301782608032,25
17,32,43,congestion_price_da,0.12604987621307373,25
17,32,43,congestion_price_rt,0.02790689468383789,25
17,32,43,marginal_loss_price_da,0.07072585821151733,25
17,32,43,total_lmp_da,0.18805378675460815,25
17,32,43,da_as_total_mw_primary_reserve,0.44993990659713745,25
17,32,43,da_as_total_mw_synchronized_reserve,0.5403670072555542,25
17,32,43,da_as_total_mw_thirty_minutes_reserve,0.15059369802474976,25
2,21,42,net_actual_interchange_mw,0.2925105690956116,25
2,21,42,gross_actual_interchange_mw,0.262226939201355,25
2,21,42,total_gen,0.35609233379364014,25
2,21,42,metered_load_mw,0.34439796209335327,25
2,21,42,total_losses,0.13951337337493896,25
2,21,42,congestion_price_da,0.1497117280960083,25
2,21,42,congestion_price_rt,0.1926695704460144,25
2,21,42,marginal_loss_price_da,0.2916718125343323,25
2,21,42,total_lmp_da,0.47890645265579224,25
2,21,42,da_as_total_mw_primary_reserve,0.09893864393234253,25
2,21,42,da_as_total_mw_synchronized_reserve,0.11632317304611206,25
2,21,42,da_as_total_mw_thirty_minutes_reserve,0.23590821027755737,25
10,24,40,net_actual_interchange_mw,0.32901978492736816,25
10,24,40,gross_actual_interchange_mw,0.24876880645751953,25
10,24,40,total_gen,0.5839208364486694,25
10,24,40,metered_load_mw,0.5983210802078247,25
10,24,40,total_losses,0.5689461827278137,25
10,24,40,congestion_price_da,0.15799301862716675,25
10,24,40,congestion_price_rt,0.4183011054992676,25
10,24,40,marginal_loss_price_da,0.5219394564628601,25
10,24,40,total_lmp_da,0.5936129093170166,25
10,24,40,da_as_total_mw_primary_reserve,0.13515770435333252,25
10,24,40,da_as_total_mw_synchronized_reserve,0.11282086372375488,25
10,24,40,da_as_total_mw_thirty_minutes_reserve,0.2842012643814087,25
2,14,25,net_actual_interchange_mw,0.11418205499649048,25
2,14,25,gross_actual_interchange_mw,0.09116911888122559,25
2,14,25,total_gen,0.859458327293396,25
2,14,25,metered_load_mw,0.8623844385147095,25
2,14,25,total_losses,0.2574276924133301,25
2,14,25,congestion_price_da,0.12924009561538696,25
2,14,25,congestion_price_rt,0.08784043788909912,25
2,14,25,marginal_loss_price_da,0.2997594475746155,25
2,14,25,total_lmp_da,0.49853867292404175,25
2,14,25,da_as_total_mw_primary_reserve,0.14634907245635986,25
2,14,25,da_as_total_mw_synchronized_reserve,0.14312899112701416,25
2,14,25,da_as_total_mw_thirty_minutes_reserve,0.26222294569015503,25
4,37,43,net_actual_interchange_mw,0.30809497833251953,25
4,37,43,gross_actual_interchange_mw,0.631842851638794,25
4,37,43,total_gen,0.5000873804092407,25
4,37,43,metered_load_mw,0.43963998556137085,25
4,37,43,total_losses,0.4780765175819397,25
4,37,43,congestion_price_da,0.11441195011138916,25
4,37,43,congestion_price_rt,0.016873419284820557,25
4,37,43,marginal_loss_price_da,0.12197089195251465,25
4,37,43,total_lmp_da,0.19540339708328247,25
4,37,43,da_as_total_mw_primary_reserve,0.686653733253479,25
4,37,43,da_as_total_mw_synchronized_reserve,0.43691539764404297,25
4,37,43,da_as_total_mw_thirty_minutes_reserve,0.3924177289009094,25
3,6,7,net_actual_interchange_mw,0.1710628867149353,25
3,6,7,gross_actual_interchange_mw,0.2086237072944641,25
3,6,7,total_gen,0.40240079164505005,25
3,6,7,metered_load_mw,0.42319440841674805,25
3,6,7,total_losses,0.22571790218353271,25
3,6,7,congestion_price_da,0.12129825353622437,25
3,6,7,congestion_price_rt,0.1162334680557251,25
3,6,7,marginal_loss_price_da,0.16076380014419556,25
3,6,7,total_lmp_da,0.2651005983352661,25
3,6,7,da_as_total_mw_primary_reserve,0.09802007675170898,25
3,6,7,da_as_total_mw_synchronized_reserve,0.086525559425354,25
3,6,7,da_as_total_mw_thirty_minutes_reserve,0.26279306411743164,25
6,10,38,net_actual_interchange_mw,0.341941773891449,25
6,10,38,gross_actual_interchange_mw,0.18875670433044434,25
6,10,38,total_gen,0.6556756496429443,25
6,10,38,metered_load_mw,0.6791455149650574,25
6,10,38,total_losses,0.569305419921875,25
6,10,38,congestion_price_da,0.2532716989517212,25
6,10,38,congestion_price_rt,0.18242645263671875,25
6,10,38,marginal_loss_price_da,0.6749763488769531,25
6,10,38,total_lmp_da,0.9791405200958252,25
6,10,38,da_as_total_mw_primary_reserve,0.16596490144729614,25
6,10,38,da_as_total_mw_synchronized_reserve,0.16034001111984253,25
6,10,38,da_as_total_mw_thirty_minutes_reserve,0.5444250106811523,25
5,6,19,net_actual_interchange_mw,0.1906936764717102,25
5,6,19,gross_actual_interchange_mw,0.18358898162841797,25
5,6,19,total_gen,0.9705221652984619,25
5,6,19,metered_load_mw,0.9809855222702026,25
5,6,19,total_losses,0.5162289142608643,25
5,6,19,congestion_price_da,0.2066163420677185,25
5,6,19,congestion_price_rt,0.13135242462158203,25
5,6,19,marginal_loss_price_da,0.5135908126831055,25
5,6,19,total_lmp_da,0.7115514278411865,25
5,6,19,da_as_total_mw_primary_reserve,0.12976187467575073,25
5,6,19,da_as_total_mw_synchronized_reserve,0.106606125831604,25
5,6,19,da_as_total_mw_thirty_minutes_reserve,0.44356220960617065,25
6,9,21,net_actual_interchange_mw,0.14681720733642578,25
6,9,21,gross_actual_interchange_mw,0.08220750093460083,25
6,9,21,total_gen,0.2385888695716858,25
6,9,21,metered_load_mw,0.23006069660186768,25
6,9,21,total_losses,0.2557750344276428,25
6,9,21,congestion_price_da,0.09332138299942017,25
6,9,21,congestion_price_rt,0.1650078296661377,25
6,9,21,marginal_loss_price_da,0.19012969732284546,25
6,9,21,total_lmp_da,0.28438085317611694,25
6,9,21,da_as_total_mw_primary_reserve,0.06290405988693237,25
6,9,21,da_as_total_mw_synchronized_reserve,0.06645476818084717,25
6,9,21,da_as_total_mw_thirty_minutes_reserve,0.1374269723892212,25
2,5,6,net_actual_interchange_mw,0.13696718215942383,25
2,5,6,gross_actual_interchange_mw,0.08410495519638062,25
2,5,6,total_gen,0.5952886939048767,25
2,5,6,metered_load_mw,0.6012541055679321,25
2,5,6,total_losses,0.21997296810150146,25
2,5,6,congestion_price_da,0.1842879056930542,25
2,5,6,congestion_price_rt,0.14222270250320435,25
2,5,6,marginal_loss_price_da,0.4940931797027588,25
2,5,6,total_lmp_da,0.714161217212677,25
2,5,6,da_as_total_mw_primary_reserve,0.12677150964736938,25
2,5,6,da_as_total_mw_synchronized_reserve,0.11177951097488403,25
2,5,6,da_as_total_mw_thirty_minutes_reserve,0.36939477920532227,25
4,18,32,net_actual_interchange_mw,0.3742484450340271,25
4,18,32,gross_actual_interchange_mw,0.15165722370147705,25
4,18,32,total_gen,0.4943145513534546,25
4,18,32,metered_load_mw,0.4349469542503357,25
4,18,32,total_losses,0.5076892971992493,25
4,18,32,congestion_price_da,0.08065509796142578,25
4,18,32,congestion_price_rt,0.028222322463989258,25
4,18,32,marginal_loss_price_da,0.0887332558631897,25
4,18,32,total_lmp_da,0.07958316802978516,25
4,18,32,da_as_total_mw_primary_reserve,0.5077645778656006,25
4,18,32,da_as_total_mw_synchronized_reserve,0.5451403856277466,25
4,18,32,da_as_total_mw_thirty_minutes_reserve,0.3817233443260193,25
0,24,39,net_actual_interchange_mw,0.3047789931297302,25
0,24,39,gross_actual_interchange_mw,0.24800682067871094,25
0,24,39,total_gen,0.7970021963119507,25
0,24,39,metered_load_mw,0.7971661686897278,25
0,24,39,total_losses,0.5196743011474609,25
0,24,39,congestion_price_da,0.18125277757644653,25
0,24,39,congestion_price_rt,0.4567004442214966,25
0,24,39,marginal_loss_price_da,0.5498428344726562,25
0,24,39,total_lmp_da,0.7045791745185852,25
0,24,39,da_as_total_mw_primary_reserve,0.1563127636909485,25
0,24,39,da_as_total_mw_synchronized_reserve,0.12882715463638306,25
0,24,39,da_as_total_mw_thirty_minutes_reserve,0.34427958726882935,25
6,13,37,net_actual_interchange_mw,0.2206946611404419,25
6,13,37,gross_actual_interchange_mw,0.07471734285354614,25
6,13,37,total_gen,0.20227187871932983,25
6,13,37,metered_load_mw,0.20576459169387817,25
6,13,37,total_losses,0.14555960893630981,25
6,13,37,congestion_price_da,0.061337292194366455,25
6,13,37,congestion_price_rt,0.09244102239608765,25
6,13,37,marginal_loss_price_da,0.06035900115966797,25
6,13,37,total_lmp_da,0.14169412851333618,25
6,13,37,da_as_total_mw_primary_reserve,0.6470766067504883,25
6,13,37,da_as_total_mw_synchronized_reserve,0.3865247964859009,25
6,13,37,da_as_total_mw_thirty_minutes_reserve,0.34315991401672363,25
3,22,40,net_actual_interchange_mw,0.07095205783843994,25
3,22,40,gross_actual_interchange_mw,0.11501145362854004,25
3,22,40,total_gen,0.354053258895874,25
3,22,40,metered_load_mw,0.4213082194328308,25
3,22,40,total_losses,0.33836454153060913,25
3,22,40,congestion_price_da,0.0742684006690979,25
3,22,40,congestion_price_rt,0.35535866022109985,25
3,22,40,marginal_loss_price_da,0.4378279447555542,25
3,22,40,total_lmp_da,0.5290793180465698,25
3,22,40,da_as_total_mw_primary_reserve,0.04173314571380615,25
3,22,40,da_as_total_mw_synchronized_reserve,0.04197037220001221,25
3,22,40,da_as_total_mw_thirty_minutes_reserve,0.3010786175727844,25
12,16,24,net_actual_interchange_mw,0.15743368864059448,25
12,16,24,gross_actual_interchange_mw,0.1895923614501953,25
12,16,24,total_gen,0.5490739345550537,25
12,16,24,metered_load_mw,0.5473364591598511,25
12,16,24,total_losses,0.2027897834777832,25
12,16,24,congestion_price_da,0.1032639741897583,25
12,16,24,congestion_price_rt,0.07728022336959839,25
12,16,24,marginal_loss_price_da,0.2786971926689148,25
12,16,24,total_lmp_da,0.399678111076355,25
12,16,24,da_as_total_mw_primary_reserve,0.15424978733062744,25
12,16,24,da_as_total_mw_synchronized_reserve,0.15849518775939941,25
12,16,24,da_as_total_mw_thirty_minutes_reserve,0.20830833911895752,25
19,26,31,net_actual_interchange_mw,0.30309391021728516,25
19,26,31,gross_actual_interchange_mw,0.25392407178878784,25
19,26,31,total_gen,0.975528359413147,25
19,26,31,metered_load_mw,0.9876862168312073,25
19,26,31,total_losses,0.48354506492614746,25
19,26,31,congestion_price_da,0.18755102157592773,25
19,26,31,congestion_price_rt,0.13078832626342773,25
19,26,31,marginal_loss_price_da,0.43783998489379883,25
19,26,31,total_lmp_da,0.6301759481430054,25
19,26,31,da_as_total_mw_primary_reserve,0.46091318130493164,25
19,26,31,da_as_total_mw_synchronized_reserve,0.5483099222183228,25
19,26,31,da_as_total_mw_thirty_minutes_reserve,0.43654853105545044,25
4,24,39,net_actual_interchange_mw,0.3608229160308838,25
4,24,39,gross_actual_interchange_mw,0.2952417731285095,25
4,24,39,total_gen,0.7214627265930176,25
4,24,39,metered_load_mw,0.709592342376709,25
4,24,39,total_losses,0.5727020502090454,25
4,24,39,congestion_price_da,0.21112149953842163,25
4,24,39,congestion_price_rt,0.47475606203079224,25
4,24,39,marginal_loss_price_da,0.5312603712081909,25
4,24,39,total_lmp_da,0.6277031302452087,25
4,24,39,da_as_total_mw_primary_reserve,0.2550991177558899,25
4,24,39,da_as_total_mw_synchronized_reserve,0.12448257207870483,25
4,24,39,da_as_total_mw_thirty_minutes_reserve,0.538332462310791,25
0,5,14,net_actual_interchange_mw,0.2207273244857788,25
0,5,14,gross_actual_interchange_mw,0.16071879863739014,25
0,5,14,total_gen,0.909804105758667,25
0,5,14,metered_load_mw,0.9088535904884338,25
0,5,14,total_losses,0.5626858472824097,25
0,5,14,congestion_price_da,0.19473010301589966,25
0,5,14,congestion_price_rt,0.12582314014434814,25
0,5,14,marginal_loss_price_da,0.5236963033676147,25
0,5,14,total_lmp_da,0.6972999572753906,25
0,5,14,da_as_total_mw_primary_reserve,0.1061098575592041,25
0,5,14,da_as_total_mw_synchronized_reserve,0.12809479236602783,25
0,5,14,da_as_total_mw_thirty_minutes_reserve,0.4064837098121643,25
1,2,14,net_actual_interchange_mw,0.1948668360710144,25
1,2,14,gross_actual_interchange_mw,0.1798555850982666,25
1,2,14,total_gen,0.9260584712028503,25
1,2,14,metered_load_mw,0.9154126644134521,25
1,2,14,total_losses,0.3208516240119934,25
1,2,14,congestion_price_da,0.15059304237365723,25
1,2,14,congestion_price_rt,0.09686410427093506,25
1,2,14,marginal_loss_price_da,0.29590803384780884,25
1,2,14,total_lmp_da,0.5032930374145508,25
1,2,14,da_as_total_mw_primary_reserve,0.29440897703170776,25
1,2,14,da_as_total_mw_synchronized_reserve,0.16658055782318115,25
1,2,14,da_as_total_mw_thirty_minutes_reserve,0.4709354043006897,25
11,22,40,net_actual_interchange_mw,0.18688547611236572,25
11,22,40,gross_actual_interchange_mw,0.14488863945007324,25
11,22,40,total_gen,0.4548221826553345,25
11,22,40,metered_load_mw,0.4905485510826111,25
11,22,40,total_losses,0.36217498779296875,25
11,22,40,congestion_price_da,0.09696871042251587,25
11,22,40,congestion_price_rt,0.3877337574958801,25
11,22,40,marginal_loss_price_da,0.4434927701950073,25
11,22,40,total_lmp_da,0.5481156706809998,25
11,22,40,da_as_total_mw_primary_reserve,0.09892129898071289,25
11,22,40,da_as_total_mw_synchronized_reserve,0.10737580060958862,25
11,22,40,da_as_total_mw_thirty_minutes_reserve,0.2936505675315857,25
2,5,11,net_actual_interchange_mw,0.09120410680770874,25
2,5,11,gross_actual_interchange_mw,0.0994795560836792,25
2,5,11,total_gen,0.5853182077407837,25
2,5,11,metered_load_mw,0.600765585899353,25
2,5,11,total_losses,0.21603304147720337,25
2,5,11,congestion_price_da,0.17768549919128418,25
2,5,11,congestion_price_rt,0.1405324935913086,25
2,5,11,marginal_loss_price_da,0.5530261993408203,25
2,5,11,total_lmp_da,0.7244540452957153,25
2,5,11,da_as_total_mw_primary_reserve,0.16454362869262695,25
2,5,11,da_as_total_mw_synchronized_reserve,0.13875174522399902,25
2,5,11,da_as_total_mw_thirty_minutes_reserve,0.3179970979690552,25
4,11,21,net_actual_interchange_mw,0.28160542249679565,25
4,11,21,gross_actual_interchange_mw,0.19253432750701904,25
4,11,21,total_gen,0.5649830102920532,25
4,11,21,metered_load_mw,0.5207275748252869,25
4,11,21,total_losses,0.48580193519592285,25
4,11,21,congestion_price_da,0.15306466817855835,25
4,11,21,congestion_price_rt,0.18161296844482422,25
4,11,21,marginal_loss_price_da,0.29845327138900757,25
4,11,21,total_lmp_da,0.34120315313339233,25
4,11,21,da_as_total_mw_primary_reserve,0.23859918117523193,25
4,11,21,da_as_total_mw_synchronized_reserve,0.14652663469314575,25
4,11,21,da_as_total_mw_thirty_minutes_reserve,0.3779081702232361,25
