ix,conf,syn3_true,syn2_true_max,group
"(2, 10, 25)",da_as_total_mw_primary_reserve,0.07117640972137451,0.0689387321472168,triple_rand_ext
"(2, 10, 25)",da_as_total_mw_synchronized_reserve,0.043915510177612305,0.10033077001571655,triple_rand_ext
"(2, 10, 25)",da_as_total_mw_thirty_minutes_reserve,0.05887669324874878,0.14181125164031982,triple_rand_ext
"(2, 10, 27)",net_actual_interchange_mw,0.024850547313690186,0.05969953536987305,triple_rand_ext
"(2, 10, 27)",gross_actual_interchange_mw,0.012126028537750244,0.05026590824127197,triple_rand_ext
"(2, 10, 27)",total_gen,0.01106715202331543,0.19706392288208008,triple_rand_ext
"(2, 10, 27)",metered_load_mw,0.012459874153137207,0.20372897386550903,triple_rand_ext
"(2, 10, 27)",total_losses,0.018145620822906494,0.04308873414993286,triple_rand_ext
"(2, 10, 27)",congestion_price_da,0.034677863121032715,0.05116283893585205,triple_rand_ext
"(2, 10, 27)",congestion_price_rt,0.014998435974121094,0.03942316770553589,triple_rand_ext
"(2, 10, 27)",marginal_loss_price_da,0.08145850896835327,0.15125024318695068,triple_rand_ext
"(2, 10, 27)",total_lmp_da,0.07664138078689575,0.20996695756912231,triple_rand_ext
"(2, 10, 27)",da_as_total_mw_primary_reserve,0.020216941833496094,0.06806361675262451,triple_rand_ext
"(2, 10, 27)",da_as_total_mw_synchronized_reserve,0.017730295658111572,0.10033077001571655,triple_rand_ext
"(2, 10, 27)",da_as_total_mw_thirty_minutes_reserve,0.05666208267211914,0.14181125164031982,triple_rand_ext
"(2, 10, 29)",net_actual_interchange_mw,0.0550694465637207,0.08060246706008911,triple_rand_ext
"(2, 10, 29)",gross_actual_interchange_mw,0.01395118236541748,0.05026590824127197,triple_rand_ext
"(2, 10, 29)",total_gen,0.01499629020690918,0.19706392288208008,triple_rand_ext
"(2, 10, 29)",metered_load_mw,0.010541856288909912,0.20372897386550903,triple_rand_ext
"(2, 10, 29)",total_losses,0.026420176029205322,0.04476439952850342,triple_rand_ext
"(2, 10, 29)",congestion_price_da,0.013233661651611328,0.05342763662338257,triple_rand_ext
"(2, 10, 29)",congestion_price_rt,0.0043787360191345215,0.021498262882232666,triple_rand_ext
"(2, 10, 29)",marginal_loss_price_da,0.02246147394180298,0.09931814670562744,triple_rand_ext
"(2, 10, 29)",total_lmp_da,0.019788026809692383,0.12266784906387329,triple_rand_ext
"(2, 10, 29)",da_as_total_mw_primary_reserve,0.059293150901794434,0.09217458963394165,triple_rand_ext
"(2, 10, 29)",da_as_total_mw_synchronized_reserve,0.04767662286758423,0.10033077001571655,triple_rand_ext
"(2, 10, 29)",da_as_total_mw_thirty_minutes_reserve,0.03549426794052124,0.14181125164031982,triple_rand_ext
"(2, 10, 36)",net_actual_interchange_mw,0.04923903942108154,0.03475910425186157,triple_rand_ext
"(2, 10, 36)",gross_actual_interchange_mw,0.0438651442527771,0.05026590824127197,triple_rand_ext
"(2, 10, 36)",total_gen,0.024448513984680176,0.19706392288208008,triple_rand_ext
"(2, 10, 36)",metered_load_mw,0.023332595825195312,0.20372897386550903,triple_rand_ext
"(2, 10, 36)",total_losses,0.02620798349380493,0.05047541856765747,triple_rand_ext
"(2, 10, 36)",congestion_price_da,0.011480212211608887,0.04035031795501709,triple_rand_ext
"(2, 10, 36)",congestion_price_rt,0.022813856601715088,0.01745021343231201,triple_rand_ext
"(2, 10, 36)",marginal_loss_price_da,0.047176241874694824,0.09931814670562744,triple_rand_ext
"(2, 10, 36)",total_lmp_da,0.035033226013183594,0.12266784906387329,triple_rand_ext
"(2, 10, 36)",da_as_total_mw_primary_reserve,0.04818451404571533,0.06806361675262451,triple_rand_ext
"(2, 10, 36)",da_as_total_mw_synchronized_reserve,0.05085104703903198,0.10033077001571655,triple_rand_ext
"(2, 10, 36)",da_as_total_mw_thirty_minutes_reserve,0.05758410692214966,0.14181125164031982,triple_rand_ext
"(2, 11, 30)",net_actual_interchange_mw,0.08770883083343506,0.08450204133987427,triple_rand_ext
"(2, 11, 30)",gross_actual_interchange_mw,0.037417471408843994,0.029680967330932617,triple_rand_ext
"(2, 11, 30)",total_gen,0.06137669086456299,0.13861840963363647,triple_rand_ext
"(2, 11, 30)",metered_load_mw,0.05461984872817993,0.1372920274734497,triple_rand_ext
"(2, 11, 30)",total_losses,0.09516704082489014,0.07050436735153198,triple_rand_ext
"(2, 11, 30)",congestion_price_da,0.01151973009109497,0.023933708667755127,triple_rand_ext
"(2, 11, 30)",congestion_price_rt,0.02342003583908081,0.022053778171539307,triple_rand_ext
"(2, 11, 30)",marginal_loss_price_da,0.02081763744354248,0.09265178442001343,triple_rand_ext
"(2, 11, 30)",total_lmp_da,0.02409076690673828,0.04178464412689209,triple_rand_ext
"(2, 11, 30)",da_as_total_mw_primary_reserve,0.06919658184051514,0.10917532444000244,triple_rand_ext
"(2, 11, 30)",da_as_total_mw_synchronized_reserve,0.02868098020553589,0.051438748836517334,triple_rand_ext
"(2, 11, 30)",da_as_total_mw_thirty_minutes_reserve,0.03913658857345581,0.07340961694717407,triple_rand_ext
"(2, 11, 35)",net_actual_interchange_mw,0.05596107244491577,0.039537787437438965,triple_rand_ext
"(2, 11, 35)",gross_actual_interchange_mw,0.029760777950286865,0.043969690799713135,triple_rand_ext
"(2, 11, 35)",total_gen,0.03718876838684082,0.13861840963363647,triple_rand_ext
"(2, 11, 35)",metered_load_mw,0.03686702251434326,0.13153976202011108,triple_rand_ext
"(2, 11, 35)",total_losses,0.049945175647735596,0.07050436735153198,triple_rand_ext
"(2, 11, 35)",congestion_price_da,0.004617154598236084,0.015683531761169434,triple_rand_ext
"(2, 11, 35)",congestion_price_rt,0.016931891441345215,0.010842442512512207,triple_rand_ext
"(2, 11, 35)",marginal_loss_price_da,0.03441125154495239,0.029524385929107666,triple_rand_ext
"(2, 11, 35)",total_lmp_da,0.04905146360397339,0.06109672784805298,triple_rand_ext
"(2, 11, 35)",da_as_total_mw_primary_reserve,0.056805968284606934,0.10917532444000244,triple_rand_ext
"(2, 11, 35)",da_as_total_mw_synchronized_reserve,0.03845936059951782,0.051438748836517334,triple_rand_ext
"(2, 11, 35)",da_as_total_mw_thirty_minutes_reserve,0.06327003240585327,0.07340961694717407,triple_rand_ext
"(2, 11, 38)",net_actual_interchange_mw,0.07361036539077759,0.12169545888900757,triple_rand_ext
"(2, 11, 38)",gross_actual_interchange_mw,0.02869725227355957,0.03921610116958618,triple_rand_ext
"(2, 11, 38)",total_gen,0.06526648998260498,0.13861840963363647,triple_rand_ext
"(2, 11, 38)",metered_load_mw,0.05453670024871826,0.13153976202011108,triple_rand_ext
"(2, 11, 38)",total_losses,0.04810231924057007,0.07050436735153198,triple_rand_ext
"(2, 11, 38)",congestion_price_da,0.025825023651123047,0.03860551118850708,triple_rand_ext
"(2, 11, 38)",congestion_price_rt,0.03350937366485596,0.023180723190307617,triple_rand_ext
"(2, 11, 38)",marginal_loss_price_da,0.008584380149841309,0.06731468439102173,triple_rand_ext
"(2, 11, 38)",total_lmp_da,0.0011515021324157715,0.04178464412689209,triple_rand_ext
"(2, 11, 38)",da_as_total_mw_primary_reserve,0.08119499683380127,0.10917532444000244,triple_rand_ext
"(2, 11, 38)",da_as_total_mw_synchronized_reserve,0.0651402473449707,0.08057844638824463,triple_rand_ext
"(2, 11, 38)",da_as_total_mw_thirty_minutes_reserve,0.042202115058898926,0.11813390254974365,triple_rand_ext
"(2, 12, 14)",net_actual_interchange_mw,0.06729263067245483,0.12703508138656616,triple_rand_ext
"(2, 12, 14)",gross_actual_interchange_mw,0.02983677387237549,0.1391318440437317,triple_rand_ext
"(2, 12, 14)",total_gen,0.017829060554504395,0.6651379466056824,triple_rand_ext
"(2, 12, 14)",metered_load_mw,0.022160768508911133,0.6347124576568604,triple_rand_ext
"(2, 12, 14)",total_losses,0.06953108310699463,0.33380424976348877,triple_rand_ext
"(2, 12, 14)",congestion_price_da,0.018447518348693848,0.05665910243988037,triple_rand_ext
"(2, 12, 14)",congestion_price_rt,0.037249088287353516,0.026747286319732666,triple_rand_ext
"(2, 12, 14)",marginal_loss_price_da,0.04436236619949341,0.25123870372772217,triple_rand_ext
"(2, 12, 14)",total_lmp_da,0.04466283321380615,0.3154032230377197,triple_rand_ext
"(2, 12, 14)",da_as_total_mw_primary_reserve,0.059916555881500244,0.16119694709777832,triple_rand_ext
"(2, 12, 14)",da_as_total_mw_synchronized_reserve,0.020675957202911377,0.07175987958908081,triple_rand_ext
"(2, 12, 14)",da_as_total_mw_thirty_minutes_reserve,0.23191142082214355,0.22144556045532227,triple_rand_ext
"(2, 12, 42)",net_actual_interchange_mw,0.049581289291381836,0.12703508138656616,triple_rand_ext
"(2, 12, 42)",gross_actual_interchange_mw,0.06360083818435669,0.1391318440437317,triple_rand_ext
"(2, 12, 42)",total_gen,-0.00047838687896728516,0.6651379466056824,triple_rand_ext
"(2, 12, 42)",metered_load_mw,0.0002964138984680176,0.6347124576568604,triple_rand_ext
"(2, 12, 42)",total_losses,0.020322561264038086,0.33380424976348877,triple_rand_ext
"(2, 12, 42)",congestion_price_da,0.0203436017036438,0.05665910243988037,triple_rand_ext
"(2, 12, 42)",congestion_price_rt,0.018395960330963135,0.026747286319732666,triple_rand_ext
"(2, 12, 42)",marginal_loss_price_da,0.059144437313079834,0.25123870372772217,triple_rand_ext
"(2, 12, 42)",total_lmp_da,0.038697242736816406,0.3154032230377197,triple_rand_ext
"(2, 12, 42)",da_as_total_mw_primary_reserve,0.017583131790161133,0.16119694709777832,triple_rand_ext
"(2, 12, 42)",da_as_total_mw_synchronized_reserve,0.010577082633972168,0.0590357780456543,triple_rand_ext
"(2, 12, 42)",da_as_total_mw_thirty_minutes_reserve,0.033323466777801514,0.22144556045532227,triple_rand_ext
"(2, 13, 22)",net_actual_interchange_mw,0.016887307167053223,0.04469650983810425,triple_rand_ext
"(2, 13, 22)",gross_actual_interchange_mw,0.0013932585716247559,0.017848730087280273,triple_rand_ext
"(2, 13, 22)",total_gen,0.0389675498008728,0.08287608623504639,triple_rand_ext
"(2, 13, 22)",metered_load_mw,0.033982157707214355,0.07444638013839722,triple_rand_ext
"(2, 13, 22)",total_losses,0.02805185317993164,0.022973954677581787,triple_rand_ext
"(2, 13, 22)",congestion_price_da,0.014499008655548096,0.025664448738098145,triple_rand_ext
"(2, 13, 22)",congestion_price_rt,0.012282609939575195,0.049810826778411865,triple_rand_ext
"(2, 13, 22)",marginal_loss_price_da,0.04408621788024902,0.023125767707824707,triple_rand_ext
"(2, 13, 22)",total_lmp_da,0.031924426555633545,0.06938594579696655,triple_rand_ext
"(2, 13, 22)",da_as_total_mw_primary_reserve,0.022415518760681152,0.058182358741760254,triple_rand_ext
"(2, 13, 22)",da_as_total_mw_synchronized_reserve,0.03969752788543701,0.04474359750747681,triple_rand_ext
"(2, 13, 22)",da_as_total_mw_thirty_minutes_reserve,0.03988081216812134,0.1171191930770874,triple_rand_ext
"(2, 13, 24)",net_actual_interchange_mw,0.036131203174591064,0.08006137609481812,triple_rand_ext
"(2, 13, 24)",gross_actual_interchange_mw,0.009294986724853516,0.018911242485046387,triple_rand_ext
"(2, 13, 24)",total_gen,0.0675012469291687,0.07376968860626221,triple_rand_ext
"(2, 13, 24)",metered_load_mw,0.061187565326690674,0.08249717950820923,triple_rand_ext
"(2, 13, 24)",total_losses,0.0458756685256958,0.06140327453613281,triple_rand_ext
"(2, 13, 24)",congestion_price_da,0.02939397096633911,0.02946382761001587,triple_rand_ext
"(2, 13, 24)",congestion_price_rt,0.01738816499710083,0.049810826778411865,triple_rand_ext
"(2, 13, 24)",marginal_loss_price_da,0.0320776104927063,0.07198971509933472,triple_rand_ext
"(2, 13, 24)",total_lmp_da,0.07301920652389526,0.07854032516479492,triple_rand_ext
"(2, 13, 24)",da_as_total_mw_primary_reserve,0.06355863809585571,0.0672031044960022,triple_rand_ext
"(2, 13, 24)",da_as_total_mw_synchronized_reserve,0.05630403757095337,0.0537678599357605,triple_rand_ext
"(2, 13, 24)",da_as_total_mw_thirty_minutes_reserve,0.07983934879302979,0.1171191930770874,triple_rand_ext
"(2, 13, 27)",net_actual_interchange_mw,0.00453031063079834,0.0310361385345459,triple_rand_ext
"(2, 13, 27)",gross_actual_interchange_mw,0.01397848129272461,0.03807353973388672,triple_rand_ext
"(2, 13, 27)",total_gen,0.03051447868347168,0.05861407518386841,triple_rand_ext
"(2, 13, 27)",metered_load_mw,0.03420752286911011,0.0651206374168396,triple_rand_ext
"(2, 13, 27)",total_losses,0.04548889398574829,0.04308873414993286,triple_rand_ext
"(2, 13, 27)",congestion_price_da,0.023967981338500977,0.024700462818145752,triple_rand_ext
"(2, 13, 27)",congestion_price_rt,0.03460806608200073,0.049810826778411865,triple_rand_ext
"(2, 13, 27)",marginal_loss_price_da,0.010196566581726074,0.1453205943107605,triple_rand_ext
"(2, 13, 27)",total_lmp_da,0.04020899534225464,0.20996695756912231,triple_rand_ext
"(2, 13, 27)",da_as_total_mw_primary_reserve,0.0073909759521484375,0.058182358741760254,triple_rand_ext
"(2, 13, 27)",da_as_total_mw_synchronized_reserve,-0.005875349044799805,0.04474359750747681,triple_rand_ext
"(2, 13, 27)",da_as_total_mw_thirty_minutes_reserve,0.03023374080657959,0.1171191930770874,triple_rand_ext
"(2, 13, 29)",net_actual_interchange_mw,0.04319995641708374,0.08060246706008911,triple_rand_ext
"(2, 13, 29)",gross_actual_interchange_mw,0.016849219799041748,0.017848730087280273,triple_rand_ext
"(2, 13, 29)",total_gen,0.04065895080566406,0.059612929821014404,triple_rand_ext
"(2, 13, 29)",metered_load_mw,0.035916805267333984,0.0651206374168396,triple_rand_ext
"(2, 13, 29)",total_losses,0.018108069896697998,0.04476439952850342,triple_rand_ext
"(2, 13, 29)",congestion_price_da,0.005689442157745361,0.016914844512939453,triple_rand_ext
"(2, 13, 29)",congestion_price_rt,0.014165043830871582,0.05368459224700928,triple_rand_ext
"(2, 13, 29)",marginal_loss_price_da,0.030997037887573242,0.04550665616989136,triple_rand_ext
"(2, 13, 29)",total_lmp_da,0.03833615779876709,0.06938594579696655,triple_rand_ext
"(2, 13, 29)",da_as_total_mw_primary_reserve,0.05382359027862549,0.058182358741760254,triple_rand_ext
"(2, 13, 29)",da_as_total_mw_synchronized_reserve,0.05379056930541992,0.04854393005371094,triple_rand_ext
"(2, 13, 29)",da_as_total_mw_thirty_minutes_reserve,0.012288987636566162,0.14018338918685913,triple_rand_ext
"(2, 13, 38)",net_actual_interchange_mw,0.06350153684616089,0.07890719175338745,triple_rand_ext
"(2, 13, 38)",gross_actual_interchange_mw,0.030897676944732666,0.017848730087280273,triple_rand_ext
"(2, 13, 38)",total_gen,0.04400449991226196,0.08845901489257812,triple_rand_ext
"(2, 13, 38)",metered_load_mw,0.03314340114593506,0.07550239562988281,triple_rand_ext
"(2, 13, 38)",total_losses,0.06402623653411865,0.10018801689147949,triple_rand_ext
"(2, 13, 38)",congestion_price_da,0.015214502811431885,0.03860551118850708,triple_rand_ext
"(2, 13, 38)",congestion_price_rt,0.002292931079864502,0.049810826778411865,triple_rand_ext
"(2, 13, 38)",marginal_loss_price_da,0.007241308689117432,0.035223424434661865,triple_rand_ext
"(2, 13, 38)",total_lmp_da,3.30805778503418e-05,0.06938594579696655,triple_rand_ext
"(2, 13, 38)",da_as_total_mw_primary_reserve,0.048328280448913574,0.058182358741760254,triple_rand_ext
"(2, 13, 38)",da_as_total_mw_synchronized_reserve,0.030682027339935303,0.05590534210205078,triple_rand_ext
"(2, 13, 38)",da_as_total_mw_thirty_minutes_reserve,0.043657898902893066,0.1171191930770874,triple_rand_ext
"(2, 14, 31)",net_actual_interchange_mw,0.014382123947143555,0.04933100938796997,triple_rand_ext
"(2, 14, 31)",gross_actual_interchange_mw,0.018354177474975586,0.06349068880081177,triple_rand_ext
"(2, 14, 31)",total_gen,0.00553661584854126,0.13634836673736572,triple_rand_ext
"(2, 14, 31)",metered_load_mw,0.00668787956237793,0.10936212539672852,triple_rand_ext
"(2, 14, 31)",total_losses,0.00026786327362060547,0.17509543895721436,triple_rand_ext
"(2, 14, 31)",congestion_price_da,0.014318406581878662,0.07580125331878662,triple_rand_ext
"(2, 14, 31)",congestion_price_rt,0.011190354824066162,0.045552968978881836,triple_rand_ext
"(2, 14, 31)",marginal_loss_price_da,0.03555411100387573,0.03963273763656616,triple_rand_ext
"(2, 14, 31)",total_lmp_da,0.04723811149597168,0.04424726963043213,triple_rand_ext
"(2, 14, 31)",da_as_total_mw_primary_reserve,0.0012847185134887695,0.08291876316070557,triple_rand_ext
"(2, 14, 31)",da_as_total_mw_synchronized_reserve,0.009953081607818604,0.06266206502914429,triple_rand_ext
"(2, 14, 31)",da_as_total_mw_thirty_minutes_reserve,0.04051452875137329,0.21163082122802734,triple_rand_ext
"(2, 14, 34)",net_actual_interchange_mw,0.04977041482925415,0.03475910425186157,triple_rand_ext
"(2, 14, 34)",gross_actual_interchange_mw,0.03850966691970825,0.043969690799713135,triple_rand_ext
"(2, 14, 34)",total_gen,0.004415333271026611,0.03665047883987427,triple_rand_ext
"(2, 14, 34)",metered_load_mw,0.003646254539489746,0.037888288497924805,triple_rand_ext
"(2, 14, 34)",total_losses,0.04350358247756958,0.05047541856765747,triple_rand_ext
"(2, 14, 34)",congestion_price_da,0.014464974403381348,0.017001748085021973,triple_rand_ext
"(2, 14, 34)",congestion_price_rt,0.016949117183685303,0.018408656120300293,triple_rand_ext
"(2, 14, 34)",marginal_loss_price_da,0.03175622224807739,0.030636370182037354,triple_rand_ext
"(2, 14, 34)",total_lmp_da,0.015948712825775146,0.04053652286529541,triple_rand_ext
"(2, 14, 34)",da_as_total_mw_primary_reserve,0.041503071784973145,0.06204402446746826,triple_rand_ext
"(2, 14, 34)",da_as_total_mw_synchronized_reserve,0.040792882442474365,0.044729530811309814,triple_rand_ext
"(2, 14, 34)",da_as_total_mw_thirty_minutes_reserve,0.050142884254455566,0.05072343349456787,triple_rand_ext
"(2, 14, 43)",net_actual_interchange_mw,0.043474555015563965,0.04084843397140503,triple_rand_ext
"(2, 14, 43)",gross_actual_interchange_mw,0.01991802453994751,0.024899184703826904,triple_rand_ext
"(2, 14, 43)",total_gen,0.002584695816040039,0.14072471857070923,triple_rand_ext
"(2, 14, 43)",metered_load_mw,0.002278447151184082,0.12266296148300171,triple_rand_ext
"(2, 14, 43)",total_losses,0.02608168125152588,0.09509193897247314,triple_rand_ext
"(2, 14, 43)",congestion_price_da,0.015413403511047363,0.05828911066055298,triple_rand_ext
"(2, 14, 43)",congestion_price_rt,0.019162535667419434,0.018408656120300293,triple_rand_ext
"(2, 14, 43)",marginal_loss_price_da,0.06389915943145752,0.06483149528503418,triple_rand_ext
"(2, 14, 43)",total_lmp_da,0.07569247484207153,0.10486012697219849,triple_rand_ext
"(2, 14, 43)",da_as_total_mw_primary_reserve,0.018913745880126953,0.06204402446746826,triple_rand_ext
"(2, 14, 43)",da_as_total_mw_synchronized_reserve,0.009564459323883057,0.03968530893325806,triple_rand_ext
"(2, 14, 43)",da_as_total_mw_thirty_minutes_reserve,0.030138492584228516,0.05072343349456787,triple_rand_ext
"(2, 15, 16)",net_actual_interchange_mw,0.020198345184326172,0.05326145887374878,triple_rand_ext
"(2, 15, 16)",gross_actual_interchange_mw,0.03747439384460449,0.03234320878982544,triple_rand_ext
"(2, 15, 16)",total_gen,0.06124293804168701,0.1255844235420227,triple_rand_ext
"(2, 15, 16)",metered_load_mw,0.06134474277496338,0.14025729894638062,triple_rand_ext
"(2, 15, 16)",total_losses,0.0508040189743042,0.06363487243652344,triple_rand_ext
"(2, 15, 16)",congestion_price_da,0.02012079954147339,0.026699304580688477,triple_rand_ext
"(2, 15, 16)",congestion_price_rt,0.0037828683853149414,0.014888584613800049,triple_rand_ext
"(2, 15, 16)",marginal_loss_price_da,0.014085590839385986,0.08422708511352539,triple_rand_ext
"(2, 15, 16)",total_lmp_da,0.014886736869812012,0.08567458391189575,triple_rand_ext
"(2, 15, 16)",da_as_total_mw_primary_reserve,0.05516916513442993,0.06209099292755127,triple_rand_ext
"(2, 15, 16)",da_as_total_mw_synchronized_reserve,0.02395409345626831,0.055745720863342285,triple_rand_ext
"(2, 15, 16)",da_as_total_mw_thirty_minutes_reserve,0.038640618324279785,0.0559961199760437,triple_rand_ext
"(2, 15, 21)",net_actual_interchange_mw,0.01973593235015869,0.027123987674713135,triple_rand_ext
"(2, 15, 21)",gross_actual_interchange_mw,0.014407992362976074,0.02596670389175415,triple_rand_ext
"(2, 15, 21)",total_gen,0.005190908908843994,0.1104937195777893,triple_rand_ext
"(2, 15, 21)",metered_load_mw,0.006131172180175781,0.10836279392242432,triple_rand_ext
"(2, 15, 21)",total_losses,0.010217785835266113,0.0477408766746521,triple_rand_ext
"(2, 15, 21)",congestion_price_da,0.008826613426208496,0.022704660892486572,triple_rand_ext
"(2, 15, 21)",congestion_price_rt,0.007052958011627197,0.035403549671173096,triple_rand_ext
"(2, 15, 21)",marginal_loss_price_da,0.02329397201538086,0.136599600315094,triple_rand_ext
"(2, 15, 21)",total_lmp_da,0.0255662202835083,0.19542795419692993,triple_rand_ext
"(2, 15, 21)",da_as_total_mw_primary_reserve,0.007875263690948486,0.05069667100906372,triple_rand_ext
"(2, 15, 21)",da_as_total_mw_synchronized_reserve,0.0033038854598999023,0.024602532386779785,triple_rand_ext
"(2, 15, 21)",da_as_total_mw_thirty_minutes_reserve,0.00943446159362793,0.0559961199760437,triple_rand_ext
"(2, 15, 25)",net_actual_interchange_mw,0.04252356290817261,0.06245046854019165,triple_rand_ext
"(2, 15, 25)",gross_actual_interchange_mw,0.012119472026824951,0.02596670389175415,triple_rand_ext
"(2, 15, 25)",total_gen,0.03063178062438965,0.1104937195777893,triple_rand_ext
"(2, 15, 25)",metered_load_mw,0.02392888069152832,0.10836279392242432,triple_rand_ext
"(2, 15, 25)",total_losses,-0.0015723109245300293,0.0477408766746521,triple_rand_ext
"(2, 15, 25)",congestion_price_da,0.033203840255737305,0.022704660892486572,triple_rand_ext
"(2, 15, 25)",congestion_price_rt,0.010825634002685547,0.014888584613800049,triple_rand_ext
"(2, 15, 25)",marginal_loss_price_da,0.015841364860534668,0.029714584350585938,triple_rand_ext
"(2, 15, 25)",total_lmp_da,0.008758544921875,0.059828877449035645,triple_rand_ext
"(2, 15, 25)",da_as_total_mw_primary_reserve,0.05966383218765259,0.0689387321472168,triple_rand_ext
"(2, 15, 25)",da_as_total_mw_synchronized_reserve,0.028926372528076172,0.032502830028533936,triple_rand_ext
"(2, 15, 25)",da_as_total_mw_thirty_minutes_reserve,0.047718822956085205,0.060584962368011475,triple_rand_ext
"(2, 15, 35)",net_actual_interchange_mw,0.029499173164367676,0.03475910425186157,triple_rand_ext
"(2, 15, 35)",gross_actual_interchange_mw,0.027652740478515625,0.043969690799713135,triple_rand_ext
"(2, 15, 35)",total_gen,0.026701748371124268,0.1104937195777893,triple_rand_ext
"(2, 15, 35)",metered_load_mw,0.025003910064697266,0.10836279392242432,triple_rand_ext
"(2, 15, 35)",total_losses,0.030855298042297363,0.05047541856765747,triple_rand_ext
"(2, 15, 35)",congestion_price_da,0.024713993072509766,0.022704660892486572,triple_rand_ext
"(2, 15, 35)",congestion_price_rt,0.005700886249542236,0.014888584613800049,triple_rand_ext
"(2, 15, 35)",marginal_loss_price_da,0.012567102909088135,0.029714584350585938,triple_rand_ext
"(2, 15, 35)",total_lmp_da,0.009314656257629395,0.059828877449035645,triple_rand_ext
"(2, 15, 35)",da_as_total_mw_primary_reserve,0.02776193618774414,0.05069667100906372,triple_rand_ext
"(2, 15, 35)",da_as_total_mw_synchronized_reserve,0.022973060607910156,0.044729530811309814,triple_rand_ext
"(2, 15, 35)",da_as_total_mw_thirty_minutes_reserve,0.014912426471710205,0.0559961199760437,triple_rand_ext
"(2, 16, 19)",net_actual_interchange_mw,0.032979369163513184,0.033559441566467285,triple_rand_ext
"(2, 16, 19)",gross_actual_interchange_mw,0.026171207427978516,0.03234320878982544,triple_rand_ext
"(2, 16, 19)",total_gen,-0.0004858970642089844,0.10141146183013916,triple_rand_ext
"(2, 16, 19)",metered_load_mw,-0.0019369721412658691,0.10779374837875366,triple_rand_ext
"(2, 16, 19)",total_losses,0.03987538814544678,0.04660886526107788,triple_rand_ext
"(2, 16, 19)",congestion_price_da,0.006581783294677734,0.026699304580688477,triple_rand_ext
"(2, 16, 19)",congestion_price_rt,0.023240327835083008,0.014459609985351562,triple_rand_ext
"(2, 16, 19)",marginal_loss_price_da,0.021721839904785156,0.08422708511352539,triple_rand_ext
"(2, 16, 19)",total_lmp_da,0.0029135942459106445,0.08567458391189575,triple_rand_ext
"(2, 16, 19)",da_as_total_mw_primary_reserve,0.0406072735786438,0.13695621490478516,triple_rand_ext
"(2, 16, 19)",da_as_total_mw_synchronized_reserve,0.051259756088256836,0.055745720863342285,triple_rand_ext
"(2, 16, 19)",da_as_total_mw_thirty_minutes_reserve,0.08878350257873535,0.07578086853027344,triple_rand_ext
"(2, 16, 25)",net_actual_interchange_mw,0.05659753084182739,0.06245046854019165,triple_rand_ext
"(2, 16, 25)",gross_actual_interchange_mw,0.02685481309890747,0.03234320878982544,triple_rand_ext
"(2, 16, 25)",total_gen,0.04033416509628296,0.10141146183013916,triple_rand_ext
"(2, 16, 25)",metered_load_mw,0.035971760749816895,0.10779374837875366,triple_rand_ext
"(2, 16, 25)",total_losses,0.031951189041137695,0.04660886526107788,triple_rand_ext
"(2, 16, 25)",congestion_price_da,0.013955533504486084,0.026699304580688477,triple_rand_ext
"(2, 16, 25)",congestion_price_rt,0.008705556392669678,0.014459609985351562,triple_rand_ext
"(2, 16, 25)",marginal_loss_price_da,0.0457952618598938,0.08422708511352539,triple_rand_ext
"(2, 16, 25)",total_lmp_da,0.07387083768844604,0.08567458391189575,triple_rand_ext
"(2, 16, 25)",da_as_total_mw_primary_reserve,0.08130902051925659,0.0689387321472168,triple_rand_ext
"(2, 16, 25)",da_as_total_mw_synchronized_reserve,0.032025277614593506,0.055745720863342285,triple_rand_ext
"(2, 16, 25)",da_as_total_mw_thirty_minutes_reserve,0.04373294115066528,0.060584962368011475,triple_rand_ext
"(2, 16, 29)",net_actual_interchange_mw,0.0636247992515564,0.08060246706008911,triple_rand_ext
"(2, 16, 29)",gross_actual_interchange_mw,0.014966011047363281,0.03234320878982544,triple_rand_ext
"(2, 16, 29)",total_gen,0.03367340564727783,0.10141146183013916,triple_rand_ext
"(2, 16, 29)",metered_load_mw,0.023719489574432373,0.10779374837875366,triple_rand_ext
"(2, 16, 29)",total_losses,0.049389421939849854,0.04660886526107788,triple_rand_ext
"(2, 16, 29)",congestion_price_da,0.007543742656707764,0.03824645280838013,triple_rand_ext
"(2, 16, 29)",congestion_price_rt,0.00630265474319458,0.03349822759628296,triple_rand_ext
"(2, 16, 29)",marginal_loss_price_da,0.01585596799850464,0.09749448299407959,triple_rand_ext
"(2, 16, 29)",total_lmp_da,0.019211173057556152,0.08567458391189575,triple_rand_ext
"(2, 16, 29)",da_as_total_mw_primary_reserve,0.05482441186904907,0.06703966856002808,triple_rand_ext
"(2, 16, 29)",da_as_total_mw_synchronized_reserve,0.05501699447631836,0.06122481822967529,triple_rand_ext
"(2, 16, 29)",da_as_total_mw_thirty_minutes_reserve,0.030045509338378906,0.0363730788230896,triple_rand_ext
"(2, 17, 21)",net_actual_interchange_mw,0.011027216911315918,0.026881396770477295,triple_rand_ext
"(2, 17, 21)",gross_actual_interchange_mw,0.014203786849975586,0.02133244276046753,triple_rand_ext
"(2, 17, 21)",total_gen,0.02458876371383667,0.08500051498413086,triple_rand_ext
"(2, 17, 21)",metered_load_mw,0.031086742877960205,0.09326612949371338,triple_rand_ext
