数据集,目标,集合,真值V,不安全,相关性放行,单字段放行,预算放行,预算放行_估计,逐阶预算放行,直接估计放行
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_multiple_+gen_fuel_wind_pct,0.5261963605880737,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_oil_pct+total_lmp_rt,0.891538143157959,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_storage_m+gross_inadv_interc,0.5940206050872803,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+gen_fuel_oil_pct+gen_fuel_solar_pct,0.7334511280059814,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_oil_pct+da_as_mcp_synchron+marginal_loss_pric,0.48681288957595825,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_gas_mw+gen_fuel_storage_m,0.9380699396133423,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_coal_pct+net_inadv_intercha,0.5603252649307251,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_oil_mw+da_as_mcp_synchron,0.8696842789649963,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_pct+da_as_nsr_mw_prima+net_inadv_intercha,0.6329300999641418,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_solar_mw+gen_fuel_coal_pct,0.6188309788703918,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+total_pjm_reg_purc+net_inadv_intercha,0.5752953290939331,False,False,True,False,False,True,True
pjm,total_gen,forecast_load_mw_d+da_as_as_req_mw_pr+system_energy_pric,0.9777069687843323,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_hydro_pct+gen_fuel_wind_pct,0.9498865604400635,True,True,True,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+total_pjm_reg_purc+da_as_as_req_mw_th,0.6776919960975647,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_multiple_+total_pjm_rmpcp_cr,0.88720703125,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_pct+forecast_load_mw_d+gross_sched_interc,0.9733725190162659,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+total_pjm_reg_purc+total_pjm_rmpcp_cr,0.5987603068351746,False,False,True,False,False,False,True
pjm,total_gen,da_as_as_req_mw_th+net_inadv_intercha+gross_inadv_interc,0.36236119270324707,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_coal_pct+total_pjm_rmpcp_cr,0.6762199401855469,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_p+total_pjm_rmpcp_cr+da_as_nsr_mw_prima,0.934554934501648,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_mw+rmccp+net_inadv_intercha,0.323373019695282,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_storage_m+gen_fuel_gas_pct+gross_inadv_interc,0.395113468170166,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_wind_pct+rmpcp+da_as_nsr_mw_prima,0.5281417369842529,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_coal_mw+forecast_load_mw_d+total_lmp_rt,0.9747503995895386,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_mw+da_as_mcp_synchron+gross_sched_interc,0.8259202241897583,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+total_pjm_assigned+da_as_ss_mw_primar,0.4095015227794647,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_multiple_+forecast_load_mw_d+da_as_ss_mw_primar,0.9724374413490295,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_p+forecast_load_mw_l+total_pjm_self_sch,0.979802668094635,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+da_as_mcp_synchron+total_lmp_rt,0.5892163515090942,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_solar_pct+rmccp,0.662213146686554,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_multiple_+total_pjm_self_sch,0.5922349095344543,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_coal_pct+gen_fuel_hydro_pct,0.6085891723632812,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+rmpcp+gross_inadv_interc,0.8895354866981506,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+forecast_load_mw_d+total_pjm_rmpcp_cr,0.9746295809745789,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+gen_fuel_solar_mw+total_pjm_loc_cred,0.37574976682662964,False,True,True,False,False,False,True
pjm,total_gen,total_pjm_loc_cred+marginal_loss_pric+gross_inadv_interc,0.42203494906425476,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_nuclear_p+da_as_mcp_synchron+da_as_as_req_mw_pr,0.9132212996482849,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_storage_m+forecast_load_mw_l+da_as_nsr_mw_prima,0.9787335991859436,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_pct+forecast_load_mw_l+da_as_mcp_synchron,0.9766072630882263,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+total_pjm_assigned+da_as_nsr_mw_prima,0.45851650834083557,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+total_pjm_reg_purc+da_as_mcp_primary_,0.3683284521102905,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_wind_mw+forecast_load_mw_l+total_pjm_rmccp_cr,0.9758414030075073,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_multiple_+gen_fuel_other_ren,0.603655993938446,False,False,True,False,False,False,True
pjm,total_gen,rmccp+da_as_as_req_mw_pr+da_as_as_req_mw_th,0.33061376214027405,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_wind_mw+da_as_mcp_synchron+gross_inadv_interc,0.39018672704696655,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_oil_pct+rmpcp+total_lmp_rt,0.4946447014808655,False,False,True,False,False,False,True
pjm,total_gen,total_pjm_assigned+da_as_as_req_mw_th+net_inadv_intercha,0.21782788634300232,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_nuclear_m+da_as_as_req_mw_th,0.7562597990036011,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_p+rmpcp+total_pjm_rmpcp_cr,0.8992116451263428,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_coal_pct+total_pjm_assigned,0.9264297485351562,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_pct+total_pjm_loc_cred+total_lmp_rt,0.3593798875808716,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+total_pjm_rmccp_cr+da_as_mcp_synchron,0.8799393177032471,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+gen_fuel_storage_m+total_pjm_loc_cred,0.3055919110774994,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_coal_pct+rmpcp,0.9961182475090027,True,False,False,False,False,False,False
pjm,total_gen,forecast_load_mw_l+total_pjm_rmpcp_cr+total_lmp_rt,0.9765414595603943,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+da_as_mcp_primary_+da_as_as_req_mw_th,0.6776567697525024,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_pct+gen_fuel_solar_pct+gross_inadv_interc,0.4534393548965454,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_solar_mw+da_as_mcp_primary_,0.7199598550796509,True,False,True,False,False,False,True
pjm,total_gen,rmccp+marginal_loss_pric+gross_sched_interc,0.44076377153396606,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_other_ren+net_inadv_intercha,0.8300902843475342,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+marginal_loss_pric+gross_sched_interc,0.4731317460536957,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_nuclear_p+total_pjm_loc_cred+total_pjm_reg_purc,0.8717535138130188,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_reg_purc+da_as_mcp_synchron+da_as_ss_mw_primar,0.29633644223213196,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_storage_m+marginal_loss_pric,0.44628506898880005,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_multiple_+total_pjm_assigned+gross_sched_interc,0.20401400327682495,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_storage_m+da_as_mcp_primary_+net_inadv_intercha,0.1294422149658203,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_hydro_pct+rmccp+total_pjm_self_sch,0.24268710613250732,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_solar_mw+gross_sched_interc,0.8949002623558044,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_solar_mw+gen_fuel_storage_m,0.8481435775756836,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_mw+rmpcp+total_pjm_loc_cred,0.18249711394309998,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_oil_pct+total_lmp_rt+gross_sched_interc,0.5031268000602722,False,False,True,False,False,False,True
pjm,total_gen,total_pjm_reg_purc+da_as_mcp_synchron+system_energy_pric,0.5881738066673279,False,False,True,False,False,False,True
pjm,total_gen,forecast_load_mw_l+net_inadv_intercha+gross_inadv_interc,0.9750828146934509,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_p+gen_fuel_oil_pct+da_as_as_req_mw_th,0.899620532989502,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_wind_pct+forecast_load_mw_d,0.9719336032867432,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_pct+forecast_load_mw_d+da_as_nsr_mw_prima,0.9727330803871155,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_p+total_pjm_loc_cred+total_pjm_rmccp_cr,0.8669484853744507,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_other_ren+da_as_nsr_mw_prima,0.718110978603363,True,False,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_solar_mw+gen_fuel_solar_pct,0.8447312712669373,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_hydro_mw+forecast_load_mw_d+system_energy_pric,0.9723273515701294,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_nuclear_p+da_as_mcp_primary_,0.939518392086029,True,False,False,False,False,False,False
pjm,total_gen,forecast_load_mw_l+da_as_ss_mw_primar+system_energy_pric,0.9800206422805786,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_storage_m+gen_fuel_coal_pct+total_pjm_reg_purc,0.5955017805099487,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_other_ren+net_inadv_intercha,0.8300902843475342,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_pct+total_pjm_reg_purc+net_inadv_intercha,0.2889590263366699,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_coal_pct+rmpcp,0.9221818447113037,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_assigned+da_as_mcp_primary_+da_as_as_req_mw_th,0.32028910517692566,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_multiple_+rmpcp+gross_sched_interc,0.4113604724407196,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_wind_mw+total_pjm_rmpcp_cr,0.20893603563308716,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_storage_m+marginal_loss_pric,0.8853439688682556,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+total_pjm_loc_cred+da_as_mcp_primary_,0.567852795124054,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_multiple_+total_pjm_self_sch,0.18434250354766846,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_m+da_as_as_req_mw_th+system_energy_pric,0.9034993648529053,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+gen_fuel_storage_m+da_as_as_req_mw_th,0.3461599349975586,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_oil_pct+gen_fuel_other_ren+total_pjm_rmccp_cr,0.6350632905960083,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_oil_pct+total_pjm_rmccp_cr,0.8446564078330994,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+total_pjm_self_sch+gross_inadv_interc,0.6066243648529053,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_nuclear_p+total_pjm_self_sch,0.9016597270965576,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+forecast_load_mw_d+total_pjm_loc_cred,0.9703064560890198,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_other_ren+total_pjm_reg_purc,0.4523870646953583,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_solar_mw+da_as_mcp_synchron+total_lmp_rt,0.4490976929664612,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+total_lmp_rt+marginal_loss_pric,0.5170972347259521,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+da_as_as_req_mw_th+system_energy_pric,0.6560629606246948,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_nuclear_m+gen_fuel_gas_pct,0.9962759017944336,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+gen_fuel_wind_mw+marginal_loss_pric,0.5104348659515381,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_nuclear_m+total_pjm_assigned,0.8045968413352966,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_storage_m+gen_fuel_coal_pct+gen_fuel_oil_pct,0.6879013776779175,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_other_ren+system_energy_pric+marginal_loss_pric,0.5236997008323669,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_wind_mw+total_pjm_loc_cred,0.9088547229766846,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_storage_m+da_as_as_req_mw_th,0.6310825347900391,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+total_pjm_rmpcp_cr+da_as_nsr_mw_prima,0.690226674079895,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_gas_pct+gen_fuel_multiple_,0.9961837530136108,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_pct+da_as_mcp_synchron+total_lmp_rt,0.4730961322784424,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_pct+forecast_load_mw_l+rmccp,0.9764620661735535,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_other_ren+rmpcp,0.819774866104126,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_coal_pct+total_pjm_rmpcp_cr,0.5849893689155579,False,False,True,False,False,False,True
pjm,total_gen,da_as_ss_mw_primar+net_inadv_intercha+gross_inadv_interc,0.3073042631149292,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_multiple_+total_pjm_assigned+da_as_nsr_mw_prima,0.5744010210037231,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_pct+gen_fuel_multiple_+gen_fuel_nuclear_p,0.9021941423416138,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_reg_purc+total_pjm_self_sch+da_as_ss_mw_primar,0.271892249584198,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_gas_pct+total_pjm_reg_purc,0.37077683210372925,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_gas_pct+total_pjm_self_sch,0.38042086362838745,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_hydro_mw+total_pjm_rmccp_cr+da_as_mcp_synchron,0.3626391887664795,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_solar_mw+total_pjm_loc_cred+net_inadv_intercha,0.12320242822170258,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_storage_m+gen_fuel_hydro_pct+total_pjm_rmpcp_cr,0.2167549580335617,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+total_pjm_self_sch+total_lmp_rt,0.45026785135269165,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_solar_mw+da_as_ss_mw_primar,0.6557626724243164,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+forecast_load_mw_l+da_as_mcp_primary_,0.9787954092025757,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_nuclear_p+net_inadv_intercha,0.9961601495742798,True,False,False,False,False,False,False
pjm,total_gen,rmccp+da_as_mcp_synchron+da_as_as_req_mw_pr,0.4208277463912964,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+gross_sched_interc+gross_inadv_interc,0.8880327343940735,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+total_pjm_rmccp_cr+gross_inadv_interc,0.550079882144928,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+da_as_mcp_synchron+total_lmp_rt,0.6472582817077637,False,False,True,False,False,False,True
pjm,total_gen,forecast_load_mw_l+total_pjm_assigned+system_energy_pric,0.9793905019760132,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_wind_mw+total_pjm_assigned+da_as_nsr_mw_prima,0.4347098469734192,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+da_as_mcp_synchron+da_as_as_req_mw_pr,0.503392219543457,False,True,True,False,False,False,True
pjm,total_gen,rmccp+total_pjm_assigned+total_pjm_rmpcp_cr,0.21098273992538452,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_coal_pct+gen_fuel_hydro_pct+da_as_nsr_mw_prima,0.7385796308517456,True,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_pct+rmpcp+total_pjm_reg_purc,0.5147733688354492,False,False,True,False,False,True,True
pjm,total_gen,forecast_load_mw_d+rmpcp+total_pjm_rmpcp_cr,0.9714916944503784,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+gen_fuel_nuclear_p+gen_fuel_other_ren,0.890180230140686,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+gen_fuel_nuclear_p+forecast_load_mw_d,0.9805971384048462,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_oil_mw+gen_fuel_wind_mw,0.6134483218193054,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_solar_mw+da_as_nsr_mw_prima,0.6057938933372498,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_wind_mw+gross_sched_interc,0.9103628993034363,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_reg_purc+da_as_mcp_primary_+marginal_loss_pric,0.4704176187515259,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_hydro_pct+gen_fuel_other_ren,0.9104238152503967,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+da_as_mcp_primary_+da_as_ss_mw_primar,0.6136761903762817,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+total_pjm_loc_cred+total_pjm_self_sch,0.32082879543304443,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_other_ren+total_pjm_assigned+da_as_as_req_mw_th,0.5511618852615356,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_pct+forecast_load_mw_d+total_pjm_rmccp_cr,0.9720181822776794,True,False,False,False,False,False,False
pjm,total_gen,da_as_ss_mw_primar+da_as_nsr_mw_prima+gross_inadv_interc,0.5909442901611328,False,True,True,False,False,False,True
