数据,目标,字段,背景规模,Δ
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.1689777970314026
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.17640650272369385
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.33140653371810913
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.24149823188781738
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.43206220865249634
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.42833977937698364
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.03144174814224243
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.003601551055908203
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-7.134675979614258e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0396803617477417
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04169642925262451
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.010273993015289307
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0051566362380981445
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,2.6941299438476562e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3460385203361511
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3628985285758972
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.4006847143173218
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.27074024081230164
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.418329656124115
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.43831175565719604
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.02296203374862671
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0035242438316345215
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-7.134675979614258e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.03910958766937256
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04173398017883301
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.010901391506195068
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.008828222751617432
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.00240325927734375
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3935397267341614
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.39123284816741943
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.4386119246482849
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3918191194534302
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.39849919080734253
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.11363333463668823
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0048195719718933105
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.00033855438232421875
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.05044150352478027
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.03986644744873047
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.008337974548339844
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.004874885082244873
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.36449283361434937
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3493043780326843
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3754127025604248
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.34381574392318726
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.08044040203094482
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0020911097526550293
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006146252155303955
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-7.134675979614258e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04938405752182007
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0469934344291687
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006966829299926758
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0017450451850891113
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.37886160612106323
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3919227123260498
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.4435354471206665
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.10637587308883667
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.003438115119934082
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006268322467803955
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-7.134675979614258e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.05170851945877075
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04497087001800537
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006966829299926758
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0017450451850891113
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3779348134994507
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.40870827436447144
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.4478207230567932
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-7.134675979614258e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0072498321533203125
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0011355876922607422
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0017450451850891113
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.1790769100189209
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.15107864141464233
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.16900038719177246
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.00011938810348510742
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0010997653007507324
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.00014454126358032227
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.000870048999786377
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0004884004592895508
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0002986788749694824
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0005180835723876953
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0004850029945373535
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.00010883808135986328
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0009507536888122559
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0009277462959289551
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0014564990997314453
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0017945170402526855
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0008335113525390625
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0006246566772460938
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0013657212257385254
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0015737414360046387
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0030423998832702637
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0009295344352722168
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.002803802490234375
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0007891654968261719
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0025337934494018555
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.002161741256713867
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0037282705307006836
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.000713050365447998
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0006673336029052734
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0008446574211120605
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.001998603343963623
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0006464123725891113
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0002821683883666992
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,-0.0015759468078613281
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0022107362747192383
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.002194702625274658
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.015032827854156494
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0015040040016174316
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0350346565246582
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04625415802001953
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0457766056060791
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0029476284980773926
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0007064342498779297
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.001982271671295166
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.01059633493423462
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.02746903896331787
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.04474109411239624
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0011535286903381348
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0024860501289367676
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006039917469024658
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.006305217742919922
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0057263970375061035
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0008758306503295898
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.01253819465637207
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.00047385692596435547
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0023543238639831543
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0019984841346740723
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.0030445456504821777
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.28205639123916626
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.2913914918899536
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区2,2,0.3158150911331177
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,0,0.09585839509963989
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.048936545848846436
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.06512534618377686
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.04162973165512085
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.20111173391342163
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.23133963346481323
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.09762287139892578
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.15562856197357178
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.15305930376052856
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.11954379081726074
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.010376334190368652
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.02262824773788452
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.00250244140625
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,-0.002644479274749756
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.08086705207824707
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.08877193927764893
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,1,0.10662966966629028
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.06796449422836304
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.05792403221130371
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.009378314018249512
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0056188106536865234
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.03320199251174927
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.026499152183532715
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.030845165252685547
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.10816967487335205
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,3.653764724731445e-05
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0013024210929870605
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.00093841552734375
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.002644479274749756
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.05836004018783569
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.042300641536712646
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.06712609529495239
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.08374416828155518
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.011015236377716064
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.008980035781860352
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0507274866104126
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.03276151418685913
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.039815545082092285
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.013799846172332764
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.0009472370147705078
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0012615323066711426
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.000260770320892334
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.07675451040267944
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.06457304954528809
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.08840537071228027
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.10855412483215332
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.13763469457626343
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0742189884185791
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.07014840841293335
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.07329070568084717
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.11425501108169556
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.00036138296127319336
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.011263668537139893
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.008765161037445068
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0029953718185424805
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0038483142852783203
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.0009912848472595215
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.039452195167541504
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.04194056987762451
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.05288130044937134
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.1501116156578064
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0685420036315918
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.22498339414596558
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.23792940378189087
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.03124016523361206
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0061740875244140625
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.02133256196975708
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.028178155422210693
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0040490031242370605
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.002644479274749756
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.19056236743927002
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.18274140357971191
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.18922924995422363
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.08673754334449768
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.1999882310628891
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.23755240440368652
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.029353201389312744
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.006250858306884766
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.01850050687789917
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.03168082237243652
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.006136834621429443
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,-0.002644479274749756
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.22136640548706055
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.19680547714233398
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.2169167399406433
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.11197422444820404
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.11977273225784302
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.10556864738464355
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.005685210227966309
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.012146174907684326
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.019587934017181396
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.004560232162475586
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.002811908721923828
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.10585927963256836
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.09436464309692383
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.09869229793548584
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.13888168334960938
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.06985676288604736
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
RTS-GMLC,机组出力_223_STEAM_3,负荷预测_区3,2,0.0
