field,conf,M0,M1,M2,M3,W1,W2,W3
dam_renewable_forecast__mw__sp15__solar,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2569742202758789,0.31317949295043945,0.3675730228424072,0.3983217477798462,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_renewable_forecast__mw__sp15__solar,dam_as_total_procured__mw__ru__as_caiso,0.3766669034957886,0.3966137766838074,0.40044623613357544,0.40044623613357544,dam_renewable_forecast__mw__sp15__wind,"dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind","dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
dam_renewable_forecast__mw__sp15__solar,dam_as_total_procured__mw__rd__as_caiso,0.729948878288269,0.760012686252594,0.760012686252594,0.760012686252594,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
dam_renewable_forecast__mw__sp15__solar,dam_as_total_procured__mw__sr__as_caiso,0.09311717748641968,0.12313580513000488,0.1515592336654663,0.1515592336654663,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
dam_renewable_forecast__mw__sp15__solar,dam_as_total_procured__mw__nr__as_caiso,0.027928292751312256,0.06016528606414795,0.07403451204299927,0.07665729522705078,dam_schedule__mw__load__tac_south,"dam_schedule__mw__load__tac_south,rtpd_eim_transfer__mw__export__bcha__malin500","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_south,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_renewable_forecast__mw__sp15__wind,actual_load__mw__ca_iso_tac,0.0035186409950256348,0.10854780673980713,0.13361012935638428,0.1576741337776184,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_renewable_forecast__mw__sp15__wind,dam_schedule__mw__generation__caiso_totals,0.004410982131958008,0.07480204105377197,0.12101048231124878,0.1406550407409668,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_renewable_forecast__mw__sp15__solar,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__sp15__wind,dam_schedule__mw__import__caiso_totals,0.00984269380569458,0.03649336099624634,0.06912916898727417,0.09543609619140625,dam_load_forecast__mw__sce_tac,"actual_load__mw__azps,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","actual_load__mw__azps,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_renewable_forecast__mw__sp15__wind,dam_schedule__mw__export__caiso_totals,0.01538783311843872,0.08309692144393921,0.14813971519470215,0.19985753297805786,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__solar,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__solar,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02314680814743042,0.0654447078704834,0.09952622652053833,0.09952622652053833,dam_renewable_forecast__mw__sp15__solar,"actual_load__mw__nevp,actual_renewable_generation__mw__sp15__solar","actual_load__mw__nevp,actual_renewable_generation__mw__sp15__solar"
dam_renewable_forecast__mw__sp15__wind,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0,0.028524816036224365,0.056613385677337646,0.07887804508209229,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_renewable_forecast__mw__sp15__wind,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011256217956542969,0.053398966789245605,0.06985372304916382,0.07346051931381226,actual_renewable_generation__mw__sp15__solar,"actual_load__mw__nevp,actual_renewable_generation__mw__sp15__solar","actual_load__mw__nevp,actual_load__mw__azps,actual_renewable_generation__mw__sp15__solar"
dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-1.0848045349121094e-05,0.015180110931396484,0.06573164463043213,0.1214369535446167,dam_renewable_forecast__mw__np15__wind,"dam_renewable_forecast__mw__np15__solar,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd","dam_load_forecast__mw__sce_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
dam_renewable_forecast__mw__sp15__wind,dam_as_total_procured__mw__ru__as_caiso,0.013258755207061768,0.06825953722000122,0.11259722709655762,0.11259722709655762,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_load_forecast__mw__sce_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_load_forecast__mw__sce_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
dam_renewable_forecast__mw__sp15__wind,dam_as_total_procured__mw__rd__as_caiso,0.014022409915924072,0.06395018100738525,0.10794448852539062,0.10794448852539062,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_ecntr","dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_ecntr"
dam_renewable_forecast__mw__sp15__wind,dam_as_total_procured__mw__sr__as_caiso,0.0011404156684875488,0.021654188632965088,0.041294991970062256,0.06678175926208496,actual_load__mw__azps,"actual_load__mw__nevp,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_load_forecast__mw__pge_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_renewable_forecast__mw__sp15__wind,dam_as_total_procured__mw__nr__as_caiso,0.02041149139404297,0.05510956048965454,0.06687617301940918,0.0770837664604187,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__solar,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
dam_renewable_forecast__mw__zp26__solar,actual_load__mw__ca_iso_tac,0.09995108842849731,0.3929535150527954,0.40124112367630005,0.40124112367630005,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__np15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__np15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
dam_renewable_forecast__mw__zp26__solar,dam_schedule__mw__generation__caiso_totals,0.1297648549079895,0.4453198313713074,0.4897337555885315,0.4897337555885315,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
dam_renewable_forecast__mw__zp26__solar,dam_schedule__mw__import__caiso_totals,0.2961575388908386,0.37325650453567505,0.37325650453567505,0.37325650453567505,actual_load__mw__pace,actual_load__mw__pace,actual_load__mw__pace
dam_renewable_forecast__mw__zp26__solar,dam_schedule__mw__export__caiso_totals,0.24658983945846558,0.3272550702095032,0.3912176489830017,0.3912176489830017,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd","dam_renewable_forecast__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd"
dam_renewable_forecast__mw__zp26__solar,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5478640794754028,0.7097002267837524,0.7619646191596985,0.7619646191596985,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind"
dam_renewable_forecast__mw__zp26__solar,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.38696521520614624,0.4496583938598633,0.4680386781692505,0.4680386781692505,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind"
dam_renewable_forecast__mw__zp26__solar,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16548889875411987,0.24888533353805542,0.2770805358886719,0.29400724172592163,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_renewable_forecast__mw__zp26__solar,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23075991868972778,0.2751678228378296,0.34694141149520874,0.37432366609573364,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__pace,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat"
dam_renewable_forecast__mw__zp26__solar,dam_as_total_procured__mw__ru__as_caiso,0.3703664541244507,0.39200735092163086,0.3978040814399719,0.40693074464797974,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_renewable_forecast__mw__zp26__solar,dam_as_total_procured__mw__rd__as_caiso,0.725003719329834,0.7540292739868164,0.7540292739868164,0.7540292739868164,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
dam_renewable_forecast__mw__zp26__solar,dam_as_total_procured__mw__sr__as_caiso,0.10316509008407593,0.1359952688217163,0.15955567359924316,0.15955567359924316,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
dam_renewable_forecast__mw__zp26__solar,dam_as_total_procured__mw__nr__as_caiso,0.027042746543884277,0.062032341957092285,0.07771849632263184,0.08719861507415771,dam_schedule__mw__load__tac_south,"actual_load__mw__pace,actual_renewable_generation__mw__np15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__np15__wind,actual_load__mw__bpat"
dam_renewable_forecast__mw__zp26__wind,actual_load__mw__ca_iso_tac,0.010234534740447998,0.05455732345581055,0.06449294090270996,0.08447480201721191,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__solar,actual_load__mw__bpat"
dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__generation__caiso_totals,0.006617188453674316,0.050143539905548096,0.08400869369506836,0.09374994039535522,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__import__caiso_totals,0.018530070781707764,0.04343956708908081,0.05434715747833252,0.07057499885559082,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_renewable_generation__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__export__caiso_totals,0.0,0.033680617809295654,0.05214196443557739,0.09221166372299194,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__zp26__wind,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02031111717224121,0.06156051158905029,0.06996679306030273,0.06996679306030273,dam_renewable_forecast__mw__sp15__solar,"dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__sp15__solar","dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__sp15__solar"
dam_renewable_forecast__mw__zp26__wind,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0,0.022179245948791504,0.04757314920425415,0.07223033905029297,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_south","actual_renewable_generation__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_south"
dam_renewable_forecast__mw__zp26__wind,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0043621063232421875,0.045797109603881836,0.06101566553115845,0.0617024302482605,actual_renewable_generation__mw__sp15__solar,"actual_renewable_generation__mw__sp15__solar,dam_as_requirement__mw__as_caiso__regulation_up__minimum","actual_renewable_generation__mw__np15__solar,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__zp26__wind,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,4.547834396362305e-05,0.01341336965560913,0.03370636701583862,0.11600792407989502,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"actual_renewable_generation__mw__np15__solar,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__bcha__malin500"
dam_renewable_forecast__mw__zp26__wind,dam_as_total_procured__mw__ru__as_caiso,0.0,0.03156310319900513,0.05530667304992676,0.05775719881057739,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_load_forecast__mw__sce_tac,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd","actual_load__mw__azps,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_renewable_forecast__mw__zp26__wind,dam_as_total_procured__mw__rd__as_caiso,0.005882382392883301,0.03515714406967163,0.050122976303100586,0.05462503433227539,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_load_forecast__mw__ca_iso_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_north,rtpd_eim_transfer__mw__import__nevp__eldorado230"
dam_renewable_forecast__mw__zp26__wind,dam_as_total_procured__mw__sr__as_caiso,0.00021648406982421875,0.012516260147094727,0.031247615814208984,0.0470697283744812,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat"
dam_renewable_forecast__mw__zp26__wind,dam_as_total_procured__mw__nr__as_caiso,0.006973683834075928,0.02085554599761963,0.028478801250457764,0.039933085441589355,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__ca_iso_tac,0.1331353783607483,0.45223623514175415,0.5166618227958679,0.5282349586486816,dam_renewable_forecast__mw__sp15__solar,"actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__solar","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__generation__caiso_totals,0.14104175567626953,0.45858949422836304,0.5536588430404663,0.5536588430404663,dam_renewable_forecast__mw__np15__solar,"dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar","dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__import__caiso_totals,0.2565652132034302,0.3023102283477783,0.3298841714859009,0.35775822401046753,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__np15__wind","actual_load__mw__pace,actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__export__caiso_totals,0.08888274431228638,0.22422635555267334,0.27055495977401733,0.2983025908470154,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar","actual_renewable_generation__mw__sp15__solar,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.957482635974884,0.957482635974884,0.957482635974884,0.957482635974884,∅,∅,∅
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.31602048873901367,0.5636616349220276,0.5683781504631042,0.5683781504631042,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.42908596992492676,0.4958956837654114,0.5152279734611511,0.5168358683586121,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum","actual_renewable_generation__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.25784140825271606,0.47796177864074707,0.48547130823135376,0.48859232664108276,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__ru__as_caiso,0.14020323753356934,0.20983552932739258,0.26944053173065186,0.26944053173065186,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__rd__as_caiso,0.3425943851470947,0.41005611419677734,0.46163761615753174,0.4699888825416565,actual_load__mw__pace,"dam_load_forecast__mw__sce_tac,actual_renewable_generation__mw__sp15__wind","dam_load_forecast__mw__sce_tac,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__sr__as_caiso,0.027283012866973877,0.08446294069290161,0.09913867712020874,0.10526818037033081,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__ca_iso_tac,dam_renewable_forecast__mw__sp15__wind","dam_load_forecast__mw__ca_iso_tac,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__wind"
