order,sid,group,arch,K,conf,truth_syn,est_syn
2,p09_17,pair,gnn,200,gross_actual_interchange_mw,0.0024304986000061035,-0.0027013421058654785
2,p09_17,pair,gnn,200,marginal_loss_price_da,0.018533706665039062,0.0
2,p09_17,pair,gnn,200,metered_load_mw,0.06783592700958252,0.0
2,p09_17,pair,gnn,200,net_actual_interchange_mw,-0.00025212764739990234,0.0
2,p09_17,pair,gnn,200,total_gen,0.06920307874679565,0.0
2,p09_17,pair,gnn,200,total_lmp_da,0.032958805561065674,0.00010776519775390625
2,p09_17,pair,gnn,200,total_losses,0.06792771816253662,0.06057286262512207
2,p09_18,pair,gnn,200,congestion_price_da,0.11798757314682007,0.0
2,p09_18,pair,gnn,200,congestion_price_rt,0.09182435274124146,0.0
2,p09_18,pair,gnn,200,da_as_total_mw_primary_reserve,0.09258008003234863,0.0
2,p09_18,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.04551953077316284,0.03708773851394653
2,p09_18,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.22556889057159424,0.0
2,p09_18,pair,gnn,200,gross_actual_interchange_mw,0.1538180112838745,0.0
2,p09_18,pair,gnn,200,marginal_loss_price_da,0.34472906589508057,0.0
2,p09_18,pair,gnn,200,metered_load_mw,0.7505853772163391,0.7346517443656921
2,p09_18,pair,gnn,200,net_actual_interchange_mw,0.10106593370437622,0.0888022780418396
2,p09_18,pair,gnn,200,total_gen,0.7653958797454834,0.7504522800445557
2,p09_18,pair,gnn,200,total_lmp_da,0.3668181300163269,0.0
2,p09_18,pair,gnn,200,total_losses,0.5244346857070923,0.5190010070800781
2,p09_19,pair,gnn,200,congestion_price_da,0.017107725143432617,-0.00036031007766723633
2,p09_19,pair,gnn,200,congestion_price_rt,0.014242053031921387,0.00017052888870239258
2,p09_19,pair,gnn,200,da_as_total_mw_primary_reserve,0.013877570629119873,-0.0002681612968444824
2,p09_19,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.031177401542663574,0.0030223727226257324
2,p09_19,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.02301967144012451,0.0
2,p09_19,pair,gnn,200,gross_actual_interchange_mw,0.016328811645507812,-0.0030454397201538086
2,p09_19,pair,gnn,200,marginal_loss_price_da,0.06300032138824463,-0.0011913776397705078
2,p09_19,pair,gnn,200,metered_load_mw,-0.00015676021575927734,-0.0006850957870483398
2,p09_19,pair,gnn,200,net_actual_interchange_mw,0.02208954095840454,0.0005910396575927734
2,p09_19,pair,gnn,200,total_gen,5.549192428588867e-05,-0.0006920695304870605
2,p09_19,pair,gnn,200,total_lmp_da,0.017886698246002197,0.0001499652862548828
2,p09_19,pair,gnn,200,total_losses,0.20458990335464478,0.20090645551681519
2,p09_20,pair,gnn,200,congestion_price_da,0.017198622226715088,0.0018092989921569824
2,p09_20,pair,gnn,200,congestion_price_rt,0.01348888874053955,-0.0013826489448547363
2,p09_20,pair,gnn,200,da_as_total_mw_primary_reserve,0.014437615871429443,0.0003508329391479492
2,p09_20,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03015577793121338,0.0024187564849853516
2,p09_20,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.026344120502471924,0.0
2,p09_20,pair,gnn,200,gross_actual_interchange_mw,0.016261577606201172,-0.000844120979309082
2,p09_20,pair,gnn,200,marginal_loss_price_da,0.071361243724823,0.002626955509185791
2,p09_20,pair,gnn,200,metered_load_mw,-0.0002244114875793457,-0.00035250186920166016
2,p09_20,pair,gnn,200,net_actual_interchange_mw,0.019319534301757812,-0.002352416515350342
2,p09_20,pair,gnn,200,total_gen,-0.00012409687042236328,-1.9371509552001953e-05
2,p09_20,pair,gnn,200,total_lmp_da,0.02589482069015503,9.85264778137207e-05
2,p09_20,pair,gnn,200,total_losses,0.20442092418670654,0.19845449924468994
2,p09_21,pair,gnn,200,congestion_price_da,0.000194549560546875,0.0
2,p09_21,pair,gnn,200,congestion_price_rt,-0.0018361210823059082,0.012941420078277588
2,p09_21,pair,gnn,200,da_as_total_mw_primary_reserve,0.0038467049598693848,0.0
2,p09_21,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.0031437277793884277,0.0
2,p09_21,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.011288702487945557,0.0009387731552124023
2,p09_21,pair,gnn,200,gross_actual_interchange_mw,0.011888742446899414,0.0
2,p09_21,pair,gnn,200,marginal_loss_price_da,0.0064781904220581055,0.012965083122253418
2,p09_21,pair,gnn,200,metered_load_mw,0.04927772283554077,-0.0018506050109863281
2,p09_21,pair,gnn,200,net_actual_interchange_mw,0.02714383602142334,0.0
2,p09_21,pair,gnn,200,total_gen,0.03493732213973999,0.0
2,p09_21,pair,gnn,200,total_lmp_da,0.012926578521728516,0.0024486780166625977
2,p09_21,pair,gnn,200,total_losses,0.053063809871673584,0.00021266937255859375
2,p09_22,pair,gnn,200,congestion_price_da,0.012673795223236084,0.0
2,p09_22,pair,gnn,200,congestion_price_rt,0.004235625267028809,0.0
2,p09_22,pair,gnn,200,da_as_total_mw_primary_reserve,0.019376039505004883,0.0
2,p09_22,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.02611786127090454,0.0
2,p09_22,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.019144892692565918,0.0020415186882019043
2,p09_22,pair,gnn,200,gross_actual_interchange_mw,0.005265295505523682,0.0
2,p09_22,pair,gnn,200,marginal_loss_price_da,0.00867992639541626,0.0
2,p09_22,pair,gnn,200,metered_load_mw,0.0565495491027832,0.0
2,p09_22,pair,gnn,200,net_actual_interchange_mw,0.026788294315338135,0.0
2,p09_22,pair,gnn,200,total_gen,0.06212562322616577,0.0
2,p09_22,pair,gnn,200,total_lmp_da,0.023256123065948486,0.0
2,p09_22,pair,gnn,200,total_losses,0.019276738166809082,0.0011809468269348145
2,p09_23,pair,gnn,200,congestion_price_da,-0.001438140869140625,0.0
2,p09_23,pair,gnn,200,congestion_price_rt,0.004549980163574219,0.0
2,p09_23,pair,gnn,200,da_as_total_mw_primary_reserve,0.004906892776489258,0.0
2,p09_23,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.010523796081542969,0.0
2,p09_23,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.010129451751708984,0.0
2,p09_23,pair,gnn,200,gross_actual_interchange_mw,0.007447779178619385,0.0
2,p09_23,pair,gnn,200,marginal_loss_price_da,0.006363034248352051,-0.002267777919769287
2,p09_23,pair,gnn,200,metered_load_mw,0.050174832344055176,0.0
2,p09_23,pair,gnn,200,net_actual_interchange_mw,0.01190483570098877,0.0
2,p09_23,pair,gnn,200,total_gen,0.05060553550720215,0.0
2,p09_23,pair,gnn,200,total_lmp_da,0.013629257678985596,-0.004957318305969238
2,p09_23,pair,gnn,200,total_losses,0.038079261779785156,0.0002339482307434082
2,p09_24,pair,gnn,200,congestion_price_da,0.004605293273925781,0.0
2,p09_24,pair,gnn,200,congestion_price_rt,0.0030735135078430176,0.0
2,p09_24,pair,gnn,200,da_as_total_mw_primary_reserve,0.007265210151672363,0.0
2,p09_24,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.030549228191375732,0.0
2,p09_24,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.02666616439819336,0.0016448497772216797
2,p09_24,pair,gnn,200,gross_actual_interchange_mw,0.0015342235565185547,0.0016360282897949219
2,p09_24,pair,gnn,200,marginal_loss_price_da,0.022735178470611572,0.0
2,p09_24,pair,gnn,200,metered_load_mw,0.05802714824676514,0.0
2,p09_24,pair,gnn,200,net_actual_interchange_mw,0.017552196979522705,4.410743713378906e-05
2,p09_24,pair,gnn,200,total_gen,0.059324800968170166,0.0
2,p09_24,pair,gnn,200,total_lmp_da,0.03717780113220215,0.002030491828918457
2,p09_24,pair,gnn,200,total_losses,0.05473661422729492,-0.003469109535217285
2,p09_25,pair,gnn,200,congestion_price_da,0.0014688372611999512,0.0
2,p09_25,pair,gnn,200,congestion_price_rt,0.0030024051666259766,0.0
2,p09_25,pair,gnn,200,da_as_total_mw_primary_reserve,0.01852560043334961,0.003607630729675293
2,p09_25,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.02401489019393921,0.0
2,p09_25,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.019069433212280273,0.0
2,p09_25,pair,gnn,200,gross_actual_interchange_mw,0.0016407370567321777,0.0
2,p09_25,pair,gnn,200,marginal_loss_price_da,0.005733966827392578,0.0
2,p09_25,pair,gnn,200,metered_load_mw,0.01820319890975952,0.0
2,p09_25,pair,gnn,200,net_actual_interchange_mw,0.03406870365142822,0.0
2,p09_25,pair,gnn,200,total_gen,0.019838929176330566,0.0
2,p09_25,pair,gnn,200,total_lmp_da,0.013853073120117188,0.0
2,p09_25,pair,gnn,200,total_losses,0.002700984477996826,-6.616115570068359e-06
2,p09_26,pair,gnn,200,congestion_price_da,0.004139244556427002,0.0
2,p09_26,pair,gnn,200,congestion_price_rt,0.0030399560928344727,0.0
2,p09_26,pair,gnn,200,da_as_total_mw_primary_reserve,0.020978152751922607,0.0
2,p09_26,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.023185431957244873,0.0
2,p09_26,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.030526936054229736,0.0
2,p09_26,pair,gnn,200,gross_actual_interchange_mw,0.0057076215744018555,0.004958093166351318
2,p09_26,pair,gnn,200,marginal_loss_price_da,0.02738797664642334,0.0
2,p09_26,pair,gnn,200,metered_load_mw,0.025961637496948242,0.0
2,p09_26,pair,gnn,200,net_actual_interchange_mw,0.024235785007476807,-0.00080108642578125
2,p09_26,pair,gnn,200,total_gen,0.025248587131500244,0.0
2,p09_26,pair,gnn,200,total_lmp_da,0.045535385608673096,0.0031527280807495117
2,p09_26,pair,gnn,200,total_losses,0.04871135950088501,-0.0005913376808166504
2,p09_27,pair,gnn,200,congestion_price_da,-0.0013741254806518555,0.0
2,p09_27,pair,gnn,200,congestion_price_rt,-0.003127753734588623,0.00107574462890625
2,p09_27,pair,gnn,200,da_as_total_mw_primary_reserve,0.004581630229949951,0.0
2,p09_27,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.004450440406799316,0.0
2,p09_27,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.01020592451095581,0.0004488229751586914
2,p09_27,pair,gnn,200,gross_actual_interchange_mw,0.010636985301971436,0.0
2,p09_27,pair,gnn,200,marginal_loss_price_da,0.0026284456253051758,0.00045168399810791016
2,p09_27,pair,gnn,200,metered_load_mw,0.04778897762298584,0.004158973693847656
2,p09_27,pair,gnn,200,net_actual_interchange_mw,0.027856290340423584,-0.004253864288330078
2,p09_27,pair,gnn,200,total_gen,0.03260582685470581,0.0
2,p09_27,pair,gnn,200,total_lmp_da,0.01244044303894043,0.0009981989860534668
2,p09_27,pair,gnn,200,total_losses,0.05422830581665039,0.040389955043792725
2,p09_28,pair,gnn,200,congestion_price_da,0.008416950702667236,0.0
2,p09_28,pair,gnn,200,congestion_price_rt,0.0032369494438171387,0.0
2,p09_28,pair,gnn,200,da_as_total_mw_primary_reserve,0.014490902423858643,0.0007264614105224609
2,p09_28,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.021183311939239502,0.0
2,p09_28,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.008527398109436035,0.0013034939765930176
2,p09_28,pair,gnn,200,gross_actual_interchange_mw,0.0030585527420043945,0.0
2,p09_28,pair,gnn,200,marginal_loss_price_da,0.010800421237945557,0.0
2,p09_28,pair,gnn,200,metered_load_mw,0.06104320287704468,0.0
2,p09_28,pair,gnn,200,net_actual_interchange_mw,0.009143590927124023,-0.0009347200393676758
2,p09_28,pair,gnn,200,total_gen,0.0635077953338623,0.0
2,p09_28,pair,gnn,200,total_lmp_da,0.019825756549835205,0.0
2,p09_28,pair,gnn,200,total_losses,0.02220749855041504,-0.0005704164505004883
2,p09_29,pair,gnn,200,congestion_price_da,-0.0009098052978515625,-0.0031391382217407227
2,p09_29,pair,gnn,200,congestion_price_rt,-0.0034749507904052734,-0.0012015104293823242
2,p09_29,pair,gnn,200,da_as_total_mw_primary_reserve,0.01550513505935669,-0.0024740099906921387
2,p09_29,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03094005584716797,0.0009289383888244629
2,p09_29,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.015583276748657227,-0.0031833648681640625
2,p09_29,pair,gnn,200,gross_actual_interchange_mw,0.008150458335876465,0.0
2,p09_29,pair,gnn,200,marginal_loss_price_da,-0.0053397417068481445,-0.002276599407196045
2,p09_29,pair,gnn,200,metered_load_mw,0.06664997339248657,-0.0004596710205078125
2,p09_29,pair,gnn,200,net_actual_interchange_mw,0.02678525447845459,0.0
2,p09_29,pair,gnn,200,total_gen,0.0720529556274414,-0.0010193586349487305
2,p09_29,pair,gnn,200,total_lmp_da,0.002226710319519043,0.0014153122901916504
2,p09_29,pair,gnn,200,total_losses,0.030308008193969727,-0.006659388542175293
2,p09_30,pair,gnn,200,congestion_price_da,-0.0011496543884277344,-0.0015091300010681152
2,p09_30,pair,gnn,200,congestion_price_rt,-0.0011004209518432617,0.0
2,p09_30,pair,gnn,200,da_as_total_mw_primary_reserve,0.015933454036712646,-0.0001963973045349121
2,p09_30,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.038860857486724854,0.002415478229522705
2,p09_30,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.019107520580291748,0.0012038350105285645
2,p09_30,pair,gnn,200,gross_actual_interchange_mw,0.009211838245391846,0.0
2,p09_30,pair,gnn,200,marginal_loss_price_da,0.019433796405792236,0.000503242015838623
2,p09_30,pair,gnn,200,metered_load_mw,0.067996084690094,0.0029549002647399902
2,p09_30,pair,gnn,200,net_actual_interchange_mw,0.028970837593078613,0.0
2,p09_30,pair,gnn,200,total_gen,0.06992566585540771,0.0006080865859985352
2,p09_30,pair,gnn,200,total_lmp_da,-0.0017601847648620605,0.005308270454406738
2,p09_30,pair,gnn,200,total_losses,0.046900928020477295,0.0008805394172668457
2,p09_31,pair,gnn,200,congestion_price_da,0.0048198699951171875,-0.00770038366317749
2,p09_31,pair,gnn,200,congestion_price_rt,0.010853350162506104,0.0
2,p09_31,pair,gnn,200,da_as_total_mw_primary_reserve,0.0045201778411865234,-0.0011010169982910156
2,p09_31,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.003964781761169434,-6.341934204101562e-05
2,p09_31,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.025875985622406006,0.0025797486305236816
2,p09_31,pair,gnn,200,gross_actual_interchange_mw,0.0025150179862976074,0.0
2,p09_31,pair,gnn,200,marginal_loss_price_da,0.01828867197036743,0.0
2,p09_31,pair,gnn,200,metered_load_mw,0.05126374959945679,0.006795227527618408
2,p09_31,pair,gnn,200,net_actual_interchange_mw,-0.0024333596229553223,0.0021545886993408203
2,p09_31,pair,gnn,200,total_gen,0.048735618591308594,0.007371723651885986
2,p09_31,pair,gnn,200,total_lmp_da,0.02133232355117798,0.0
2,p09_31,pair,gnn,200,total_losses,0.05546128749847412,0.046348512172698975
2,p09_32,pair,gnn,200,congestion_price_da,0.006466090679168701,1.1920928955078125e-07
2,p09_32,pair,gnn,200,congestion_price_rt,0.010471642017364502,0.0
2,p09_32,pair,gnn,200,da_as_total_mw_primary_reserve,0.004529893398284912,0.002197444438934326
2,p09_32,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.004182338714599609,0.0032546520233154297
2,p09_32,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.026630401611328125,0.0009298324584960938
2,p09_32,pair,gnn,200,gross_actual_interchange_mw,0.0021588802337646484,0.0
2,p09_32,pair,gnn,200,marginal_loss_price_da,0.017535090446472168,0.0
2,p09_32,pair,gnn,200,metered_load_mw,0.04868429899215698,0.0036076903343200684
2,p09_32,pair,gnn,200,net_actual_interchange_mw,-1.055002212524414e-05,-0.0017660856246948242
2,p09_32,pair,gnn,200,total_gen,0.04597073793411255,0.004949331283569336
2,p09_32,pair,gnn,200,total_lmp_da,0.02017420530319214,0.0
2,p09_32,pair,gnn,200,total_losses,0.05464440584182739,0.03643983602523804
2,p09_33,pair,gnn,200,congestion_price_da,0.00963890552520752,-0.0023311972618103027
2,p09_33,pair,gnn,200,congestion_price_rt,0.010709941387176514,0.0
2,p09_33,pair,gnn,200,da_as_total_mw_primary_reserve,0.003770887851715088,0.0017333626747131348
2,p09_33,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.003855288028717041,0.0027887821197509766
2,p09_33,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.027841150760650635,0.0002455711364746094
2,p09_33,pair,gnn,200,gross_actual_interchange_mw,0.009857177734375,0.0
2,p09_33,pair,gnn,200,marginal_loss_price_da,0.01861339807510376,0.0
2,p09_33,pair,gnn,200,metered_load_mw,0.05220073461532593,-0.002642214298248291
2,p09_33,pair,gnn,200,net_actual_interchange_mw,0.0026965737342834473,0.0004429817199707031
2,p09_33,pair,gnn,200,total_gen,0.04951566457748413,-0.0036475062370300293
2,p09_33,pair,gnn,200,total_lmp_da,0.01744246482849121,0.0
2,p09_33,pair,gnn,200,total_losses,0.0665658712387085,0.04890453815460205
2,p09_34,pair,gnn,200,congestion_price_da,0.0016799569129943848,0.0
2,p09_34,pair,gnn,200,congestion_price_rt,0.008369505405426025,0.0
2,p09_34,pair,gnn,200,da_as_total_mw_primary_reserve,0.007373690605163574,0.0
2,p09_34,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03332841396331787,0.0
2,p09_34,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.007248401641845703,0.0
2,p09_34,pair,gnn,200,gross_actual_interchange_mw,0.0038378238677978516,0.0008448362350463867
2,p09_34,pair,gnn,200,marginal_loss_price_da,0.014835059642791748,0.0
2,p09_34,pair,gnn,200,metered_load_mw,0.06870514154434204,0.0
2,p09_34,pair,gnn,200,net_actual_interchange_mw,0.030575454235076904,0.0
2,p09_34,pair,gnn,200,total_gen,0.06262421607971191,0.0
2,p09_34,pair,gnn,200,total_lmp_da,0.022408664226531982,0.0
2,p09_34,pair,gnn,200,total_losses,0.06757557392120361,0.0007723569869995117
2,p09_35,pair,gnn,200,congestion_price_da,0.0016799569129943848,0.0
2,p09_35,pair,gnn,200,congestion_price_rt,0.008369505405426025,0.0
2,p09_35,pair,gnn,200,da_as_total_mw_primary_reserve,0.007373690605163574,0.0
2,p09_35,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03332841396331787,0.0
2,p09_35,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.007248401641845703,0.0
2,p09_35,pair,gnn,200,gross_actual_interchange_mw,0.0038378238677978516,0.0
2,p09_35,pair,gnn,200,marginal_loss_price_da,0.014835059642791748,0.0
2,p09_35,pair,gnn,200,metered_load_mw,0.06870514154434204,0.0
2,p09_35,pair,gnn,200,net_actual_interchange_mw,0.030575454235076904,0.0
2,p09_35,pair,gnn,200,total_gen,0.06262421607971191,0.0
2,p09_35,pair,gnn,200,total_lmp_da,0.022408664226531982,0.0
2,p09_35,pair,gnn,200,total_losses,0.06757557392120361,0.0
2,p09_36,pair,gnn,200,congestion_price_da,0.0016799569129943848,0.0
2,p09_36,pair,gnn,200,congestion_price_rt,0.008369505405426025,0.0
2,p09_36,pair,gnn,200,da_as_total_mw_primary_reserve,0.007373690605163574,0.0
2,p09_36,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03332841396331787,0.0
2,p09_36,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.007248401641845703,0.0
2,p09_36,pair,gnn,200,gross_actual_interchange_mw,0.0038378238677978516,0.0
2,p09_36,pair,gnn,200,marginal_loss_price_da,0.014835059642791748,0.0
2,p09_36,pair,gnn,200,metered_load_mw,0.06870514154434204,0.0
2,p09_36,pair,gnn,200,net_actual_interchange_mw,0.030575454235076904,0.0
2,p09_36,pair,gnn,200,total_gen,0.06262421607971191,0.0
2,p09_36,pair,gnn,200,total_lmp_da,0.022408664226531982,0.0
2,p09_36,pair,gnn,200,total_losses,0.06757557392120361,0.0
2,p09_37,pair,gnn,200,congestion_price_da,0.00912165641784668,0.0
2,p09_37,pair,gnn,200,congestion_price_rt,-0.0015696883201599121,0.0
2,p09_37,pair,gnn,200,da_as_total_mw_primary_reserve,0.015762388706207275,0.004704952239990234
2,p09_37,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.02934938669204712,0.00612407922744751
2,p09_37,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.009231090545654297,-0.0011248588562011719
2,p09_37,pair,gnn,200,gross_actual_interchange_mw,0.01982957124710083,0.0
2,p09_37,pair,gnn,200,marginal_loss_price_da,0.019801795482635498,0.0
2,p09_37,pair,gnn,200,metered_load_mw,0.07388854026794434,0.0
2,p09_37,pair,gnn,200,net_actual_interchange_mw,0.02814573049545288,0.0
2,p09_37,pair,gnn,200,total_gen,0.0787246823310852,0.0
2,p09_37,pair,gnn,200,total_lmp_da,0.02822697162628174,-0.004862844944000244
2,p09_37,pair,gnn,200,total_losses,0.11044752597808838,-0.0005489587783813477
2,p09_38,pair,gnn,200,congestion_price_da,0.0019567012786865234,-0.008062958717346191
2,p09_38,pair,gnn,200,congestion_price_rt,2.4974346160888672e-05,0.0009322166442871094
2,p09_38,pair,gnn,200,da_as_total_mw_primary_reserve,0.02208179235458374,0.0
2,p09_38,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.03677725791931152,0.0
2,p09_38,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.041943132877349854,0.0007970333099365234
2,p09_38,pair,gnn,200,gross_actual_interchange_mw,0.009139180183410645,-0.00024968385696411133
2,p09_38,pair,gnn,200,marginal_loss_price_da,0.04133528470993042,0.0026520490646362305
2,p09_38,pair,gnn,200,metered_load_mw,0.04417753219604492,0.002184569835662842
2,p09_38,pair,gnn,200,net_actual_interchange_mw,0.017990946769714355,-0.0002015829086303711
2,p09_38,pair,gnn,200,total_gen,0.049338579177856445,0.0034337639808654785
2,p09_38,pair,gnn,200,total_lmp_da,-0.000962376594543457,0.002726316452026367
2,p09_38,pair,gnn,200,total_losses,0.09089696407318115,0.09055072069168091
2,p09_39,pair,gnn,200,congestion_price_da,-0.0008980035781860352,0.0011147856712341309
2,p09_39,pair,gnn,200,congestion_price_rt,0.015246987342834473,0.0037633180618286133
2,p09_39,pair,gnn,200,da_as_total_mw_primary_reserve,0.019069194793701172,0.0
2,p09_39,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.021017730236053467,0.0
2,p09_39,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.030747532844543457,0.000897526741027832
2,p09_39,pair,gnn,200,gross_actual_interchange_mw,0.011662900447845459,-0.0023635029792785645
2,p09_39,pair,gnn,200,marginal_loss_price_da,0.019235610961914062,0.0015801191329956055
2,p09_39,pair,gnn,200,metered_load_mw,0.04501926898956299,-0.0009992718696594238
2,p09_39,pair,gnn,200,net_actual_interchange_mw,0.029306113719940186,0.0
2,p09_39,pair,gnn,200,total_gen,0.04962325096130371,4.7206878662109375e-05
2,p09_39,pair,gnn,200,total_lmp_da,0.0034496188163757324,0.001306295394897461
2,p09_39,pair,gnn,200,total_losses,0.098812997341156,0.08727890253067017
2,p09_40,pair,gnn,200,congestion_price_da,0.0018074512481689453,0.0004899501800537109
2,p09_40,pair,gnn,200,congestion_price_rt,0.009356081485748291,-0.003988802433013916
2,p09_40,pair,gnn,200,da_as_total_mw_primary_reserve,0.008588850498199463,0.0
2,p09_40,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.01778268814086914,0.0
2,p09_40,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.04192984104156494,-4.470348358154297e-05
2,p09_40,pair,gnn,200,gross_actual_interchange_mw,0.009697496891021729,0.004965662956237793
2,p09_40,pair,gnn,200,marginal_loss_price_da,0.01828688383102417,-0.003129303455352783
2,p09_40,pair,gnn,200,metered_load_mw,0.0377466082572937,0.0002371668815612793
2,p09_40,pair,gnn,200,net_actual_interchange_mw,0.03661954402923584,-0.0009633898735046387
2,p09_40,pair,gnn,200,total_gen,0.04286909103393555,0.001126706600189209
2,p09_40,pair,gnn,200,total_lmp_da,0.009669184684753418,-0.0005387067794799805
2,p09_40,pair,gnn,200,total_losses,0.10273164510726929,0.09085142612457275
2,p09_41,pair,gnn,200,congestion_price_da,0.002376556396484375,0.0
2,p09_41,pair,gnn,200,congestion_price_rt,0.0,0.0
2,p09_41,pair,gnn,200,da_as_total_mw_primary_reserve,0.00040608644485473633,0.0
2,p09_41,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.0034815073013305664,0.0
2,p09_41,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.002683103084564209,0.0
2,p09_41,pair,gnn,200,gross_actual_interchange_mw,0.002207934856414795,0.0
2,p09_41,pair,gnn,200,marginal_loss_price_da,0.0019178390502929688,0.0
2,p09_41,pair,gnn,200,metered_load_mw,0.02370893955230713,0.0
2,p09_41,pair,gnn,200,net_actual_interchange_mw,0.0016268491744995117,0.0
2,p09_41,pair,gnn,200,total_gen,0.024534523487091064,0.0
2,p09_41,pair,gnn,200,total_lmp_da,0.013840019702911377,0.0
2,p09_41,pair,gnn,200,total_losses,0.014361143112182617,0.0
2,p09_42,pair,gnn,200,congestion_price_da,0.010979056358337402,0.0
2,p09_42,pair,gnn,200,congestion_price_rt,0.009106755256652832,0.0
2,p09_42,pair,gnn,200,da_as_total_mw_primary_reserve,0.021378934383392334,-0.0013221502304077148
2,p09_42,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.032073140144348145,0.0
2,p09_42,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.01430290937423706,0.0
2,p09_42,pair,gnn,200,gross_actual_interchange_mw,0.018121540546417236,-0.0001939535140991211
2,p09_42,pair,gnn,200,marginal_loss_price_da,0.06349480152130127,0.0
2,p09_42,pair,gnn,200,metered_load_mw,0.07745015621185303,0.0004172325134277344
2,p09_42,pair,gnn,200,net_actual_interchange_mw,0.028396248817443848,0.002541780471801758
2,p09_42,pair,gnn,200,total_gen,0.0773782730102539,0.00025582313537597656
2,p09_42,pair,gnn,200,total_lmp_da,0.06436949968338013,0.0
2,p09_42,pair,gnn,200,total_losses,0.12536925077438354,-7.230043411254883e-05
2,p09_43,pair,gnn,200,congestion_price_da,0.005418837070465088,-0.0006830096244812012
2,p09_43,pair,gnn,200,congestion_price_rt,0.013706862926483154,0.0
2,p09_43,pair,gnn,200,da_as_total_mw_primary_reserve,0.017156481742858887,0.0
2,p09_43,pair,gnn,200,da_as_total_mw_synchronized_reserve,0.010804355144500732,0.0
2,p09_43,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,0.04594135284423828,0.0
2,p09_43,pair,gnn,200,gross_actual_interchange_mw,0.009312212467193604,-0.0040814876556396484
2,p09_43,pair,gnn,200,marginal_loss_price_da,0.054267942905426025,-0.00013381242752075195
2,p09_43,pair,gnn,200,metered_load_mw,0.07202297449111938,0.0008084774017333984
2,p09_43,pair,gnn,200,net_actual_interchange_mw,0.035825490951538086,0.0
2,p09_43,pair,gnn,200,total_gen,0.07829999923706055,0.0013820528984069824
2,p09_43,pair,gnn,200,total_lmp_da,0.05195516347885132,-0.0006654858589172363
2,p09_43,pair,gnn,200,total_losses,0.09648150205612183,0.09170281887054443
2,p10_11,pair,gnn,200,congestion_price_da,0.03371196985244751,0.0
2,p10_11,pair,gnn,200,congestion_price_rt,0.029317915439605713,-0.0010581612586975098
2,p10_11,pair,gnn,200,da_as_total_mw_primary_reserve,0.02510249614715576,-0.0012970566749572754
