reference,cohort,arch,K,conf,n_subsets,mae,bias,spearman
best_struct_audit,triple_all,gnn,50,da_as_total_mw_thirty_minutes_reserve,9,0.2684856189621819,-0.2684856189621819,0.05085476277156078
best_struct_audit,triple_all,gnn,50,gross_actual_interchange_mw,9,0.0665733019510905,-0.0665733019510905,0.6166666666666666
best_struct_audit,triple_all,gnn,50,marginal_loss_price_da,9,0.14923425515492758,-0.14923425515492758,0.9333333333333332
best_struct_audit,triple_all,gnn,50,metered_load_mw,9,0.11650721232096355,-0.11650721232096355,0.9166666666666666
best_struct_audit,triple_all,gnn,50,net_actual_interchange_mw,9,0.1350820395681593,-0.1350820395681593,0.21666666666666667
best_struct_audit,triple_all,gnn,50,total_gen,9,0.1148772504594591,-0.1148772504594591,0.9666666666666667
best_struct_audit,triple_all,gnn,50,total_lmp_da,9,0.1530945897102356,-0.1530945897102356,0.75
best_struct_audit,triple_all,gnn,50,total_losses,9,0.12575908501942953,-0.12575908501942953,0.8499999999999999
best_struct_audit,triple_top,gnn,50,congestion_price_da,6,0.10830830534299214,-0.10830830534299214,0.43482827673933633
best_struct_audit,triple_top,gnn,50,congestion_price_rt,6,0.0629549225171407,-0.0629549225171407,0.14285714285714288
best_struct_audit,triple_top,gnn,50,da_as_total_mw_primary_reserve,6,0.07956588268280029,-0.07956588268280029,0.14285714285714288
best_struct_audit,triple_top,gnn,50,da_as_total_mw_synchronized_reserve,6,0.0944458544254303,-0.0944458544254303,0.8857142857142858
best_struct_audit,triple_top,gnn,50,da_as_total_mw_thirty_minutes_reserve,6,0.3549773196379344,-0.3549773196379344,0.3946648814672956
best_struct_audit,triple_top,gnn,50,gross_actual_interchange_mw,6,0.07370589176813762,-0.07370589176813762,0.3714285714285715
best_struct_audit,triple_top,gnn,50,marginal_loss_price_da,6,0.1758203407128652,-0.1758203407128652,0.942857142857143
best_struct_audit,triple_top,gnn,50,metered_load_mw,6,0.11298672358194987,-0.11298672358194987,0.7714285714285715
best_struct_audit,triple_top,gnn,50,net_actual_interchange_mw,6,0.15437297026316324,-0.15437297026316324,0.08571428571428573
best_struct_audit,triple_top,gnn,50,total_gen,6,0.1137362817923228,-0.1137362817923228,0.942857142857143
best_struct_audit,triple_top,gnn,50,total_lmp_da,6,0.202786386013031,-0.202786386013031,0.7714285714285715
best_struct_audit,triple_top,gnn,50,total_losses,6,0.12887687484423319,-0.12887687484423319,0.5428571428571429
best_struct_audit,triple_rand,gnn,50,congestion_price_da,3,0.06888886292775472,-0.06888886292775472,1.0
best_struct_audit,triple_rand,gnn,50,congestion_price_rt,3,0.05854076147079468,-0.05854076147079468,0.8660254037844387
best_struct_audit,triple_rand,gnn,50,da_as_total_mw_primary_reserve,3,0.07548091808954875,-0.07548091808954875,-0.5
best_struct_audit,triple_rand,gnn,50,da_as_total_mw_synchronized_reserve,3,0.05240350961685181,-0.05240350961685181,0.5
best_struct_audit,triple_rand,gnn,50,da_as_total_mw_thirty_minutes_reserve,3,0.09550221761067708,-0.09550221761067708,1.0
best_struct_audit,triple_rand,gnn,50,gross_actual_interchange_mw,3,0.052308122316996254,-0.052308122316996254,1.0
best_struct_audit,triple_rand,gnn,50,marginal_loss_price_da,3,0.09606208403905232,-0.09606208403905232,0.5
best_struct_audit,triple_rand,gnn,50,metered_load_mw,3,0.12354818979899089,-0.12354818979899089,1.0
best_struct_audit,triple_rand,gnn,50,net_actual_interchange_mw,3,0.09650017817815144,-0.09650017817815144,0.5
best_struct_audit,triple_rand,gnn,50,total_gen,3,0.11715918779373169,-0.11715918779373169,1.0
best_struct_audit,triple_rand,gnn,50,total_lmp_da,3,0.053710997104644775,-0.053710997104644775,1.0
best_struct_audit,triple_rand,gnn,50,total_losses,3,0.11952350536982219,-0.11952350536982219,1.0
best_struct_audit,wide_all,gnn,200,congestion_price_da,50,0.21470024466514587,-0.21470024466514587,0.9318758552345264
best_struct_audit,wide_all,gnn,200,congestion_price_rt,50,0.10848791122436524,-0.10848791122436524,0.9163045413048727
best_struct_audit,wide_all,gnn,200,da_as_total_mw_primary_reserve,50,0.06344749808311462,-0.06344749808311462,0.9482105346005189
best_struct_audit,wide_all,gnn,200,da_as_total_mw_synchronized_reserve,50,0.0810489022731781,-0.08104491591453553,0.9477301117730371
best_struct_audit,wide_all,gnn,200,da_as_total_mw_thirty_minutes_reserve,50,0.10088457465171814,-0.10088457465171814,0.9674398546280706
best_struct_audit,wide_all,gnn,200,gross_actual_interchange_mw,50,0.10907372832298279,-0.10891156792640685,0.9760504511777023
best_struct_audit,wide_all,gnn,200,marginal_loss_price_da,50,0.10691665649414063,-0.1068011474609375,0.9395629237058492
best_struct_audit,wide_all,gnn,200,metered_load_mw,50,0.035178282260894776,-0.035178282260894776,0.9237752427771426
best_struct_audit,wide_all,gnn,200,net_actual_interchange_mw,50,0.14705644130706788,-0.14705644130706788,0.9605674429382403
best_struct_audit,wide_all,gnn,200,total_gen,50,0.036825045347213745,-0.036825045347213745,0.895940530970516
best_struct_audit,wide_all,gnn,200,total_lmp_da,50,0.05115086913108826,-0.05115086913108826,0.9677714015866815
best_struct_audit,wide_all,gnn,200,total_losses,50,0.09450915694236756,-0.09450915694236756,0.9742494518500239
best_struct_audit,pair,gnn,200,congestion_price_da,9,0.048084100087483726,-0.048084100087483726,0.5070925528371101
best_struct_audit,pair,gnn,200,congestion_price_rt,9,0.02034138308631049,-0.020293434460957844,0.8433626172659544
best_struct_audit,pair,gnn,200,da_as_total_mw_primary_reserve,9,0.031233078903622098,-0.031233078903622098,0.9439607403367862
best_struct_audit,pair,gnn,200,da_as_total_mw_synchronized_reserve,9,0.058952795134650335,-0.058952795134650335,0.7059523774791139
best_struct_audit,pair,gnn,200,da_as_total_mw_thirty_minutes_reserve,9,0.09955243931876288,-0.09955243931876288,0.641688947919748
best_struct_audit,pair,gnn,200,gross_actual_interchange_mw,9,0.06488229168785943,-0.06488229168785943,0.2796920712108996
best_struct_audit,pair,gnn,200,marginal_loss_price_da,9,0.08351294199625652,-0.08351294199625652,0.8252682722643163
best_struct_audit,pair,gnn,200,metered_load_mw,9,0.03918055031034681,-0.03918055031034681,0.9702918332486787
best_struct_audit,pair,gnn,200,net_actual_interchange_mw,9,0.04470241732067532,-0.04470241732067532,0.926479985886105
best_struct_audit,pair,gnn,200,total_gen,9,0.039867553446027965,-0.039867553446027965,0.9702918332486787
best_struct_audit,pair,gnn,200,total_lmp_da,9,0.08848774433135986,-0.08848774433135986,0.8041147047313364
best_struct_audit,pair,gnn,200,total_losses,9,0.11104600297080146,-0.11104600297080146,0.5768648968724805
best_struct_audit,triple_all,gnn,200,congestion_price_da,9,0.09079939789242214,-0.09079939789242214,0.5857791861290061
best_struct_audit,triple_all,gnn,200,congestion_price_rt,9,0.05091993014017741,-0.05091993014017741,0.8136762043449725
best_struct_audit,triple_all,gnn,200,da_as_total_mw_primary_reserve,9,0.064259582095676,-0.064259582095676,0.8666666666666667
best_struct_audit,triple_all,gnn,200,da_as_total_mw_synchronized_reserve,9,0.057475507259368896,-0.057475507259368896,0.9166666666666666
best_struct_audit,triple_all,gnn,200,da_as_total_mw_thirty_minutes_reserve,9,0.22822679413689506,-0.22822679413689506,0.05085476277156078
best_struct_audit,triple_all,gnn,200,gross_actual_interchange_mw,9,0.057931873533460826,-0.057931873533460826,0.7999999999999999
best_struct_audit,triple_all,gnn,200,marginal_loss_price_da,9,0.10914913813273112,-0.10914913813273112,0.9833333333333333
best_struct_audit,triple_all,gnn,200,metered_load_mw,9,0.09322726064258152,-0.09322726064258152,0.9666666666666667
best_struct_audit,triple_all,gnn,200,net_actual_interchange_mw,9,0.07526484462949964,-0.07526484462949964,0.8499999999999999
best_struct_audit,triple_all,gnn,200,total_gen,9,0.0858231716685825,-0.0858231716685825,0.9666666666666667
best_struct_audit,triple_all,gnn,200,total_lmp_da,9,0.07874217960569593,-0.07874217960569593,0.9666666666666667
best_struct_audit,triple_all,gnn,200,total_losses,9,0.0626112421353658,-0.0626112421353658,0.8833333333333333
best_struct_audit,triple_top,gnn,200,congestion_price_da,6,0.1053143044312795,-0.1053143044312795,0.43482827673933633
best_struct_audit,triple_top,gnn,200,congestion_price_rt,6,0.04594774047533671,-0.04594774047533671,0.4285714285714286
best_struct_audit,triple_top,gnn,200,da_as_total_mw_primary_reserve,6,0.06069326400756836,-0.06069326400756836,0.7714285714285715
best_struct_audit,triple_top,gnn,200,da_as_total_mw_synchronized_reserve,6,0.06376991669336955,-0.06376991669336955,0.942857142857143
best_struct_audit,triple_top,gnn,200,da_as_total_mw_thirty_minutes_reserve,6,0.3161131540934245,-0.3161131540934245,0.3946648814672956
best_struct_audit,triple_top,gnn,200,gross_actual_interchange_mw,6,0.05909299850463867,-0.05909299850463867,0.7142857142857143
best_struct_audit,triple_top,gnn,200,marginal_loss_price_da,6,0.11092612147331238,-0.11092612147331238,1.0
best_struct_audit,triple_top,gnn,200,metered_load_mw,6,0.08531436324119568,-0.08531436324119568,1.0
best_struct_audit,triple_top,gnn,200,net_actual_interchange_mw,6,0.07913236816724141,-0.07913236816724141,0.8285714285714287
best_struct_audit,triple_top,gnn,200,total_gen,6,0.07795166969299316,-0.07795166969299316,0.942857142857143
best_struct_audit,triple_top,gnn,200,total_lmp_da,6,0.08823791146278381,-0.08823791146278381,0.942857142857143
best_struct_audit,triple_top,gnn,200,total_losses,6,0.0593066414197286,-0.0593066414197286,0.6
best_struct_audit,triple_rand,gnn,200,congestion_price_da,3,0.061769584814707436,-0.061769584814707436,1.0
best_struct_audit,triple_rand,gnn,200,congestion_price_rt,3,0.0608643094698588,-0.0608643094698588,0.8660254037844387
best_struct_audit,triple_rand,gnn,200,da_as_total_mw_primary_reserve,3,0.07139221827189128,-0.07139221827189128,-1.0
best_struct_audit,triple_rand,gnn,200,da_as_total_mw_synchronized_reserve,3,0.04488668839136759,-0.04488668839136759,-1.0
best_struct_audit,triple_rand,gnn,200,da_as_total_mw_thirty_minutes_reserve,3,0.052454074223836265,-0.052454074223836265,1.0
best_struct_audit,triple_rand,gnn,200,gross_actual_interchange_mw,3,0.05560962359110514,-0.05560962359110514,1.0
best_struct_audit,triple_rand,gnn,200,marginal_loss_price_da,3,0.1055951714515686,-0.1055951714515686,0.5
best_struct_audit,triple_rand,gnn,200,metered_load_mw,3,0.1090530554453532,-0.1090530554453532,0.5
best_struct_audit,triple_rand,gnn,200,net_actual_interchange_mw,3,0.06752979755401611,-0.06752979755401611,0.5
best_struct_audit,triple_rand,gnn,200,total_gen,3,0.10156617561976115,-0.10156617561976115,1.0
best_struct_audit,triple_rand,gnn,200,total_lmp_da,3,0.05975071589152018,-0.05975071589152018,1.0
best_struct_audit,triple_rand,gnn,200,total_losses,3,0.06922044356664021,-0.06922044356664021,1.0
best_struct_audit,wide_all,mlp,0,congestion_price_da,50,0.15447037935256958,-0.15447037935256958,0.9579311382609146
best_struct_audit,wide_all,mlp,0,congestion_price_rt,50,0.09524503231048584,-0.09524503231048584,0.928521693465557
best_struct_audit,wide_all,mlp,0,da_as_total_mw_primary_reserve,50,0.0726458728313446,-0.0726458728313446,0.9531332533013206
best_struct_audit,wide_all,mlp,0,da_as_total_mw_synchronized_reserve,50,0.10028712511062622,-0.10028712511062622,0.9439842495938106
best_struct_audit,wide_all,mlp,0,da_as_total_mw_thirty_minutes_reserve,50,0.08888132810592651,-0.08888132810592651,0.983841148930613
best_struct_audit,wide_all,mlp,0,gross_actual_interchange_mw,50,0.10779965400695801,-0.10779965400695801,0.984417393258374
best_struct_audit,wide_all,mlp,0,marginal_loss_price_da,50,0.10583545207977295,-0.10583545207977295,0.9674181855894245
best_struct_audit,wide_all,mlp,0,metered_load_mw,50,0.047784045934677125,-0.047784045934677125,0.9395918367346938
best_struct_audit,wide_all,mlp,0,net_actual_interchange_mw,50,0.14115857005119323,-0.14115857005119323,0.977310379882655
best_struct_audit,wide_all,mlp,0,total_gen,50,0.04877383351325989,-0.04877383351325989,0.8849459783913565
best_struct_audit,wide_all,mlp,0,total_lmp_da,50,0.07018742442131043,-0.07018742442131043,0.961392557022809
best_struct_audit,wide_all,mlp,0,total_losses,50,0.09448082208633422,-0.09448082208633422,0.970612244897959
best_struct_audit,pair,mlp,0,congestion_price_da,9,0.051920579539404974,-0.051920579539404974,0.5106799122361467
best_struct_audit,pair,mlp,0,congestion_price_rt,9,0.04077768988079495,-0.04047005044089423,0.7196715715299219
best_struct_audit,pair,mlp,0,da_as_total_mw_primary_reserve,9,0.06760753525627984,-0.06760753525627984,0.8341105233190395
best_struct_audit,pair,mlp,0,da_as_total_mw_synchronized_reserve,9,0.06792000267240736,-0.06777677933375041,0.6553725540363883
best_struct_audit,pair,mlp,0,da_as_total_mw_thirty_minutes_reserve,9,0.1279123756620619,-0.1279123756620619,0.8487394957983194
best_struct_audit,pair,mlp,0,gross_actual_interchange_mw,9,0.081711921426985,-0.081711921426985,0.4016771562027471
best_struct_audit,pair,mlp,0,marginal_loss_price_da,9,0.1605890459484524,-0.1605890459484524,0.912141875543738
best_struct_audit,pair,mlp,0,metered_load_mw,9,0.27711089452107746,-0.27711089452107746,0.7113032974423646
best_struct_audit,pair,mlp,0,net_actual_interchange_mw,9,0.09883246156904432,-0.09883246156904432,0.8851785145426542
best_struct_audit,pair,mlp,0,total_gen,9,0.28666529390547013,-0.28666529390547013,0.7113032974423646
best_struct_audit,pair,mlp,0,total_lmp_da,9,0.18202273713217842,-0.18202273713217842,0.8033543124054942
best_struct_audit,pair,mlp,0,total_losses,9,0.18918578492270577,-0.18918578492270577,0.20083857810137354
best_struct_audit,triple_all,mlp,0,congestion_price_da,9,0.10223903920915392,-0.10223903920915392,0.6
best_struct_audit,triple_all,mlp,0,congestion_price_rt,9,0.07302731937832302,-0.07302731937832302,0.8833333333333333
best_struct_audit,triple_all,mlp,0,da_as_total_mw_primary_reserve,9,0.10639393329620361,-0.10639393329620361,0.7833333333333333
best_struct_audit,triple_all,mlp,0,da_as_total_mw_synchronized_reserve,9,0.09275222486919826,-0.09275222486919826,0.8666666666666667
best_struct_audit,triple_all,mlp,0,da_as_total_mw_thirty_minutes_reserve,9,0.21313518948025173,-0.21313518948025173,0.26666666666666666
best_struct_audit,triple_all,mlp,0,gross_actual_interchange_mw,9,0.11405586534076267,-0.11405586534076267,0.39999999999999997
best_struct_audit,triple_all,mlp,0,marginal_loss_price_da,9,0.22054984834459093,-0.22054984834459093,0.8166666666666667
best_struct_audit,triple_all,mlp,0,metered_load_mw,9,0.2419477105140686,-0.2419477105140686,0.8333333333333333
best_struct_audit,triple_all,mlp,0,net_actual_interchange_mw,9,0.2824431790245904,-0.2824431790245904,-0.19999999999999998
best_struct_audit,triple_all,mlp,0,total_gen,9,0.24921250343322754,-0.24921250343322754,0.8333333333333333
best_struct_audit,triple_all,mlp,0,total_lmp_da,9,0.2454587287373013,-0.2454587287373013,0.7333333333333334
best_struct_audit,triple_all,mlp,0,total_losses,9,0.21659797430038452,-0.21659797430038452,0.6166666666666666
best_struct_audit,triple_top,mlp,0,congestion_price_da,6,0.1146965225537618,-0.1146965225537618,0.6
best_struct_audit,triple_top,mlp,0,congestion_price_rt,6,0.08864285548528035,-0.08864285548528035,0.8285714285714287
best_struct_audit,triple_top,mlp,0,da_as_total_mw_primary_reserve,6,0.1387636959552765,-0.1387636959552765,0.3142857142857143
best_struct_audit,triple_top,mlp,0,da_as_total_mw_synchronized_reserve,6,0.1290293037891388,-0.1290293037891388,0.5428571428571429
best_struct_audit,triple_top,mlp,0,da_as_total_mw_thirty_minutes_reserve,6,0.2512601315975189,-0.2512601315975189,-0.3714285714285715
best_struct_audit,triple_top,mlp,0,gross_actual_interchange_mw,6,0.1412570277849833,-0.1412570277849833,0.3714285714285715
best_struct_audit,triple_top,mlp,0,marginal_loss_price_da,6,0.2979825735092163,-0.2979825735092163,0.942857142857143
best_struct_audit,triple_top,mlp,0,metered_load_mw,6,0.30571070313453674,-0.30571070313453674,0.7714285714285715
best_struct_audit,triple_top,mlp,0,net_actual_interchange_mw,6,0.3459552228450775,-0.3459552228450775,-0.028571428571428574
best_struct_audit,triple_top,mlp,0,total_gen,6,0.319038987159729,-0.319038987159729,0.7714285714285715
best_struct_audit,triple_top,mlp,0,total_lmp_da,6,0.3243597646554311,-0.3243597646554311,0.8857142857142858
best_struct_audit,triple_top,mlp,0,total_losses,6,0.22800452510515848,-0.22800452510515848,0.3714285714285715
best_struct_audit,triple_rand,mlp,0,congestion_price_da,3,0.07732407251993816,-0.07732407251993816,1.0
best_struct_audit,triple_rand,mlp,0,congestion_price_rt,3,0.041796247164408364,-0.041796247164408364,0.5
best_struct_audit,triple_rand,mlp,0,da_as_total_mw_primary_reserve,3,0.04165440797805786,-0.04165440797805786,0.5
best_struct_audit,triple_rand,mlp,0,da_as_total_mw_synchronized_reserve,3,0.02019806702931722,-0.02019806702931722,1.0
best_struct_audit,triple_rand,mlp,0,da_as_total_mw_thirty_minutes_reserve,3,0.13688530524571738,-0.13688530524571738,1.0
best_struct_audit,triple_rand,mlp,0,gross_actual_interchange_mw,3,0.05965354045232137,-0.05965354045232137,1.0
best_struct_audit,triple_rand,mlp,0,marginal_loss_price_da,3,0.06568439801534016,-0.06568439801534016,1.0
best_struct_audit,triple_rand,mlp,0,metered_load_mw,3,0.11442172527313232,-0.11442172527313232,1.0
best_struct_audit,triple_rand,mlp,0,net_actual_interchange_mw,3,0.15541909138361612,-0.15541909138361612,0.5
best_struct_audit,triple_rand,mlp,0,total_gen,3,0.10955953598022461,-0.10955953598022461,1.0
best_struct_audit,triple_rand,mlp,0,total_lmp_da,3,0.08765665690104167,-0.08765665690104167,1.0
best_struct_audit,triple_rand,mlp,0,total_losses,3,0.19378487269083658,-0.19378487269083658,1.0
best_struct_audit,wide_all,mlp,10,congestion_price_da,50,0.1533851420879364,-0.1533851420879364,0.9605244245428662
best_struct_audit,wide_all,mlp,10,congestion_price_rt,50,0.07963540315628052,-0.07946696758270264,0.9354621848739496
best_struct_audit,wide_all,mlp,10,da_as_total_mw_primary_reserve,50,0.05531493544578552,-0.05531493544578552,0.960791375820173
best_struct_audit,wide_all,mlp,10,da_as_total_mw_synchronized_reserve,50,0.07652181744575501,-0.07652181744575501,0.9487992588685944
best_struct_audit,wide_all,mlp,10,da_as_total_mw_thirty_minutes_reserve,50,0.06811559438705445,-0.06811559438705445,0.9830972388955582
best_struct_audit,wide_all,mlp,10,gross_actual_interchange_mw,50,0.08173158407211303,-0.08173158407211303,0.988835266437875
best_struct_audit,wide_all,mlp,10,marginal_loss_price_da,50,0.09708210587501526,-0.09708210587501526,0.9670340227042505
best_struct_audit,wide_all,mlp,10,metered_load_mw,50,0.03489741563796997,-0.03489741563796997,0.9343801774644607
best_struct_audit,wide_all,mlp,10,net_actual_interchange_mw,50,0.11398057341575622,-0.11398057341575622,0.9819447779111645
best_struct_audit,wide_all,mlp,10,total_gen,50,0.03477276921272278,-0.03477276921272278,0.9035991262898939
best_struct_audit,wide_all,mlp,10,total_lmp_da,50,0.06140212178230286,-0.06140212178230286,0.9634093637454981
best_struct_audit,wide_all,mlp,10,total_losses,50,0.07203990340232849,-0.07203990340232849,0.978078705653003
best_struct_audit,pair,mlp,10,congestion_price_da,9,0.038694918155670166,-0.038694918155670166,0.8117225864930513
best_struct_audit,pair,mlp,10,congestion_price_rt,9,0.03269032637278239,-0.03207809395260281,0.7815126050420169
best_struct_audit,pair,mlp,10,da_as_total_mw_primary_reserve,9,0.05898761749267578,-0.05898761749267578,0.8681558508014494
best_struct_audit,pair,mlp,10,da_as_total_mw_synchronized_reserve,9,0.05559846427705553,-0.05559846427705553,0.9532691695074738
best_struct_audit,pair,mlp,10,da_as_total_mw_thirty_minutes_reserve,9,0.10848102304670545,-0.10848102304670545,0.8451956828432803
best_struct_audit,pair,mlp,10,gross_actual_interchange_mw,9,0.06694832775327894,-0.06694832775327894,0.6025157343041205
best_struct_audit,pair,mlp,10,marginal_loss_price_da,9,0.12725630071428087,-0.12725630071428087,0.8703005051059519
best_struct_audit,pair,mlp,10,metered_load_mw,9,0.22274816698498195,-0.22274816698498195,0.8535639569308375
best_struct_audit,pair,mlp,10,net_actual_interchange_mw,9,0.08424857589933607,-0.08424857589933607,0.8954053273686237
best_struct_audit,pair,mlp,10,total_gen,9,0.23007253805796304,-0.23007253805796304,0.8786687791935092
best_struct_audit,pair,mlp,10,total_lmp_da,9,0.14819180965423584,-0.14819180965423584,0.9372466978064098
best_struct_audit,pair,mlp,10,total_losses,9,0.15079381730821398,-0.15079381730821398,0.7447763937925935
best_struct_audit,triple_all,mlp,10,congestion_price_da,9,0.08805267678366767,-0.08805267678366767,0.7333333333333334
best_struct_audit,triple_all,mlp,10,congestion_price_rt,9,0.06815408335791694,-0.06815408335791694,0.7999999999999999
best_struct_audit,triple_all,mlp,10,da_as_total_mw_primary_reserve,9,0.08216430743535359,-0.08216430743535359,0.9166666666666666
best_struct_audit,triple_all,mlp,10,da_as_total_mw_synchronized_reserve,9,0.07482145229975383,-0.07482145229975383,0.9500000000000001
best_struct_audit,triple_all,mlp,10,da_as_total_mw_thirty_minutes_reserve,9,0.1858072347111172,-0.1858072347111172,0.33333333333333337
best_struct_audit,triple_all,mlp,10,gross_actual_interchange_mw,9,0.09872915347417195,-0.09872915347417195,0.35
best_struct_audit,triple_all,mlp,10,marginal_loss_price_da,9,0.1928414437505934,-0.1928414437505934,0.8666666666666667
best_struct_audit,triple_all,mlp,10,metered_load_mw,9,0.19176939460966322,-0.19176939460966322,0.8499999999999999
best_struct_audit,triple_all,mlp,10,net_actual_interchange_mw,9,0.259431865480211,-0.259431865480211,-0.2333333333333333
best_struct_audit,triple_all,mlp,10,total_gen,9,0.19728559255599976,-0.19728559255599976,0.7833333333333333
best_struct_audit,triple_all,mlp,10,total_lmp_da,9,0.21679534514745077,-0.21679534514745077,0.7999999999999999
best_struct_audit,triple_all,mlp,10,total_losses,9,0.18960330883661905,-0.18960330883661905,0.65
best_struct_audit,triple_top,mlp,10,congestion_price_da,6,0.09458187222480774,-0.09458187222480774,0.6571428571428573
best_struct_audit,triple_top,mlp,10,congestion_price_rt,6,0.07703323165575664,-0.07703323165575664,0.5428571428571429
best_struct_audit,triple_top,mlp,10,da_as_total_mw_primary_reserve,6,0.10757191975911458,-0.10757191975911458,0.7142857142857143
best_struct_audit,triple_top,mlp,10,da_as_total_mw_synchronized_reserve,6,0.10176338752110799,-0.10176338752110799,0.8285714285714287
best_struct_audit,triple_top,mlp,10,da_as_total_mw_thirty_minutes_reserve,6,0.21752974390983582,-0.21752974390983582,-0.5428571428571429
best_struct_audit,triple_top,mlp,10,gross_actual_interchange_mw,6,0.12138625979423523,-0.12138625979423523,0.028571428571428574
best_struct_audit,triple_top,mlp,10,marginal_loss_price_da,6,0.2581564287344615,-0.2581564287344615,0.942857142857143
best_struct_audit,triple_top,mlp,10,metered_load_mw,6,0.2415701150894165,-0.2415701150894165,0.8285714285714287
best_struct_audit,triple_top,mlp,10,net_actual_interchange_mw,6,0.31633419791857403,-0.31633419791857403,-0.028571428571428574
best_struct_audit,triple_top,mlp,10,total_gen,6,0.25180381536483765,-0.25180381536483765,0.6
best_struct_audit,triple_top,mlp,10,total_lmp_da,6,0.28563207387924194,-0.28563207387924194,0.942857142857143
best_struct_audit,triple_top,mlp,10,total_losses,6,0.19294903675715128,-0.19294903675715128,0.3714285714285715
best_struct_audit,triple_rand,mlp,10,congestion_price_da,3,0.07499428590138753,-0.07499428590138753,1.0
best_struct_audit,triple_rand,mlp,10,congestion_price_rt,3,0.05039578676223755,-0.05039578676223755,0.5
best_struct_audit,triple_rand,mlp,10,da_as_total_mw_primary_reserve,3,0.03134908278783163,-0.03134908278783163,1.0
best_struct_audit,triple_rand,mlp,10,da_as_total_mw_synchronized_reserve,3,0.02093758185704549,-0.02093758185704549,1.0
best_struct_audit,triple_rand,mlp,10,da_as_total_mw_thirty_minutes_reserve,3,0.12236221631368001,-0.12236221631368001,1.0
best_struct_audit,triple_rand,mlp,10,gross_actual_interchange_mw,3,0.05341494083404541,-0.05341494083404541,1.0
best_struct_audit,triple_rand,mlp,10,marginal_loss_price_da,3,0.06221147378285726,-0.06221147378285726,1.0
best_struct_audit,triple_rand,mlp,10,metered_load_mw,3,0.09216795365015666,-0.09216795365015666,1.0
best_struct_audit,triple_rand,mlp,10,net_actual_interchange_mw,3,0.1456272006034851,-0.1456272006034851,-0.5
best_struct_audit,triple_rand,mlp,10,total_gen,3,0.08824914693832397,-0.08824914693832397,1.0
best_struct_audit,triple_rand,mlp,10,total_lmp_da,3,0.07912188768386841,-0.07912188768386841,1.0
best_struct_audit,triple_rand,mlp,10,total_losses,3,0.1829118529955546,-0.1829118529955546,1.0
best_struct_audit,wide_all,mlp,50,congestion_price_da,50,0.11485267758369445,-0.11485267758369445,0.950631517615421
best_struct_audit,wide_all,mlp,50,congestion_price_rt,50,0.051697781085968016,-0.04612311840057373,0.9345978391356542
best_struct_audit,wide_all,mlp,50,da_as_total_mw_primary_reserve,50,0.03850725531578064,-0.03850725531578064,0.9661944777911164
best_struct_audit,wide_all,mlp,50,da_as_total_mw_synchronized_reserve,50,0.04932157754898071,-0.04932104825973511,0.9551500600240095
best_struct_audit,wide_all,mlp,50,da_as_total_mw_thirty_minutes_reserve,50,0.04518642544746399,-0.04518642544746399,0.9858823529411764
best_struct_audit,wide_all,mlp,50,gross_actual_interchange_mw,50,0.05969048619270325,-0.059658211469650266,0.9902758772572775
best_struct_audit,wide_all,mlp,50,marginal_loss_price_da,50,0.05337050199508667,-0.05337050199508667,0.980959927291808
best_struct_audit,wide_all,mlp,50,metered_load_mw,50,0.020213665962219237,-0.02018533945083618,0.95812725090036
best_struct_audit,wide_all,mlp,50,net_actual_interchange_mw,50,0.08251863360404968,-0.08251863360404968,0.9822328931572628
best_struct_audit,wide_all,mlp,50,total_gen,50,0.021354711055755614,-0.021333935260772704,0.9082833133253301
best_struct_audit,wide_all,mlp,50,total_lmp_da,50,0.03194878458976746,-0.03194878458976746,0.9615846338535414
best_struct_audit,wide_all,mlp,50,total_losses,50,0.04764792203903198,-0.04764792203903198,0.9741656662665067
best_struct_audit,pair,mlp,50,congestion_price_da,9,0.01829451322555542,-0.01829451322555542,0.912141875543738
best_struct_audit,pair,mlp,50,congestion_price_rt,9,0.02258904774983724,-0.02171636952294244,0.9623515200690814
best_struct_audit,pair,mlp,50,da_as_total_mw_primary_reserve,9,0.030052476459079318,-0.030052476459079318,0.9456149718939671
best_struct_audit,pair,mlp,50,da_as_total_mw_synchronized_reserve,9,0.02501348654429118,-0.02501348654429118,0.9790880682441959
best_struct_audit,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,9,0.07619325982199775,-0.07619325982199775,0.8954053273686237
best_struct_audit,pair,mlp,50,gross_actual_interchange_mw,9,0.03613309065500895,-0.03613309065500895,0.8451956828432803
best_struct_audit,pair,mlp,50,marginal_loss_price_da,9,0.07722356584337023,-0.07693737083011204,0.8786687791935092
best_struct_audit,pair,mlp,50,metered_load_mw,9,0.06495710876252916,-0.06495710876252916,0.912141875543738
best_struct_audit,pair,mlp,50,net_actual_interchange_mw,9,0.04959135585361057,-0.04959135585361057,0.8954053273686237
best_struct_audit,pair,mlp,50,total_gen,9,0.06840928395589192,-0.06840928395589192,0.912141875543738
best_struct_audit,pair,mlp,50,total_lmp_da,9,0.08810526794857448,-0.08810526794857448,0.9790880682441959
best_struct_audit,pair,mlp,50,total_losses,9,0.05813769499460856,-0.05813769499460856,0.9790880682441959
best_struct_audit,triple_all,mlp,50,congestion_price_da,9,0.06240297026104397,-0.06240297026104397,0.8833333333333333
best_struct_audit,triple_all,mlp,50,congestion_price_rt,9,0.046052912871042885,-0.046052912871042885,0.75
