subset,size,band,seed,arm,K,r2,time,truth,err
rs43,38,33-44,0,warm_full,5,0.797875165939331,0.013941049575805664,0.86820387840271,-0.0703287124633789
rs43,38,33-44,0,warm_full,10,0.8215460777282715,0.024947643280029297,0.86820387840271,-0.04665780067443848
rs43,38,33-44,0,warm_full,20,0.8408412337303162,0.047324419021606445,0.86820387840271,-0.0273626446723938
rs43,38,33-44,0,warm_full,50,0.8461431860923767,0.11195802688598633,0.86820387840271,-0.022060692310333252
rs43,38,33-44,0,warm_full,100,0.8496300578117371,0.21952319145202637,0.86820387840271,-0.0185738205909729
rs43,38,33-44,0,warm_full,200,0.8599593043327332,0.4479353427886963,0.86820387840271,-0.008244574069976807
rs43,38,33-44,0,warm_full,500,0.8683235049247742,1.0980224609375,0.86820387840271,0.00011962652206420898
rs43,38,33-44,0,warm_full_hi,0,0.81903475522995,0.0,0.86820387840271,-0.04916912317276001
rs43,38,33-44,0,warm_full_hi,1,0.33693626523017883,0.0027360916137695312,0.86820387840271,-0.5312676131725311
rs43,38,33-44,0,warm_full_hi,2,0.5587276816368103,0.005611896514892578,0.86820387840271,-0.30947619676589966
rs43,38,33-44,0,warm_full_hi,5,0.48819470405578613,0.013375520706176758,0.86820387840271,-0.38000917434692383
rs43,38,33-44,0,warm_full_hi,10,0.6251301765441895,0.025152921676635742,0.86820387840271,-0.2430737018585205
rs43,38,33-44,0,warm_full_hi,20,0.7230449318885803,0.0469973087310791,0.86820387840271,-0.14515894651412964
rs43,38,33-44,0,warm_full_hi,50,0.8005232810974121,0.11202716827392578,0.86820387840271,-0.06768059730529785
rs43,38,33-44,0,warm_full_hi,100,0.8124751448631287,0.21861004829406738,0.86820387840271,-0.0557287335395813
rs43,38,33-44,0,warm_full_hi,200,0.8329182267189026,0.43005943298339844,0.86820387840271,-0.03528565168380737
rs43,38,33-44,0,warm_full_hi,500,0.8395199775695801,1.07859206199646,0.86820387840271,-0.028683900833129883
rs43,38,33-44,0,warm_head,0,0.81903475522995,0.0,0.86820387840271,-0.04916912317276001
rs43,38,33-44,0,warm_head,1,0.8198561072349548,0.0020682811737060547,0.86820387840271,-0.04834777116775513
rs43,38,33-44,0,warm_head,2,0.8201887011528015,0.004192829132080078,0.86820387840271,-0.04801517724990845
rs43,38,33-44,0,warm_head,5,0.8205288052558899,0.009898185729980469,0.86820387840271,-0.04767507314682007
rs43,38,33-44,0,warm_head,10,0.821434736251831,0.018511295318603516,0.86820387840271,-0.046769142150878906
rs43,38,33-44,0,warm_head,20,0.8242140412330627,0.03417849540710449,0.86820387840271,-0.04398983716964722
rs43,38,33-44,0,warm_head,50,0.8274056911468506,0.07952690124511719,0.86820387840271,-0.040798187255859375
rs43,38,33-44,0,warm_head,100,0.8290126323699951,0.1546323299407959,0.86820387840271,-0.039191246032714844
rs43,38,33-44,0,warm_head,200,0.8306015133857727,0.30498266220092773,0.86820387840271,-0.037602365016937256
rs43,38,33-44,0,warm_head,500,0.8323872089385986,0.7503197193145752,0.86820387840271,-0.03581666946411133
rs43,38,33-44,1,cold,0,0.0011528581380844116,0.0,0.86820387840271,-0.8670510202646255
rs43,38,33-44,1,cold,1,0.0472053699195385,0.14193224906921387,0.86820387840271,-0.8209985084831715
rs43,38,33-44,1,cold,2,0.11135056614875793,0.1459064483642578,0.86820387840271,-0.756853312253952
rs43,38,33-44,1,cold,5,0.39979425072669983,0.15199637413024902,0.86820387840271,-0.46840962767601013
rs43,38,33-44,1,cold,10,0.5455066561698914,0.16212844848632812,0.86820387840271,-0.3226972222328186
rs43,38,33-44,1,cold,20,0.6321935057640076,0.1848769187927246,0.86820387840271,-0.2360103726387024
rs43,38,33-44,1,cold,50,0.7264603972434998,0.2465214729309082,0.86820387840271,-0.1417434811592102
rs43,38,33-44,1,cold,100,0.7744906544685364,0.34948205947875977,0.86820387840271,-0.09371322393417358
rs43,38,33-44,1,cold,200,0.8017983436584473,0.5491728782653809,0.86820387840271,-0.0664055347442627
rs43,38,33-44,1,cold,500,0.831184446811676,1.129042625427246,0.86820387840271,-0.037019431591033936
rs43,38,33-44,1,warm_full,0,0.81903475522995,0.0,0.86820387840271,-0.04916912317276001
rs43,38,33-44,1,warm_full,1,0.8129861354827881,0.0025985240936279297,0.86820387840271,-0.055217742919921875
rs43,38,33-44,1,warm_full,2,0.8166118264198303,0.00526881217956543,0.86820387840271,-0.05159205198287964
rs43,38,33-44,1,warm_full,5,0.8123643398284912,0.01186227798461914,0.86820387840271,-0.05583953857421875
rs43,38,33-44,1,warm_full,10,0.8304054141044617,0.022024154663085938,0.86820387840271,-0.03779846429824829
rs43,38,33-44,1,warm_full,20,0.8405629992485046,0.04104351997375488,0.86820387840271,-0.027640879154205322
rs43,38,33-44,1,warm_full,50,0.8504691123962402,0.09697961807250977,0.86820387840271,-0.017734766006469727
rs43,38,33-44,1,warm_full,100,0.852982759475708,0.19696378707885742,0.86820387840271,-0.015221118927001953
rs43,38,33-44,1,warm_full,200,0.8606163859367371,0.38939929008483887,0.86820387840271,-0.0075874924659729
rs43,38,33-44,1,warm_full,500,0.8683530688285828,0.9767417907714844,0.86820387840271,0.00014919042587280273
rs43,38,33-44,1,warm_full_hi,0,0.81903475522995,0.0,0.86820387840271,-0.04916912317276001
rs43,38,33-44,1,warm_full_hi,1,0.4297865927219391,0.003343820571899414,0.86820387840271,-0.4384172856807709
rs43,38,33-44,1,warm_full_hi,2,0.6456347703933716,0.006062984466552734,0.86820387840271,-0.22256910800933838
rs43,38,33-44,1,warm_full_hi,5,0.6307343244552612,0.012962579727172852,0.86820387840271,-0.23746955394744873
rs43,38,33-44,1,warm_full_hi,10,0.7066746354103088,0.022909164428710938,0.86820387840271,-0.16152924299240112
rs43,38,33-44,1,warm_full_hi,20,0.7689823508262634,0.04573869705200195,0.86820387840271,-0.09922152757644653
rs43,38,33-44,1,warm_full_hi,50,0.8178330063819885,0.11423921585083008,0.86820387840271,-0.050370872020721436
rs43,38,33-44,1,warm_full_hi,100,0.7980208992958069,0.2281172275543213,0.86820387840271,-0.07018297910690308
rs43,38,33-44,1,warm_full_hi,200,0.8334364891052246,0.4734609127044678,0.86820387840271,-0.03476738929748535
rs43,38,33-44,1,warm_full_hi,500,0.8391410708427429,1.1188409328460693,0.86820387840271,-0.02906280755996704
rs43,38,33-44,1,warm_head,0,0.81903475522995,0.0,0.86820387840271,-0.04916912317276001
rs43,38,33-44,1,warm_head,1,0.8203204274177551,0.0017151832580566406,0.86820387840271,-0.047883450984954834
rs43,38,33-44,1,warm_head,2,0.821249783039093,0.0036153793334960938,0.86820387840271,-0.04695409536361694
rs43,38,33-44,1,warm_head,5,0.8219425082206726,0.008062362670898438,0.86820387840271,-0.046261370182037354
rs43,38,33-44,1,warm_head,10,0.8225942254066467,0.015031814575195312,0.86820387840271,-0.04560965299606323
rs43,38,33-44,1,warm_head,20,0.8249611854553223,0.028329849243164062,0.86820387840271,-0.043242692947387695
rs43,38,33-44,1,warm_head,50,0.8274181485176086,0.06607580184936523,0.86820387840271,-0.04078572988510132
rs43,38,33-44,1,warm_head,100,0.8295053839683533,0.1289379596710205,0.86820387840271,-0.03869849443435669
rs43,38,33-44,1,warm_head,200,0.8312274813652039,0.25343823432922363,0.86820387840271,-0.036976397037506104
rs43,38,33-44,1,warm_head,500,0.8323879837989807,0.626361608505249,0.86820387840271,-0.03581589460372925
rs44,36,33-44,0,cold,0,0.0022489677648991346,0.0,0.868793785572052,-0.8665448178071529
rs44,36,33-44,0,cold,1,0.04864049330353737,0.11432719230651855,0.868793785572052,-0.8201532922685146
rs44,36,33-44,0,cold,2,0.1147126778960228,0.11783266067504883,0.868793785572052,-0.7540811076760292
rs44,36,33-44,0,cold,5,0.4196568429470062,0.1228933334350586,0.868793785572052,-0.4491369426250458
rs44,36,33-44,0,cold,10,0.5562993884086609,0.13226962089538574,0.868793785572052,-0.3124943971633911
rs44,36,33-44,0,cold,20,0.6513779163360596,0.15175366401672363,0.868793785572052,-0.21741586923599243
rs44,36,33-44,0,cold,50,0.7351532578468323,0.20697951316833496,0.868793785572052,-0.13364052772521973
rs44,36,33-44,0,cold,100,0.7811176776885986,0.30301928520202637,0.868793785572052,-0.08767610788345337
rs44,36,33-44,0,cold,200,0.8120579123497009,0.4883739948272705,0.868793785572052,-0.056735873222351074
rs44,36,33-44,0,cold,500,0.8432977199554443,1.0485544204711914,0.868793785572052,-0.025496065616607666
rs44,36,33-44,0,warm_full,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,0,warm_full,1,0.8223302364349365,0.0022573471069335938,0.868793785572052,-0.04646354913711548
rs44,36,33-44,0,warm_full,2,0.8182530403137207,0.004627227783203125,0.868793785572052,-0.0505407452583313
rs44,36,33-44,0,warm_full,5,0.8184409737586975,0.010681629180908203,0.868793785572052,-0.05035281181335449
rs44,36,33-44,0,warm_full,10,0.8359701633453369,0.02048516273498535,0.868793785572052,-0.03282362222671509
rs44,36,33-44,0,warm_full,20,0.8493238091468811,0.043698787689208984,0.868793785572052,-0.0194699764251709
rs44,36,33-44,0,warm_full,50,0.855988085269928,0.10103464126586914,0.868793785572052,-0.012805700302124023
rs44,36,33-44,0,warm_full,100,0.8610641956329346,0.1953749656677246,0.868793785572052,-0.007729589939117432
rs44,36,33-44,0,warm_full,200,0.8649590015411377,0.3907907009124756,0.868793785572052,-0.0038347840309143066
rs44,36,33-44,0,warm_full,500,0.8737142086029053,0.9582483768463135,0.868793785572052,0.0049204230308532715
rs44,36,33-44,0,warm_full_hi,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,0,warm_full_hi,1,0.2643263339996338,0.0026688575744628906,0.868793785572052,-0.6044674515724182
rs44,36,33-44,0,warm_full_hi,2,0.5552555918693542,0.005379915237426758,0.868793785572052,-0.31353819370269775
rs44,36,33-44,0,warm_full_hi,5,0.5010653138160706,0.011974811553955078,0.868793785572052,-0.36772847175598145
rs44,36,33-44,0,warm_full_hi,10,0.6360108256340027,0.022170066833496094,0.868793785572052,-0.23278295993804932
rs44,36,33-44,0,warm_full_hi,20,0.7515979409217834,0.041509389877319336,0.868793785572052,-0.11719584465026855
rs44,36,33-44,0,warm_full_hi,50,0.803701639175415,0.09783005714416504,0.868793785572052,-0.06509214639663696
rs44,36,33-44,0,warm_full_hi,100,0.8249815106391907,0.19223690032958984,0.868793785572052,-0.04381227493286133
rs44,36,33-44,0,warm_full_hi,200,0.8435975909233093,0.3834352493286133,0.868793785572052,-0.025196194648742676
rs44,36,33-44,0,warm_full_hi,500,0.8482480049133301,0.9585604667663574,0.868793785572052,-0.020545780658721924
rs44,36,33-44,0,warm_head,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,0,warm_head,1,0.833348274230957,0.0016906261444091797,0.868793785572052,-0.03544551134109497
rs44,36,33-44,0,warm_head,2,0.8337005972862244,0.003564596176147461,0.868793785572052,-0.03509318828582764
rs44,36,33-44,0,warm_head,5,0.8344244956970215,0.008120536804199219,0.868793785572052,-0.03436928987503052
rs44,36,33-44,0,warm_head,10,0.8349823951721191,0.015068769454956055,0.868793785572052,-0.03381139039993286
rs44,36,33-44,0,warm_head,20,0.8361024856567383,0.02834153175354004,0.868793785572052,-0.03269129991531372
rs44,36,33-44,0,warm_head,50,0.8378558158874512,0.06591486930847168,0.868793785572052,-0.03093796968460083
rs44,36,33-44,0,warm_head,100,0.8388171195983887,0.12812113761901855,0.868793785572052,-0.02997666597366333
rs44,36,33-44,0,warm_head,200,0.839972734451294,0.25179266929626465,0.868793785572052,-0.028821051120758057
rs44,36,33-44,0,warm_head,500,0.8414201140403748,0.620166540145874,0.868793785572052,-0.027373671531677246
rs44,36,33-44,1,cold,0,0.000608786940574646,0.0,0.868793785572052,-0.8681849986314774
rs44,36,33-44,1,cold,1,0.040456194430589676,0.138580322265625,0.868793785572052,-0.8283375911414623
rs44,36,33-44,1,cold,2,0.09901954978704453,0.1422111988067627,0.868793785572052,-0.7697742357850075
rs44,36,33-44,1,cold,5,0.3882083594799042,0.14835739135742188,0.868793785572052,-0.4805854260921478
rs44,36,33-44,1,cold,10,0.5450947284698486,0.15829920768737793,0.868793785572052,-0.32369905710220337
rs44,36,33-44,1,cold,20,0.6490052342414856,0.17835140228271484,0.868793785572052,-0.2197885513305664
rs44,36,33-44,1,cold,50,0.7354440093040466,0.23527097702026367,0.868793785572052,-0.13334977626800537
rs44,36,33-44,1,cold,100,0.7807457447052002,0.3304116725921631,0.868793785572052,-0.0880480408668518
rs44,36,33-44,1,cold,200,0.8087814450263977,0.5203204154968262,0.868793785572052,-0.0600123405456543
rs44,36,33-44,1,cold,500,0.8352382779121399,1.089543104171753,0.868793785572052,-0.03355550765991211
rs44,36,33-44,1,warm_full,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,1,warm_full,1,0.8222602009773254,0.002454519271850586,0.868793785572052,-0.04653358459472656
rs44,36,33-44,1,warm_full,2,0.8261277079582214,0.00527644157409668,0.868793785572052,-0.042666077613830566
rs44,36,33-44,1,warm_full,5,0.8314394950866699,0.01214289665222168,0.868793785572052,-0.03735429048538208
rs44,36,33-44,1,warm_full,10,0.8370915055274963,0.0219113826751709,0.868793785572052,-0.031702280044555664
rs44,36,33-44,1,warm_full,20,0.8467158675193787,0.04127860069274902,0.868793785572052,-0.02207791805267334
rs44,36,33-44,1,warm_full,50,0.8544871807098389,0.096710205078125,0.868793785572052,-0.014306604862213135
rs44,36,33-44,1,warm_full,100,0.8603091239929199,0.19116449356079102,0.868793785572052,-0.00848466157913208
rs44,36,33-44,1,warm_full,200,0.867678165435791,0.377208948135376,0.868793785572052,-0.0011156201362609863
rs44,36,33-44,1,warm_full,500,0.8754415512084961,0.9526290893554688,0.868793785572052,0.006647765636444092
rs44,36,33-44,1,warm_full_hi,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,1,warm_full_hi,1,0.3500559628009796,0.0032091140747070312,0.868793785572052,-0.5187378227710724
rs44,36,33-44,1,warm_full_hi,2,0.5974113345146179,0.005769968032836914,0.868793785572052,-0.2713824510574341
rs44,36,33-44,1,warm_full_hi,5,0.5621504187583923,0.012053489685058594,0.868793785572052,-0.30664336681365967
rs44,36,33-44,1,warm_full_hi,10,0.6900989413261414,0.0224301815032959,0.868793785572052,-0.17869484424591064
rs44,36,33-44,1,warm_full_hi,20,0.7542018294334412,0.0419464111328125,0.868793785572052,-0.11459195613861084
rs44,36,33-44,1,warm_full_hi,50,0.8036302924156189,0.09801936149597168,0.868793785572052,-0.0651634931564331
rs44,36,33-44,1,warm_full_hi,100,0.8239307403564453,0.19336152076721191,0.868793785572052,-0.04486304521560669
rs44,36,33-44,1,warm_full_hi,200,0.8368721604347229,0.38060641288757324,0.868793785572052,-0.0319216251373291
rs44,36,33-44,1,warm_full_hi,500,0.8473867774009705,0.9430124759674072,0.868793785572052,-0.021407008171081543
rs44,36,33-44,1,warm_head,0,0.832598865032196,0.0,0.868793785572052,-0.03619492053985596
rs44,36,33-44,1,warm_head,1,0.833495557308197,0.001730203628540039,0.868793785572052,-0.03529822826385498
rs44,36,33-44,1,warm_head,2,0.8341185450553894,0.003719329833984375,0.868793785572052,-0.0346752405166626
rs44,36,33-44,1,warm_head,5,0.8346984386444092,0.00826883316040039,0.868793785572052,-0.03409534692764282
rs44,36,33-44,1,warm_head,10,0.8352553844451904,0.015290498733520508,0.868793785572052,-0.03353840112686157
rs44,36,33-44,1,warm_head,20,0.8364049792289734,0.02886223793029785,0.868793785572052,-0.03238880634307861
rs44,36,33-44,1,warm_head,50,0.8378040790557861,0.06708478927612305,0.868793785572052,-0.03098970651626587
rs44,36,33-44,1,warm_head,100,0.8392078280448914,0.13034939765930176,0.868793785572052,-0.029585957527160645
rs44,36,33-44,1,warm_head,200,0.840238094329834,0.25649309158325195,0.868793785572052,-0.028555691242218018
rs44,36,33-44,1,warm_head,500,0.8412578105926514,0.6439208984375,0.868793785572052,-0.027535974979400635
rs45,33,33-44,0,cold,0,0.005954255815595388,0.0,0.863572359085083,-0.8576181032694876
rs45,33,33-44,0,cold,1,0.05799325928092003,0.14544034004211426,0.863572359085083,-0.805579099804163
rs45,33,33-44,0,cold,2,0.12908583879470825,0.14948010444641113,0.863572359085083,-0.7344865202903748
rs45,33,33-44,0,cold,5,0.4409259557723999,0.15568113327026367,0.863572359085083,-0.4226464033126831
rs45,33,33-44,0,cold,10,0.5526774525642395,0.16613078117370605,0.863572359085083,-0.3108949065208435
rs45,33,33-44,0,cold,20,0.6526065468788147,0.1858973503112793,0.863572359085083,-0.2109658122062683
rs45,33,33-44,0,cold,50,0.7298480868339539,0.24323558807373047,0.863572359085083,-0.13372427225112915
rs45,33,33-44,0,cold,100,0.7770374417304993,0.3443448543548584,0.863572359085083,-0.08653491735458374
rs45,33,33-44,0,cold,200,0.8086020350456238,0.5427982807159424,0.863572359085083,-0.05497032403945923
rs45,33,33-44,0,cold,500,0.8334481120109558,1.0965886116027832,0.863572359085083,-0.030124247074127197
rs45,33,33-44,0,warm_full,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,0,warm_full,1,0.7884536385536194,0.002707242965698242,0.863572359085083,-0.07511872053146362
rs45,33,33-44,0,warm_full,2,0.7977232933044434,0.005417346954345703,0.863572359085083,-0.06584906578063965
rs45,33,33-44,0,warm_full,5,0.7912608981132507,0.012061595916748047,0.863572359085083,-0.07231146097183228
rs45,33,33-44,0,warm_full,10,0.8162837624549866,0.022283315658569336,0.863572359085083,-0.047288596630096436
rs45,33,33-44,0,warm_full,20,0.836418867111206,0.041876792907714844,0.863572359085083,-0.027153491973876953
rs45,33,33-44,0,warm_full,50,0.8454554677009583,0.09961938858032227,0.863572359085083,-0.018116891384124756
rs45,33,33-44,0,warm_full,100,0.8489974141120911,0.19437718391418457,0.863572359085083,-0.014574944972991943
rs45,33,33-44,0,warm_full,200,0.8576290607452393,0.38306188583374023,0.863572359085083,-0.00594329833984375
rs45,33,33-44,0,warm_full,500,0.867199718952179,0.938591480255127,0.863572359085083,0.0036273598670959473
rs45,33,33-44,0,warm_full_hi,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,0,warm_full_hi,1,0.1770571619272232,0.0024695396423339844,0.863572359085083,-0.6865151971578598
rs45,33,33-44,0,warm_full_hi,2,0.668350875377655,0.00496363639831543,0.863572359085083,-0.19522148370742798
rs45,33,33-44,0,warm_full_hi,5,0.40127336978912354,0.011178016662597656,0.863572359085083,-0.4622989892959595
rs45,33,33-44,0,warm_full_hi,10,0.5594175457954407,0.021084070205688477,0.863572359085083,-0.30415481328964233
rs45,33,33-44,0,warm_full_hi,20,0.70091313123703,0.040873050689697266,0.863572359085083,-0.16265922784805298
rs45,33,33-44,0,warm_full_hi,50,0.7809309363365173,0.09881043434143066,0.863572359085083,-0.08264142274856567
rs45,33,33-44,0,warm_full_hi,100,0.801167905330658,0.19267535209655762,0.863572359085083,-0.06240445375442505
rs45,33,33-44,0,warm_full_hi,200,0.828863799571991,0.3799872398376465,0.863572359085083,-0.03470855951309204
rs45,33,33-44,0,warm_full_hi,500,0.8436338901519775,0.9346952438354492,0.863572359085083,-0.01993846893310547
rs45,33,33-44,0,warm_head,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,0,warm_head,1,0.8156595230102539,0.0017466545104980469,0.863572359085083,-0.0479128360748291
rs45,33,33-44,0,warm_head,2,0.8161299228668213,0.0036547183990478516,0.863572359085083,-0.04744243621826172
rs45,33,33-44,0,warm_head,5,0.8168463706970215,0.008038759231567383,0.863572359085083,-0.04672598838806152
rs45,33,33-44,0,warm_head,10,0.817512571811676,0.014874696731567383,0.863572359085083,-0.04605978727340698
rs45,33,33-44,0,warm_head,20,0.8190174102783203,0.02846837043762207,0.863572359085083,-0.044554948806762695
rs45,33,33-44,0,warm_head,50,0.8216513991355896,0.06592082977294922,0.863572359085083,-0.04192095994949341
rs45,33,33-44,0,warm_head,100,0.8231551051139832,0.12865495681762695,0.863572359085083,-0.040417253971099854
rs45,33,33-44,0,warm_head,200,0.8247424960136414,0.25492310523986816,0.863572359085083,-0.03882986307144165
rs45,33,33-44,0,warm_head,500,0.8267062306404114,0.6273307800292969,0.863572359085083,-0.03686612844467163
rs45,33,33-44,1,cold,0,0.002077380893751979,0.0,0.863572359085083,-0.861494978191331
rs45,33,33-44,1,cold,1,0.05127711221575737,0.11472105979919434,0.863572359085083,-0.8122952468693256
rs45,33,33-44,1,cold,2,0.12152817100286484,0.11832547187805176,0.863572359085083,-0.7420441880822182
rs45,33,33-44,1,cold,5,0.40236589312553406,0.12340712547302246,0.863572359085083,-0.46120646595954895
rs45,33,33-44,1,cold,10,0.5328670740127563,0.13244414329528809,0.863572359085083,-0.33070528507232666
rs45,33,33-44,1,cold,20,0.6387755274772644,0.15178704261779785,0.863572359085083,-0.2247968316078186
rs45,33,33-44,1,cold,50,0.7301568388938904,0.2061469554901123,0.863572359085083,-0.13341552019119263
rs45,33,33-44,1,cold,100,0.7767200469970703,0.30109620094299316,0.863572359085083,-0.0868523120880127
rs45,33,33-44,1,cold,200,0.8076324462890625,0.4979712963104248,0.863572359085083,-0.05593991279602051
rs45,33,33-44,1,cold,500,0.8281436562538147,1.0626113414764404,0.863572359085083,-0.03542870283126831
rs45,33,33-44,1,warm_full,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,1,warm_full,1,0.8021416068077087,0.0023429393768310547,0.863572359085083,-0.06143075227737427
rs45,33,33-44,1,warm_full,2,0.8129834532737732,0.005271196365356445,0.863572359085083,-0.050588905811309814
rs45,33,33-44,1,warm_full,5,0.8064875602722168,0.012243032455444336,0.863572359085083,-0.05708479881286621
rs45,33,33-44,1,warm_full,10,0.8231015205383301,0.021961450576782227,0.863572359085083,-0.04047083854675293
rs45,33,33-44,1,warm_full,20,0.8360887169837952,0.04121828079223633,0.863572359085083,-0.027483642101287842
rs45,33,33-44,1,warm_full,50,0.8461034297943115,0.09649825096130371,0.863572359085083,-0.017468929290771484
rs45,33,33-44,1,warm_full,100,0.852428674697876,0.19670605659484863,0.863572359085083,-0.011143684387207031
rs45,33,33-44,1,warm_full,200,0.8606223464012146,0.38737964630126953,0.863572359085083,-0.002950012683868408
rs45,33,33-44,1,warm_full,500,0.8693180680274963,0.9652676582336426,0.863572359085083,0.00574570894241333
rs45,33,33-44,1,warm_full_hi,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,1,warm_full_hi,1,0.31493422389030457,0.0025212764739990234,0.863572359085083,-0.5486381351947784
rs45,33,33-44,1,warm_full_hi,2,0.6281097531318665,0.005174875259399414,0.863572359085083,-0.23546260595321655
rs45,33,33-44,1,warm_full_hi,5,0.5281329154968262,0.011744260787963867,0.863572359085083,-0.33543944358825684
rs45,33,33-44,1,warm_full_hi,10,0.6612934470176697,0.021550893783569336,0.863572359085083,-0.20227891206741333
rs45,33,33-44,1,warm_full_hi,20,0.7352523803710938,0.04149460792541504,0.863572359085083,-0.12831997871398926
rs45,33,33-44,1,warm_full_hi,50,0.7986480593681335,0.09865188598632812,0.863572359085083,-0.06492429971694946
rs45,33,33-44,1,warm_full_hi,100,0.8183372616767883,0.19580483436584473,0.863572359085083,-0.04523509740829468
rs45,33,33-44,1,warm_full_hi,200,0.8226165175437927,0.38567423820495605,0.863572359085083,-0.04095584154129028
rs45,33,33-44,1,warm_full_hi,500,0.8155239224433899,0.9450833797454834,0.863572359085083,-0.048048436641693115
rs45,33,33-44,1,warm_head,0,0.8147530555725098,0.0,0.863572359085083,-0.04881930351257324
rs45,33,33-44,1,warm_head,1,0.8156808018684387,0.0020058155059814453,0.863572359085083,-0.04789155721664429
rs45,33,33-44,1,warm_head,2,0.8163544535636902,0.004255533218383789,0.863572359085083,-0.04721790552139282
rs45,33,33-44,1,warm_head,5,0.8170339465141296,0.009074687957763672,0.863572359085083,-0.04653841257095337
rs45,33,33-44,1,warm_head,10,0.8175306916236877,0.016234397888183594,0.863572359085083,-0.046041667461395264
rs45,33,33-44,1,warm_head,20,0.819282591342926,0.029429197311401367,0.863572359085083,-0.04428976774215698
rs45,33,33-44,1,warm_head,50,0.821725606918335,0.06693267822265625,0.863572359085083,-0.04184675216674805
rs45,33,33-44,1,warm_head,100,0.8235529065132141,0.12941431999206543,0.863572359085083,-0.040019452571868896
rs45,33,33-44,1,warm_head,200,0.8252143263816833,0.25357627868652344,0.863572359085083,-0.03835803270339966
rs45,33,33-44,1,warm_head,500,0.8267626166343689,0.6326751708984375,0.863572359085083,-0.03680974245071411
rs46,41,33-44,0,cold,0,0.0032332241535186768,0.0,0.8692751526832581,-0.8660419285297394
rs46,41,33-44,0,cold,1,0.054385144263505936,0.11984634399414062,0.8692751526832581,-0.8148900084197521
rs46,41,33-44,0,cold,2,0.1258963793516159,0.12445187568664551,0.8692751526832581,-0.7433787733316422
rs46,41,33-44,0,cold,5,0.44323503971099854,0.1322314739227295,0.8692751526832581,-0.4260401129722595
rs46,41,33-44,0,cold,10,0.5501401424407959,0.1419060230255127,0.8692751526832581,-0.31913501024246216
rs46,41,33-44,0,cold,20,0.6525455713272095,0.16145753860473633,0.8692751526832581,-0.21672958135604858
rs46,41,33-44,0,cold,50,0.7325572371482849,0.2246999740600586,0.8692751526832581,-0.13671791553497314
rs46,41,33-44,0,cold,100,0.7837162613868713,0.318190336227417,0.8692751526832581,-0.08555889129638672
rs46,41,33-44,0,cold,200,0.8195561766624451,0.5028374195098877,0.8692751526832581,-0.04971897602081299
rs46,41,33-44,0,cold,500,0.8444969058036804,1.0601723194122314,0.8692751526832581,-0.024778246879577637
rs46,41,33-44,0,warm_full,0,0.8363742828369141,0.0,0.8692751526832581,-0.032900869846343994
rs46,41,33-44,0,warm_full,1,0.8206083178520203,0.002681255340576172,0.8692751526832581,-0.04866683483123779
rs46,41,33-44,0,warm_full,2,0.8201398849487305,0.0054149627685546875,0.8692751526832581,-0.04913526773452759
rs46,41,33-44,0,warm_full,5,0.8173179626464844,0.011945009231567383,0.8692751526832581,-0.05195719003677368
rs46,41,33-44,0,warm_full,10,0.8371577262878418,0.022070646286010742,0.8692751526832581,-0.03211742639541626
rs46,41,33-44,0,warm_full,20,0.8523923754692078,0.04837799072265625,0.8692751526832581,-0.016882777214050293
rs46,41,33-44,0,warm_full,50,0.8565199375152588,0.10846519470214844,0.8692751526832581,-0.012755215167999268
rs46,41,33-44,0,warm_full,100,0.8599497675895691,0.2025129795074463,0.8692751526832581,-0.009325385093688965
rs46,41,33-44,0,warm_full,200,0.8661487698554993,0.401090145111084,0.8692751526832581,-0.003126382827758789
rs46,41,33-44,0,warm_full,500,0.8726518750190735,0.979050874710083,0.8692751526832581,0.0033767223358154297
rs46,41,33-44,0,warm_full_hi,0,0.8363742828369141,0.0,0.8692751526832581,-0.032900869846343994
rs46,41,33-44,0,warm_full_hi,1,0.22696520388126373,0.0027420520782470703,0.8692751526832581,-0.6423099488019943
rs46,41,33-44,0,warm_full_hi,2,0.5855886936187744,0.005717039108276367,0.8692751526832581,-0.28368645906448364
rs46,41,33-44,0,warm_full_hi,5,0.4643973410129547,0.012497901916503906,0.8692751526832581,-0.40487781167030334
rs46,41,33-44,0,warm_full_hi,10,0.6196563243865967,0.024683475494384766,0.8692751526832581,-0.24961882829666138
rs46,41,33-44,0,warm_full_hi,20,0.7399694323539734,0.049783945083618164,0.8692751526832581,-0.12930572032928467
rs46,41,33-44,0,warm_full_hi,50,0.8053538799285889,0.11457943916320801,0.8692751526832581,-0.06392127275466919
