i,j,fi,fj,conf,vi,vj,vij,max_single,synergy
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,da_as_total_mw_synchronized_reserve,0.019841670989990234,0.0749276876449585,0.11379092931747437,0.0749276876449585,0.03886324167251587
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,da_as_total_mw_thirty_minutes_reserve,0.07601898908615112,0.25656718015670776,0.3857004642486572,0.25656718015670776,0.12913328409194946
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,gross_actual_interchange_mw,0.07044148445129395,0.16248732805252075,0.19587653875350952,0.16248732805252075,0.03338921070098877
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,marginal_loss_price_da,0.023589730262756348,0.40840262174606323,0.44791388511657715,0.40840262174606323,0.039511263370513916
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,metered_load_mw,0.11154192686080933,0.9901090860366821,0.9894404411315918,0.9901090860366821,-0.000668644905090332
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,net_actual_interchange_mw,0.10904467105865479,0.06951510906219482,0.16083842515945435,0.10904467105865479,0.05179375410079956
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,total_gen,0.12398773431777954,0.973801851272583,0.9748058915138245,0.973801851272583,0.001004040241241455
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,total_lmp_da,0.024576961994171143,0.5771633982658386,0.6022694706916809,0.5771633982658386,0.025106072425842285
6,19,gen_fuel_other_renewables_mw,forecast_load_mw_latest_available,total_losses,0.1182178258895874,0.4211060404777527,0.48211807012557983,0.4211060404777527,0.06101202964782715
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,congestion_price_da,0.05497288703918457,0.027989208698272705,0.09922891855239868,0.05497288703918457,0.04425603151321411
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,congestion_price_rt,0.05537647008895874,0.03729516267776489,0.10144519805908203,0.05537647008895874,0.04606872797012329
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,da_as_total_mw_primary_reserve,0.03245061635971069,0.0815117359161377,0.11887574195861816,0.0815117359161377,0.03736400604248047
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,da_as_total_mw_synchronized_reserve,0.09836620092391968,0.033805787563323975,0.11677348613739014,0.09836620092391968,0.01840728521347046
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,da_as_total_mw_thirty_minutes_reserve,0.04945182800292969,0.15808749198913574,0.22267979383468628,0.15808749198913574,0.06459230184555054
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,gross_actual_interchange_mw,0.048130571842193604,0.1348394751548767,0.19342070817947388,0.1348394751548767,0.05858123302459717
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,marginal_loss_price_da,0.17296117544174194,0.06836199760437012,0.31904149055480957,0.17296117544174194,0.14608031511306763
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,metered_load_mw,0.4960640072822571,0.12786918878555298,0.545904278755188,0.4960640072822571,0.04984027147293091
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,net_actual_interchange_mw,0.044686079025268555,0.1736796498298645,0.20393359661102295,0.1736796498298645,0.030253946781158447
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,total_gen,0.49746382236480713,0.13001585006713867,0.5481773614883423,0.49746382236480713,0.050713539123535156
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,total_lmp_da,0.2161412239074707,0.16762763261795044,0.4197051525115967,0.2161412239074707,0.20356392860412598
16,24,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,total_losses,0.13768547773361206,0.046831488609313965,0.18688327074050903,0.13768547773361206,0.04919779300689697
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,congestion_price_da,0.11893808841705322,0.009830892086029053,0.12818372249603271,0.11893808841705322,0.009245634078979492
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,congestion_price_rt,0.13033854961395264,0.00437551736831665,0.13467514514923096,0.13033854961395264,0.00433659553527832
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.03065592050552368,0.002306044101715088,0.03282827138900757,0.03065592050552368,0.0021723508834838867
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.03315538167953491,0.01885432004928589,0.06596070528030396,0.03315538167953491,0.03280532360076904
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.24562793970108032,0.022654592990875244,0.2574428915977478,0.24562793970108032,0.01181495189666748
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.04840874671936035,0.03597426414489746,0.06332558393478394,0.04840874671936035,0.014916837215423584
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,marginal_loss_price_da,0.471560001373291,0.019681036472320557,0.4773414134979248,0.471560001373291,0.005781412124633789
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,metered_load_mw,0.40700364112854004,0.05414462089538574,0.4323408007621765,0.40700364112854004,0.025337159633636475
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.009208142757415771,0.009338974952697754,0.026799917221069336,0.009338974952697754,0.017460942268371582
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,total_gen,0.37591493129730225,0.04809325933456421,0.40033745765686035,0.37591493129730225,0.024422526359558105
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,total_lmp_da,0.6432538032531738,0.03524196147918701,0.6529496908187866,0.6432538032531738,0.009695887565612793
15,36,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,total_losses,0.17181557416915894,0.04991781711578369,0.1934472918510437,0.17181557416915894,0.021631717681884766
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,congestion_price_da,0.14899879693984985,0.02447187900543213,0.16290605068206787,0.14899879693984985,0.013907253742218018
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,congestion_price_rt,0.10739684104919434,0.004207491874694824,0.11841917037963867,0.10739684104919434,0.011022329330444336
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.07223290205001831,0.038264691829681396,0.09933584928512573,0.07223290205001831,0.027102947235107422
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.0749276876449585,0.02661961317062378,0.09332716464996338,0.0749276876449585,0.018399477005004883
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.25656718015670776,0.0385095477104187,0.2951313853263855,0.25656718015670776,0.038564205169677734
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,gross_actual_interchange_mw,0.16248732805252075,0.23631489276885986,0.3159075975418091,0.23631489276885986,0.07959270477294922
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,marginal_loss_price_da,0.40840262174606323,0.021729230880737305,0.47064000368118286,0.40840262174606323,0.06223738193511963
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,metered_load_mw,0.9901090860366821,0.06288433074951172,0.9899454712867737,0.9901090860366821,-0.00016361474990844727
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,net_actual_interchange_mw,0.06951510906219482,0.23358798027038574,0.2650662064552307,0.23358798027038574,0.03147822618484497
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,total_gen,0.973801851272583,0.09733867645263672,0.9770495295524597,0.973801851272583,0.003247678279876709
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,total_lmp_da,0.5771633982658386,0.05271410942077637,0.638137936592102,0.5771633982658386,0.06097453832626343
19,42,forecast_load_mw_latest_available,gross_sched_interchange_mw,total_losses,0.4211060404777527,0.0570797324180603,0.44988447427749634,0.4211060404777527,0.028778433799743652
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,congestion_price_da,0.10584121942520142,0.027989208698272705,0.14154958724975586,0.10584121942520142,0.03570836782455444
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,congestion_price_rt,0.08031129837036133,0.03729516267776489,0.11864012479782104,0.08031129837036133,0.03832882642745972
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,da_as_total_mw_primary_reserve,0.02341139316558838,0.0815117359161377,0.11091244220733643,0.0815117359161377,0.02940070629119873
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,da_as_total_mw_synchronized_reserve,0.07918041944503784,0.033805787563323975,0.10661131143569946,0.07918041944503784,0.02743089199066162
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,da_as_total_mw_thirty_minutes_reserve,0.20741486549377441,0.15808749198913574,0.3231377601623535,0.20741486549377441,0.1157228946685791
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,gross_actual_interchange_mw,0.0928581953048706,0.1348394751548767,0.225616455078125,0.1348394751548767,0.09077697992324829
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,marginal_loss_price_da,0.34661179780960083,0.06836199760437012,0.41950905323028564,0.34661179780960083,0.07289725542068481
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,metered_load_mw,0.8647603392601013,0.12786918878555298,0.8685218691825867,0.8647603392601013,0.0037615299224853516
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,net_actual_interchange_mw,0.07929056882858276,0.1736796498298645,0.23520970344543457,0.1736796498298645,0.06153005361557007
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,total_gen,0.8604185581207275,0.13001585006713867,0.8663117289543152,0.8604185581207275,0.0058931708335876465
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,total_lmp_da,0.5349301099777222,0.16762763261795044,0.625755786895752,0.5349301099777222,0.09082567691802979
14,24,gen_fuel_nuclear_pct,total_pjm_reg_purchases,total_losses,0.2283695936203003,0.046831488609313965,0.27318084239959717,0.2283695936203003,0.044811248779296875
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,congestion_price_da,0.016123175621032715,0.09656083583831787,0.126264750957489,0.09656083583831787,0.029703915119171143
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,congestion_price_rt,0.09291130304336548,0.39875710010528564,0.43250519037246704,0.39875710010528564,0.033748090267181396
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.06254088878631592,0.0,0.07111924886703491,0.06254088878631592,0.008578360080718994
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.02466714382171631,0.014980435371398926,0.05125051736831665,0.02466714382171631,0.026583373546600342
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.2204851508140564,0.13670557737350464,0.30460524559020996,0.2204851508140564,0.08412009477615356
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,gross_actual_interchange_mw,0.011740148067474365,0.12213796377182007,0.12170767784118652,0.12213796377182007,-0.0004302859306335449
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,marginal_loss_price_da,0.04114717245101929,0.4609006643295288,0.4905394911766052,0.4609006643295288,0.029638826847076416
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,metered_load_mw,0.09084552526473999,0.3985971212387085,0.4372031092643738,0.3985971212387085,0.03860598802566528
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,net_actual_interchange_mw,0.1564098596572876,0.046090900897979736,0.18482625484466553,0.1564098596572876,0.02841639518737793
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,total_gen,0.07786953449249268,0.3363755941390991,0.3872140645980835,0.3363755941390991,0.050838470458984375
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,total_lmp_da,0.0910918116569519,0.5712572336196899,0.627468466758728,0.5712572336196899,0.056211233139038086
13,40,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,total_losses,0.008991897106170654,0.2873595356941223,0.3904833197593689,0.2873595356941223,0.10312378406524658
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,congestion_price_da,0.06838631629943848,0.09656083583831787,0.1768689751625061,0.09656083583831787,0.08030813932418823
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,congestion_price_rt,0.01292639970779419,0.39875710010528564,0.4532877802848816,0.39875710010528564,0.05453068017959595
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.4577754735946655,0.0,0.46508216857910156,0.4577754735946655,0.007306694984436035
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.5380032062530518,0.014980435371398926,0.5360794067382812,0.5380032062530518,-0.0019237995147705078
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.135470449924469,0.13670557737350464,0.32955068349838257,0.13670557737350464,0.19284510612487793
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,gross_actual_interchange_mw,0.08943486213684082,0.12213796377182007,0.16448372602462769,0.12213796377182007,0.04234576225280762
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,marginal_loss_price_da,0.03598630428314209,0.4609006643295288,0.4892047047615051,0.4609006643295288,0.02830404043197632
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,metered_load_mw,0.1397843360900879,0.3985971212387085,0.5423226356506348,0.3985971212387085,0.14372551441192627
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,net_actual_interchange_mw,0.2901865243911743,0.046090900897979736,0.31647396087646484,0.2901865243911743,0.026287436485290527
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,total_gen,0.1794663667678833,0.3363755941390991,0.5183159112930298,0.3363755941390991,0.18194031715393066
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,total_lmp_da,0.022166430950164795,0.5712572336196899,0.5935763120651245,0.5712572336196899,0.02231907844543457
31,40,da_as_as_req_mw_primary_reserve,marginal_loss_price_rt,total_losses,0.22256475687026978,0.2873595356941223,0.4199017286300659,0.2873595356941223,0.1325421929359436
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,congestion_price_da,0.006636261940002441,0.02447187900543213,0.029131829738616943,0.02447187900543213,0.0046599507331848145
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,congestion_price_rt,0.0,0.004207491874694824,0.016178667545318604,0.004207491874694824,0.01197117567062378
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.0015496015548706055,0.038264691829681396,0.04929220676422119,0.038264691829681396,0.011027514934539795
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.004492223262786865,0.02661961317062378,0.04085826873779297,0.02661961317062378,0.01423865556716919
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.004189133644104004,0.0385095477104187,0.044231116771698,0.0385095477104187,0.005721569061279297
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,gross_actual_interchange_mw,0.132707417011261,0.23631489276885986,0.316184937953949,0.23631489276885986,0.07987004518508911
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,marginal_loss_price_da,0.0038037896156311035,0.021729230880737305,0.04270946979522705,0.021729230880737305,0.020980238914489746
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,metered_load_mw,0.00513768196105957,0.06288433074951172,0.08595019578933716,0.06288433074951172,0.02306586503982544
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,net_actual_interchange_mw,0.021221160888671875,0.23358798027038574,0.3018884062767029,0.23358798027038574,0.06830042600631714
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,total_gen,0.005708634853363037,0.09733867645263672,0.12350940704345703,0.09733867645263672,0.026170730590820312
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,total_lmp_da,0.016580581665039062,0.05271410942077637,0.07352554798126221,0.05271410942077637,0.02081143856048584
7,42,gen_fuel_solar_mw,gross_sched_interchange_mw,total_losses,0.07356274127960205,0.0570797324180603,0.1306259036064148,0.07356274127960205,0.057063162326812744
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,congestion_price_da,0.009830892086029053,0.02447187900543213,0.039739012718200684,0.02447187900543213,0.015267133712768555
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,congestion_price_rt,0.00437551736831665,0.004207491874694824,0.0159609317779541,0.00437551736831665,0.011585414409637451
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.002306044101715088,0.038264691829681396,0.04496192932128906,0.038264691829681396,0.006697237491607666
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.01885432004928589,0.02661961317062378,0.0488663911819458,0.02661961317062378,0.02224677801132202
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.022654592990875244,0.0385095477104187,0.06540518999099731,0.0385095477104187,0.026895642280578613
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,gross_actual_interchange_mw,0.03597426414489746,0.23631489276885986,0.26848453283309937,0.23631489276885986,0.0321696400642395
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,marginal_loss_price_da,0.019681036472320557,0.021729230880737305,0.037765324115753174,0.021729230880737305,0.01603609323501587
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,metered_load_mw,0.05414462089538574,0.06288433074951172,0.11104214191436768,0.06288433074951172,0.04815781116485596
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,net_actual_interchange_mw,0.009338974952697754,0.23358798027038574,0.26272696256637573,0.23358798027038574,0.02913898229598999
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,total_gen,0.04809325933456421,0.09733867645263672,0.13852906227111816,0.09733867645263672,0.041190385818481445
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,total_lmp_da,0.03524196147918701,0.05271410942077637,0.08486485481262207,0.05271410942077637,0.0321507453918457
34,42,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,total_losses,0.04991781711578369,0.0570797324180603,0.1013939380645752,0.0570797324180603,0.04431420564651489
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,congestion_price_da,0.0354803204536438,0.07273221015930176,0.07569783926010132,0.07273221015930176,0.0029656291007995605
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,congestion_price_rt,0.12451314926147461,0.07469552755355835,0.15672707557678223,0.12451314926147461,0.03221392631530762
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,da_as_total_mw_primary_reserve,0.01734393835067749,0.04541820287704468,0.06422370672225952,0.04541820287704468,0.018805503845214844
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,da_as_total_mw_synchronized_reserve,0.017866671085357666,0.0489426851272583,0.06878983974456787,0.0489426851272583,0.01984715461730957
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.22770410776138306,0.3451758623123169,0.43296658992767334,0.3451758623123169,0.08779072761535645
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,gross_actual_interchange_mw,0.03840136528015137,0.012646973133087158,0.05515944957733154,0.03840136528015137,0.016758084297180176
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,marginal_loss_price_da,0.15835285186767578,0.40355342626571655,0.45575863122940063,0.40355342626571655,0.05220520496368408
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,metered_load_mw,0.24160516262054443,0.15492820739746094,0.31614524126052856,0.24160516262054443,0.07454007863998413
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,net_actual_interchange_mw,0.0545886754989624,0.03038877248764038,0.078968346118927,0.0545886754989624,0.0243796706199646
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,total_gen,0.20103096961975098,0.13558757305145264,0.2728186249732971,0.20103096961975098,0.07178765535354614
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,total_lmp_da,0.2158563733100891,0.6897073984146118,0.7351546883583069,0.6897073984146118,0.04544728994369507
3,30,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,total_losses,0.037901878356933594,0.03254324197769165,0.06066441535949707,0.037901878356933594,0.022762537002563477
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,congestion_price_da,0.05497288703918457,0.07273221015930176,0.1063576340675354,0.07273221015930176,0.03362542390823364
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,congestion_price_rt,0.05537647008895874,0.07469552755355835,0.10539418458938599,0.07469552755355835,0.030698657035827637
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,da_as_total_mw_primary_reserve,0.03245061635971069,0.04541820287704468,0.11504697799682617,0.04541820287704468,0.0696287751197815
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,da_as_total_mw_synchronized_reserve,0.09836620092391968,0.0489426851272583,0.12346607446670532,0.09836620092391968,0.025099873542785645
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.04945182800292969,0.3451758623123169,0.3591170310974121,0.3451758623123169,0.013941168785095215
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,gross_actual_interchange_mw,0.048130571842193604,0.012646973133087158,0.05737870931625366,0.048130571842193604,0.009248137474060059
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,marginal_loss_price_da,0.17296117544174194,0.40355342626571655,0.4993574023246765,0.40355342626571655,0.09580397605895996
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,metered_load_mw,0.4960640072822571,0.15492820739746094,0.5582598447799683,0.4960640072822571,0.06219583749771118
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,net_actual_interchange_mw,0.044686079025268555,0.03038877248764038,0.12390875816345215,0.044686079025268555,0.0792226791381836
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,total_gen,0.49746382236480713,0.13558757305145264,0.5576845407485962,0.49746382236480713,0.06022071838378906
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,total_lmp_da,0.2161412239074707,0.6897073984146118,0.7524404525756836,0.6897073984146118,0.06273305416107178
16,30,gen_fuel_other_renewables_pct,da_as_mcp_synchronized_reserve,total_losses,0.13768547773361206,0.03254324197769165,0.1758103370666504,0.13768547773361206,0.03812485933303833
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.05497288703918457,0.06709492206573486,0.1585853099822998,0.06709492206573486,0.09149038791656494
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_rt,0.05537647008895874,0.00813668966293335,0.1009979248046875,0.05537647008895874,0.04562145471572876
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.03245061635971069,0.44902098178863525,0.45612388849258423,0.44902098178863525,0.007102906703948975
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.09836620092391968,0.5351821780204773,0.5377137660980225,0.5351821780204773,0.002531588077545166
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.04945182800292969,0.10908311605453491,0.23918336629867554,0.10908311605453491,0.13010025024414062
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.048130571842193604,0.05712294578552246,0.1146169900894165,0.05712294578552246,0.05749404430389404
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_da,0.17296117544174194,0.032138824462890625,0.21812021732330322,0.17296117544174194,0.04515904188156128
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.4960640072822571,0.12216538190841675,0.5200705528259277,0.4960640072822571,0.024006545543670654
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.044686079025268555,0.26204437017440796,0.3026633858680725,0.26204437017440796,0.04061901569366455
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.49746382236480713,0.15767687559127808,0.5222282409667969,0.49746382236480713,0.024764418601989746
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_lmp_da,0.2161412239074707,0.011812031269073486,0.25236576795578003,0.2161412239074707,0.036224544048309326
16,33,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_losses,0.13768547773361206,0.1759777069091797,0.30197274684906006,0.1759777069091797,0.12599503993988037
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,congestion_price_da,0.11780422925949097,0.02447187900543213,0.12425029277801514,0.11780422925949097,0.00644606351852417
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,congestion_price_rt,0.07142102718353271,0.004207491874694824,0.09476304054260254,0.07142102718353271,0.023342013359069824
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.12535065412521362,0.038264691829681396,0.1384074091911316,0.12535065412521362,0.013056755065917969
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.1092727780342102,0.02661961317062378,0.11813533306121826,0.1092727780342102,0.008862555027008057
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.3128533959388733,0.0385095477104187,0.33231204748153687,0.3128533959388733,0.019458651542663574
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,gross_actual_interchange_mw,0.16124528646469116,0.23631489276885986,0.3141697645187378,0.23631489276885986,0.07785487174987793
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,marginal_loss_price_da,0.2310383915901184,0.021729230880737305,0.3102298378944397,0.2310383915901184,0.07919144630432129
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,metered_load_mw,0.845971405506134,0.06288433074951172,0.8516993522644043,0.845971405506134,0.005727946758270264
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,net_actual_interchange_mw,0.12772011756896973,0.23358798027038574,0.2848944067955017,0.23358798027038574,0.05130642652511597
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,total_gen,0.8743639588356018,0.09733867645263672,0.8778928518295288,0.8743639588356018,0.003528892993927002
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,total_lmp_da,0.4655952453613281,0.05271410942077637,0.5108700394630432,0.4655952453613281,0.04527479410171509
1,42,gen_fuel_gas_mw,gross_sched_interchange_mw,total_losses,0.24358218908309937,0.0570797324180603,0.275821328163147,0.24358218908309937,0.03223913908004761
20,33,forecast_load_mw_day_ahead,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.14745968580245972,0.06709492206573486,0.22699332237243652,0.14745968580245972,0.0795336365699768
