S,size,conf,v_audit,v_full
"(13, 39)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2025091052055359,0.18137586116790771
"(13, 39)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26315438747406006,0.2536497116088867
"(13, 39)",2,dam_as_total_procured__mw__ru__as_caiso,0.3746040463447571,0.3575693964958191
"(13, 39)",2,dam_as_total_procured__mw__rd__as_caiso,0.7276918292045593,0.7150189280509949
"(13, 39)",2,dam_as_total_procured__mw__sr__as_caiso,0.06587612628936768,0.10010421276092529
"(13, 39)",2,dam_as_total_procured__mw__nr__as_caiso,0.0254325270652771,0.02827000617980957
"(13, 43)",2,actual_load__mw__ca_iso_tac,0.12861120700836182,0.1289309859275818
"(13, 43)",2,dam_schedule__mw__generation__caiso_totals,0.17875337600708008,0.18025922775268555
"(13, 43)",2,dam_schedule__mw__import__caiso_totals,0.32027947902679443,0.311664342880249
"(13, 43)",2,dam_schedule__mw__export__caiso_totals,0.3019128441810608,0.30629175901412964
"(13, 43)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5454460382461548,0.5449053049087524
"(13, 43)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4132001996040344,0.40337806940078735
"(13, 43)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.19864845275878906,0.17976051568984985
"(13, 43)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.27120256423950195,0.25067007541656494
"(13, 43)",2,dam_as_total_procured__mw__ru__as_caiso,0.36102086305618286,0.35251379013061523
"(13, 43)",2,dam_as_total_procured__mw__rd__as_caiso,0.7264084219932556,0.7131528854370117
"(13, 43)",2,dam_as_total_procured__mw__sr__as_caiso,0.06603199243545532,0.10226196050643921
"(13, 43)",2,dam_as_total_procured__mw__nr__as_caiso,0.023092925548553467,0.026359140872955322
"(14, 18)",2,actual_load__mw__ca_iso_tac,0.08915001153945923,0.08040964603424072
"(14, 18)",2,dam_schedule__mw__generation__caiso_totals,0.09420233964920044,0.08254384994506836
"(14, 18)",2,dam_schedule__mw__import__caiso_totals,0.034717679023742676,0.027606070041656494
"(14, 18)",2,dam_schedule__mw__export__caiso_totals,0.06526875495910645,0.07447338104248047
"(14, 18)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.05676829814910889,0.04290133714675903
"(14, 18)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05719035863876343,0.053723692893981934
"(14, 18)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.021009325981140137,0.022102534770965576
"(14, 18)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03684192895889282,0.03386235237121582
"(14, 18)",2,dam_as_total_procured__mw__ru__as_caiso,0.037238895893096924,0.02410668134689331
"(14, 18)",2,dam_as_total_procured__mw__rd__as_caiso,0.04486721754074097,0.04055678844451904
"(14, 18)",2,dam_as_total_procured__mw__sr__as_caiso,0.018841803073883057,0.01599729061126709
"(14, 18)",2,dam_as_total_procured__mw__nr__as_caiso,0.03127652406692505,0.0312272310256958
"(14, 22)",2,actual_load__mw__ca_iso_tac,0.1597146987915039,0.15933525562286377
"(14, 22)",2,dam_schedule__mw__generation__caiso_totals,0.17172187566757202,0.1672319769859314
"(14, 22)",2,dam_schedule__mw__import__caiso_totals,0.11360937356948853,0.12110638618469238
"(14, 22)",2,dam_schedule__mw__export__caiso_totals,0.11122024059295654,0.10957974195480347
"(14, 22)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5404636859893799,0.5657371878623962
"(14, 22)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12973737716674805,0.13401377201080322
"(14, 22)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.287122905254364,0.3251491189002991
"(14, 22)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07957267761230469,0.07607436180114746
"(14, 22)",2,dam_as_total_procured__mw__ru__as_caiso,0.1538599729537964,0.1313346028327942
"(14, 22)",2,dam_as_total_procured__mw__rd__as_caiso,0.16785180568695068,0.18622809648513794
"(14, 22)",2,dam_as_total_procured__mw__sr__as_caiso,0.017919600009918213,0.01585596799850464
"(14, 22)",2,dam_as_total_procured__mw__nr__as_caiso,0.041510045528411865,0.05316579341888428
"(14, 26)",2,actual_load__mw__ca_iso_tac,0.26568782329559326,0.2425881028175354
"(14, 26)",2,dam_schedule__mw__generation__caiso_totals,0.35502517223358154,0.3203282952308655
"(14, 26)",2,dam_schedule__mw__import__caiso_totals,0.03788524866104126,0.036323726177215576
"(14, 26)",2,dam_schedule__mw__export__caiso_totals,0.3958660960197449,0.3650686740875244
"(14, 26)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.06083941459655762,0.07396537065505981
"(14, 26)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09208333492279053,0.0985184907913208
"(14, 26)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1495073437690735,0.14074552059173584
"(14, 26)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03783154487609863,0.04538446664810181
"(14, 26)",2,dam_as_total_procured__mw__ru__as_caiso,0.0989236831665039,0.10571807622909546
"(14, 26)",2,dam_as_total_procured__mw__rd__as_caiso,0.16611599922180176,0.1751805543899536
"(14, 26)",2,dam_as_total_procured__mw__sr__as_caiso,0.00779193639755249,0.010027170181274414
"(14, 26)",2,dam_as_total_procured__mw__nr__as_caiso,0.10283392667770386,0.08580410480499268
"(14, 30)",2,actual_load__mw__ca_iso_tac,0.05554962158203125,0.04787600040435791
"(14, 30)",2,dam_schedule__mw__generation__caiso_totals,0.06768268346786499,0.057151734828948975
"(14, 30)",2,dam_schedule__mw__import__caiso_totals,0.00621408224105835,0.006393790245056152
"(14, 30)",2,dam_schedule__mw__export__caiso_totals,0.04945170879364014,0.055333614349365234
"(14, 30)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.014713168144226074,0.015176236629486084
"(14, 30)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04535055160522461,0.048031747341156006
"(14, 30)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.008656501770019531,0.009996294975280762
"(14, 30)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01738274097442627,0.02185875177383423
"(14, 30)",2,dam_as_total_procured__mw__ru__as_caiso,0.029278278350830078,0.025504112243652344
"(14, 30)",2,dam_as_total_procured__mw__rd__as_caiso,0.020126819610595703,0.026535749435424805
"(14, 30)",2,dam_as_total_procured__mw__sr__as_caiso,0.008227229118347168,0.006955087184906006
"(14, 30)",2,dam_as_total_procured__mw__nr__as_caiso,0.030868172645568848,0.02507871389389038
"(14, 34)",2,actual_load__mw__ca_iso_tac,0.15406423807144165,0.13706958293914795
"(14, 34)",2,dam_schedule__mw__generation__caiso_totals,0.20608925819396973,0.18312329053878784
"(14, 34)",2,dam_schedule__mw__import__caiso_totals,0.14610588550567627,0.14112478494644165
"(14, 34)",2,dam_schedule__mw__export__caiso_totals,0.22547578811645508,0.21262532472610474
"(14, 34)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.30429327487945557,0.27628594636917114
"(14, 34)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2914385199546814,0.2715741991996765
"(14, 34)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.030466556549072266,0.03807032108306885
"(14, 34)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.16324859857559204,0.1615525484085083
"(14, 34)",2,dam_as_total_procured__mw__ru__as_caiso,0.8441687226295471,0.8374939560890198
"(14, 34)",2,dam_as_total_procured__mw__rd__as_caiso,0.6432045698165894,0.6229586601257324
"(14, 34)",2,dam_as_total_procured__mw__sr__as_caiso,0.04906141757965088,0.049500107765197754
"(14, 34)",2,dam_as_total_procured__mw__nr__as_caiso,0.052320778369903564,0.047412991523742676
"(14, 38)",2,actual_load__mw__ca_iso_tac,0.11553603410720825,0.10806059837341309
"(14, 38)",2,dam_schedule__mw__generation__caiso_totals,0.1172836422920227,0.10282093286514282
"(14, 38)",2,dam_schedule__mw__import__caiso_totals,0.23381978273391724,0.22962898015975952
"(14, 38)",2,dam_schedule__mw__export__caiso_totals,0.13059836626052856,0.12346643209457397
"(14, 38)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4070739150047302,0.4240349531173706
"(14, 38)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.27370357513427734,0.26783114671707153
"(14, 38)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12014967203140259,0.13488668203353882
"(14, 38)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13672584295272827,0.135625958442688
"(14, 38)",2,dam_as_total_procured__mw__ru__as_caiso,0.14437490701675415,0.12621194124221802
"(14, 38)",2,dam_as_total_procured__mw__rd__as_caiso,0.3636177182197571,0.35566937923431396
"(14, 38)",2,dam_as_total_procured__mw__sr__as_caiso,0.055851876735687256,0.06815451383590698
"(14, 38)",2,dam_as_total_procured__mw__nr__as_caiso,0.06353437900543213,0.05775022506713867
"(14, 42)",2,actual_load__mw__ca_iso_tac,0.09980624914169312,0.10477054119110107
"(14, 42)",2,dam_schedule__mw__generation__caiso_totals,0.10825550556182861,0.10290491580963135
"(14, 42)",2,dam_schedule__mw__import__caiso_totals,0.036924123764038086,0.047224462032318115
"(14, 42)",2,dam_schedule__mw__export__caiso_totals,0.101512610912323,0.09808069467544556
"(14, 42)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2335134744644165,0.2508234977722168
"(14, 42)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.14141273498535156,0.15251344442367554
"(14, 42)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0268937349319458,0.034140706062316895
"(14, 42)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.10258722305297852,0.11354351043701172
"(14, 42)",2,dam_as_total_procured__mw__ru__as_caiso,0.07893496751785278,0.07097959518432617
"(14, 42)",2,dam_as_total_procured__mw__rd__as_caiso,0.11624312400817871,0.1362229585647583
"(14, 42)",2,dam_as_total_procured__mw__sr__as_caiso,0.004165351390838623,0.016231834888458252
"(14, 42)",2,dam_as_total_procured__mw__nr__as_caiso,0.044265806674957275,0.040885746479034424
"(15, 18)",2,actual_load__mw__ca_iso_tac,0.12355583906173706,0.12775319814682007
"(15, 18)",2,dam_schedule__mw__generation__caiso_totals,0.1305294632911682,0.12703466415405273
"(15, 18)",2,dam_schedule__mw__import__caiso_totals,0.3027189373970032,0.3027893304824829
"(15, 18)",2,dam_schedule__mw__export__caiso_totals,0.22033476829528809,0.22984009981155396
"(15, 18)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6629370450973511,0.6518445611000061
"(15, 18)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4559090733528137,0.4355885982513428
"(15, 18)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.23081696033477783,0.21531563997268677
"(15, 18)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2739654779434204,0.263590931892395
"(15, 18)",2,dam_as_total_procured__mw__ru__as_caiso,0.40831881761550903,0.39495813846588135
"(15, 18)",2,dam_as_total_procured__mw__rd__as_caiso,0.7508583068847656,0.7331804037094116
"(15, 18)",2,dam_as_total_procured__mw__sr__as_caiso,0.06990033388137817,0.10043168067932129
"(15, 18)",2,dam_as_total_procured__mw__nr__as_caiso,0.04294741153717041,0.038669705390930176
"(15, 22)",2,actual_load__mw__ca_iso_tac,0.278148353099823,0.30162692070007324
"(15, 22)",2,dam_schedule__mw__generation__caiso_totals,0.30424606800079346,0.3113992214202881
"(15, 22)",2,dam_schedule__mw__import__caiso_totals,0.35614192485809326,0.36002933979034424
"(15, 22)",2,dam_schedule__mw__export__caiso_totals,0.2518869638442993,0.26268523931503296
"(15, 22)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7581840753555298,0.7647495269775391
"(15, 22)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4670025110244751,0.4487047791481018
"(15, 22)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3538835048675537,0.3805273771286011
"(15, 22)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3277204632759094,0.29596227407455444
"(15, 22)",2,dam_as_total_procured__mw__ru__as_caiso,0.4124053716659546,0.4002590775489807
"(15, 22)",2,dam_as_total_procured__mw__rd__as_caiso,0.7503263354301453,0.7454010844230652
"(15, 22)",2,dam_as_total_procured__mw__sr__as_caiso,0.0634768009185791,0.10930109024047852
"(15, 22)",2,dam_as_total_procured__mw__nr__as_caiso,0.038198113441467285,0.04047650098800659
"(15, 26)",2,actual_load__mw__ca_iso_tac,0.1677529215812683,0.16621357202529907
"(15, 26)",2,dam_schedule__mw__generation__caiso_totals,0.2314927577972412,0.2233380675315857
"(15, 26)",2,dam_schedule__mw__import__caiso_totals,0.3187238574028015,0.3193804621696472
"(15, 26)",2,dam_schedule__mw__export__caiso_totals,0.3428996205329895,0.3385319709777832
"(15, 26)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6504524946212769,0.6451232433319092
"(15, 26)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.46829700469970703,0.4601238965988159
"(15, 26)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.32910239696502686,0.31175053119659424
"(15, 26)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.28669124841690063,0.2875608801841736
"(15, 26)",2,dam_as_total_procured__mw__ru__as_caiso,0.4197600483894348,0.4073795676231384
"(15, 26)",2,dam_as_total_procured__mw__rd__as_caiso,0.7526869177818298,0.7415330410003662
"(15, 26)",2,dam_as_total_procured__mw__sr__as_caiso,0.07502269744873047,0.10325765609741211
"(15, 26)",2,dam_as_total_procured__mw__nr__as_caiso,0.06014657020568848,0.051717519760131836
"(15, 30)",2,actual_load__mw__ca_iso_tac,0.08551990985870361,0.09001195430755615
"(15, 30)",2,dam_schedule__mw__generation__caiso_totals,0.11686384677886963,0.11583739519119263
"(15, 30)",2,dam_schedule__mw__import__caiso_totals,0.2931615710258484,0.29143720865249634
"(15, 30)",2,dam_schedule__mw__export__caiso_totals,0.2179960012435913,0.22743719816207886
"(15, 30)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5962125062942505,0.5915133357048035
"(15, 30)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.44507497549057007,0.43041545152664185
"(15, 30)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.17995470762252808,0.16679346561431885
"(15, 30)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.25801002979278564,0.2556907534599304
"(15, 30)",2,dam_as_total_procured__mw__ru__as_caiso,0.3939276337623596,0.378974974155426
"(15, 30)",2,dam_as_total_procured__mw__rd__as_caiso,0.7453516721725464,0.728568434715271
"(15, 30)",2,dam_as_total_procured__mw__sr__as_caiso,0.06101781129837036,0.09343713521957397
"(15, 30)",2,dam_as_total_procured__mw__nr__as_caiso,0.026079118251800537,0.0274965763092041
"(15, 34)",2,actual_load__mw__ca_iso_tac,0.13797777891159058,0.1387176513671875
"(15, 34)",2,dam_schedule__mw__generation__caiso_totals,0.15376710891723633,0.14684367179870605
"(15, 34)",2,dam_schedule__mw__import__caiso_totals,0.3112752437591553,0.30887919664382935
"(15, 34)",2,dam_schedule__mw__export__caiso_totals,0.23863065242767334,0.24892878532409668
"(15, 34)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6249806880950928,0.6160933971405029
"(15, 34)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4516204595565796,0.4379204511642456
"(15, 34)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.21342486143112183,0.19876772165298462
"(15, 34)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2709926962852478,0.26656442880630493
"(15, 34)",2,dam_as_total_procured__mw__ru__as_caiso,0.8427424430847168,0.8366729617118835
"(15, 34)",2,dam_as_total_procured__mw__rd__as_caiso,0.7792842984199524,0.7714486718177795
"(15, 34)",2,dam_as_total_procured__mw__sr__as_caiso,0.0671011209487915,0.10842561721801758
"(15, 34)",2,dam_as_total_procured__mw__nr__as_caiso,0.044415175914764404,0.05396932363510132
"(15, 38)",2,actual_load__mw__ca_iso_tac,0.1644805669784546,0.17079085111618042
"(15, 38)",2,dam_schedule__mw__generation__caiso_totals,0.19155752658843994,0.18998950719833374
"(15, 38)",2,dam_schedule__mw__import__caiso_totals,0.3255341053009033,0.32131361961364746
"(15, 38)",2,dam_schedule__mw__export__caiso_totals,0.24682939052581787,0.25838857889175415
"(15, 38)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6235771179199219,0.6232199668884277
"(15, 38)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.45441734790802,0.44189488887786865
"(15, 38)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2217245101928711,0.2084636092185974
"(15, 38)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2602471709251404,0.2622165083885193
"(15, 38)",2,dam_as_total_procured__mw__ru__as_caiso,0.40389662981033325,0.38957732915878296
"(15, 38)",2,dam_as_total_procured__mw__rd__as_caiso,0.7542129158973694,0.7390103340148926
"(15, 38)",2,dam_as_total_procured__mw__sr__as_caiso,0.064453125,0.10479247570037842
"(15, 38)",2,dam_as_total_procured__mw__nr__as_caiso,0.0820847749710083,0.06736403703689575
"(15, 42)",2,actual_load__mw__ca_iso_tac,0.16780245304107666,0.19085830450057983
"(15, 42)",2,dam_schedule__mw__generation__caiso_totals,0.1786283254623413,0.19533568620681763
"(15, 42)",2,dam_schedule__mw__import__caiso_totals,0.29551762342453003,0.2960871458053589
"(15, 42)",2,dam_schedule__mw__export__caiso_totals,0.2598108649253845,0.2781502604484558
"(15, 42)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.639424204826355,0.638908326625824
"(15, 42)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4643421769142151,0.4488033056259155
"(15, 42)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.19384253025054932,0.17757993936538696
"(15, 42)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2862812280654907,0.2849721908569336
"(15, 42)",2,dam_as_total_procured__mw__ru__as_caiso,0.4046071171760559,0.3883221745491028
"(15, 42)",2,dam_as_total_procured__mw__rd__as_caiso,0.7507573366165161,0.7331544160842896
"(15, 42)",2,dam_as_total_procured__mw__sr__as_caiso,0.07841956615447998,0.1132434606552124
"(15, 42)",2,dam_as_total_procured__mw__nr__as_caiso,0.04592996835708618,0.04840981960296631
"(16, 19)",2,actual_load__mw__ca_iso_tac,0.2241290807723999,0.22708195447921753
"(16, 19)",2,dam_schedule__mw__generation__caiso_totals,0.20910727977752686,0.20870572328567505
"(16, 19)",2,dam_schedule__mw__import__caiso_totals,0.2944996953010559,0.29375624656677246
"(16, 19)",2,dam_schedule__mw__export__caiso_totals,0.18814754486083984,0.17153751850128174
"(16, 19)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9576977491378784,0.9582085609436035
"(16, 19)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.34981775283813477,0.3450937867164612
"(16, 19)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4362128973007202,0.44554197788238525
"(16, 19)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29345405101776123,0.2721404433250427
"(16, 19)",2,dam_as_total_procured__mw__ru__as_caiso,0.2416667938232422,0.2053302526473999
"(16, 19)",2,dam_as_total_procured__mw__rd__as_caiso,0.4109650254249573,0.41065478324890137
"(16, 19)",2,dam_as_total_procured__mw__sr__as_caiso,0.025626659393310547,0.030270159244537354
"(16, 19)",2,dam_as_total_procured__mw__nr__as_caiso,0.08246129751205444,0.08987891674041748
"(16, 23)",2,actual_load__mw__ca_iso_tac,0.11923825740814209,0.1280602216720581
"(16, 23)",2,dam_schedule__mw__generation__caiso_totals,0.08024859428405762,0.094524085521698
"(16, 23)",2,dam_schedule__mw__import__caiso_totals,0.2416970133781433,0.24562698602676392
"(16, 23)",2,dam_schedule__mw__export__caiso_totals,0.0825468897819519,0.08306235074996948
"(16, 23)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8663343787193298,0.8696956038475037
"(16, 23)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.40965622663497925,0.40248167514801025
"(16, 23)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3149246573448181,0.31890052556991577
"(16, 23)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.44564419984817505,0.4437018036842346
"(16, 23)",2,dam_as_total_procured__mw__ru__as_caiso,0.2427545189857483,0.20765793323516846
"(16, 23)",2,dam_as_total_procured__mw__rd__as_caiso,0.42453283071517944,0.41551679372787476
"(16, 23)",2,dam_as_total_procured__mw__sr__as_caiso,0.018979787826538086,0.027966320514678955
"(16, 23)",2,dam_as_total_procured__mw__nr__as_caiso,0.022887825965881348,0.039148569107055664
"(16, 27)",2,actual_load__mw__ca_iso_tac,0.6644628047943115,0.6629818081855774
"(16, 27)",2,dam_schedule__mw__generation__caiso_totals,0.6178619861602783,0.6288828253746033
"(16, 27)",2,dam_schedule__mw__import__caiso_totals,0.2127334475517273,0.21146512031555176
"(16, 27)",2,dam_schedule__mw__export__caiso_totals,0.3588200807571411,0.3405897617340088
"(16, 27)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.41097456216812134,0.4269118905067444
"(16, 27)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06307011842727661,0.06126624345779419
"(16, 27)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3527141809463501,0.3446938991546631
"(16, 27)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07269072532653809,0.07476437091827393
"(16, 27)",2,dam_as_total_procured__mw__ru__as_caiso,0.1061927080154419,0.10222852230072021
"(16, 27)",2,dam_as_total_procured__mw__rd__as_caiso,0.12446552515029907,0.1242339015007019
"(16, 27)",2,dam_as_total_procured__mw__sr__as_caiso,0.042729198932647705,0.0540698766708374
"(16, 27)",2,dam_as_total_procured__mw__nr__as_caiso,0.19819152355194092,0.20375114679336548
"(16, 31)",2,actual_load__mw__ca_iso_tac,0.0007342696189880371,0.0033122897148132324
"(16, 31)",2,dam_schedule__mw__generation__caiso_totals,0.006961941719055176,0.007308065891265869
"(16, 31)",2,dam_schedule__mw__import__caiso_totals,0.011266469955444336,0.009633421897888184
"(16, 31)",2,dam_schedule__mw__export__caiso_totals,0.020034432411193848,0.01711404323577881
"(16, 31)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02201145887374878,0.0222165584564209
"(16, 31)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.00048023462295532227,0.001719057559967041
"(16, 31)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.016018152236938477,0.010931849479675293
"(16, 31)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0,0.0006365776062011719
"(16, 31)",2,dam_as_total_procured__mw__ru__as_caiso,0.015876710414886475,0.012708008289337158
"(16, 31)",2,dam_as_total_procured__mw__rd__as_caiso,0.01351839303970337,0.014935851097106934
"(16, 31)",2,dam_as_total_procured__mw__sr__as_caiso,0.0,0.0013350248336791992
"(16, 31)",2,dam_as_total_procured__mw__nr__as_caiso,0.01827341318130493,0.021673917770385742
"(16, 35)",2,actual_load__mw__ca_iso_tac,0.28781068325042725,0.291093111038208
"(16, 35)",2,dam_schedule__mw__generation__caiso_totals,0.2998172640800476,0.2859727144241333
"(16, 35)",2,dam_schedule__mw__import__caiso_totals,0.25943106412887573,0.25238341093063354
"(16, 35)",2,dam_schedule__mw__export__caiso_totals,0.26424944400787354,0.2597041130065918
"(16, 35)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4740442633628845,0.4443098306655884
"(16, 35)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3928043842315674,0.3559994697570801
"(16, 35)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11905479431152344,0.10974764823913574
"(16, 35)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23488849401474,0.22422075271606445
"(16, 35)",2,dam_as_total_procured__mw__ru__as_caiso,0.42573702335357666,0.42598193883895874
"(16, 35)",2,dam_as_total_procured__mw__rd__as_caiso,0.9775332808494568,0.9755603671073914
"(16, 35)",2,dam_as_total_procured__mw__sr__as_caiso,0.05700606107711792,0.08598387241363525
"(16, 35)",2,dam_as_total_procured__mw__nr__as_caiso,0.09253197908401489,0.08263599872589111
"(16, 39)",2,actual_load__mw__ca_iso_tac,0.038152217864990234,0.04302263259887695
"(16, 39)",2,dam_schedule__mw__generation__caiso_totals,0.07255184650421143,0.07504761219024658
"(16, 39)",2,dam_schedule__mw__import__caiso_totals,0.036385536193847656,0.03724086284637451
"(16, 39)",2,dam_schedule__mw__export__caiso_totals,0.08006840944290161,0.08004319667816162
"(16, 39)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.10993146896362305,0.10556298494338989
"(16, 39)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04543566703796387,0.0444871187210083
"(16, 39)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.057753145694732666,0.0434727668762207
"(16, 39)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.008296489715576172,0.007530868053436279
"(16, 39)",2,dam_as_total_procured__mw__ru__as_caiso,0.0969352126121521,0.08853286504745483
"(16, 39)",2,dam_as_total_procured__mw__rd__as_caiso,0.09456175565719604,0.10283803939819336
"(16, 39)",2,dam_as_total_procured__mw__sr__as_caiso,0.013702094554901123,0.02148514986038208
"(16, 39)",2,dam_as_total_procured__mw__nr__as_caiso,0.01854795217514038,0.022268712520599365
"(16, 43)",2,actual_load__mw__ca_iso_tac,0.06620585918426514,0.061168551445007324
"(16, 43)",2,dam_schedule__mw__generation__caiso_totals,0.09745180606842041,0.08257681131362915
"(16, 43)",2,dam_schedule__mw__import__caiso_totals,0.16992402076721191,0.16510862112045288
"(16, 43)",2,dam_schedule__mw__export__caiso_totals,0.12145048379898071,0.10697704553604126
"(16, 43)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2907388210296631,0.3085649609565735
