ix,conf,syn3_true,syn3_true_full,group
"(10, 32, 42)",dam_as_total_procured__mw__sr__as_caiso,-0.005897819995880101,-0.00021803379058839972,triple_rand
"(10, 32, 42)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.021647453308105497,0.013060450553894098,triple_rand
"(10, 32, 42)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.01237469911575323,0.007026135921478216,triple_rand
"(10, 32, 42)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.007047951221466099,0.0052945613861083984,triple_rand
"(10, 32, 42)",dam_schedule__mw__export__caiso_totals,0.02781039476394649,0.025530934333801297,triple_rand
"(10, 32, 42)",dam_schedule__mw__generation__caiso_totals,0.01743787527084359,0.009196281433105524,triple_rand
"(10, 32, 42)",dam_schedule__mw__import__caiso_totals,0.027383685111999498,0.02961552143096921,triple_rand
"(10, 32, 42)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.008951544761657687,0.008294165134429987,triple_rand
"(11, 12, 24)",actual_load__mw__ca_iso_tac,0.009064972400665283,0.007343709468841497,triple_rand
"(11, 12, 24)",dam_as_total_procured__mw__nr__as_caiso,0.008750200271606397,0.010200798511505203,triple_rand
"(11, 12, 24)",dam_as_total_procured__mw__rd__as_caiso,0.0028108954429626465,0.004010677337646484,triple_rand
"(11, 12, 24)",dam_as_total_procured__mw__ru__as_caiso,0.010042905807495062,0.010753929615020807,triple_rand
"(11, 12, 24)",dam_as_total_procured__mw__sr__as_caiso,-0.002300381660461398,0.000841259956359891,triple_rand
"(11, 12, 24)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0017635822296143133,-0.0021861791610717773,triple_rand
"(11, 12, 24)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0035370588302612305,0.0040288567543029785,triple_rand
"(11, 12, 24)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.007864832878112793,0.008588969707489014,triple_rand
"(11, 12, 24)",dam_schedule__mw__export__caiso_totals,0.009388089179992676,0.012901782989502009,triple_rand
"(11, 12, 24)",dam_schedule__mw__generation__caiso_totals,0.008716464042663519,0.010997176170349121,triple_rand
"(11, 12, 24)",dam_schedule__mw__import__caiso_totals,0.009317338466644287,0.011356830596923828,triple_rand
"(11, 12, 24)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0030828714370728094,0.0008330941200255793,triple_rand
"(11, 12, 30)",actual_load__mw__ca_iso_tac,0.0033221244812010886,0.0031504034996032992,triple_rand
"(11, 12, 30)",dam_as_total_procured__mw__nr__as_caiso,0.001920104026794399,0.0007392168045044015,triple_rand
"(11, 12, 30)",dam_as_total_procured__mw__rd__as_caiso,0.0004938244819641113,-2.0325183868408203e-05,triple_rand
"(11, 12, 30)",dam_as_total_procured__mw__ru__as_caiso,0.00023323297500610352,0.0003343224525451105,triple_rand
"(11, 12, 30)",dam_as_total_procured__mw__sr__as_caiso,0.0011890530586243092,-0.000586450099944999,triple_rand
"(11, 12, 30)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.0002124905586243231,-0.0006797909736633856,triple_rand
"(11, 12, 30)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0017024874687194824,0.0005824565887451172,triple_rand
"(11, 12, 30)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.00177001953125,0.00026613473892210526,triple_rand
"(11, 12, 30)",dam_schedule__mw__export__caiso_totals,-0.0012674331665038785,-0.0007046461105346125,triple_rand
"(11, 12, 30)",dam_schedule__mw__generation__caiso_totals,0.0038664937019347867,0.003909647464752197,triple_rand
"(11, 12, 30)",dam_schedule__mw__import__caiso_totals,0.00017529726028442383,2.3365020751953125e-05,triple_rand
"(11, 12, 30)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.00030237436294550113,-0.00013160705566409026,triple_rand
"(11, 13, 40)",actual_load__mw__ca_iso_tac,0.02086508274078369,0.035663962364196805,triple_rand
"(11, 13, 40)",dam_as_total_procured__mw__nr__as_caiso,0.0091473460197449,0.007281601428985603,triple_rand
"(11, 13, 40)",dam_as_total_procured__mw__rd__as_caiso,-0.0008873939514160156,-0.0013976693153381348,triple_rand
"(11, 13, 40)",dam_as_total_procured__mw__ru__as_caiso,0.0038371682167053223,0.003058314323425293,triple_rand
"(11, 13, 40)",dam_as_total_procured__mw__sr__as_caiso,0.002197325229644803,0.006988883018493708,triple_rand
"(11, 13, 40)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.023177206516265925,0.022337317466735895,triple_rand
"(11, 13, 40)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.038416922092437744,0.04092979431152344,triple_rand
"(11, 13, 40)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011858224868774414,0.0113447904586792,triple_rand
"(11, 13, 40)",dam_schedule__mw__export__caiso_totals,0.0053433179855346125,0.014412343502044678,triple_rand
"(11, 13, 40)",dam_schedule__mw__generation__caiso_totals,0.010036826133727972,0.023335278034210205,triple_rand
"(11, 13, 40)",dam_schedule__mw__import__caiso_totals,0.004476487636566107,0.0037835836410523016,triple_rand
"(11, 13, 40)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01815509796142578,0.019218802452087402,triple_rand
"(11, 14, 36)",actual_load__mw__ca_iso_tac,0.03990906476974487,0.040172576904296875,triple_rand
"(11, 14, 36)",dam_as_total_procured__mw__nr__as_caiso,0.0025029778480529785,0.002924621105194092,triple_rand
"(11, 14, 36)",dam_as_total_procured__mw__rd__as_caiso,-0.0021195411682128906,-0.0017608404159545898,triple_rand
"(11, 14, 36)",dam_as_total_procured__mw__ru__as_caiso,0.0230252742767334,0.020764470100402832,triple_rand
"(11, 14, 36)",dam_as_total_procured__mw__sr__as_caiso,0.0052207112312316895,0.0055115222930907926,triple_rand
"(11, 14, 36)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011944293975830078,0.018171072006225586,triple_rand
"(11, 14, 36)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.024510860443115234,0.024052202701568604,triple_rand
"(11, 14, 36)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0391046404838562,0.057695806026458685,triple_rand
"(11, 14, 36)",dam_schedule__mw__export__caiso_totals,0.081484854221344,0.08845561742782593,triple_rand
"(11, 14, 36)",dam_schedule__mw__generation__caiso_totals,0.06642514467239385,0.06464821100234985,triple_rand
"(11, 14, 36)",dam_schedule__mw__import__caiso_totals,0.04630798101425171,0.03673440217971807,triple_rand
"(11, 14, 36)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0015426278114318848,0.012390315532684326,triple_rand
"(11, 16, 33)",actual_load__mw__ca_iso_tac,0.026138603687286405,0.017346322536468506,triple_rand
"(11, 16, 33)",dam_as_total_procured__mw__nr__as_caiso,0.017012298107147196,0.021770417690277107,triple_rand
"(11, 16, 33)",dam_as_total_procured__mw__rd__as_caiso,0.0003380775451660156,-7.3909759521484375e-06,triple_rand
"(11, 16, 33)",dam_as_total_procured__mw__ru__as_caiso,0.00901937484741211,0.009157896041870117,triple_rand
"(11, 16, 33)",dam_as_total_procured__mw__sr__as_caiso,0.0023509263992309987,0.0043353438377379955,triple_rand
"(11, 16, 33)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.00960618257522583,0.00507670640945429,triple_rand
"(11, 16, 33)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.013387560844421387,0.017232537269592285,triple_rand
"(11, 16, 33)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.014492332935333196,0.02678835391998291,triple_rand
"(11, 16, 33)",dam_schedule__mw__export__caiso_totals,0.027334272861480713,0.020075023174285944,triple_rand
"(11, 16, 33)",dam_schedule__mw__generation__caiso_totals,0.02898985147476202,0.014215469360351507,triple_rand
"(11, 16, 33)",dam_schedule__mw__import__caiso_totals,0.0022597312927246094,0.008433103561401367,triple_rand
"(11, 16, 33)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.017099738121032687,0.006540238857269287,triple_rand
"(11, 16, 34)",actual_load__mw__ca_iso_tac,0.026481449604034396,0.0276764035224914,triple_rand
"(11, 16, 34)",dam_as_total_procured__mw__nr__as_caiso,0.016316652297973702,0.028834104537963902,triple_rand
"(11, 16, 34)",dam_as_total_procured__mw__rd__as_caiso,0.008452355861663818,0.00612252950668335,triple_rand
"(11, 16, 34)",dam_as_total_procured__mw__ru__as_caiso,0.0047953128814697266,0.003956258296966553,triple_rand
"(11, 16, 34)",dam_as_total_procured__mw__sr__as_caiso,-0.000704407691955497,0.003481030464172405,triple_rand
"(11, 16, 34)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012341797351837158,0.010744988918304443,triple_rand
"(11, 16, 34)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.017618775367736816,0.0293654203414917,triple_rand
"(11, 16, 34)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.010464787483215304,0.015914261341094887,triple_rand
"(11, 16, 34)",dam_schedule__mw__export__caiso_totals,0.0221521258354187,0.028203725814819336,triple_rand
"(11, 16, 34)",dam_schedule__mw__generation__caiso_totals,0.023263871669769287,0.021575450897216797,triple_rand
"(11, 16, 34)",dam_schedule__mw__import__caiso_totals,0.02412271499633789,0.017162621021270696,triple_rand
"(11, 16, 34)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010534226894378607,0.0060583949089050015,triple_rand
"(11, 16, 38)",actual_load__mw__ca_iso_tac,0.027451634407043457,0.028790175914764404,triple_rand
"(11, 16, 38)",dam_as_total_procured__mw__nr__as_caiso,0.0368952751159668,0.03555202484130861,triple_rand
"(11, 16, 38)",dam_as_total_procured__mw__rd__as_caiso,0.003301858901977539,0.005388855934143066,triple_rand
"(11, 16, 38)",dam_as_total_procured__mw__ru__as_caiso,0.025587022304534912,0.01956707239151001,triple_rand
"(11, 16, 38)",dam_as_total_procured__mw__sr__as_caiso,-0.0030974149703978937,0.003107070922851493,triple_rand
"(11, 16, 38)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02387535572052002,0.019482314586639404,triple_rand
"(11, 16, 38)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.07517462968826294,0.06198012828826904,triple_rand
"(11, 16, 38)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.050272703170776395,0.037987351417541504,triple_rand
"(11, 16, 38)",dam_schedule__mw__export__caiso_totals,0.04034477472305298,0.046498954296112116,triple_rand
"(11, 16, 38)",dam_schedule__mw__generation__caiso_totals,0.03334289789199829,0.029674112796783503,triple_rand
"(11, 16, 38)",dam_schedule__mw__import__caiso_totals,0.015253603458404597,0.013215303421020508,triple_rand
"(11, 16, 38)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.023163795471191462,0.01581180095672602,triple_rand
"(11, 16, 39)",actual_load__mw__ca_iso_tac,0.024754345417022705,0.027832567691803006,triple_rand
"(11, 16, 39)",dam_as_total_procured__mw__nr__as_caiso,0.011509180068969699,0.0091438889503479,triple_rand
"(11, 16, 39)",dam_as_total_procured__mw__rd__as_caiso,0.0011264681816101074,0.001940906047821045,triple_rand
"(11, 16, 39)",dam_as_total_procured__mw__ru__as_caiso,0.01501601934432989,0.01249480247497553,triple_rand
"(11, 16, 39)",dam_as_total_procured__mw__sr__as_caiso,0.005392789840698298,0.0025146007537841936,triple_rand
"(11, 16, 39)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011872529983520508,0.0048245191574097235,triple_rand
"(11, 16, 39)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.027074337005615234,0.02407616376876831,triple_rand
"(11, 16, 39)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.048660993576049805,0.03726547956466679,triple_rand
"(11, 16, 39)",dam_schedule__mw__export__caiso_totals,0.02266299724578863,0.02369976043701172,triple_rand
"(11, 16, 39)",dam_schedule__mw__generation__caiso_totals,0.03482663631439209,0.023601293563842773,triple_rand
"(11, 16, 39)",dam_schedule__mw__import__caiso_totals,0.021305024623870905,0.01678985357284546,triple_rand
"(11, 16, 39)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.023981690406799316,0.011874437332153376,triple_rand
"(11, 16, 43)",actual_load__mw__ca_iso_tac,0.02644127607345581,0.020737826824188205,triple_rand
"(11, 16, 43)",dam_as_total_procured__mw__nr__as_caiso,0.005753636360168499,0.004309117794036803,triple_rand
"(11, 16, 43)",dam_as_total_procured__mw__rd__as_caiso,0.0027250051498413086,0.0038573741912841797,triple_rand
"(11, 16, 43)",dam_as_total_procured__mw__ru__as_caiso,0.00668329000473028,0.009809374809265137,triple_rand
"(11, 16, 43)",dam_as_total_procured__mw__sr__as_caiso,0.001618206501007094,0.0016493797302245955,triple_rand
"(11, 16, 43)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005781352519989069,0.006023764610290527,triple_rand
"(11, 16, 43)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.029461026191711426,0.03767585754394531,triple_rand
"(11, 16, 43)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03153038024902341,0.03847348690032959,triple_rand
"(11, 16, 43)",dam_schedule__mw__export__caiso_totals,0.0325805544853211,0.02443242073059082,triple_rand
"(11, 16, 43)",dam_schedule__mw__generation__caiso_totals,0.0226249098777771,0.014605879783630399,triple_rand
"(11, 16, 43)",dam_schedule__mw__import__caiso_totals,0.012086093425750677,0.00973290205001831,triple_rand
"(11, 16, 43)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.013011693954467829,0.004495501518249484,triple_rand
"(11, 17, 26)",actual_load__mw__ca_iso_tac,0.06069332361221308,0.0623472332954407,triple_rand
"(11, 17, 26)",dam_as_total_procured__mw__nr__as_caiso,0.0147172212600708,0.016025304794311593,triple_rand
"(11, 17, 26)",dam_as_total_procured__mw__rd__as_caiso,0.005541443824768066,0.007294356822967529,triple_rand
"(11, 17, 26)",dam_as_total_procured__mw__ru__as_caiso,0.0072858333587646484,0.008899807929992676,triple_rand
"(11, 17, 26)",dam_as_total_procured__mw__sr__as_caiso,-0.0007722377777099054,0.001250445842742906,triple_rand
"(11, 17, 26)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03624463081359869,0.03829610347747803,triple_rand
"(11, 17, 26)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.045813679695129395,0.04862344264984131,triple_rand
"(11, 17, 26)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0819854736328125,0.09564954042434692,triple_rand
"(11, 17, 26)",dam_schedule__mw__export__caiso_totals,0.016209185123443604,0.01812112331390381,triple_rand
"(11, 17, 26)",dam_schedule__mw__generation__caiso_totals,0.039098918437957764,0.04198604822158819,triple_rand
"(11, 17, 26)",dam_schedule__mw__import__caiso_totals,0.016590297222137396,0.01905190944671631,triple_rand
"(11, 17, 26)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03481686115264887,0.03043961524963379,triple_rand
"(11, 19, 28)",actual_load__mw__ca_iso_tac,0.025698065757751354,0.024474501609802357,triple_rand
"(11, 19, 28)",dam_as_total_procured__mw__nr__as_caiso,0.026410222053527804,0.030156195163726807,triple_rand
"(11, 19, 28)",dam_as_total_procured__mw__rd__as_caiso,0.007455229759216309,0.009164631366729736,triple_rand
"(11, 19, 28)",dam_as_total_procured__mw__ru__as_caiso,0.004540741443634033,0.008444726467132624,triple_rand
"(11, 19, 28)",dam_as_total_procured__mw__sr__as_caiso,0.021996259689331,0.02988564968109128,triple_rand
"(11, 19, 28)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.022790133953094482,0.02008306980133051,triple_rand
"(11, 19, 28)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-3.09944152820929e-06,-8.428096771240234e-05,triple_rand
"(11, 19, 28)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03190732002258301,0.021729230880737305,triple_rand
"(11, 19, 28)",dam_schedule__mw__export__caiso_totals,0.04334491491317749,0.0398634672164917,triple_rand
"(11, 19, 28)",dam_schedule__mw__generation__caiso_totals,0.02396148443222057,0.02473348379135132,triple_rand
"(11, 19, 28)",dam_schedule__mw__import__caiso_totals,0.06494557857513428,0.06496918201446533,triple_rand
"(11, 19, 28)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012375593185424805,0.013321042060852106,triple_rand
"(11, 19, 33)",actual_load__mw__ca_iso_tac,0.07619953155517584,0.07004576921463013,triple_rand
"(11, 19, 33)",dam_as_total_procured__mw__nr__as_caiso,0.027556419372558594,0.02595359086990351,triple_rand
"(11, 19, 33)",dam_as_total_procured__mw__rd__as_caiso,0.014747440814971924,0.019626140594482422,triple_rand
"(11, 19, 33)",dam_as_total_procured__mw__ru__as_caiso,0.0019007325172424316,0.00769650936126709,triple_rand
"(11, 19, 33)",dam_as_total_procured__mw__sr__as_caiso,0.010721266269683796,0.0072073340415954035,triple_rand
"(11, 19, 33)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0075285434722899836,0.003811895847320501,triple_rand
"(11, 19, 33)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-0.0015485882759092018,-0.0016559362411500134,triple_rand
"(11, 19, 33)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,-0.0021200180053710938,0.0014202594757080078,triple_rand
"(11, 19, 33)",dam_schedule__mw__export__caiso_totals,0.02310478687286377,0.02319705486297613,triple_rand
"(11, 19, 33)",dam_schedule__mw__generation__caiso_totals,0.04867595434188843,0.04751920700073242,triple_rand
"(11, 19, 33)",dam_schedule__mw__import__caiso_totals,0.008126854896545355,0.009616196155548096,triple_rand
"(11, 19, 33)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016191661357879583,0.007043957710266113,triple_rand
"(11, 20, 34)",actual_load__mw__ca_iso_tac,0.0200502872467041,0.025778949260711725,triple_rand
"(11, 20, 34)",dam_as_total_procured__mw__nr__as_caiso,0.03247219324111931,0.0443726778030395,triple_rand
"(11, 20, 34)",dam_as_total_procured__mw__rd__as_caiso,0.01157611608505249,0.017768263816833496,triple_rand
"(11, 20, 34)",dam_as_total_procured__mw__ru__as_caiso,-0.001064002513885498,-0.000605463981628418,triple_rand
"(11, 20, 34)",dam_as_total_procured__mw__sr__as_caiso,0.013577699661254897,0.007630288600921603,triple_rand
"(11, 20, 34)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02444428205490118,0.033400177955627386,triple_rand
"(11, 20, 34)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.007041335105895996,0.01351243257522583,triple_rand
"(11, 20, 34)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0008040070533751886,0.0012593269348143976,triple_rand
"(11, 20, 34)",dam_schedule__mw__export__caiso_totals,0.036032795906066895,0.04718327522277832,triple_rand
"(11, 20, 34)",dam_schedule__mw__generation__caiso_totals,0.026835381984710693,0.0396847128868103,triple_rand
"(11, 20, 34)",dam_schedule__mw__import__caiso_totals,0.022534072399139404,0.021374106407165472,triple_rand
"(11, 20, 34)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009626626968383789,0.01684856414794922,triple_rand
"(11, 21, 40)",actual_load__mw__ca_iso_tac,0.011977493762969915,0.011655569076538086,triple_rand
"(11, 21, 40)",dam_as_total_procured__mw__nr__as_caiso,0.015358924865722705,0.007914304733276298,triple_rand
"(11, 21, 40)",dam_as_total_procured__mw__rd__as_caiso,0.006281375885009766,0.006273388862609863,triple_rand
"(11, 21, 40)",dam_as_total_procured__mw__ru__as_caiso,0.007554531097412109,0.009208381175994873,triple_rand
"(11, 21, 40)",dam_as_total_procured__mw__sr__as_caiso,-0.0019431710243224959,0.0009894967079162875,triple_rand
"(11, 21, 40)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007200837135314941,0.007356405258178711,triple_rand
"(11, 21, 40)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-0.0011106133460999645,-0.0007613897323608398,triple_rand
"(11, 21, 40)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.004990041255950928,0.003204882144928034,triple_rand
"(11, 21, 40)",dam_schedule__mw__export__caiso_totals,0.013598799705505427,0.013054847717285212,triple_rand
"(11, 21, 40)",dam_schedule__mw__generation__caiso_totals,0.013858556747436523,0.015229225158691406,triple_rand
"(11, 21, 40)",dam_schedule__mw__import__caiso_totals,0.0114105343818664,0.00815129280090332,triple_rand
"(11, 21, 40)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.017965555191039984,0.013296902179718018,triple_rand
"(11, 22, 38)",actual_load__mw__ca_iso_tac,0.051545917987823486,0.05263125896453852,triple_rand
"(11, 22, 38)",dam_as_total_procured__mw__nr__as_caiso,0.018008947372436496,0.021219789981842,triple_rand
"(11, 22, 38)",dam_as_total_procured__mw__rd__as_caiso,0.0037641525268554688,0.009766876697540283,triple_rand
"(11, 22, 38)",dam_as_total_procured__mw__ru__as_caiso,0.020975172519683782,0.02114081382751465,triple_rand
"(11, 22, 38)",dam_as_total_procured__mw__sr__as_caiso,0.016235411167144803,0.014848291873931885,triple_rand
"(11, 22, 38)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04933112859725952,0.0418514609336853,triple_rand
"(11, 22, 38)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.026400983333587646,0.03269827365875244,triple_rand
"(11, 22, 38)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03820973634719854,0.03671407699584961,triple_rand
"(11, 22, 38)",dam_schedule__mw__export__caiso_totals,0.04393815994262701,0.04143333435058599,triple_rand
"(11, 22, 38)",dam_schedule__mw__generation__caiso_totals,0.06102150678634649,0.06046146154403692,triple_rand
"(11, 22, 38)",dam_schedule__mw__import__caiso_totals,0.047958493232726995,0.045547366142272894,triple_rand
"(11, 22, 38)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0605077743530274,0.052408039569854736,triple_rand
"(11, 23, 25)",actual_load__mw__ca_iso_tac,0.0387265682220459,0.03697705268859869,triple_rand
"(11, 23, 25)",dam_as_total_procured__mw__nr__as_caiso,0.021735548973083496,0.018724799156188895,triple_rand
"(11, 23, 25)",dam_as_total_procured__mw__rd__as_caiso,0.01081472635269165,0.013278543949127197,triple_rand
"(11, 23, 25)",dam_as_total_procured__mw__ru__as_caiso,0.011232256889343206,0.01154559850692749,triple_rand
"(11, 23, 25)",dam_as_total_procured__mw__sr__as_caiso,0.0084310173988342,0.009292960166931097,triple_rand
"(11, 23, 25)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01799595355987549,0.01674139499664301,triple_rand
"(11, 23, 25)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0062923431396484375,0.004509627819061279,triple_rand
"(11, 23, 25)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.030637085437774603,0.029932856559753362,triple_rand
"(11, 23, 25)",dam_schedule__mw__export__caiso_totals,0.033033549785614014,0.05074673891067499,triple_rand
"(11, 23, 25)",dam_schedule__mw__generation__caiso_totals,0.045802354812622015,0.04344671964645391,triple_rand
"(11, 23, 25)",dam_schedule__mw__import__caiso_totals,0.0353434681892395,0.03302454948425293,triple_rand
"(11, 23, 25)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.015642881393432617,0.017578244209289606,triple_rand
"(11, 23, 34)",actual_load__mw__ca_iso_tac,0.026628553867340032,0.025904536247253473,triple_rand
"(11, 23, 34)",dam_as_total_procured__mw__nr__as_caiso,0.022062540054321206,0.03159046173095711,triple_rand
"(11, 23, 34)",dam_as_total_procured__mw__rd__as_caiso,0.008479833602905273,0.012460291385650635,triple_rand
"(11, 23, 34)",dam_as_total_procured__mw__ru__as_caiso,2.580881118774414e-05,0.0009007453918457031,triple_rand
"(11, 23, 34)",dam_as_total_procured__mw__sr__as_caiso,-0.001292824745178195,0.0045539140701293945,triple_rand
"(11, 23, 34)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.006172358989715521,0.006314814090728704,triple_rand
"(11, 23, 34)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-0.0022243857383728027,-0.0011370182037353516,triple_rand
"(11, 23, 34)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0015094280242919922,0.0020946860313416082,triple_rand
"(11, 23, 34)",dam_schedule__mw__export__caiso_totals,0.03361028432846069,0.031175732612609863,triple_rand
"(11, 23, 34)",dam_schedule__mw__generation__caiso_totals,0.030054032802581787,0.028699994087219294,triple_rand
"(11, 23, 34)",dam_schedule__mw__import__caiso_totals,0.021935880184173584,0.015694618225097712,triple_rand
"(11, 23, 34)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.005904197692871094,-0.005563795566558838,triple_rand
"(11, 27, 37)",actual_load__mw__ca_iso_tac,0.06605225801467907,0.0614088773727417,triple_rand
"(11, 27, 37)",dam_as_total_procured__mw__nr__as_caiso,0.010908782482147217,0.008866608142852783,triple_rand
"(11, 27, 37)",dam_as_total_procured__mw__rd__as_caiso,0.0056847333908081055,0.009028434753417969,triple_rand
"(11, 27, 37)",dam_as_total_procured__mw__ru__as_caiso,0.05778944492340082,0.04773437976837158,triple_rand
"(11, 27, 37)",dam_as_total_procured__mw__sr__as_caiso,0.027514278888702393,0.019629716873169,triple_rand
"(11, 27, 37)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.017390847206115723,0.014276683330535889,triple_rand
"(11, 27, 37)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.03366434574127197,0.02808910608291626,triple_rand
"(11, 27, 37)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0443652868270874,0.049454689025878906,triple_rand
"(11, 27, 37)",dam_schedule__mw__export__caiso_totals,0.008029937744140625,0.005445718765258789,triple_rand
"(11, 27, 37)",dam_schedule__mw__generation__caiso_totals,0.02935469150543213,0.02536839246749878,triple_rand
"(11, 27, 37)",dam_schedule__mw__import__caiso_totals,0.07720857858657831,0.0655121803283692,triple_rand
"(11, 27, 37)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011555314064025934,0.012129008769989014,triple_rand
"(11, 28, 33)",actual_load__mw__ca_iso_tac,0.001061856746673584,0.0016363859176635742,triple_rand
"(11, 28, 33)",dam_as_total_procured__mw__nr__as_caiso,0.002466022968292181,0.0008549690246582031,triple_rand
"(11, 28, 33)",dam_as_total_procured__mw__rd__as_caiso,0.02925652265548706,0.02883976697921753,triple_rand
"(11, 28, 33)",dam_as_total_procured__mw__ru__as_caiso,0.003777801990509033,0.008930206298828125,triple_rand
"(11, 28, 33)",dam_as_total_procured__mw__sr__as_caiso,0.0035385489463805875,0.0035017728805541992,triple_rand
"(11, 28, 33)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010142505168914795,0.007111549377441351,triple_rand
