i,j,conf,synergy,synergy_full,v_pair,v_i,v_j
22,30,dam_as_total_procured__mw__sr__as_caiso,0.0030678510665893,0.0001442432403564991,0.0069077014923095,0.0038398504257202,0.0
22,30,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0029140710830688962,0.0022423267364502023,0.0569859743118286,0.0540719032287597,3.761053085327149e-05
22,30,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.00649571418762207,0.004125475883483887,0.5195553302764893,0.5130596160888672,0.0
22,30,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,-0.002243399620056208,-0.0013942122459412176,0.2824231386184692,0.2846665382385254,0.0
22,30,dam_schedule__mw__export__caiso_totals,0.0011641383171080988,0.000518798828125,0.0260140895843505,0.0248499512672424,0.0
22,30,dam_schedule__mw__generation__caiso_totals,0.0001012086868285994,0.0007385611534117958,0.0699914693832397,0.0698902606964111,0.0
22,30,dam_schedule__mw__import__caiso_totals,0.0029979944229125977,0.0010976791381835938,0.1028820872306823,0.0998840928077697,0.0
22,30,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.000718355178833098,0.00040268898010249743,0.0479731559753418,0.0472548007965087,0.0
22,31,actual_load__mw__ca_iso_tac,-0.0007619857788085938,-0.00041770935058589587,0.0696613788604736,0.0704233646392822,0.0
22,31,dam_as_total_procured__mw__nr__as_caiso,9.06586647033995e-05,0.0004070401191711998,0.0067794919013977,0.0066888332366943,0.0
22,31,dam_as_total_procured__mw__rd__as_caiso,0.0062340497970581055,0.0046302080154418945,0.1419607996940612,0.1357267498970031,0.0022213459014892
22,31,dam_as_total_procured__mw__ru__as_caiso,0.0013136267662049034,0.0008567571640014926,0.1013261079788208,0.1000124812126159,0.0003927946090698
22,31,dam_as_total_procured__mw__sr__as_caiso,0.0026344656944274998,0.0009461045265197997,0.0064743161201477,0.0038398504257202,0.0
22,31,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0005156397819518974,-0.0001514554023741982,0.0545875430107116,0.0540719032287597,0.0001363158226013
22,31,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.00520634651184082,0.003446340560913086,0.518265962600708,0.5130596160888672,0.0002107620239257
22,31,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.002101123332977295,0.0006382465362548828,0.2867676615715027,0.2846665382385254,0.0005164742469787
22,31,dam_schedule__mw__export__caiso_totals,0.00033748149871819927,0.00046694278717050036,0.0251874327659606,0.0248499512672424,0.0
22,31,dam_schedule__mw__generation__caiso_totals,-0.0002579689025879045,0.000362932682037298,0.0696322917938232,0.0698902606964111,0.0
22,31,dam_schedule__mw__import__caiso_totals,0.0010415315628051897,0.0007063150405883928,0.1009256243705749,0.0998840928077697,0.0
22,31,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0019518733024598,0.0021678805351256977,0.0492066740989685,0.0472548007965087,0.0
22,32,actual_load__mw__ca_iso_tac,0.08485621213912961,0.0812659859657288,0.1552795767784118,0.0704233646392822,0.0585078001022338
22,32,dam_as_total_procured__mw__nr__as_caiso,0.013182163238525398,0.010238230228423996,0.0316855907440185,0.0066888332366943,0.0185034275054931
22,32,dam_as_total_procured__mw__rd__as_caiso,0.0661692619323731,0.0867829322814942,0.3551112413406372,0.1357267498970031,0.2889419794082641
22,32,dam_as_total_procured__mw__ru__as_caiso,0.03759050369262701,0.037102580070495605,0.3702487349510193,0.1000124812126159,0.3326582312583923
22,32,dam_as_total_procured__mw__sr__as_caiso,0.0119016170501709,0.020444810390472495,0.0201947093009948,0.0038398504257202,0.0082930922508239
22,32,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.026927888393402086,0.0321726202964782,0.1438704133033752,0.0540719032287597,0.1169425249099731
22,32,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.04080915451049805,0.031208395957946777,0.5538687705993652,0.5130596160888672,0.1075119972229003
22,32,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.00649416446685791,0.012872457504272461,0.2911607027053833,0.2846665382385254,0.0088567733764648
22,32,dam_schedule__mw__export__caiso_totals,0.016571640968322796,0.016000568866729806,0.0875740647315979,0.0248499512672424,0.0710024237632751
22,32,dam_schedule__mw__generation__caiso_totals,0.0900593996047974,0.0898637771606446,0.1698775291442871,0.0698902606964111,0.0798181295394897
22,32,dam_schedule__mw__import__caiso_totals,0.03180593252182008,0.02761417627334599,0.1316900253295898,0.0998840928077697,0.052026629447937
22,32,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0390509366989136,0.0293238759040833,0.1048400998115539,0.0472548007965087,0.0657891631126403
22,33,actual_load__mw__ca_iso_tac,0.13136970996856692,0.1410722732543946,0.307643175125122,0.0704233646392822,0.1762734651565551
22,33,dam_as_total_procured__mw__nr__as_caiso,0.027717649936675998,0.025773286819458,0.0548418760299682,0.0066888332366943,0.0271242260932922
22,33,dam_as_total_procured__mw__rd__as_caiso,0.024927377700805664,0.032127976417541504,0.7147248983383179,0.1357267498970031,0.6897975206375122
22,33,dam_as_total_procured__mw__ru__as_caiso,0.026962637901306208,0.023209810256958008,0.3040153384208679,0.1000124812126159,0.2770527005195617
22,33,dam_as_total_procured__mw__sr__as_caiso,0.008245170116424498,0.005350947380065897,0.0373470187187194,0.0038398504257202,0.0291018486022949
22,33,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.022126615047454834,0.022098183631897028,0.2907237410545349,0.0540719032287597,0.2685971260070801
22,33,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.1245848536491394,0.11947047710418701,0.6376444697380066,0.5130596160888672,0.2704521417617798
22,33,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.014925897121429388,0.019025385379791204,0.2995924353599548,0.2846665382385254,0.0134972929954528
22,33,dam_schedule__mw__export__caiso_totals,0.023317217826843317,0.0234026908874512,0.1720362901687622,0.0248499512672424,0.1487190723419189
22,33,dam_schedule__mw__generation__caiso_totals,0.12073707580566401,0.125499963760376,0.305662453174591,0.0698902606964111,0.184925377368927
22,33,dam_schedule__mw__import__caiso_totals,0.08368557691574091,0.08860021829605108,0.2577682733535766,0.0998840928077697,0.1740826964378357
22,33,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03129154443740842,0.017031550407409696,0.2031687498092651,0.0472548007965087,0.1718772053718567
22,34,actual_load__mw__ca_iso_tac,0.10991734266281131,0.1141073703765869,0.1902562379837036,0.0704233646392822,0.0803388953208923
22,34,dam_as_total_procured__mw__nr__as_caiso,0.014870166778564398,0.012301087379455601,0.0316133499145507,0.0066888332366943,0.0167431831359863
22,34,dam_as_total_procured__mw__rd__as_caiso,0.007345736026763916,0.019738614559173584,0.6387606859207153,0.1357267498970031,0.6314149498939514
22,34,dam_as_total_procured__mw__ru__as_caiso,0.00025391578674316406,-0.00041550397872924805,0.8379755020141602,0.1000124812126159,0.837721586227417
22,34,dam_as_total_procured__mw__sr__as_caiso,0.0031656622886657992,0.014761447906494099,0.0302081704139709,0.0038398504257202,0.0270425081253051
22,34,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016382753849029486,0.014911234378814697,0.2675769925117492,0.0540719032287597,0.2511942386627197
22,34,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.11541092395782471,0.09819298982620239,0.6284705400466919,0.5130596160888672,0.2738064527511596
22,34,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0071021318435668945,0.010497093200683594,0.2917686700820923,0.2846665382385254,0.0098565220832824
22,34,dam_schedule__mw__export__caiso_totals,0.012159347534179701,0.018537461757659898,0.1371198296546936,0.0248499512672424,0.1249604821205139
22,34,dam_schedule__mw__generation__caiso_totals,0.0982456207275391,0.10637336969375619,0.2054154872894287,0.0698902606964111,0.1071698665618896
22,34,dam_schedule__mw__import__caiso_totals,0.06248569488525388,0.06516784429550171,0.1915969252586364,0.0998840928077697,0.1291112303733825
22,34,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.033873558044433594,0.017108678817749107,0.1783408522605896,0.0472548007965087,0.144467294216156
22,35,actual_load__mw__ca_iso_tac,0.11371546983718867,0.1173317432403565,0.3728823065757751,0.0704233646392822,0.2591668367385864
22,35,dam_as_total_procured__mw__nr__as_caiso,0.019496619701385505,0.021982252597808796,0.0680909752845764,0.0066888332366943,0.0485943555831909
22,35,dam_as_total_procured__mw__rd__as_caiso,-0.0007151961326598011,-0.0012186169624328613,0.9783727526664734,0.1357267498970031,0.9790879487991332
22,35,dam_as_total_procured__mw__ru__as_caiso,-0.003802061080932617,0.0007715821266173761,0.4048556685447693,0.1000124812126159,0.4086577296257019
22,35,dam_as_total_procured__mw__sr__as_caiso,0.000890791416168199,0.005558788776397705,0.0515118241310119,0.0038398504257202,0.0506210327148437
22,35,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.019620120525360107,0.017132699489593506,0.4046664834022522,0.0540719032287597,0.3850463628768921
22,35,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.18590199947357178,0.1665724515914917,0.698961615562439,0.5130596160888672,0.4099663496017456
22,35,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.056617796421051025,0.05383658409118647,0.3412843346595764,0.2846665382385254,0.0639076828956604
22,35,dam_schedule__mw__export__caiso_totals,0.0303277969360351,0.027645707130432184,0.2313886880874633,0.0248499512672424,0.2010608911514282
22,35,dam_schedule__mw__generation__caiso_totals,0.1103081107139588,0.112216055393219,0.381367027759552,0.0698902606964111,0.2710589170455932
22,35,dam_schedule__mw__import__caiso_totals,0.058869123458862305,0.06670105457305908,0.2899827361106872,0.0998840928077697,0.2311136126518249
22,35,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04237586259841922,0.023657619953155518,0.2672116160392761,0.0472548007965087,0.2248357534408569
22,36,actual_load__mw__ca_iso_tac,0.20833343267440796,0.2100225687026978,0.6064083576202393,0.0704233646392822,0.3980749249458313
22,36,dam_as_total_procured__mw__nr__as_caiso,-0.0002205967903137207,0.0008013844490051825,0.4634711742401123,0.0066888332366943,0.463691771030426
22,36,dam_as_total_procured__mw__rd__as_caiso,0.06400853395462042,0.07741987705230718,0.1997352838516235,0.1357267498970031,0.0617979764938354
22,36,dam_as_total_procured__mw__ru__as_caiso,0.030943214893341106,0.0374733805656433,0.130955696105957,0.1000124812126159,0.0083862543106079
22,36,dam_as_total_procured__mw__sr__as_caiso,0.0071881413459777,0.008208513259887695,0.1575962305068969,0.0038398504257202,0.1504080891609192
22,36,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.035178661346435595,0.0313760042190552,0.0892505645751953,0.0540719032287597,0.0346896648406982
22,36,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02386641502380371,0.02447986602783203,0.5369260311126709,0.5130596160888672,0.0790276527404785
22,36,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.018792629241943304,0.013981997966766302,0.3034591674804687,0.2846665382385254,0.0257976055145263
22,36,dam_schedule__mw__export__caiso_totals,0.1387881636619568,0.1314564347267151,0.3296594619750976,0.0248499512672424,0.1908712983131408
22,36,dam_schedule__mw__generation__caiso_totals,0.22314053773880005,0.2235082983970642,0.5119298696517944,0.0698902606964111,0.2887893319129944
22,36,dam_schedule__mw__import__caiso_totals,0.0853397846221924,0.0819715261459351,0.1852238774299621,0.0998840928077697,0.0946092009544372
22,36,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.021213114261627204,0.019695937633514397,0.0684679150581359,0.0472548007965087,0.0090545415878295
22,37,actual_load__mw__ca_iso_tac,0.20762795209884644,0.2097454071044922,0.607067883014679,0.0704233646392822,0.3994399309158325
22,37,dam_as_total_procured__mw__nr__as_caiso,-0.00014400482177739926,0.0013385415077208918,0.4639338850975036,0.0066888332366943,0.464077889919281
22,37,dam_as_total_procured__mw__rd__as_caiso,0.0632476806640625,0.076822578907013,0.1989744305610656,0.1357267498970031,0.0640732645988464
22,37,dam_as_total_procured__mw__ru__as_caiso,0.030943214893341106,0.03746044635772709,0.130955696105957,0.1000124812126159,0.010637879371643
22,37,dam_as_total_procured__mw__sr__as_caiso,0.01045125722885129,0.008485913276672308,0.1582724452018737,0.0038398504257202,0.1478211879730224
22,37,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0342428088188172,0.0308519005775452,0.0883147120475769,0.0540719032287597,0.0352559685707092
22,37,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.023567259311676025,0.024342715740203857,0.5366268754005432,0.5130596160888672,0.0805770754814148
22,37,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.019240975379943792,0.013944387435913086,0.3039075136184692,0.2846665382385254,0.0242964029312133
22,37,dam_schedule__mw__export__caiso_totals,0.13833910226821902,0.1316489577293396,0.3297794461250305,0.0248499512672424,0.1914403438568115
22,37,dam_schedule__mw__generation__caiso_totals,0.21919780969619757,0.2214375138282776,0.5126999616622925,0.0698902606964111,0.2935021519660949
22,37,dam_schedule__mw__import__caiso_totals,0.0858730077743531,0.0825474262237549,0.1857571005821228,0.0998840928077697,0.0941522717475891
22,37,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.021031200885772795,0.019331634044647196,0.0682860016822815,0.0472548007965087,0.010089635848999
22,38,actual_load__mw__ca_iso_tac,0.0768932700157165,0.0950182676315308,0.1473166346549987,0.0704233646392822,0.0401121973991394
22,38,dam_as_total_procured__mw__nr__as_caiso,0.0103026628494263,0.014775514602661102,0.0397733449935913,0.0066888332366943,0.029470682144165
22,38,dam_as_total_procured__mw__rd__as_caiso,0.02454954385757452,0.03920245170593262,0.3884328007698059,0.1357267498970031,0.3638832569122314
22,38,dam_as_total_procured__mw__ru__as_caiso,0.04290741682052619,0.0427690744400024,0.164828360080719,0.1000124812126159,0.1219209432601928
22,38,dam_as_total_procured__mw__sr__as_caiso,0.0005844831466675013,0.003563225269317599,0.0394232869148254,0.0038398504257202,0.0388388037681579
22,38,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.023229598999023438,0.019580900669097984,0.2651938199996948,0.0540719032287597,0.2419642210006714
22,38,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.10739290714263916,0.11563867330551147,0.6204525232315063,0.5130596160888672,0.3916435837745666
22,38,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.01578128337860102,0.016089975833892767,0.3004478216171264,0.2846665382385254,0.1082893013954162
22,38,dam_schedule__mw__export__caiso_totals,0.0378780364990235,0.043808579444885296,0.0877588391304016,0.0248499512672424,0.0498808026313781
22,38,dam_schedule__mw__generation__caiso_totals,0.08288413286209109,0.08853185176849358,0.1527743935585022,0.0698902606964111,0.0336877703666687
22,38,dam_schedule__mw__import__caiso_totals,0.05162388086318967,0.061061561107635526,0.2813695669174194,0.0998840928077697,0.2297456860542297
22,38,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.059379279613494915,0.0547070503234863,0.1827830672264099,0.0472548007965087,0.123403787612915
22,39,actual_load__mw__ca_iso_tac,0.0703773498535156,0.0866718292236328,0.1408007144927978,0.0704233646392822,0.0130168795585632
22,39,dam_as_total_procured__mw__nr__as_caiso,0.0046770572662353,0.007895827293396,0.0113658905029296,0.0066888332366943,0.0
22,39,dam_as_total_procured__mw__rd__as_caiso,0.04707413911819461,0.05072200298309329,0.1828008890151977,0.1357267498970031,0.0803520679473877
22,39,dam_as_total_procured__mw__ru__as_caiso,0.044006705284118694,0.04275172948837279,0.1440191864967346,0.1000124812126159,0.0769063234329223
22,39,dam_as_total_procured__mw__sr__as_caiso,0.006603062152862601,0.008239984512329102,0.0224429368972778,0.0038398504257202,0.0158398747444152
22,39,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0206998586654663,0.024497032165527406,0.074771761894226,0.0540719032287597,0.035595953464508
22,39,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0026566386222839355,0.005103886127471924,0.5157162547111511,0.5130596160888672,0.0693028569221496
22,39,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.02788025140762329,0.0293118953704834,0.3125467896461487,0.2846665382385254,0.0217089056968688
22,39,dam_schedule__mw__export__caiso_totals,0.0436299443244934,0.047831952571868896,0.0853241086006164,0.0248499512672424,0.041694164276123
22,39,dam_schedule__mw__generation__caiso_totals,0.09560304880142209,0.1130663156509399,0.1654933094978332,0.0698902606964111,0.0328007340431213
22,39,dam_schedule__mw__import__caiso_totals,0.0020150542259217002,0.0038794875144958912,0.1018991470336914,0.0998840928077697,0.0093299150466918
22,39,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.008367359638214202,0.012279629707336398,0.0556221604347229,0.0472548007965087,0.0091108083724975
22,40,actual_load__mw__ca_iso_tac,0.007405102252960205,0.003913760185241699,0.0778284668922424,0.0704233646392822,0.001056432723999
22,40,dam_as_total_procured__mw__nr__as_caiso,0.002830505371093699,0.0014054179191589997,0.009519338607788,0.0066888332366943,0.0
22,40,dam_as_total_procured__mw__rd__as_caiso,0.009552001953125,0.01650696992874151,0.1452787518501281,0.1357267498970031,0.0333120226860046
22,40,dam_as_total_procured__mw__ru__as_caiso,0.010258793830871596,0.008185744285583496,0.1102712750434875,0.1000124812126159,0.0404059290885925
22,40,dam_as_total_procured__mw__sr__as_caiso,0.007002890110015801,0.0020485520362854004,0.010842740535736,0.0038398504257202,0.0
22,40,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.024281203746795703,0.0215926766395568,0.0831782221794128,0.0540719032287597,0.0588970184326171
22,40,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.023114502429962158,0.031398773193359375,0.5361741185188293,0.5130596160888672,0.1784006953239441
22,40,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,-0.006256282329559382,-0.004940390586853027,0.278410255908966,0.2846665382385254,0.04738450050354
22,40,dam_schedule__mw__export__caiso_totals,0.0089713335037231,0.004347205162048402,0.0338212847709655,0.0248499512672424,0.0113703608512878
22,40,dam_schedule__mw__generation__caiso_totals,0.015375852584838895,0.011821568012237493,0.08526611328125,0.0698902606964111,0.0010736584663391
22,40,dam_schedule__mw__import__caiso_totals,0.0034775733947753906,0.020048260688781794,0.1033616662025451,0.0998840928077697,0.0078111886978149
22,40,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.034518182277679506,0.0298246145248413,0.0817729830741882,0.0472548007965087,0.0340440273284912
22,41,actual_load__mw__ca_iso_tac,0.027200460433959905,0.023382723331451402,0.0976238250732421,0.0704233646392822,0.000163197517395
22,41,dam_as_total_procured__mw__nr__as_caiso,0.0016940832138060994,0.0018105506896973003,0.0083829164505004,0.0066888332366943,0.0
22,41,dam_as_total_procured__mw__rd__as_caiso,0.023585259914398193,0.031653761863708496,0.3309921622276306,0.1357267498970031,0.3074069023132324
22,41,dam_as_total_procured__mw__ru__as_caiso,0.024375140666961698,0.025427401065826388,0.1763912439346313,0.1000124812126159,0.1520161032676696
22,41,dam_as_total_procured__mw__sr__as_caiso,0.0016131997108459993,-0.0011875033378601005,0.0088231563568115,0.0038398504257202,0.0072099566459655
22,41,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03552991151809687,0.040528833866119385,0.3020834922790527,0.0540719032287597,0.2665535807609558
22,41,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.15623998641967773,0.15915238857269287,0.6779614686965942,0.5130596160888672,0.5217214822769165
22,41,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.012830257415771484,0.008299589157104492,0.2974967956542969,0.2846665382385254,0.150002121925354
22,41,dam_schedule__mw__export__caiso_totals,0.022683382034301702,0.025219202041625893,0.105089247226715,0.0248499512672424,0.0824058651924133
22,41,dam_schedule__mw__generation__caiso_totals,0.065123975276947,0.0580847859382629,0.1350142359733581,0.0698902606964111,0.005040168762207
22,41,dam_schedule__mw__import__caiso_totals,0.0391960144042969,0.037906765937805204,0.197377860546112,0.0998840928077697,0.1581818461418151
22,41,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1232693791389465,0.09613204002380368,0.3118408322334289,0.0472548007965087,0.1885714530944824
22,42,actual_load__mw__ca_iso_tac,0.0416848063468933,0.054400026798248305,0.1121081709861755,0.0704233646392822,0.0366312265396118
22,42,dam_as_total_procured__mw__nr__as_caiso,0.0097317695617676,0.0120728611946106,0.0238048434257507,0.0066888332366943,0.0140730738639831
22,42,dam_as_total_procured__mw__rd__as_caiso,0.0425860285758973,0.05043190717697149,0.1783127784729004,0.1357267498970031,0.0906940698623657
22,42,dam_as_total_procured__mw__ru__as_caiso,0.014472126960754408,0.017858803272247287,0.1144846081733703,0.1000124812126159,0.0490548610687255
22,42,dam_as_total_procured__mw__sr__as_caiso,0.0034734606742859,0.0061817169189453,0.0073133111000061,0.0038398504257202,0.0
22,42,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.019899964332580608,0.014445900917053292,0.1078156232833862,0.0540719032287597,0.0879156589508056
22,42,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.04466360807418823,0.046159982681274414,0.5577232241630554,0.5130596160888672,0.223764955997467
22,42,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,-0.0005886554718018133,0.0031411051750183105,0.2840778827667236,0.2846665382385254,0.0270490646362304
22,42,dam_schedule__mw__export__caiso_totals,0.032125592231750405,0.0369691252708435,0.0777341127395629,0.0248499512672424,0.0456085205078125
22,42,dam_schedule__mw__generation__caiso_totals,0.05068051815032959,0.060283243656158406,0.1205707788467407,0.0698902606964111,0.0380616188049316
22,42,dam_schedule__mw__import__caiso_totals,0.014502704143524198,0.017607271671295194,0.1143867969512939,0.0998840928077697,0.025307297706604
22,42,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03244602680206289,0.018071472644805894,0.1112695336341857,0.0472548007965087,0.0788235068321228
22,43,actual_load__mw__ca_iso_tac,0.0988355278968811,0.09301626682281501,0.1692588925361633,0.0704233646392822,0.0479994416236877
22,43,dam_as_total_procured__mw__nr__as_caiso,0.0026856660842894996,0.0015895962715148995,0.0093744993209838,0.0066888332366943,0.0
22,43,dam_as_total_procured__mw__rd__as_caiso,0.08197963237762451,0.08577233552932739,0.2530542612075805,0.1357267498970031,0.171074628829956
22,43,dam_as_total_procured__mw__ru__as_caiso,0.029574155807495103,0.030155897140502888,0.129586637020111,0.1000124812126159,0.0483506321907043
22,43,dam_as_total_procured__mw__sr__as_caiso,0.0030325055122375003,0.0022429227828979006,0.0204291939735412,0.0038398504257202,0.0173966884613037
22,43,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03723770380020139,0.02635478973388669,0.1923291683197021,0.0540719032287597,0.1550914645195007
22,43,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.07590067386627197,0.07148373126983643,0.5889602899551392,0.5130596160888672,0.2440724968910217
22,43,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.009658753871917725,0.006426036357879583,0.2943252921104431,0.2846665382385254,0.0618016719818115
22,43,dam_schedule__mw__export__caiso_totals,0.0156675577163696,0.02018356323242179,0.1094462871551513,0.0248499512672424,0.0937787294387817
22,43,dam_schedule__mw__generation__caiso_totals,0.1192642450332642,0.11109554767608638,0.2010577917098999,0.0698902606964111,0.0817935466766357
22,43,dam_schedule__mw__import__caiso_totals,0.056489944458007785,0.058067858219146784,0.2159351706504821,0.0998840928077697,0.1594452261924743
22,43,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07120132446289061,0.059150457382202204,0.143533706665039,0.0472548007965087,0.0723323822021484
23,24,actual_load__mw__ca_iso_tac,0.0804961323738098,0.08842134475708009,0.1602225303649902,0.0797263979911804,0.0748434066772461
23,24,dam_as_total_procured__mw__nr__as_caiso,0.012127280235290501,0.0084345936775207,0.0180373787879943,0.0035656690597534,0.0059100985527038
23,24,dam_as_total_procured__mw__rd__as_caiso,0.04906237125396734,0.05526864528656006,0.4168797731399536,0.3678174018859863,0.3297761082649231
23,24,dam_as_total_procured__mw__ru__as_caiso,0.022157907485961914,0.028979063034057617,0.1956750750541687,0.1735171675682068,0.1528227925300598
23,24,dam_as_total_procured__mw__sr__as_caiso,0.004883646965026901,0.0183073878288269,0.0207853317260742,0.0149680376052856,0.0159016847610473
23,24,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04933804273605341,0.04132026433944702,0.433883786201477,0.3845457434654236,0.328887939453125
23,24,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.003253340721130371,0.003919541835784912,0.8645466566085815,0.8612933158874512,0.7985491752624512
23,24,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0350803136825561,0.03904324769973749,0.3461546897888183,0.3110743761062622,0.2979516983032226
23,24,dam_schedule__mw__export__caiso_totals,0.058110356330871596,0.08237141370773318,0.1126248240470886,0.0448923707008361,0.054514467716217
23,24,dam_schedule__mw__generation__caiso_totals,0.08827400207519531,0.0985118746757507,0.1428883075714111,0.0546050667762756,0.0546143054962158
23,24,dam_schedule__mw__import__caiso_totals,0.03264772891998299,0.03727787733078011,0.2516569495201111,0.2190092206001281,0.2074143886566162
23,24,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1597529649734497,0.1491227149963379,0.5887206196784973,0.4289676547050476,0.335004448890686
23,25,actual_load__mw__ca_iso_tac,0.05074310302734368,0.03844535350799559,0.1304695010185241,0.0797263979911804,0.0110831260681152
23,25,dam_as_total_procured__mw__nr__as_caiso,0.0064632892608642994,0.005145847797393806,0.0224102139472961,0.0035656690597534,0.0159469246864318
23,25,dam_as_total_procured__mw__rd__as_caiso,0.12809258699417114,0.10978090763092047,0.4959099888801574,0.3678174018859863,0.3206748962402344
23,25,dam_as_total_procured__mw__ru__as_caiso,0.04894542694091791,0.03731817007064822,0.2224625945091247,0.1735171675682068,0.127479076385498
23,25,dam_as_total_procured__mw__sr__as_caiso,0.0009159445762634,0.0027180314064026018,0.015883982181549,0.0149680376052856,0.0
23,25,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.055076599121093694,0.048531949520111084,0.4396223425865173,0.3845457434654236,0.2286879420280456
23,25,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.006197035312652588,0.0036306381225585938,0.8674903512001038,0.8612933158874512,0.2726473212242126
23,25,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.14832055568695068,0.14141231775283813,0.4593949317932129,0.3110743761062622,0.0734280347824096
23,25,dam_schedule__mw__export__caiso_totals,0.021492242813110407,0.027068912982940695,0.0663846135139465,0.0448923707008361,0.0232999324798584
23,25,dam_schedule__mw__generation__caiso_totals,0.039377152919769294,0.029269337654113797,0.0939822196960449,0.0546050667762756,0.0150330662727355
23,25,dam_schedule__mw__import__caiso_totals,0.05561685562133792,0.05000680685043343,0.274626076221466,0.2190092206001281,0.1188825368881225
23,25,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05807405710220337,0.05799317359924311,0.487041711807251,0.4289676547050476,0.1620604991912841
23,26,actual_load__mw__ca_iso_tac,0.10240727663040161,0.10238641500473031,0.223032534122467,0.0797263979911804,0.1206252574920654
