indices,source,weight,split,syn3_dnn,syn3_portfolio,parent_gain,pair_gain,strong_dnn,strong_portfolio
"(18, 28, 33)",exact397,1.0,test,0.063317060470581,0.06331706047058111,0.0,0.004665464709524,False,False
"(18, 28, 35)",exact397,1.0,tune,0.0451830625534057,0.045183062553405706,0.00948122945238511,2.987363994460049e-05,False,False
"(18, 29, 32)",remainder1800,7.137222222222222,tune,0.11234158277511597,0.11234158277511597,0.03856160594509539,0.03259616689602163,True,True
"(18, 29, 40)",remainder1800,7.137222222222222,tune,0.06051760911941528,0.06051760911941528,0.0,0.0,False,False
"(18, 29, 42)",exact397,1.0,tune,0.0857972502708435,0.0857972502708435,0.014105948881763808,0.01861606475498498,False,False
"(18, 30, 40)",exact397,1.0,test,0.0789029598236084,0.0789029598236084,0.008776249076731107,0.015566451316047406,False,False
"(18, 31, 33)",remainder1800,7.137222222222222,test,0.00612795352935791,0.00612795352935791,0.007149934768676758,0.0008377736313379645,False,False
"(18, 32, 33)",remainder1800,7.137222222222222,tune,0.006085872650146484,0.006085872650146484,0.0047972798347473145,0.0013295715553797126,False,False
"(18, 33, 43)",remainder1800,7.137222222222222,test,0.08116745948791504,0.08116745948791504,0.0,0.0012474959595239997,False,False
"(18, 34, 39)",remainder1800,7.137222222222222,test,0.03211325407028198,0.03211325407028198,0.0,0.0,False,False
"(18, 37, 41)",remainder1800,7.137222222222222,tune,0.020829975605010986,0.020829975605010986,0.005831718444824219,0.0,False,False
"(18, 39, 42)",remainder1800,7.137222222222222,tune,0.10576444864273071,0.10576444864273071,0.0,0.0,True,True
"(18, 39, 43)",remainder1800,7.137222222222222,test,0.1065858006477356,0.1065858006477356,0.0,0.0,True,True
"(18, 40, 41)",remainder1800,7.137222222222222,tune,0.014818310737609863,0.014818310737609863,0.0118180513381958,0.0,False,False
"(19, 20, 34)",remainder1800,7.137222222222222,tune,0.006947636604309082,0.006947636604309082,0.009613275527954102,0.0006249386410246416,False,False
"(19, 20, 40)",remainder1800,7.137222222222222,test,0.011533081531524658,0.011533081531524658,0.007650136947631836,0.0008181743996856783,False,False
"(19, 20, 43)",remainder1800,7.137222222222222,tune,0.004911243915557861,0.013612848540262595,0.01264396065420284,0.002388939777361876,False,False
"(19, 21, 24)",remainder1800,7.137222222222222,tune,0.03470337390899658,0.03470337390899658,0.0038607120513916016,0.0013857433681608855,False,False
"(19, 22, 30)",remainder1800,7.137222222222222,tune,0.059948861598968506,0.059948861598968506,0.0023127053027870437,0.0034294247708864523,False,False
"(19, 23, 32)",remainder1800,7.137222222222222,test,0.021520137786865234,0.021520137786865234,0.04828375577926636,0.0016617240359522167,False,False
"(19, 23, 40)",remainder1800,7.137222222222222,tune,0.04329729080200195,0.04329729080200195,0.06742578744888306,0.0016623549836395357,False,False
"(19, 24, 25)",remainder1800,7.137222222222222,tune,0.06607842445373535,0.06607842445373535,0.0029694556211429246,0.0013857433681608855,False,False
"(19, 24, 33)",remainder1800,7.137222222222222,tune,0.10226190090179443,0.10226190090179443,0.006477296352386475,0.001059148737235338,True,True
"(19, 24, 35)",remainder1800,7.137222222222222,test,0.059727370738983154,0.059727370738983154,0.005067408084869385,0.0013857433681608855,False,False
"(19, 25, 26)",remainder1800,7.137222222222222,tune,0.08753931522369385,0.08753931522369385,0.0017140726337445678,0.0006590603803592332,False,False
"(19, 25, 28)",remainder1800,7.137222222222222,tune,0.037407100200653076,0.037407100200653076,0.0023659467697143555,0.004017170724816277,False,False
"(19, 25, 30)",remainder1800,7.137222222222222,test,0.04340779781341553,0.04023104906082153,0.00229735364665562,0.0034294247708864523,False,False
"(19, 25, 41)",remainder1800,7.137222222222222,test,0.010601580142974854,0.010601580142974854,0.02861231565475464,0.000684249201390319,False,False
"(19, 26, 29)",remainder1800,7.137222222222222,tune,0.04018735885620117,0.04018735885620117,0.01288933254031116,0.025480574769097458,False,False
"(19, 26, 43)",remainder1800,7.137222222222222,tune,0.049851834774017334,0.049851834774017334,0.0010061771252359852,0.002388939777361876,False,False
"(19, 27, 28)",remainder1800,7.137222222222222,tune,0.0765448808670044,0.07324672097211365,0.0021681711671924786,0.00329815989489074,False,False
"(19, 27, 38)",remainder1800,7.137222222222222,tune,0.03012406826019287,0.03012406826019287,0.005478875457418542,0.002071357782714278,False,False
"(19, 27, 39)",remainder1800,7.137222222222222,test,0.053214311599731445,0.053214311599731445,0.002578258514404297,0.0015912811469565025,False,False
"(19, 27, 40)",remainder1800,7.137222222222222,tune,0.05782473087310791,0.05782473087310791,0.0021858761888521316,0.0016623549836395357,False,False
"(19, 28, 39)",remainder1800,7.137222222222222,test,0.058032989501953125,0.058032989501953125,0.003424346446990967,0.0016334734373046889,False,False
"(19, 29, 31)",remainder1800,7.137222222222222,tune,0.11823445558547974,0.11823445558547974,0.030586255841493215,0.03331793734327515,True,True
"(19, 29, 38)",exact397,1.0,test,0.1440248489379882,0.14402484893798828,0.007529000008133224,0.0030531654914544015,True,True
"(19, 29, 40)",exact397,1.0,test,0.068518042564392,0.06851804256439209,0.010130232972222514,0.025480574769097514,False,False
"(19, 30, 42)",remainder1800,7.137222222222222,tune,0.07559728622436523,0.07559728622436523,0.0028762497101282314,0.0034294247708864523,False,False
"(19, 31, 34)",remainder1800,7.137222222222222,test,0.04736071825027466,0.04736071825027466,0.0009488769312988588,0.001104564263452179,False,False
"(19, 31, 37)",remainder1800,7.137222222222222,tune,0.10923588275909424,0.10923588275909424,0.010756313800811768,0.001739174916375763,True,True
"(19, 32, 40)",remainder1800,7.137222222222222,tune,0.08044242858886719,0.08044242858886719,0.002320512548657727,0.0016623549836395357,False,False
"(19, 35, 41)",remainder1800,7.137222222222222,test,0.009530425071716309,0.009530425071716309,0.03537553548812866,0.00094218755743887,False,False
"(19, 36, 38)",remainder1800,7.137222222222222,test,0.03434550762176514,0.03434550762176514,0.0016521126190310875,0.0030531654914545125,False,False
"(19, 36, 39)",remainder1800,7.137222222222222,tune,0.03511720895767212,0.03511720895767212,0.0038156584063883114,0.0015456239890585532,False,False
"(19, 36, 43)",remainder1800,7.137222222222222,test,0.04061645269393921,0.04061645269393921,0.0015127886811290292,0.002388939777361876,False,False
"(19, 37, 41)",remainder1800,7.137222222222222,tune,0.007249295711517334,0.007249295711517334,0.028894126415252686,0.0006889397548197618,False,False
"(19, 38, 40)",remainder1800,7.137222222222222,test,0.027022719383239746,0.027022719383239746,0.006916202123992354,0.0030531654914545125,False,False
"(19, 38, 42)",exact397,1.0,tune,0.1681792736053466,0.16817927360534668,0.002594711636924041,0.001427091177337192,True,True
"(19, 39, 40)",exact397,1.0,test,0.1724165081977844,0.17241650819778442,0.002228721029134406,0.0015912811469563914,True,True
"(19, 39, 42)",remainder1800,7.137222222222222,tune,0.08994907140731812,0.08994907140731812,0.0019315044593344322,0.0015143315505514732,False,False
"(19, 40, 42)",exact397,1.0,tune,0.1251742243766784,0.12517422437667852,0.0025755577462434065,0.012623517223632585,True,True
"(20, 21, 29)",remainder1800,7.137222222222222,tune,0.04887455701828003,0.04887455701828003,0.02107646087493026,0.024265070951834555,False,False
"(20, 21, 31)",remainder1800,7.137222222222222,tune,0.029800474643707275,0.029800474643707275,0.0018249549673367005,0.0010560894231500528,False,False
"(20, 21, 34)",remainder1800,7.137222222222222,tune,0.02670818567276001,0.02670818567276001,0.0011441850881280802,0.0010560894231500528,False,False
"(20, 21, 35)",remainder1800,7.137222222222222,tune,0.02670818567276001,0.02670818567276001,0.0011441850881280802,0.0010560894231500528,False,False
"(20, 21, 40)",remainder1800,7.137222222222222,tune,0.043482959270477295,0.043482959270477295,0.0016588915320799869,0.0005551757267789892,False,False
"(20, 21, 42)",remainder1800,7.137222222222222,tune,0.06527984142303467,0.06527984142303467,0.0010547185163202188,0.0009457016210260294,False,False
"(20, 22, 24)",remainder1800,7.137222222222222,test,0.06265288591384888,0.06265288591384888,0.004914641380310059,0.0006968359661808643,False,False
"(20, 23, 30)",remainder1800,7.137222222222222,tune,0.03410029411315918,0.03410029411315918,0.007724463939666748,0.005064027564345236,False,False
"(20, 23, 42)",remainder1800,7.137222222222222,test,0.020032107830047607,0.020032107830047607,0.05813288688659668,0.0005226818165163793,False,False
"(20, 24, 32)",remainder1800,7.137222222222222,test,0.10041677951812744,0.10041677951812744,0.001073181529326006,0.0007830921130292934,True,True
"(20, 24, 43)",remainder1800,7.137222222222222,test,0.06028461456298828,0.06028461456298828,0.0012207701442359387,0.003160760562851972,False,False
"(20, 25, 27)",remainder1800,7.137222222222222,test,0.0394015908241272,0.0394015908241272,0.001408126445298974,0.0014207321353116864,False,False
"(20, 25, 30)",remainder1800,7.137222222222222,test,0.04135143756866455,0.038531482219696045,0.0017480477226172741,0.005064027564345236,False,False
"(20, 25, 33)",remainder1800,7.137222222222222,tune,0.026211261749267578,0.026211261749267578,0.001425303878961004,0.0010045578878278283,False,False
"(20, 25, 38)",exact397,1.0,tune,0.0352395176887512,0.03523951768875122,0.003390721734762403,0.0004402322500579592,False,False
"(20, 25, 41)",remainder1800,7.137222222222222,test,0.01089024543762207,0.01089024543762207,0.02977985143661499,0.0011678528242622388,False,False
"(20, 26, 33)",remainder1800,7.137222222222222,tune,0.04652059078216553,0.04652059078216553,0.009919524192810059,0.0010045578878278283,False,False
"(20, 26, 34)",remainder1800,7.137222222222222,test,0.04985082149505615,0.04985082149505615,0.010189414024353027,0.0010532907810015812,False,False
"(20, 26, 35)",remainder1800,7.137222222222222,tune,0.04985082149505615,0.04985082149505615,0.010189414024353027,0.0010532907810015812,False,False
"(20, 26, 36)",remainder1800,7.137222222222222,test,0.04985082149505615,0.04985082149505615,0.010189414024353027,0.0010532907810015812,False,False
"(20, 26, 37)",remainder1800,7.137222222222222,tune,0.05381542444229126,0.05381542444229126,0.005452262834216737,0.0006734721916169528,False,False
"(20, 26, 40)",remainder1800,7.137222222222222,tune,0.060262858867645264,0.060262858867645264,0.000993457865204328,0.0005551757267789892,False,False
"(20, 27, 28)",remainder1800,7.137222222222222,tune,0.07793837785720825,0.07464444696576511,0.0017684247183126223,0.003293930891443142,False,False
"(20, 27, 31)",remainder1800,7.137222222222222,test,0.02861177921295166,0.02861177921295166,0.0001586506681873212,0.0014207321353116864,False,False
"(20, 27, 38)",remainder1800,7.137222222222222,test,0.0448644757270813,0.0448644757270813,0.0027187005621913674,0.0004402322500579592,False,False
"(20, 27, 39)",remainder1800,7.137222222222222,test,0.04884815216064453,0.04884815216064453,0.009565591812133789,0.001326915230066672,False,False
"(20, 28, 30)",exact397,1.0,test,0.0723991990089416,0.0723991990089416,0.008484363555908203,0.0050640275643452914,False,False
"(20, 29, 36)",exact397,1.0,tune,0.0335815548896789,0.033581554889679,0.013265870584950101,0.024265070951834583,False,False
"(20, 29, 37)",remainder1800,7.137222222222222,tune,0.02091580629348755,0.02091580629348755,0.004148423671722412,0.0006734721916169528,False,False
"(20, 29, 38)",exact397,1.0,test,0.1433687806129455,0.1433687806129456,0.009842244940950429,0.0004402322500579592,True,True
"(20, 30, 31)",remainder1800,7.137222222222222,tune,0.10511451959609985,0.10511451959609985,0.001191834840915229,0.0014144482190817653,True,True
"(20, 30, 38)",remainder1800,7.137222222222222,tune,0.08804357051849365,0.08804357051849365,0.0027199015590855247,0.0004402322500579592,False,False
"(20, 30, 39)",remainder1800,7.137222222222222,test,0.07138478755950928,0.07138478755950928,0.009747326374053955,0.005064027564345236,False,False
"(20, 30, 40)",remainder1800,7.137222222222222,test,0.06073939800262451,0.06073939800262451,0.007725238800048828,0.005064027564345236,False,False
"(20, 30, 41)",remainder1800,7.137222222222222,test,0.010117650032043457,0.010117650032043457,0.00636899471282959,0.005064027564345236,False,False
"(20, 31, 32)",remainder1800,7.137222222222222,test,0.019225776195526123,0.019225776195526123,0.0010941621316594707,0.0011607708509177028,False,False
"(20, 31, 34)",remainder1800,7.137222222222222,test,0.04933255910873413,0.04933255910873413,0.0006641828871208899,0.0014144482190817653,False,False
"(20, 31, 37)",remainder1800,7.137222222222222,test,0.10750728845596313,0.10750728845596313,0.016876816749572754,0.0007010402257651149,True,True
"(20, 31, 38)",remainder1800,7.137222222222222,tune,0.10803556442260742,0.10803556442260742,0.0017579773984818248,0.0005339364133744029,True,True
"(20, 31, 43)",remainder1800,7.137222222222222,tune,0.05018085241317749,0.05018085241317749,0.002813994884490967,0.0012291142096272356,False,False
"(20, 32, 35)",exact397,1.0,tune,0.0483201742172241,0.04832017421722409,0.0006745366266288633,0.0011607471423260574,False,False
"(20, 32, 38)",remainder1800,7.137222222222222,test,0.11077582836151123,0.11077582836151123,0.0024430853172436873,0.00045765459977542555,True,True
"(20, 33, 34)",remainder1800,7.137222222222222,test,0.04661744832992554,0.04661744832992554,0.0008236577909345177,0.0010045578878278283,False,False
"(20, 35, 37)",remainder1800,7.137222222222222,test,0.020470142364501953,0.020470142364501953,0.01566493511199951,0.0006734721916169528,False,False
"(20, 35, 39)",remainder1800,7.137222222222222,tune,0.03483271598815918,0.03483271598815918,0.002893984317779541,0.001326915230066672,False,False
"(20, 37, 39)",remainder1800,7.137222222222222,tune,0.04012560844421387,0.04012560844421387,0.01120305061340332,0.001326915230066672,False,False
"(20, 38, 40)",remainder1800,7.137222222222222,tune,0.030961811542510986,0.030961811542510986,0.008654467555844092,0.0005551757267789892,False,False
"(20, 38, 42)",exact397,1.0,tune,0.1749759912490844,0.17497599124908447,0.0030839652443930277,0.0005018189364848213,True,True
"(20, 39, 40)",exact397,1.0,test,0.1743280887603759,0.17432808876037598,0.0008825498387482478,0.0005551757267789892,True,True
"(20, 40, 42)",exact397,1.0,tune,0.1256700158119201,0.12567001581192022,0.0020068869414791024,0.012623517223632585,True,True
"(21, 22, 31)",remainder1800,7.137222222222222,test,0.0938836932182312,0.0938836932182312,0.012114869053792748,0.0031619733443776776,False,False
"(21, 22, 32)",exact397,1.0,tune,0.0929667949676513,0.09296679496765142,0.01504637367359489,0.0010941161767882845,False,False
"(21, 22, 42)",remainder1800,7.137222222222222,tune,0.059712111949920654,0.059712111949920654,9.518861770629883e-05,0.002059560508638758,False,False
"(21, 23, 26)",exact397,1.0,tune,0.0491348505020141,0.0491348505020142,0.0015111565589905063,0.0,False,False
"(21, 23, 30)",remainder1800,7.137222222222222,tune,0.03402942419052124,0.03402942419052124,0.008712053298950195,0.0,False,False
"(21, 23, 35)",remainder1800,7.137222222222222,test,0.04382854700088501,0.04382854700088501,0.03150850534439087,0.0,False,False
"(21, 23, 39)",remainder1800,7.137222222222222,test,0.04119908809661865,0.04119908809661865,0.08762359619140625,0.0,False,False
"(21, 24, 25)",remainder1800,7.137222222222222,tune,0.03052997589111328,0.03052997589111328,0.0032343268394470215,0.0,False,False
"(21, 24, 27)",remainder1800,7.137222222222222,test,0.02092641592025757,0.0397876689640394,0.03271706797755869,0.0,False,False
"(21, 24, 32)",remainder1800,7.137222222222222,tune,0.0688515305519104,0.0688515305519104,0.003069162368774414,0.0010941161767882568,False,False
"(21, 24, 37)",remainder1800,7.137222222222222,test,0.07707899808883667,0.07707899808883667,0.0009406805038452148,0.0,False,False
"(21, 24, 39)",remainder1800,7.137222222222222,test,0.036787986755371094,0.036787986755371094,0.0027341246604919434,0.0,False,False
"(21, 24, 40)",remainder1800,7.137222222222222,tune,0.049967944622039795,0.049967944622039795,0.0012238621711730957,0.0,False,False
"(21, 25, 39)",remainder1800,7.137222222222222,tune,0.029689788818359375,0.029689788818359375,0.0054746270179748535,0.0010371768801446385,False,False
"(21, 25, 41)",remainder1800,7.137222222222222,test,0.01977914571762085,0.01977914571762085,0.007105052471160889,0.0023202281464375016,False,False
"(21, 25, 43)",remainder1800,7.137222222222222,tune,0.028322994709014893,0.028322994709014893,0.010313450010047201,0.0031728034021235585,False,False
"(21, 26, 34)",remainder1800,7.137222222222222,test,0.03203004598617554,0.03203004598617554,4.708766937255859e-06,0.0,False,False
"(21, 26, 35)",remainder1800,7.137222222222222,test,0.03203004598617554,0.03203004598617554,4.708766937255859e-06,0.0,False,False
"(21, 26, 39)",remainder1800,7.137222222222222,tune,0.033316075801849365,0.033316075801849365,0.00022989511489868164,0.0,False,False
"(21, 27, 29)",remainder1800,7.137222222222222,tune,0.07346147298812866,0.07346147298812866,0.02156211637569079,0.021099312724150762,False,False
"(21, 27, 35)",exact397,1.0,tune,0.0708132982254028,0.0708132982254028,0.014487923443271294,0.02109931272415079,False,False
"(21, 28, 30)",remainder1800,7.137222222222222,tune,0.022618472576141357,0.02129391447497264,0.018464730483188835,0.0033211075008336977,False,False
"(21, 28, 36)",remainder1800,7.137222222222222,tune,0.05141550302505493,0.05141550302505493,0.004861595618352574,0.007182935741351315,False,False
"(21, 29, 37)",remainder1800,7.137222222222222,tune,0.034242331981658936,0.034242331981658936,0.0057146549224853516,0.0,False,False
"(21, 30, 33)",remainder1800,7.137222222222222,test,0.03793400526046753,0.03793400526046753,0.0,0.0,False,False
"(21, 30, 38)",remainder1800,7.137222222222222,test,0.025871336460113525,0.025871336460113525,0.0033895373344421387,0.0024368705341242247,False,False
"(21, 30, 41)",remainder1800,7.137222222222222,test,0.011121511459350586,0.011121511459350586,0.0004988312721252441,0.0,False,False
"(21, 31, 36)",remainder1800,7.137222222222222,tune,0.06349605321884155,0.06349605321884155,0.00019009039042411358,0.0031619733443776776,False,False
"(21, 31, 39)",remainder1800,7.137222222222222,test,0.050431907176971436,0.050431907176971436,0.0013980269432067871,0.0,False,False
"(21, 31, 42)",remainder1800,7.137222222222222,test,0.0606694221496582,0.0606694221496582,0.0029001235961914062,0.0031619733443776776,False,False
"(21, 32, 36)",remainder1800,7.137222222222222,test,0.06751227378845215,0.06751227378845215,0.006374674257938334,0.0010941161767882568,False,False
"(21, 32, 38)",remainder1800,7.137222222222222,test,0.01905757188796997,0.01905757188796997,0.0017117192637201573,0.00045765459977542555,False,False
"(21, 33, 40)",remainder1800,7.137222222222222,tune,0.05161410570144653,0.05161410570144653,0.0,0.0,False,False
"(21, 33, 41)",remainder1800,7.137222222222222,tune,0.018481433391571045,0.018481433391571045,0.0272524356842041,0.0,False,False
"(21, 33, 43)",remainder1800,7.137222222222222,tune,0.06681400537490845,0.06681400537490845,0.002146701868953549,0.0,False,False
"(21, 34, 39)",remainder1800,7.137222222222222,test,0.03131955862045288,0.03131955862045288,0.0010041594505310059,0.0,False,False
"(21, 34, 43)",remainder1800,7.137222222222222,test,0.05859863758087158,0.05859863758087158,0.010461091995239258,0.0,False,False
"(21, 35, 36)",remainder1800,7.137222222222222,tune,0.002501189708709717,0.002501189708709717,0.0018421411514282227,0.0,False,False
"(21, 35, 38)",remainder1800,7.137222222222222,test,0.02590155601501465,0.02590155601501465,0.0015138968815479048,0.0021097006389521056,False,False
"(21, 35, 41)",remainder1800,7.137222222222222,test,0.009814143180847168,0.009814143180847168,0.029165665701585297,0.0,False,False
"(21, 36, 41)",remainder1800,7.137222222222222,tune,0.009814143180847168,0.009814143180847168,0.029165665701585297,0.0,False,False
"(21, 37, 42)",exact397,1.0,tune,0.0535575747489929,0.05355757474899292,0.005421578884124811,0.0,False,False
"(21, 41, 42)",remainder1800,7.137222222222222,test,0.01688605546951294,0.01688605546951294,0.016598761081695557,0.002059560508638758,False,False
"(21, 41, 43)",remainder1800,7.137222222222222,tune,0.015346825122833252,0.015346825122833252,0.007612049579620361,0.00016376738496126642,False,False
"(22, 23, 29)",remainder1800,7.137222222222222,tune,0.02047187089920044,0.02047187089920044,0.013509819299756587,0.009104399842578867,False,False
"(22, 23, 39)",remainder1800,7.137222222222222,tune,0.017857670783996582,0.017857670783996582,0.0902336835861206,0.0,False,False
"(22, 24, 25)",remainder1800,7.137222222222222,test,0.037538111209869385,0.037538111209869385,0.003541707992553711,0.0,False,False
"(22, 24, 29)",remainder1800,7.137222222222222,tune,0.03917360305786133,0.03917360305786133,0.005396127700805664,0.0,False,False
"(22, 24, 32)",remainder1800,7.137222222222222,tune,0.03980147838592529,0.03980147838592529,0.006093144416809082,0.0,False,False
"(22, 24, 33)",exact397,1.0,tune,0.0564695000648498,0.05646950006484991,0.000724613666534403,0.0,False,False
"(22, 24, 36)",remainder1800,7.137222222222222,test,0.04197615385055542,0.04197615385055542,0.0029237866401672363,0.0,False,False
"(22, 24, 39)",remainder1800,7.137222222222222,tune,0.05379265546798706,0.05379265546798706,0.01621532440185547,0.0,False,False
"(22, 25, 29)",remainder1800,7.137222222222222,tune,0.04257917404174805,0.04257917404174805,0.010906533584276054,0.009104399842578867,False,False
"(22, 25, 31)",remainder1800,7.137222222222222,tune,0.03745537996292114,0.03745537996292114,0.004761993885040283,0.0,False,False
"(22, 25, 34)",remainder1800,7.137222222222222,tune,0.049418866634368896,0.049418866634368896,0.0,0.0,False,False
"(22, 25, 42)",remainder1800,7.137222222222222,test,0.040739238262176514,0.040739238262176514,0.0006015654265643742,0.0006191014683219632,False,False
"(22, 26, 34)",exact397,1.0,test,0.0397877693176269,0.039787769317626995,0.0,0.0,False,False
"(22, 26, 43)",remainder1800,7.137222222222222,tune,0.04182541370391846,0.04182541370391846,0.0,0.0,False,False
"(22, 27, 29)",remainder1800,7.137222222222222,test,0.035471439361572266,0.035471439361572266,0.006838560104370117,0.009104399842578867,False,False
"(22, 27, 33)",remainder1800,7.137222222222222,tune,0.09565895795822144,0.09565895795822144,0.009101629257202148,0.0,False,False
"(22, 27, 40)",remainder1800,7.137222222222222,test,0.04271578788757324,0.04271578788757324,0.005494952201843262,0.0,False,False
"(22, 27, 43)",remainder1800,7.137222222222222,test,0.05185425281524658,0.05185425281524658,0.013174951620919612,0.0,False,False
"(22, 28, 36)",remainder1800,7.137222222222222,test,0.02932363748550415,0.02932363748550415,0.0021677049548708555,0.0,False,False
"(22, 28, 41)",remainder1800,7.137222222222222,test,0.028161466121673584,0.028161466121673584,0.0001241560165091138,0.0,False,False
"(22, 29, 31)",remainder1800,7.137222222222222,test,0.03860586881637573,0.03860586881637573,0.024678783011361727,0.03331793734327515,False,False
"(22, 29, 33)",remainder1800,7.137222222222222,tune,0.040620386600494385,0.040620386600494385,0.030561247701718974,0.03573474658864906,False,False
"(22, 30, 40)",remainder1800,7.137222222222222,test,0.025591611862182617,0.025591611862182617,0.017134847046283985,0.0006778559451933869,False,False
"(22, 31, 35)",remainder1800,7.137222222222222,tune,0.03319370746612549,0.03319370746612549,0.00485759973526001,0.0,False,False
"(22, 31, 36)",remainder1800,7.137222222222222,tune,0.03319370746612549,0.03319370746612549,0.00485759973526001,0.0,False,False
"(22, 31, 39)",remainder1800,7.137222222222222,test,0.06791174411773682,0.06791174411773682,0.004590451717376709,0.0,False,False
"(22, 31, 42)",remainder1800,7.137222222222222,test,0.060462892055511475,0.060462892055511475,0.0,0.0,False,False
"(22, 32, 36)",remainder1800,7.137222222222222,tune,0.033640265464782715,0.033640265464782715,0.00463104248046875,0.0,False,False
"(22, 33, 36)",remainder1800,7.137222222222222,tune,0.04565960168838501,0.04565960168838501,0.0008040070533752441,0.0,False,False
"(22, 33, 39)",remainder1800,7.137222222222222,tune,0.07212889194488525,0.07212889194488525,0.002062857151031494,0.0,False,False
"(22, 33, 42)",remainder1800,7.137222222222222,test,0.06801438331604004,0.06801438331604004,0.0,0.0,False,False
"(22, 33, 43)",exact397,1.0,test,0.0430579781532287,0.043057978153228815,1.5199184417696854e-05,0.0,False,False
"(22, 35, 37)",remainder1800,7.137222222222222,tune,0.06236600875854492,0.06236600875854492,0.01708906888961792,0.0,False,False
"(22, 36, 39)",remainder1800,7.137222222222222,tune,0.03547030687332153,0.03547030687332153,0.006011486053466797,0.0,False,False
"(22, 39, 40)",remainder1800,7.137222222222222,test,0.054651737213134766,0.054651737213134766,0.008833348751068115,0.0,False,False
"(22, 39, 41)",remainder1800,7.137222222222222,test,0.017291367053985596,0.017291367053985596,0.028684556484222412,0.0,False,False
"(23, 24, 34)",remainder1800,7.137222222222222,test,0.04084920883178711,0.04084920883178711,0.0014727115631103516,0.0,False,False
"(23, 24, 35)",remainder1800,7.137222222222222,test,0.04084920883178711,0.04084920883178711,0.0014727115631103516,0.0,False,False
"(23, 24, 39)",remainder1800,7.137222222222222,tune,0.02492731809616089,0.02492731809616089,0.110920250415802,0.0,False,False
"(23, 24, 41)",remainder1800,7.137222222222222,tune,0.007491469383239746,0.007491469383239746,0.02743774652481079,0.0,False,False
"(23, 25, 27)",remainder1800,7.137222222222222,test,0.03983032703399658,0.03983032703399658,0.0,0.0035038726663334935,False,False
"(23, 25, 28)",remainder1800,7.137222222222222,tune,0.04206818342208862,0.04206818342208862,0.003559112548828125,0.007048195425431808,False,False
"(23, 25, 31)",exact397,1.0,test,0.0239443182945251,0.023944318294525174,0.009278893470764195,0.0,False,False
"(23, 25, 42)",remainder1800,7.137222222222222,tune,0.028034210205078125,0.028034210205078125,0.002181547755041348,0.0008198200405027736,False,False
"(23, 26, 27)",remainder1800,7.137222222222222,tune,0.048902928829193115,0.048902928829193115,0.0,0.0,False,False
"(23, 26, 32)",remainder1800,7.137222222222222,test,0.026083827018737793,0.026083827018737793,0.0082014799118042,0.0,False,False
"(23, 26, 36)",remainder1800,7.137222222222222,tune,0.055162787437438965,0.055162787437438965,0.0009467601776123047,0.0,False,False
"(23, 27, 31)",remainder1800,7.137222222222222,tune,0.01794874668121338,0.01794874668121338,0.028527498245239258,0.0,False,False
"(23, 27, 32)",exact397,1.0,tune,0.0196873545646667,0.019687354564666804,0.024569451808929416,0.0,False,False
"(23, 27, 34)",remainder1800,7.137222222222222,tune,0.0549740195274353,0.0549740195274353,0.01573914420637089,0.0054161561730762114,False,False
"(23, 27, 36)",remainder1800,7.137222222222222,test,0.0549740195274353,0.0549740195274353,0.01573914420637089,0.0054161561730762114,False,False
"(23, 27, 39)",remainder1800,7.137222222222222,tune,0.03916388750076294,0.03916388750076294,0.08530783653259277,0.0,False,False
"(23, 28, 40)",exact397,1.0,tune,0.0166015028953552,0.016601502895355225,0.11434519290924078,0.025762898168610507,False,False
"(23, 29, 37)",remainder1800,7.137222222222222,tune,0.02105236053466797,0.02105236053466797,0.00848376750946045,0.0014383404344152084,False,False
"(23, 29, 42)",remainder1800,7.137222222222222,tune,0.02469569444656372,0.02469569444656372,0.006708810331198328,0.018616064754984923,False,False
"(23, 29, 43)",exact397,1.0,tune,0.0295352339744567,0.029535233974456815,0.006441137105462805,0.010147294312951805,False,False
"(23, 30, 32)",remainder1800,7.137222222222222,tune,0.02255856990814209,0.02255856990814209,0.002195596694946289,0.0,False,False
"(23, 30, 35)",remainder1800,7.137222222222222,tune,0.02651667594909668,0.02651667594909668,0.012682794687773294,0.00824421560528428,False,False
"(23, 30, 36)",remainder1800,7.137222222222222,tune,0.02651667594909668,0.02651667594909668,0.012682794687773294,0.00824421560528428,False,False
"(23, 31, 32)",remainder1800,7.137222222222222,test,0.0021618008613586426,0.0021618008613586426,0.01711881160736084,0.0,False,False
"(23, 31, 37)",remainder1800,7.137222222222222,tune,0.03307819366455078,0.03307819366455078,0.010385751724243164,0.0,False,False
"(23, 31, 39)",remainder1800,7.137222222222222,test,0.03553968667984009,0.03553968667984009,0.053164124488830566,0.0,False,False
"(23, 32, 38)",remainder1800,7.137222222222222,test,0.008215904235839844,0.008215904235839844,0.010575294494628906,0.00045765459977542555,False,False
"(23, 34, 36)",remainder1800,7.137222222222222,test,0.0018982887268066406,0.0018982887268066406,0.0027902849945682165,0.0008471735748904821,False,False
"(23, 34, 40)",exact397,1.0,test,0.0225496292114257,0.02254962921142581,0.08860671520233149,0.0,False,False
"(23, 34, 43)",remainder1800,7.137222222222222,tune,0.026921987533569336,0.026921987533569336,0.0051808953285217285,0.00022550315808303467,False,False
"(23, 35, 41)",exact397,1.0,tune,0.0145984292030334,0.014598429203033406,0.006532549858093199,0.000847173574890496,False,False
