数据,目标,方法,k,剩余最大V,剩余危险组合
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,3,0.9250449538230896,539
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,4,0.9250449538230896,538
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,5,0.9141832590103149,496
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,6,0.868664562702179,495
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,7,0.8160744309425354,467
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,8,0.7551497220993042,378
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,9,0.7004663348197937,326
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,10,0.7004663348197937,256
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,11,0.7004663348197937,178
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,12,0.7004663348197937,149
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,13,0.6878208518028259,124
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,14,0.6640388369560242,115
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,15,0.6640388369560242,66
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,16,0.6151090860366821,39
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,17,0.6151090860366821,25
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,18,0.6151090860366821,17
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,19,0.47208237648010254,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,20,0.47208237648010254,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,21,0.47208237648010254,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,22,0.41708195209503174,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,23,0.41708195209503174,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,24,0.32528460025787354,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,25,0.32528460025787354,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,26,0.26528221368789673,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,27,0.26528221368789673,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,28,0.24884898960590363,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,29,0.22171638906002045,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,30,0.18045973777770996,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,31,0.13379761576652527,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,32,0.08498275279998779,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,33,0.03085307590663433,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,34,0.008485555648803711,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,mi,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,2,0.9307910799980164,540
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,3,0.9307910799980164,539
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,4,0.9307910799980164,538
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,5,0.902651846408844,537
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,6,0.868664562702179,495
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,7,0.868664562702179,422
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,8,0.8160744309425354,395
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,9,0.7551497220993042,307
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,10,0.7551497220993042,234
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,11,0.7551497220993042,214
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,12,0.6817376613616943,176
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,13,0.6776878833770752,114
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,14,0.6776878833770752,93
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,15,0.6776878833770752,87
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,16,0.6776878833770752,55
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,17,0.6776878833770752,28
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,18,0.610600471496582,12
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,19,0.5606870651245117,10
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,20,0.5413041114807129,9
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,21,0.4906069040298462,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,22,0.4906069040298462,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,23,0.44175851345062256,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,24,0.44175851345062256,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,25,0.44175851345062256,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,26,0.3386212885379791,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,27,0.25508034229278564,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,28,0.25243324041366577,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,29,0.22171638906002045,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,30,0.18045973777770996,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,31,0.18045973777770996,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,32,0.1161678284406662,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,33,0.09546510130167007,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,34,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,dcor,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,2,0.9307910799980164,540
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,3,0.9307910799980164,539
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,4,0.9307910799980164,538
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,5,0.902651846408844,537
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,6,0.8834553956985474,508
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,7,0.8160744309425354,467
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,8,0.8026882410049438,414
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,9,0.8026882410049438,343
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,10,0.8026882410049438,264
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,11,0.7004663348197937,178
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,12,0.7004663348197937,149
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,13,0.7004663348197937,129
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,14,0.7004663348197937,116
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,15,0.7004663348197937,97
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,16,0.6776878833770752,76
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,17,0.6567951440811157,63
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,18,0.6203537583351135,60
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,19,0.6203537583351135,34
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,20,0.6047807931900024,13
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,21,0.5606558918952942,4
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,22,0.41708195209503174,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,23,0.3612353205680847,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,24,0.3612353205680847,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,25,0.3612353205680847,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,26,0.31865188479423523,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,27,0.28342294692993164,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,28,0.2777180075645447,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,29,0.20244383811950684,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,30,0.20244383811950684,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,31,0.11988252401351929,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,32,0.06962470710277557,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,33,0.03085307590663433,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,34,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M0,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,1,0.9338019490242004,505
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,2,0.9338019490242004,450
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,3,0.9338019490242004,449
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,4,0.9245975017547607,414
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,5,0.9245975017547607,384
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,6,0.9245975017547607,321
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,7,0.9245975017547607,305
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,8,0.920383632183075,284
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,9,0.920383632183075,256
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,10,0.920383632183075,219
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,11,0.920383632183075,212
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,12,0.920383632183075,183
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,13,0.9166018962860107,151
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,14,0.9166018962860107,134
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,15,0.9143351316452026,115
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,16,0.9143351316452026,114
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,17,0.9143351316452026,101
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,18,0.9143351316452026,85
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,19,0.9143351316452026,55
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,20,0.9143351316452026,54
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,21,0.9143351316452026,44
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,22,0.9143351316452026,41
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,23,0.9143351316452026,31
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,24,0.9118635058403015,30
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,25,0.9118635058403015,26
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,26,0.9118635058403015,24
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,27,0.9118635058403015,15
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,28,0.9118635058403015,12
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,29,0.9118635058403015,7
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,30,0.9118635058403015,3
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,31,0.9118635058403015,2
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,32,0.9040259122848511,1
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,33,0.26390814781188965,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,34,0.10135859251022339,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,loco,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,2,0.9338019490242004,483
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,3,0.9245421886444092,442
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,4,0.9206680655479431,441
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,5,0.9044135212898254,440
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,6,0.9044135212898254,439
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,7,0.8498347997665405,438
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,8,0.8442736864089966,376
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,9,0.8442736864089966,311
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,10,0.8442736864089966,282
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,11,0.8442736864089966,259
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,12,0.8442736864089966,223
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,13,0.8442736864089966,205
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,14,0.8442736864089966,195
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,15,0.8160744309425354,175
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,16,0.808124840259552,167
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,17,0.808124840259552,139
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,18,0.808124840259552,127
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,19,0.808124840259552,123
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,20,0.6750817894935608,80
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,21,0.6750817894935608,60
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,22,0.6590805053710938,47
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,23,0.6590805053710938,28
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,24,0.6590805053710938,20
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,25,0.6590805053710938,14
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,26,0.6489474177360535,7
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,27,0.6489474177360535,6
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,28,0.6489474177360535,5
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,29,0.6338592171669006,3
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,30,0.5186913013458252,1
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,31,0.5186913013458252,1
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,32,0.29456236958503723,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,33,0.24858933687210083,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,34,0.14064031839370728,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,perm,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,2,0.9285758137702942,499
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,3,0.9228113293647766,498
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,4,0.9206680655479431,441
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,5,0.9206680655479431,440
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,6,0.9044135212898254,439
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,7,0.8498347997665405,438
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,8,0.8498347997665405,398
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,9,0.8498347997665405,351
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,10,0.8498347997665405,330
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,11,0.8498347997665405,279
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,12,0.8498347997665405,240
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,13,0.8442736864089966,207
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,14,0.8442736864089966,150
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,15,0.8442736864089966,124
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,16,0.8442736864089966,95
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,17,0.8442736864089966,79
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,18,0.8442736864089966,66
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,19,0.8442736864089966,61
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,20,0.8442736864089966,41
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,21,0.8442736864089966,40
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,22,0.8289238214492798,31
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,23,0.8289238214492798,23
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,24,0.8256018757820129,17
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,25,0.8256018757820129,15
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,26,0.8256018757820129,13
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,27,0.8256018757820129,10
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,28,0.8256018757820129,9
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,29,0.7574753165245056,7
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,30,0.7574753165245056,5
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,31,0.7574753165245056,4
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,32,0.7021569609642029,2
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,33,0.6758381128311157,1
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,34,0.348876953125,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,sage,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,1,0.9338019490242004,513
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,2,0.9338019490242004,512
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,3,0.9338019490242004,422
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,4,0.9338019490242004,421
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,5,0.9338019490242004,368
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,6,0.9338019490242004,288
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,7,0.9338019490242004,273
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,8,0.9338019490242004,246
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,9,0.9338019490242004,245
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,10,0.9164174199104309,244
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,11,0.913815975189209,189
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,12,0.913815975189209,174
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,13,0.9097176790237427,137
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,14,0.9097176790237427,111
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,15,0.9090293645858765,99
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,16,0.908099353313446,87
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,17,0.908099353313446,76
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,18,0.8087298274040222,75
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,19,0.7992931604385376,71
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,20,0.7992931604385376,53
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,21,0.7887910604476929,40
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,22,0.686086893081665,21
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,23,0.5879491567611694,4
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,24,0.5879491567611694,4
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,25,0.5879491567611694,3
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,26,0.5879491567611694,2
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,27,0.5186913013458252,1
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,28,0.2816963791847229,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,29,0.2816963791847229,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,30,0.2333836555480957,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,31,0.2308124303817749,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,32,0.11235237121582031,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,33,0.03085307590663433,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,34,0.008485555648803711,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,graph,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,2,0.9307910799980164,540
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,3,0.9307910799980164,539
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,4,0.9250449538230896,538
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,5,0.902651846408844,537
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,6,0.8834553956985474,508
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,7,0.8737419843673706,418
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,8,0.7551497220993042,378
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,9,0.7290349006652832,348
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,10,0.7290349006652832,318
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,11,0.7290349006652832,249
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,12,0.7290349006652832,182
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,13,0.6829599142074585,133
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,14,0.6829599142074585,109
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,15,0.6829599142074585,85
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,16,0.6829599142074585,53
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,17,0.6829599142074585,32
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,18,0.634227454662323,10
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,19,0.46292293071746826,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,20,0.46292293071746826,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,21,0.46292293071746826,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,22,0.41853225231170654,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,23,0.37637171149253845,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,24,0.364860475063324,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,25,0.3386212885379791,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,26,0.30306294560432434,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,27,0.29043328762054443,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,28,0.2088674008846283,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,29,0.2088674008846283,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,30,0.1618357002735138,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,31,0.1618357002735138,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,32,0.13379761576652527,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,33,0.06544631719589233,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,34,0.008485555648803711,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_est,35,0.0,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,0,0.9338019490242004,542
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,1,0.9338019490242004,541
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,2,0.9307910799980164,540
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,3,0.9307910799980164,539
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,4,0.9250449538230896,538
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,5,0.902651846408844,537
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,6,0.8834553956985474,508
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,7,0.8737419843673706,418
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,8,0.7551497220993042,378
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,9,0.7290349006652832,348
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,10,0.7290349006652832,318
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,11,0.686086893081665,268
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,12,0.6750817894935608,200
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,13,0.6750817894935608,134
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,14,0.6750817894935608,86
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,15,0.6750817894935608,69
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,16,0.6750817894935608,40
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,17,0.6750817894935608,26
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,18,0.6750817894935608,11
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,19,0.46292293071746826,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,20,0.4509769678115845,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,21,0.43142610788345337,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,22,0.41853225231170654,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,23,0.37637171149253845,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,24,0.364860475063324,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,25,0.3386212885379791,0
CAISO-load,Y_actual_load__mw__ca_iso_tac,M2_cert,26,0.26528221368789673,0
