i,j,pair_leak,pair_effect,synergy,superadd,gi,gj,single_i,single_j,max_single
8,28,6.0851591115351766e-05,0.0006965994834899902,-2.4660250346641988e-05,1.8835067749023438e-05,gen_fuel_storage_mw,total_pjm_rmpcp_cr,0.0,8.551184146199375e-05,8.551184146199375e-05
5,35,0.0019910414703190327,0.002161383628845215,-2.6016030460596085e-05,1.5735626220703125e-05,gen_fuel_oil_mw,da_as_ss_mw_synchronized_reserve,0.0020170575007796288,2.7591941034188494e-06,0.0020170575007796288
18,36,0.0008221883326768875,0.013630151748657227,-2.6404100935906172e-05,4.285573959350586e-05,gen_fuel_wind_pct,da_as_ss_mw_thirty_minutes_reserve,0.0008485924336127937,0.0,0.0008485924336127937
5,41,0.001990108285099268,0.002110421657562256,-2.6949215680360794e-05,1.1444091796875e-05,gen_fuel_oil_mw,net_inadv_interchange_mw,0.0020170575007796288,0.0,0.0020170575007796288
1,22,0.009262674488127232,0.015402376651763916,-2.777203917503357e-05,0.00011748075485229492,gen_fuel_gas_mw,rmpcp,0.009290446527302265,8.004563278518617e-05,0.009290446527302265
16,35,0.0009526868816465139,0.004657864570617676,-2.7787405997514725e-05,1.2099742889404297e-05,gen_fuel_other_renewables_pct,da_as_ss_mw_synchronized_reserve,0.0009804742876440287,2.7591941034188494e-06,0.0009804742876440287
4,35,0.035998955368995667,0.08227616548538208,-2.8643757104873657e-05,0.00012165307998657227,gen_fuel_nuclear_mw,da_as_ss_mw_synchronized_reserve,0.03602759912610054,2.7591941034188494e-06,0.03602759912610054
5,36,0.0019867890514433384,0.0021671056747436523,-3.026844933629036e-05,1.9550323486328125e-05,gen_fuel_oil_mw,da_as_ss_mw_thirty_minutes_reserve,0.0020170575007796288,0.0,0.0020170575007796288
15,41,0.0009695279877632856,0.0016895532608032227,-3.0316878110170364e-05,1.1086463928222656e-05,gen_fuel_oil_pct,net_inadv_interchange_mw,0.000999844865873456,0.0,0.000999844865873456
35,42,0.009197046980261803,0.01936507225036621,-3.0790455639362335e-05,-1.5854835510253906e-05,da_as_ss_mw_synchronized_reserve,gross_sched_interchange_mw,2.7591941034188494e-06,0.009227837435901165,0.009227837435901165
15,16,0.0009658557828515768,0.006541132926940918,-3.3989083021879196e-05,0.00011169910430908203,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,0.000999844865873456,0.0009804742876440287,0.000999844865873456
7,19,0.052309706807136536,0.059137046337127686,-3.41758131980896e-05,-0.00013023614883422852,gen_fuel_solar_mw,forecast_load_mw_latest_available,0.000310735049424693,0.052343882620334625,0.052343882620334625
8,25,6.720892270095646e-05,0.0005440115928649902,-3.4321972634643316e-05,1.9550323486328125e-05,gen_fuel_storage_mw,total_pjm_self_sched_reg,0.0,0.00010153089533559978,0.00010153089533559978
7,20,0.04800362512469292,0.052630722522735596,-3.571435809135437e-05,-0.00015014410018920898,gen_fuel_solar_mw,forecast_load_mw_day_ahead,0.000310735049424693,0.04803933948278427,0.04803933948278427
20,22,0.04800362139940262,0.05270683765411377,-3.571808338165283e-05,0.00018852949142456055,forecast_load_mw_day_ahead,rmpcp,0.04803933948278427,8.004563278518617e-05,0.04803933948278427
12,33,0.01454712264239788,0.04425531625747681,-3.581494092941284e-05,-1.3053417205810547e-05,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,8.098755643004552e-05,0.014582937583327293,0.014582937583327293
18,34,0.0008127277251332998,0.013662338256835938,-3.5864708479493856e-05,1.9729137420654297e-05,gen_fuel_wind_pct,da_as_ss_mw_primary_reserve,0.0008485924336127937,0.0,0.0008485924336127937
17,19,0.052307695150375366,0.05945521593093872,-3.618746995925903e-05,0.0002632737159729004,gen_fuel_solar_pct,forecast_load_mw_latest_available,0.0006533769192174077,0.052343882620334625,0.052343882620334625
15,36,0.0009635461028665304,0.0017449259757995605,-3.629876300692558e-05,1.7881393432617188e-05,gen_fuel_oil_pct,da_as_ss_mw_thirty_minutes_reserve,0.000999844865873456,0.0,0.000999844865873456
8,17,0.0006162203499116004,0.0007956624031066895,-3.715656930580735e-05,1.8537044525146484e-05,gen_fuel_storage_mw,gen_fuel_solar_pct,0.0,0.0006533769192174077,0.0006533769192174077
19,22,0.052302971482276917,0.059171438217163086,-4.091113805770874e-05,0.00016671419143676758,forecast_load_mw_latest_available,rmpcp,0.052343882620334625,8.004563278518617e-05,0.052343882620334625
7,36,0.0002689106622710824,0.00025647878646850586,-4.182438715361059e-05,2.1457672119140625e-06,gen_fuel_solar_mw,da_as_ss_mw_thirty_minutes_reserve,0.000310735049424693,0.0,0.000310735049424693
15,35,0.0009561829501762986,0.0017386078834533691,-4.366191569715738e-05,1.3470649719238281e-05,gen_fuel_oil_pct,da_as_ss_mw_synchronized_reserve,0.000999844865873456,2.7591941034188494e-06,0.000999844865873456
17,36,0.0006097080768086016,0.00018173456192016602,-4.3668842408806086e-05,2.7418136596679688e-06,gen_fuel_solar_pct,da_as_ss_mw_thirty_minutes_reserve,0.0006533769192174077,0.0,0.0006533769192174077
17,20,0.04799342155456543,0.052911996841430664,-4.591792821884155e-05,0.00020647048950195312,gen_fuel_solar_pct,forecast_load_mw_day_ahead,0.0006533769192174077,0.04803933948278427,0.04803933948278427
8,16,0.0009343436686322093,0.005190014839172363,-4.613061901181936e-05,-5.5789947509765625e-05,gen_fuel_storage_mw,gen_fuel_other_renewables_pct,0.0,0.0009804742876440287,0.0009804742876440287
34,42,0.009180898778140545,0.01945936679840088,-4.693865776062012e-05,2.1219253540039062e-05,da_as_ss_mw_primary_reserve,gross_sched_interchange_mw,0.0,0.009227837435901165,0.009227837435901165
1,12,0.009243378415703773,0.016421973705291748,-4.706811159849167e-05,0.0007287263870239258,gen_fuel_gas_mw,gen_fuel_hydro_pct,0.009290446527302265,8.098755643004552e-05,0.009290446527302265
17,35,0.0006054598488844931,0.0001818537712097168,-4.791707033291459e-05,4.76837158203125e-06,gen_fuel_solar_pct,da_as_ss_mw_synchronized_reserve,0.0006533769192174077,2.7591941034188494e-06,0.0006533769192174077
8,23,0.00020448719442356378,0.0013173818588256836,-4.8509027692489326e-05,1.0967254638671875e-05,gen_fuel_storage_mw,total_pjm_loc_credit,0.0,0.0002529962221160531,0.0002529962221160531
7,8,0.00026015148614533246,0.0008677840232849121,-5.058356327936053e-05,1.531839370727539e-05,gen_fuel_solar_mw,gen_fuel_storage_mw,0.000310735049424693,0.0,0.000310735049424693
8,22,2.835094346664846e-05,0.0006027817726135254,-5.169468931853771e-05,1.2874603271484375e-05,gen_fuel_storage_mw,rmpcp,0.0,8.004563278518617e-05,8.004563278518617e-05
17,30,0.0016016215085983276,0.010197758674621582,-5.465722642838955e-05,-2.8312206268310547e-05,gen_fuel_solar_pct,da_as_mcp_synchronized_reserve,0.0006533769192174077,0.0016562787350267172,0.0016562787350267172
21,28,3.0153623811202124e-05,0.0033820271492004395,-5.535821765079163e-05,2.8014183044433594e-06,rmccp,total_pjm_rmpcp_cr,0.0,8.551184146199375e-05,8.551184146199375e-05
2,6,0.00020204493193887174,0.006477952003479004,-5.81116764806211e-05,-7.808208465576172e-06,gen_fuel_hydro_mw,gen_fuel_other_renewables_mw,0.0001221207930939272,0.00026015660841949284,0.00026015660841949284
7,35,0.00025150220608338714,0.0002567768096923828,-5.923284334130585e-05,4.351139068603516e-06,gen_fuel_solar_mw,da_as_ss_mw_synchronized_reserve,0.000310735049424693,2.7591941034188494e-06,0.000310735049424693
14,21,0.0051536476239562035,0.030619144439697266,-6.091175600886345e-05,-0.0018132328987121582,gen_fuel_nuclear_pct,rmccp,0.005214559379965067,0.0,0.005214559379965067
8,18,0.0007865367806516588,0.014299213886260986,-6.205565296113491e-05,0.0001137852668762207,gen_fuel_storage_mw,gen_fuel_wind_pct,0.0,0.0008485924336127937,0.0008485924336127937
1,41,0.009222310036420822,0.015232622623443604,-6.813649088144302e-05,4.279613494873047e-05,gen_fuel_gas_mw,net_inadv_interchange_mw,0.009290446527302265,0.0,0.009290446527302265
13,17,0.0037285119760781527,0.0026428699493408203,-6.818282417953014e-05,8.344650268554688e-07,gen_fuel_multiple_fuels_pct,gen_fuel_solar_pct,0.003796694800257683,0.0006533769192174077,0.003796694800257683
27,28,1.5930781955830753e-05,0.0021390318870544434,-6.9581059506163e-05,-1.5497207641601562e-06,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,0.0,8.551184146199375e-05,8.551184146199375e-05
2,33,0.014511704444885254,0.04518955945968628,-7.123313844203949e-05,0.0005993247032165527,gen_fuel_hydro_mw,da_as_as_req_mw_thirty_minutes_reserve,0.0001221207930939272,0.014582937583327293,0.014582937583327293
25,39,0.014159025624394417,0.03719073534011841,-7.166340947151184e-05,1.9431114196777344e-05,total_pjm_self_sched_reg,total_lmp_rt,0.00010153089533559978,0.014230689033865929,0.014230689033865929
7,33,0.014510821551084518,0.044279277324676514,-7.211603224277496e-05,0.00015670061111450195,gen_fuel_solar_mw,da_as_as_req_mw_thirty_minutes_reserve,0.000310735049424693,0.014582937583327293,0.014582937583327293
4,36,0.03595242649316788,0.08225083351135254,-7.517263293266296e-05,9.441375732421875e-05,gen_fuel_nuclear_mw,da_as_ss_mw_thirty_minutes_reserve,0.03602759912610054,0.0,0.03602759912610054
19,29,0.052266739308834076,0.0626910924911499,-7.714331150054932e-05,0.0003129243850708008,forecast_load_mw_latest_available,da_as_mcp_primary_reserve,0.052343882620334625,0.0016710057388991117,0.052343882620334625
7,13,0.0037189286667853594,0.0027006864547729492,-7.776613347232342e-05,-1.6689300537109375e-05,gen_fuel_solar_mw,gen_fuel_multiple_fuels_pct,0.000310735049424693,0.003796694800257683,0.003796694800257683
0,25,0.010579962283372879,0.013367414474487305,-7.906649261713028e-05,0.000156402587890625,gen_fuel_coal_mw,total_pjm_self_sched_reg,0.01065902877599001,0.00010153089533559978,0.01065902877599001
11,22,0.0,0.0036739706993103027,-8.004563278518617e-05,-1.6033649444580078e-05,gen_fuel_gas_pct,rmpcp,0.0,8.004563278518617e-05,8.004563278518617e-05
21,22,0.0,0.0033229589462280273,-8.004563278518617e-05,3.159046173095703e-05,rmccp,rmpcp,0.0,8.004563278518617e-05,8.004563278518617e-05
9,22,0.0,0.02457529306411743,-8.004563278518617e-05,0.00017368793487548828,gen_fuel_wind_mw,rmpcp,0.0,8.004563278518617e-05,8.004563278518617e-05
22,27,0.0,0.0020794272422790527,-8.004563278518617e-05,2.6702880859375e-05,rmpcp,total_pjm_rmccp_cr,8.004563278518617e-05,0.0,8.004563278518617e-05
21,25,2.1304298570612445e-05,0.003240346908569336,-8.022659676498733e-05,1.4424324035644531e-05,rmccp,total_pjm_self_sched_reg,0.0,0.00010153089533559978,0.00010153089533559978
7,30,0.0015757200308144093,0.010213375091552734,-8.055870421230793e-05,-8.803606033325195e-05,gen_fuel_solar_mw,da_as_mcp_synchronized_reserve,0.000310735049424693,0.0016562787350267172,0.0016562787350267172
6,12,0.00017752345593180507,0.006077110767364502,-8.263315248768777e-05,-8.678436279296875e-05,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,0.00026015660841949284,8.098755643004552e-05,0.00026015660841949284
11,28,0.0,0.0037517547607421875,-8.551184146199375e-05,-2.6106834411621094e-05,gen_fuel_gas_pct,total_pjm_rmpcp_cr,0.0,8.551184146199375e-05,8.551184146199375e-05
9,28,0.0,0.024436473846435547,-8.551184146199375e-05,-5.2988529205322266e-05,gen_fuel_wind_mw,total_pjm_rmpcp_cr,0.0,8.551184146199375e-05,8.551184146199375e-05
6,27,0.00017418325296603143,0.007647335529327393,-8.597335545346141e-05,-0.0001226663589477539,gen_fuel_other_renewables_mw,total_pjm_rmccp_cr,0.00026015660841949284,0.0,0.00026015660841949284
18,27,0.0007618637755513191,0.015863656997680664,-8.672865806147456e-05,0.00021541118621826172,gen_fuel_wind_pct,total_pjm_rmccp_cr,0.0008485924336127937,0.0,0.0008485924336127937
25,38,0.1435794085264206,0.18699908256530762,-8.909404277801514e-05,-0.00037026405334472656,total_pjm_self_sched_reg,system_energy_price_da,0.00010153089533559978,0.1436685025691986,0.1436685025691986
14,29,0.0051245009526610374,0.03161698579788208,-9.005842730402946e-05,-0.0009357333183288574,gen_fuel_nuclear_pct,da_as_mcp_primary_reserve,0.005214559379965067,0.0016710057388991117,0.005214559379965067
13,21,0.0037057194858789444,0.005955517292022705,-9.09753143787384e-05,0.00024759769439697266,gen_fuel_multiple_fuels_pct,rmccp,0.003796694800257683,0.0,0.003796694800257683
12,16,0.0008832613239064813,0.005191504955291748,-9.72129637375474e-05,8.89897346496582e-05,gen_fuel_hydro_pct,gen_fuel_other_renewables_pct,8.098755643004552e-05,0.0009804742876440287,0.0009804742876440287
25,33,0.014484032057225704,0.04384571313858032,-9.89055261015892e-05,5.1140785217285156e-05,total_pjm_self_sched_reg,da_as_as_req_mw_thirty_minutes_reserve,0.00010153089533559978,0.014582937583327293,0.014582937583327293
25,27,1.1735842235793825e-06,0.0019968748092651367,-0.0001003573111120204,9.59634780883789e-06,total_pjm_self_sched_reg,total_pjm_rmccp_cr,0.00010153089533559978,0.0,0.00010153089533559978
9,25,0.0,0.024413347244262695,-0.00010153089533559978,7.718801498413086e-05,gen_fuel_wind_mw,total_pjm_self_sched_reg,0.0,0.00010153089533559978,0.00010153089533559978
11,25,0.0,0.003666102886199951,-0.00010153089533559978,4.1544437408447266e-05,gen_fuel_gas_pct,total_pjm_self_sched_reg,0.0,0.00010153089533559978,0.00010153089533559978
25,42,0.009124969132244587,0.019396185874938965,-0.00010286830365657806,3.230571746826172e-05,total_pjm_self_sched_reg,gross_sched_interchange_mw,0.00010153089533559978,0.009227837435901165,0.009227837435901165
19,27,0.05223829299211502,0.06057894229888916,-0.00010558962821960449,-0.00044023990631103516,forecast_load_mw_latest_available,total_pjm_rmccp_cr,0.052343882620334625,0.0,0.052343882620334625
9,26,0.0,0.025388717651367188,-0.00010568540164967999,0.0004233717918395996,gen_fuel_wind_mw,total_pjm_assigned_reg,0.0,0.00010568540164967999,0.00010568540164967999
12,19,0.05223651975393295,0.05949687957763672,-0.00010736286640167236,8.380413055419922e-05,gen_fuel_hydro_pct,forecast_load_mw_latest_available,8.098755643004552e-05,0.052343882620334625,0.052343882620334625
0,27,0.0105515131726861,0.014685630798339844,-0.0001075156033039093,-0.0006052851676940918,gen_fuel_coal_mw,total_pjm_rmccp_cr,0.01065902877599001,0.0,0.01065902877599001
2,13,0.0036889254115521908,0.0033296942710876465,-0.00010776938870549202,0.00014466047286987305,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_pct,0.0001221207930939272,0.003796694800257683,0.003796694800257683
18,24,0.003738810308277607,0.01667952537536621,-0.00010889209806919098,0.00033086538314819336,gen_fuel_wind_pct,total_pjm_reg_purchases,0.0008485924336127937,0.003847702406346798,0.003847702406346798
17,33,0.014472054317593575,0.04428154230117798,-0.00011088326573371887,0.00023430585861206055,gen_fuel_solar_pct,da_as_as_req_mw_thirty_minutes_reserve,0.0006533769192174077,0.014582937583327293,0.014582937583327293
5,6,0.001905983779579401,0.007955312728881836,-0.00011107372120022774,4.398822784423828e-05,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,0.0020170575007796288,0.00026015660841949284,0.0020170575007796288
12,18,0.000737416441552341,0.01406186819076538,-0.0001111759920604527,1.9729137420654297e-05,gen_fuel_hydro_pct,gen_fuel_wind_pct,8.098755643004552e-05,0.0008485924336127937,0.0008485924336127937
0,22,0.010544657707214355,0.013380587100982666,-0.00011437106877565384,0.00010412931442260742,gen_fuel_coal_mw,rmpcp,0.01065902877599001,8.004563278518617e-05,0.01065902877599001
4,34,0.03591294214129448,0.0823017954826355,-0.00011465698480606079,9.006261825561523e-05,gen_fuel_nuclear_mw,da_as_ss_mw_primary_reserve,0.03602759912610054,0.0,0.03602759912610054
3,21,0.004865576978772879,0.009008407592773438,-0.0001168837770819664,-0.00046116113662719727,gen_fuel_multiple_fuels_mw,rmccp,0.004982460755854845,0.0,0.004982460755854845
5,21,0.0018989518284797668,0.005376338958740234,-0.00011810567229986191,-7.081031799316406e-05,gen_fuel_oil_mw,rmccp,0.0020170575007796288,0.0,0.0020170575007796288
13,27,0.003678122768178582,0.0045888423919677734,-0.00011857203207910061,0.0001195669174194336,gen_fuel_multiple_fuels_pct,total_pjm_rmccp_cr,0.003796694800257683,0.0,0.003796694800257683
26,39,0.014111154712736607,0.03831315040588379,-0.00011953432112932205,0.0005126595497131348,total_pjm_assigned_reg,total_lmp_rt,0.00010568540164967999,0.014230689033865929,0.014230689033865929
20,29,0.04791706055402756,0.05578315258026123,-0.00012227892875671387,-0.00010859966278076172,forecast_load_mw_day_ahead,da_as_mcp_primary_reserve,0.04803933948278427,0.0016710057388991117,0.04803933948278427
6,11,0.00013438938185572624,0.008992314338684082,-0.0001257672265637666,-0.00041496753692626953,gen_fuel_other_renewables_mw,gen_fuel_gas_pct,0.00026015660841949284,0.0,0.00026015660841949284
12,20,0.047909922897815704,0.0528448224067688,-0.0001294165849685669,-8.183717727661133e-05,gen_fuel_hydro_pct,forecast_load_mw_day_ahead,8.098755643004552e-05,0.04803933948278427,0.04803933948278427
21,43,0.04855988919734955,0.05510455369949341,-0.0001300126314163208,0.00040650367736816406,rmccp,gross_inadv_interchange_mw,0.0,0.04868990182876587,0.04868990182876587
9,29,0.0015401836717501283,0.028084278106689453,-0.00013082206714898348,0.00030922889709472656,gen_fuel_wind_mw,da_as_mcp_primary_reserve,0.0,0.0016710057388991117,0.0016710057388991117
22,33,0.014445822685956955,0.044152915477752686,-0.00013711489737033844,0.00029289722442626953,rmpcp,da_as_as_req_mw_thirty_minutes_reserve,8.004563278518617e-05,0.014582937583327293,0.014582937583327293
6,15,0.0008621742017567158,0.007483780384063721,-0.00013767066411674023,-7.033348083496094e-06,gen_fuel_other_renewables_mw,gen_fuel_oil_pct,0.00026015660841949284,0.000999844865873456,0.000999844865873456
6,21,0.00012104488996556029,0.008741676807403564,-0.00013911171845393255,-0.0002669692039489746,gen_fuel_other_renewables_mw,rmccp,0.00026015660841949284,0.0,0.00026015660841949284
21,37,0.07624458521604538,0.10683774948120117,-0.0001432672142982483,-0.00034743547439575195,rmccp,da_as_nsr_mw_primary_reserve,0.0,0.07638785243034363,0.07638785243034363
11,19,0.05220015347003937,0.061084628105163574,-0.00014372915029525757,-0.0015718340873718262,gen_fuel_gas_pct,forecast_load_mw_latest_available,0.0,0.052343882620334625,0.052343882620334625
8,42,0.009080800227820873,0.0199354887008667,-0.00014703720808029175,-4.547834396362305e-05,gen_fuel_storage_mw,gross_sched_interchange_mw,0.0,0.009227837435901165,0.009227837435901165
27,37,0.07624028623104095,0.10559654235839844,-0.00014756619930267334,-0.00034999847412109375,total_pjm_rmccp_cr,da_as_nsr_mw_primary_reserve,0.0,0.07638785243034363,0.07638785243034363
21,29,0.0015216466272249818,0.00730288028717041,-0.00014935911167412996,0.0006380677223205566,rmccp,da_as_mcp_primary_reserve,0.0,0.0016710057388991117,0.0016710057388991117
20,27,0.047880806028842926,0.05440044403076172,-0.00015853345394134521,-0.0001323223114013672,forecast_load_mw_day_ahead,total_pjm_rmccp_cr,0.04803933948278427,0.0,0.04803933948278427
26,29,0.0015106982318684459,0.003957927227020264,-0.00016030750703066587,-1.7523765563964844e-05,total_pjm_assigned_reg,da_as_mcp_primary_reserve,0.00010568540164967999,0.0016710057388991117,0.0016710057388991117
3,30,0.004820122383534908,0.01517796516418457,-0.00016233837231993675,-0.0010390877723693848,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,0.004982460755854845,0.0016562787350267172,0.004982460755854845
23,27,8.374497701879591e-05,0.002815842628479004,-0.0001692512450972572,4.661083221435547e-05,total_pjm_loc_credit,total_pjm_rmccp_cr,0.0002529962221160531,0.0,0.0002529962221160531
4,14,0.03584819287061691,0.11501365900039673,-0.00017940625548362732,0.00366973876953125,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,0.03602759912610054,0.005214559379965067,0.03602759912610054
2,18,0.0006629587151110172,0.014296293258666992,-0.00018563371850177646,-6.771087646484375e-05,gen_fuel_hydro_mw,gen_fuel_wind_pct,0.0001221207930939272,0.0008485924336127937,0.0008485924336127937
0,18,0.010469531640410423,0.027949213981628418,-0.00018949713557958603,0.0010772347450256348,gen_fuel_coal_mw,gen_fuel_wind_pct,0.01065902877599001,0.0008485924336127937,0.01065902877599001
1,27,0.009100940078496933,0.016962945461273193,-0.00018950644880533218,-0.0003364086151123047,gen_fuel_gas_mw,total_pjm_rmccp_cr,0.009290446527302265,0.0,0.009290446527302265
10,38,0.14347824454307556,0.2001858949661255,-0.00019025802612304688,-0.0022486448287963867,gen_fuel_coal_pct,system_energy_price_da,0.009728838689625263,0.1436685025691986,0.1436685025691986
5,27,0.0018214642768725753,0.003760695457458496,-0.00019559322390705347,-0.00044780969619750977,gen_fuel_oil_mw,total_pjm_rmccp_cr,0.0020170575007796288,0.0,0.0020170575007796288
1,8,0.009093426167964935,0.016109764575958252,-0.00019702035933732986,0.0002732276916503906,gen_fuel_gas_mw,gen_fuel_storage_mw,0.009290446527302265,0.0,0.009290446527302265
22,42,0.00902695395052433,0.019426703453063965,-0.00020088348537683487,-2.6226043701171875e-06,rmpcp,gross_sched_interchange_mw,8.004563278518617e-05,0.009227837435901165,0.009227837435901165
16,29,0.001469282666221261,0.008758485317230225,-0.00020172307267785072,0.0006908774375915527,gen_fuel_other_renewables_pct,da_as_mcp_primary_reserve,0.0009804742876440287,0.0016710057388991117,0.0016710057388991117
2,16,0.0007707418408244848,0.00582808256149292,-0.00020973244681954384,0.0004037022590637207,gen_fuel_hydro_mw,gen_fuel_other_renewables_pct,0.0001221207930939272,0.0009804742876440287,0.0009804742876440287
4,22,0.03581252321600914,0.08279114961624146,-0.00021507591009140015,0.0005882382392883301,gen_fuel_nuclear_mw,rmpcp,0.03602759912610054,8.004563278518617e-05,0.03602759912610054
11,23,3.7533311115112156e-05,0.0044577717781066895,-0.00021546291100094095,5.125999450683594e-05,gen_fuel_gas_pct,total_pjm_loc_credit,0.0,0.0002529962221160531,0.0002529962221160531
26,37,0.07617183029651642,0.10448753833770752,-0.00021602213382720947,-8.285045623779297e-06,total_pjm_assigned_reg,da_as_nsr_mw_primary_reserve,0.00010568540164967999,0.07638785243034363,0.07638785243034363
16,27,0.0007586085703223944,0.006495058536529541,-0.0002218657173216343,-0.0002135634422302246,gen_fuel_other_renewables_pct,total_pjm_rmccp_cr,0.0009804742876440287,0.0,0.0009804742876440287
21,23,2.900274921557866e-05,0.0043547749519348145,-0.00022399347290047444,0.00034689903259277344,rmccp,total_pjm_loc_credit,0.0,0.0002529962221160531,0.0002529962221160531
19,25,0.05211669206619263,0.05895817279815674,-0.0002271905541419983,1.8894672393798828e-05,forecast_load_mw_latest_available,total_pjm_self_sched_reg,0.052343882620334625,0.00010153089533559978,0.052343882620334625
20,25,0.04781096428632736,0.05248028039932251,-0.00022837519645690918,2.7418136596679688e-05,forecast_load_mw_day_ahead,total_pjm_self_sched_reg,0.04803933948278427,0.00010153089533559978,0.04803933948278427
18,21,0.0006101601175032556,0.01717817783355713,-0.00023843231610953808,0.000291287899017334,gen_fuel_wind_pct,rmccp,0.0008485924336127937,0.0,0.0008485924336127937
16,26,0.0007410196703858674,0.005105793476104736,-0.0002394546172581613,-0.00015211105346679688,gen_fuel_other_renewables_pct,total_pjm_assigned_reg,0.0009804742876440287,0.00010568540164967999,0.0009804742876440287
14,18,0.00496550602838397,0.04357767105102539,-0.00024905335158109665,0.0008028745651245117,gen_fuel_nuclear_pct,gen_fuel_wind_pct,0.005214559379965067,0.0008485924336127937,0.005214559379965067
9,23,0.0,0.02558267116546631,-0.0002529962221160531,0.00046455860137939453,gen_fuel_wind_mw,total_pjm_loc_credit,0.0,0.0002529962221160531,0.0002529962221160531
6,9,0.0,0.029957950115203857,-0.00026015660841949284,-0.0001609325408935547,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,0.00026015660841949284,0.0,0.00026015660841949284
3,16,0.004717882256954908,0.011031627655029297,-0.0002645784988999367,0.00015926361083984375,gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_pct,0.004982460755854845,0.0009804742876440287,0.004982460755854845
22,31,0.022955626249313354,0.06286531686782837,-0.00026927515864372253,0.0004819035530090332,rmpcp,da_as_as_req_mw_primary_reserve,8.004563278518617e-05,0.023224901407957077,0.023224901407957077
19,21,0.05207206308841705,0.06143885850906372,-0.000271819531917572,-0.0008189678192138672,forecast_load_mw_latest_available,rmccp,0.052343882620334625,0.0,0.052343882620334625
22,32,0.022961363196372986,0.06313002109527588,-0.0002726241946220398,0.0004849433898925781,rmpcp,da_as_as_req_mw_synchronized_reserve,8.004563278518617e-05,0.023233987390995026,0.023233987390995026
21,30,0.0013832144904881716,0.015094280242919922,-0.0002730642445385456,0.0018023252487182617,rmccp,da_as_mcp_synchronized_reserve,0.0,0.0016562787350267172,0.0016562787350267172
6,18,0.0005719174514524639,0.019862234592437744,-0.0002766749821603298,0.00051116943359375,gen_fuel_other_renewables_mw,gen_fuel_wind_pct,0.00026015660841949284,0.0008485924336127937,0.0008485924336127937
6,39,0.01395063754171133,0.04397225379943848,-0.00028005149215459824,0.001018226146697998,gen_fuel_other_renewables_mw,total_lmp_rt,0.00026015660841949284,0.014230689033865929,0.014230689033865929
26,30,0.0013732898514717817,0.010692715644836426,-0.00028298888355493546,9.012222290039062e-05,total_pjm_assigned_reg,da_as_mcp_synchronized_reserve,0.00010568540164967999,0.0016562787350267172,0.0016562787350267172
11,20,0.047752879559993744,0.054892539978027344,-0.00028645992279052734,-0.0012775063514709473,gen_fuel_gas_pct,forecast_load_mw_day_ahead,0.0,0.04803933948278427,0.04803933948278427
16,21,0.0006855615647509694,0.007645845413208008,-0.00029491272289305925,-0.0003014206886291504,gen_fuel_other_renewables_pct,rmccp,0.0009804742876440287,0.0,0.0009804742876440287
26,42,0.00892315898090601,0.020581424236297607,-0.00030467845499515533,0.0005883574485778809,total_pjm_assigned_reg,gross_sched_interchange_mw,0.00010568540164967999,0.009227837435901165,0.009227837435901165
5,16,0.00170794315636158,0.007184803485870361,-0.00030911434441804886,0.00033485889434814453,gen_fuel_oil_mw,gen_fuel_other_renewables_pct,0.0020170575007796288,0.0009804742876440287,0.0020170575007796288
7,9,0.0,0.024954497814178467,-0.000310735049424693,0.00029033422470092773,gen_fuel_solar_mw,gen_fuel_wind_mw,0.000310735049424693,0.0,0.000310735049424693
17,32,0.02291726879775524,0.06352627277374268,-0.00031671859323978424,0.000693976879119873,gen_fuel_solar_pct,da_as_as_req_mw_synchronized_reserve,0.0006533769192174077,0.023233987390995026,0.023233987390995026
17,31,0.022907473146915436,0.06329977512359619,-0.00031742826104164124,0.0007291436195373535,gen_fuel_solar_pct,da_as_as_req_mw_primary_reserve,0.0006533769192174077,0.023224901407957077,0.023224901407957077
23,39,0.013906793668866158,0.038053691387176514,-0.0003238953649997711,0.0001004338264465332,total_pjm_loc_credit,total_lmp_rt,0.0002529962221160531,0.014230689033865929,0.014230689033865929
20,21,0.04771193861961365,0.05504584312438965,-0.0003274008631706238,-0.0007255673408508301,forecast_load_mw_day_ahead,rmccp,0.04803933948278427,0.0,0.04803933948278427
9,15,0.0006714359624311328,0.02734529972076416,-0.0003284089034423232,0.0012084245681762695,gen_fuel_wind_mw,gen_fuel_oil_pct,0.0,0.000999844865873456,0.000999844865873456
13,26,0.003457568818703294,0.0032737255096435547,-0.000339125981554389,0.00025516748428344727,gen_fuel_multiple_fuels_pct,total_pjm_assigned_reg,0.003796694800257683,0.00010568540164967999,0.003796694800257683
