sid,group,size,band,conf,truth
t06_20_29,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.2225996851921081
t06_20_29,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1763683557510376
t06_20_29,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4981341958045959
t06_20_29,triple_rand,3,3-4,gross_actual_interchange_mw,0.1991655826568603
t06_20_29,triple_rand,3,3-4,marginal_loss_price_da,0.559472918510437
t06_20_29,triple_rand,3,3-4,metered_load_mw,0.9809589385986328
t06_20_29,triple_rand,3,3-4,net_actual_interchange_mw,0.1951233744621276
t06_20_29,triple_rand,3,3-4,total_gen,0.9693683385849
t06_20_29,triple_rand,3,3-4,total_lmp_da,0.7992752194404602
t06_20_29,triple_rand,3,3-4,total_losses,0.499259352684021
t06_20_33,triple_top,3,3-4,congestion_price_da,0.2646974921226501
t06_20_33,triple_top,3,3-4,congestion_price_rt,0.1899280548095703
t06_20_33,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.4975148439407348
t06_20_33,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.5494879484176636
t06_20_33,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.576802134513855
t06_20_33,triple_top,3,3-4,gross_actual_interchange_mw,0.2218714952468872
t06_20_33,triple_top,3,3-4,marginal_loss_price_da,0.5246580839157104
t06_20_33,triple_top,3,3-4,metered_load_mw,0.9818361401557922
t06_20_33,triple_top,3,3-4,net_actual_interchange_mw,0.4227586984634399
t06_20_33,triple_top,3,3-4,total_gen,0.97413170337677
t06_20_33,triple_top,3,3-4,total_lmp_da,0.6638382077217102
t06_20_33,triple_top,3,3-4,total_losses,0.5634707808494568
t06_24_33,triple_rand,3,3-4,congestion_price_da,0.1390790343284607
t06_24_33,triple_rand,3,3-4,congestion_price_rt,0.0900844931602478
t06_24_33,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.5429644584655762
t06_24_33,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.5545657873153687
t06_24_33,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3927847743034363
t06_24_33,triple_rand,3,3-4,gross_actual_interchange_mw,0.2349329590797424
t06_24_33,triple_rand,3,3-4,marginal_loss_price_da,0.2079775333404541
t06_24_33,triple_rand,3,3-4,metered_load_mw,0.3828242421150207
t06_24_33,triple_rand,3,3-4,net_actual_interchange_mw,0.4176558256149292
t06_24_33,triple_rand,3,3-4,total_gen,0.4189997911453247
t06_24_33,triple_rand,3,3-4,total_lmp_da,0.2658586502075195
t06_24_33,triple_rand,3,3-4,total_losses,0.3606645464897156
t06_29_31,triple_top,3,3-4,congestion_price_da,0.1705246567726135
t06_29_31,triple_top,3,3-4,congestion_price_rt,0.1557191014289856
t06_29_31,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.5851507186889648
t06_29_31,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.6211560964584351
t06_29_31,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5564895272254944
t06_29_31,triple_top,3,3-4,gross_actual_interchange_mw,0.1463822722434997
t06_29_31,triple_top,3,3-4,marginal_loss_price_da,0.4677160978317261
t06_29_31,triple_top,3,3-4,metered_load_mw,0.4337453842163086
t06_29_31,triple_top,3,3-4,net_actual_interchange_mw,0.4073424935340881
t06_29_31,triple_top,3,3-4,total_gen,0.4615491032600403
t06_29_31,triple_top,3,3-4,total_lmp_da,0.6735212802886963
t06_29_31,triple_top,3,3-4,total_losses,0.3556771278381347
t06_29_32,triple_top,3,3-4,congestion_price_da,0.1697039008140564
t06_29_32,triple_top,3,3-4,congestion_price_rt,0.1552710533142089
t06_29_32,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.5850472450256348
t06_29_32,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.6212551593780518
t06_29_32,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5551295280456543
t06_29_32,triple_top,3,3-4,gross_actual_interchange_mw,0.1474975943565368
t06_29_32,triple_top,3,3-4,marginal_loss_price_da,0.4639182090759277
t06_29_32,triple_top,3,3-4,metered_load_mw,0.4334602355957031
t06_29_32,triple_top,3,3-4,net_actual_interchange_mw,0.4072064161300659
t06_29_32,triple_top,3,3-4,total_gen,0.4611935019493103
t06_29_32,triple_top,3,3-4,total_lmp_da,0.6737816333770752
t06_29_32,triple_top,3,3-4,total_losses,0.3544764518737793
t06_29_33,triple_top,3,3-4,congestion_price_da,0.1763730645179748
t06_29_33,triple_top,3,3-4,congestion_price_rt,0.1485423445701599
t06_29_33,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.5834848880767822
t06_29_33,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.6167877912521362
t06_29_33,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.550470232963562
t06_29_33,triple_top,3,3-4,gross_actual_interchange_mw,0.1380126476287841
t06_29_33,triple_top,3,3-4,marginal_loss_price_da,0.4733667969703674
t06_29_33,triple_top,3,3-4,metered_load_mw,0.4261187314987182
t06_29_33,triple_top,3,3-4,net_actual_interchange_mw,0.3917704224586487
t06_29_33,triple_top,3,3-4,total_gen,0.4522942304611206
t06_29_33,triple_top,3,3-4,total_lmp_da,0.6702573299407959
t06_29_33,triple_top,3,3-4,total_losses,0.3493245840072632
t06_29_36,triple_rand,3,3-4,congestion_price_da,0.1246595382690429
t06_29_36,triple_rand,3,3-4,congestion_price_rt,0.1178689002990722
t06_29_36,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.1533445715904235
t06_29_36,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1507810354232788
t06_29_36,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4118531346321106
t06_29_36,triple_rand,3,3-4,gross_actual_interchange_mw,0.129544973373413
t06_29_36,triple_rand,3,3-4,marginal_loss_price_da,0.4181644320487976
t06_29_36,triple_rand,3,3-4,metered_load_mw,0.299683153629303
t06_29_36,triple_rand,3,3-4,net_actual_interchange_mw,0.1837728023529052
t06_29_36,triple_rand,3,3-4,total_gen,0.2965513467788696
t06_29_36,triple_rand,3,3-4,total_lmp_da,0.6455950140953064
t06_29_36,triple_rand,3,3-4,total_losses,0.2113048434257507
t06_30_31,triple_top,3,3-4,congestion_price_da,0.1789947748184204
t06_30_31,triple_top,3,3-4,congestion_price_rt,0.1570132374763488
t06_30_31,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.5223467946052551
t06_30_31,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.5905036926269531
t06_30_31,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5701444149017334
t06_30_31,triple_top,3,3-4,gross_actual_interchange_mw,0.1529443264007568
t06_30_31,triple_top,3,3-4,marginal_loss_price_da,0.5588266849517822
t06_30_31,triple_top,3,3-4,metered_load_mw,0.4727197885513305
t06_30_31,triple_top,3,3-4,net_actual_interchange_mw,0.4162992238998413
t06_30_31,triple_top,3,3-4,total_gen,0.495880126953125
t06_30_31,triple_top,3,3-4,total_lmp_da,0.775716245174408
t06_30_31,triple_top,3,3-4,total_losses,0.3791478276252746
t06_30_32,triple_top,3,3-4,congestion_price_da,0.1800160408020019
t06_30_32,triple_top,3,3-4,congestion_price_rt,0.1568043828010559
t06_30_32,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.5252012014389038
t06_30_32,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.591060996055603
t06_30_32,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5707964897155762
t06_30_32,triple_top,3,3-4,gross_actual_interchange_mw,0.1558875441551208
t06_30_32,triple_top,3,3-4,marginal_loss_price_da,0.5620940923690796
t06_30_32,triple_top,3,3-4,metered_load_mw,0.4711461663246155
t06_30_32,triple_top,3,3-4,net_actual_interchange_mw,0.417091429233551
t06_30_32,triple_top,3,3-4,total_gen,0.4947232604026794
t06_30_32,triple_top,3,3-4,total_lmp_da,0.772111177444458
t06_30_32,triple_top,3,3-4,total_losses,0.3795793652534485
t06_30_33,triple_top,3,3-4,congestion_price_da,0.1908696293830871
t06_30_33,triple_top,3,3-4,congestion_price_rt,0.1474372148513794
t06_30_33,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.521840512752533
t06_30_33,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.5878536105155945
t06_30_33,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.565511167049408
t06_30_33,triple_top,3,3-4,gross_actual_interchange_mw,0.1444892883300781
t06_30_33,triple_top,3,3-4,marginal_loss_price_da,0.5631630420684814
t06_30_33,triple_top,3,3-4,metered_load_mw,0.4643834233283996
t06_30_33,triple_top,3,3-4,net_actual_interchange_mw,0.3999143242835998
t06_30_33,triple_top,3,3-4,total_gen,0.487403392791748
t06_30_33,triple_top,3,3-4,total_lmp_da,0.7695600986480713
t06_30_33,triple_top,3,3-4,total_losses,0.374031662940979
t06_33_39,triple_top,3,3-4,congestion_price_da,0.2226316332817077
t06_33_39,triple_top,3,3-4,congestion_price_rt,0.5079994201660156
t06_33_39,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.4884005784988403
t06_33_39,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.545255720615387
t06_33_39,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4771152138710022
t06_33_39,triple_top,3,3-4,gross_actual_interchange_mw,0.188922107219696
t06_33_39,triple_top,3,3-4,marginal_loss_price_da,0.4805845618247986
t06_33_39,triple_top,3,3-4,metered_load_mw,0.6106632351875305
t06_33_39,triple_top,3,3-4,net_actual_interchange_mw,0.4018665552139282
t06_33_39,triple_top,3,3-4,total_gen,0.611459493637085
t06_33_39,triple_top,3,3-4,total_lmp_da,0.6296159029006958
t06_33_39,triple_top,3,3-4,total_losses,0.4570912718772888
t06_35_41,triple_rand,3,3-4,congestion_price_da,0.0457381010055542
t06_35_41,triple_rand,3,3-4,congestion_price_rt,0.0248345136642456
t06_35_41,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.0680738091468811
t06_35_41,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.0548990964889526
t06_35_41,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.1345316171646118
t06_35_41,triple_rand,3,3-4,gross_actual_interchange_mw,0.1122962236404419
t06_35_41,triple_rand,3,3-4,marginal_loss_price_da,0.0416180491447448
t06_35_41,triple_rand,3,3-4,metered_load_mw,0.162796676158905
t06_35_41,triple_rand,3,3-4,net_actual_interchange_mw,0.1463356018066406
t06_35_41,triple_rand,3,3-4,total_gen,0.1700392961502075
t06_35_41,triple_rand,3,3-4,total_lmp_da,0.0748410820960998
t06_35_41,triple_rand,3,3-4,total_losses,0.1833916306495666
t07_08_28,triple_rand,3,3-4,congestion_price_da,0.0262430310249328
t07_08_28,triple_rand,3,3-4,congestion_price_rt,0.06492280960083
t07_08_28,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.0753813982009887
t07_08_28,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.0608314871788024
t07_08_28,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.1846195459365844
t07_08_28,triple_rand,3,3-4,gross_actual_interchange_mw,0.1625600457191467
t07_08_28,triple_rand,3,3-4,marginal_loss_price_da,0.066411018371582
t07_08_28,triple_rand,3,3-4,metered_load_mw,0.1491157412528991
t07_08_28,triple_rand,3,3-4,net_actual_interchange_mw,0.1244429349899292
t07_08_28,triple_rand,3,3-4,total_gen,0.1508070826530456
t07_08_28,triple_rand,3,3-4,total_lmp_da,0.1180385947227478
t07_08_28,triple_rand,3,3-4,total_losses,0.1091142892837524
t07_10_11,triple_top,3,3-4,congestion_price_da,0.1077374815940857
t07_10_11,triple_top,3,3-4,congestion_price_rt,0.061608612537384
t07_10_11,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1553622484207153
t07_10_11,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1980950236320495
t07_10_11,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.2611974477767944
t07_10_11,triple_top,3,3-4,gross_actual_interchange_mw,0.2515841722488403
t07_10_11,triple_top,3,3-4,marginal_loss_price_da,0.1783077120780944
t07_10_11,triple_top,3,3-4,metered_load_mw,0.7559152841567993
t07_10_11,triple_top,3,3-4,net_actual_interchange_mw,0.283591628074646
t07_10_11,triple_top,3,3-4,total_gen,0.775068998336792
t07_10_11,triple_top,3,3-4,total_lmp_da,0.3108555674552917
t07_10_11,triple_top,3,3-4,total_losses,0.5450522899627686
t07_10_12,triple_top,3,3-4,congestion_price_da,0.1280255913734436
t07_10_12,triple_top,3,3-4,congestion_price_rt,0.0677815079689025
t07_10_12,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2092189788818359
t07_10_12,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.2188403010368347
t07_10_12,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.2817045450210571
t07_10_12,triple_top,3,3-4,gross_actual_interchange_mw,0.2547066807746887
t07_10_12,triple_top,3,3-4,marginal_loss_price_da,0.2408967018127441
t07_10_12,triple_top,3,3-4,metered_load_mw,0.7135559320449829
t07_10_12,triple_top,3,3-4,net_actual_interchange_mw,0.2494522929191589
t07_10_12,triple_top,3,3-4,total_gen,0.7197325229644775
t07_10_12,triple_top,3,3-4,total_lmp_da,0.3609030246734619
t07_10_12,triple_top,3,3-4,total_losses,0.521073579788208
t07_11_14,triple_top,3,3-4,congestion_price_da,0.1756811141967773
t07_11_14,triple_top,3,3-4,congestion_price_rt,0.1295158267021179
t07_11_14,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1111782789230346
t07_11_14,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1558754444122314
t07_11_14,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3226569890975952
t07_11_14,triple_top,3,3-4,gross_actual_interchange_mw,0.2633245587348938
t07_11_14,triple_top,3,3-4,marginal_loss_price_da,0.5544743537902832
t07_11_14,triple_top,3,3-4,metered_load_mw,0.8820445537567139
t07_11_14,triple_top,3,3-4,net_actual_interchange_mw,0.2223642468452453
t07_11_14,triple_top,3,3-4,total_gen,0.878123939037323
t07_11_14,triple_top,3,3-4,total_lmp_da,0.6682767868041992
t07_11_14,triple_top,3,3-4,total_losses,0.5311676263809204
t07_11_19,triple_top,3,3-4,congestion_price_da,0.2204282879829406
t07_11_19,triple_top,3,3-4,congestion_price_rt,0.1419277191162109
t07_11_19,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1592841744422912
t07_11_19,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1699175834655761
t07_11_19,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3615553379058838
t07_11_19,triple_top,3,3-4,gross_actual_interchange_mw,0.3102943897247314
t07_11_19,triple_top,3,3-4,marginal_loss_price_da,0.5798428654670715
t07_11_19,triple_top,3,3-4,metered_load_mw,0.9888778924942015
t07_11_19,triple_top,3,3-4,net_actual_interchange_mw,0.1942207813262939
t07_11_19,triple_top,3,3-4,total_gen,0.9752478003501892
t07_11_19,triple_top,3,3-4,total_lmp_da,0.6979953050613403
t07_11_19,triple_top,3,3-4,total_losses,0.7162648439407349
t07_11_20,triple_top,3,3-4,congestion_price_da,0.218466579914093
t07_11_20,triple_top,3,3-4,congestion_price_rt,0.1330699920654297
t07_11_20,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1557243466377258
t07_11_20,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1699621677398681
t07_11_20,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3647792339324951
t07_11_20,triple_top,3,3-4,gross_actual_interchange_mw,0.3082047700881958
t07_11_20,triple_top,3,3-4,marginal_loss_price_da,0.5908655524253845
t07_11_20,triple_top,3,3-4,metered_load_mw,0.9810940027236938
t07_11_20,triple_top,3,3-4,net_actual_interchange_mw,0.1918162703514099
t07_11_20,triple_top,3,3-4,total_gen,0.969248592853546
t07_11_20,triple_top,3,3-4,total_lmp_da,0.7139322757720947
t07_11_20,triple_top,3,3-4,total_losses,0.7082890272140503
t07_13_17,triple_top,3,3-4,congestion_price_da,0.1513124108314514
t07_13_17,triple_top,3,3-4,congestion_price_rt,0.1510064005851745
t07_13_17,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1946295499801635
t07_13_17,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.146691620349884
t07_13_17,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4381910562515259
t07_13_17,triple_top,3,3-4,gross_actual_interchange_mw,0.2410174012184143
t07_13_17,triple_top,3,3-4,marginal_loss_price_da,0.3140214085578918
t07_13_17,triple_top,3,3-4,metered_load_mw,0.6962779760360718
t07_13_17,triple_top,3,3-4,net_actual_interchange_mw,0.2826112508773803
t07_13_17,triple_top,3,3-4,total_gen,0.6963744163513184
t07_13_17,triple_top,3,3-4,total_lmp_da,0.5050438642501831
t07_13_17,triple_top,3,3-4,total_losses,0.3346328735351562
t07_14_38,triple_top,3,3-4,congestion_price_da,0.3286131024360657
t07_14_38,triple_top,3,3-4,congestion_price_rt,0.1924360394477844
t07_14_38,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1859365105628967
t07_14_38,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1884724497795105
t07_14_38,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4986631274223327
t07_14_38,triple_top,3,3-4,gross_actual_interchange_mw,0.2588148713111877
t07_14_38,triple_top,3,3-4,marginal_loss_price_da,0.6818952560424805
t07_14_38,triple_top,3,3-4,metered_load_mw,0.8759375810623169
t07_14_38,triple_top,3,3-4,net_actual_interchange_mw,0.4220974445343017
t07_14_38,triple_top,3,3-4,total_gen,0.8764967918395996
t07_14_38,triple_top,3,3-4,total_lmp_da,0.9852558970451356
t07_14_38,triple_top,3,3-4,total_losses,0.4064355492591858
t07_15_28,triple_rand,3,3-4,congestion_price_da,0.1272155046463012
t07_15_28,triple_rand,3,3-4,congestion_price_rt,0.1400231719017028
t07_15_28,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.0942748188972473
t07_15_28,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.0857576131820678
t07_15_28,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3433756828308105
t07_15_28,triple_rand,3,3-4,gross_actual_interchange_mw,0.1873471140861511
t07_15_28,triple_rand,3,3-4,marginal_loss_price_da,0.4984534382820129
t07_15_28,triple_rand,3,3-4,metered_load_mw,0.4749023914337158
t07_15_28,triple_rand,3,3-4,net_actual_interchange_mw,0.102096140384674
t07_15_28,triple_rand,3,3-4,total_gen,0.4457041025161743
t07_15_28,triple_rand,3,3-4,total_lmp_da,0.6888366937637329
t07_15_28,triple_rand,3,3-4,total_losses,0.2473258376121521
t07_15_30,triple_rand,3,3-4,congestion_price_da,0.1507094502449035
t07_15_30,triple_rand,3,3-4,congestion_price_rt,0.1428439021110534
t07_15_30,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.1225940585136413
t07_15_30,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.0995365977287292
t07_15_30,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4114624857902527
t07_15_30,triple_rand,3,3-4,gross_actual_interchange_mw,0.1904560923576355
t07_15_30,triple_rand,3,3-4,marginal_loss_price_da,0.5393248796463013
t07_15_30,triple_rand,3,3-4,metered_load_mw,0.5081336498260498
t07_15_30,triple_rand,3,3-4,net_actual_interchange_mw,0.0730326771736145
t07_15_30,triple_rand,3,3-4,total_gen,0.4765313863754272
t07_15_30,triple_rand,3,3-4,total_lmp_da,0.8323268294334412
t07_15_30,triple_rand,3,3-4,total_losses,0.2915906906127929
t07_17_38,triple_top,3,3-4,congestion_price_da,0.3274357914924621
t07_17_38,triple_top,3,3-4,congestion_price_rt,0.1940928697586059
t07_17_38,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2051342725753784
t07_17_38,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1685481071472168
t07_17_38,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5384162664413452
t07_17_38,triple_top,3,3-4,gross_actual_interchange_mw,0.2713240385055542
t07_17_38,triple_top,3,3-4,marginal_loss_price_da,0.6601200103759766
t07_17_38,triple_top,3,3-4,metered_load_mw,0.7948287129402161
t07_17_38,triple_top,3,3-4,net_actual_interchange_mw,0.3053629398345947
t07_17_38,triple_top,3,3-4,total_gen,0.7716444134712219
t07_17_38,triple_top,3,3-4,total_lmp_da,0.9844114184379578
t07_17_38,triple_top,3,3-4,total_losses,0.3712199330329895
t07_19_38,triple_top,3,3-4,congestion_price_da,0.3703173995018005
t07_19_38,triple_top,3,3-4,congestion_price_rt,0.2055738568305969
t07_19_38,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2788283824920654
t07_19_38,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1808959245681762
t07_19_38,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.6421036720275879
t07_19_38,triple_top,3,3-4,gross_actual_interchange_mw,0.3151963949203491
t07_19_38,triple_top,3,3-4,marginal_loss_price_da,0.6881060600280762
t07_19_38,triple_top,3,3-4,metered_load_mw,0.9879355430603028
t07_19_38,triple_top,3,3-4,net_actual_interchange_mw,0.3547104597091675
t07_19_38,triple_top,3,3-4,total_gen,0.976594865322113
t07_19_38,triple_top,3,3-4,total_lmp_da,0.9860577583312988
t07_19_38,triple_top,3,3-4,total_losses,0.5462503433227539
t07_20_38,triple_top,3,3-4,congestion_price_da,0.3538212180137634
t07_20_38,triple_top,3,3-4,congestion_price_rt,0.200311005115509
t07_20_38,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2784495949745178
t07_20_38,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.187996506690979
t07_20_38,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.6372907161712646
t07_20_38,triple_top,3,3-4,gross_actual_interchange_mw,0.303322970867157
t07_20_38,triple_top,3,3-4,marginal_loss_price_da,0.6935485005378723
t07_20_38,triple_top,3,3-4,metered_load_mw,0.9811338186264038
t07_20_38,triple_top,3,3-4,net_actual_interchange_mw,0.353217601776123
t07_20_38,triple_top,3,3-4,total_gen,0.9713861346244812
t07_20_38,triple_top,3,3-4,total_lmp_da,0.9846228957176208
t07_20_38,triple_top,3,3-4,total_losses,0.5436962842941284
t07_21_37,triple_rand,3,3-4,congestion_price_da,0.050262451171875
t07_21_37,triple_rand,3,3-4,congestion_price_rt,0.182117760181427
t07_21_37,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.6376602649688721
t07_21_37,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.362051248550415
t07_21_37,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3687004446983337
t07_21_37,triple_rand,3,3-4,gross_actual_interchange_mw,0.191969633102417
t07_21_37,triple_rand,3,3-4,marginal_loss_price_da,0.1568730473518371
t07_21_37,triple_rand,3,3-4,metered_load_mw,0.2511032223701477
t07_21_37,triple_rand,3,3-4,net_actual_interchange_mw,0.1551083922386169
t07_21_37,triple_rand,3,3-4,total_gen,0.251735508441925
t07_21_37,triple_rand,3,3-4,total_lmp_da,0.2716490030288696
t07_21_37,triple_rand,3,3-4,total_losses,0.2479114532470703
t07_24_31,triple_rand,3,3-4,congestion_price_da,0.1262350678443908
t07_24_31,triple_rand,3,3-4,congestion_price_rt,0.0769226551055908
t07_24_31,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.5349699258804321
t07_24_31,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.5624415278434753
t07_24_31,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3548445701599121
t07_24_31,triple_rand,3,3-4,gross_actual_interchange_mw,0.23073410987854
t07_24_31,triple_rand,3,3-4,marginal_loss_price_da,0.2041748762130737
t07_24_31,triple_rand,3,3-4,metered_load_mw,0.3692480325698852
t07_24_31,triple_rand,3,3-4,net_actual_interchange_mw,0.3601757884025574
t07_24_31,triple_rand,3,3-4,total_gen,0.3936502337455749
t07_24_31,triple_rand,3,3-4,total_lmp_da,0.281487226486206
t07_24_31,triple_rand,3,3-4,total_losses,0.2975074052810669
t07_29_43,triple_top,3,3-4,congestion_price_da,0.1399860978126526
t07_29_43,triple_top,3,3-4,congestion_price_rt,0.0957710146903991
t07_29_43,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1449878215789795
t07_29_43,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1330434679985046
t07_29_43,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3524497747421264
t07_29_43,triple_top,3,3-4,gross_actual_interchange_mw,0.6560845971107483
t07_29_43,triple_top,3,3-4,marginal_loss_price_da,0.3693678379058838
t07_29_43,triple_top,3,3-4,metered_load_mw,0.4408672451972961
t07_29_43,triple_top,3,3-4,net_actual_interchange_mw,0.200707733631134
t07_29_43,triple_top,3,3-4,total_gen,0.4505040049552917
t07_29_43,triple_top,3,3-4,total_lmp_da,0.6845302581787109
t07_29_43,triple_top,3,3-4,total_losses,0.3068685531616211
t07_30_43,triple_top,3,3-4,congestion_price_da,0.1432972550392151
t07_30_43,triple_top,3,3-4,congestion_price_rt,0.0955162644386291
t07_30_43,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1050607562065124
t07_30_43,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.086210548877716
t07_30_43,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.3838601112365722
t07_30_43,triple_top,3,3-4,gross_actual_interchange_mw,0.6634913682937622
t07_30_43,triple_top,3,3-4,marginal_loss_price_da,0.4505159258842468
t07_30_43,triple_top,3,3-4,metered_load_mw,0.4716033339500427
t07_30_43,triple_top,3,3-4,net_actual_interchange_mw,0.2134191393852234
t07_30_43,triple_top,3,3-4,total_gen,0.4785454869270324
t07_30_43,triple_top,3,3-4,total_lmp_da,0.7568479776382446
t07_30_43,triple_top,3,3-4,total_losses,0.3206881880760193
t07_38_43,triple_top,3,3-4,congestion_price_da,0.2563372254371643
t07_38_43,triple_top,3,3-4,congestion_price_rt,0.1914898753166198
t07_38_43,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1096706986427307
t07_38_43,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1082462072372436
t07_38_43,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4204285740852356
t07_38_43,triple_top,3,3-4,gross_actual_interchange_mw,0.6573846340179443
t07_38_43,triple_top,3,3-4,marginal_loss_price_da,0.6771886348724365
t07_38_43,triple_top,3,3-4,metered_load_mw,0.6477916240692139
t07_38_43,triple_top,3,3-4,net_actual_interchange_mw,0.3109875917434692
t07_38_43,triple_top,3,3-4,total_gen,0.6100408434867859
t07_38_43,triple_top,3,3-4,total_lmp_da,0.9847630858421326
t07_38_43,triple_top,3,3-4,total_losses,0.344624400138855
t08_10_41,triple_rand,3,3-4,congestion_price_da,0.0934486389160156
t08_10_41,triple_rand,3,3-4,congestion_price_rt,0.0756064057350158
t08_10_41,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.1314970254898071
t08_10_41,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1142159700393676
t08_10_41,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.1817042827606201
t08_10_41,triple_rand,3,3-4,gross_actual_interchange_mw,0.1825801730155944
