indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"9,17,27,35",0.016530901193618774,0.05237409472465515,3,3,True,0.03837604075670242,0.035304997116327286,0.035304997116327286,0.062150988727808,0.062150988727808,5008,1425,1425,2082,466,2,3,False,False,1,2
"9,17,27,36",0.016530901193618774,0.05237409472465515,3,3,True,0.03837604075670242,0.035304997116327286,0.035304997116327286,0.062150988727808,0.062150988727808,5009,1426,1426,2083,467,2,3,False,False,1,2
"9,17,29,38",0.0601961649954319,0.05791741982102394,4,4,True,0.09319184720516205,0.09319184720516205,0.09319184720516205,0.06912107020616531,0.06912107020616531,535,117,117,1574,241,4,4,True,True,2,3
"9,17,29,43",0.0226797666400671,0.05114196240901947,2,2,True,0.06510880589485168,0.052278950810432434,0.052278950810432434,0.11548246443271637,0.10166032612323761,1648,592,592,253,80,3,3,False,False,3,3
"9,17,30,38",0.06243564188480377,0.058192137628793716,4,4,True,0.09489069133996964,0.09489069133996964,0.09489069133996964,0.06732211261987686,0.06732211261987686,502,108,108,1674,260,4,4,True,True,2,3
"9,17,31,38",0.05278473347425461,0.042209193110466,4,4,True,0.11746488511562347,0.11746488511562347,0.11746488511562347,0.0945417582988739,0.0945417582988739,182,48,48,583,97,4,4,True,True,2,2
"9,17,31,39",0.07071490585803986,0.03369506448507309,4,2,False,0.10953041166067123,0.034040167927742004,0.10953041166067123,0.06635385006666183,0.05928727984428406,245,1555,63,1732,590,4,3,False,True,2,3
"9,17,31,40",0.05205545946955681,0.02421017736196518,4,2,False,0.08641335368156433,0.03837840259075165,0.08641335368156433,0.07921992242336273,0.07921992242336273,694,1178,142,1067,264,4,2,False,True,0,3
"9,17,31,42",0.0510723702609539,0.048021819442510605,4,4,True,0.08641335368156433,0.08641335368156433,0.08641335368156433,0.06593941152095795,0.06593941152095795,694,142,142,1768,278,4,4,True,True,0,0
"9,17,31,43",0.04177228361368179,0.06256965547800064,4,4,True,0.08641335368156433,0.08641335368156433,0.08641335368156433,0.07548842579126358,0.07548842579126358,694,142,142,1219,180,4,4,True,True,0,2
"9,17,32,38",0.052784744650125504,0.042208828032016754,4,4,True,0.1174658015370369,0.1174658015370369,0.1174658015370369,0.09454214572906494,0.09454214572906494,181,47,47,582,96,4,4,True,True,2,2
"9,17,32,39",0.07071523368358612,0.03369579091668129,4,2,False,0.10952925682067871,0.03404052555561066,0.10952925682067871,0.06635358929634094,0.05928727984428406,246,1554,64,1733,590,4,3,False,True,2,3
"9,17,32,40",0.05205554515123367,0.02421030029654503,4,2,False,0.08641187846660614,0.03837869316339493,0.08641187846660614,0.07921972125768661,0.07921972125768661,695,1177,143,1068,265,4,2,False,True,0,3
"9,17,32,42",0.05107434466481209,0.04802269861102104,4,4,True,0.08641187846660614,0.08641187846660614,0.08641187846660614,0.06593719869852066,0.06593719869852066,695,143,143,1769,279,4,4,True,True,0,0
"9,17,32,43",0.04176784306764603,0.0625646784901619,4,4,True,0.08641187846660614,0.08641187846660614,0.08641187846660614,0.07548300921916962,0.07548300921916962,695,143,143,1220,181,4,4,True,True,0,2
"9,17,33,38",0.05525527521967888,0.046690236777067184,4,4,True,0.10010923445224762,0.10010923445224762,0.10010923445224762,0.07415799051523209,0.07415799051523209,409,89,89,1282,192,4,4,True,True,2,2
"9,17,33,39",0.07355957478284836,0.03334847465157509,4,2,False,0.09536164999008179,0.03357027843594551,0.09536164999008179,0.06644885987043381,0.05928727984428406,489,1606,105,1728,590,4,3,False,True,2,3
"9,17,33,40",0.05383390188217163,0.021854860708117485,4,3,False,0.07468757033348083,0.04334597662091255,0.07468757033348083,0.07384470105171204,0.05012891814112663,1130,905,238,1305,788,4,2,False,True,0,3
"9,17,33,43",0.04127594456076622,0.05638175085186958,4,4,True,0.07468757033348083,0.07468757033348083,0.07468757033348083,0.0702783465385437,0.0702783465385437,1130,238,238,1494,227,4,4,True,True,0,2
"9,17,37,38",0.05149226635694504,0.055942781269550323,4,4,True,0.07189010083675385,0.07189010083675385,0.07189010083675385,0.06899482011795044,0.06899482011795044,1272,288,288,1584,243,4,4,True,True,3,3
"9,17,37,39",0.0501185841858387,0.06576232612133026,4,4,True,0.08092416822910309,0.08092416822910309,0.08092416822910309,0.07356488704681396,0.07356488704681396,868,177,177,1326,200,4,4,True,True,1,2
"9,17,37,40",0.0493675097823143,0.053502533584833145,4,4,True,0.06168874725699425,0.06168874725699425,0.06168874725699425,0.0772746354341507,0.06622237712144852,1881,421,421,1152,272,4,3,True,True,3,3
"9,17,39,42",0.060068946331739426,0.05337708815932274,4,2,False,0.08092416822910309,0.06019051745533943,0.08092416822910309,0.09712856262922287,0.09712856262922287,868,429,177,534,106,4,2,False,True,0,3
"9,17,39,43",0.033790070563554764,0.05457044765353203,4,2,False,0.08092416822910309,0.06474050134420395,0.08092416822910309,0.0951506569981575,0.08859638124704361,868,351,177,565,161,4,3,False,True,0,3
"9,18,19,22",0.0642847791314125,0.044761285185813904,11,11,True,0.2936132848262787,0.10041593760251999,0.10041593760251999,0.3304957151412964,0.09257183969020844,9,176,176,7,207,0,0,False,False,0,0
"9,18,19,29",0.05406256020069122,0.04913218319416046,11,11,True,0.2936132848262787,0.10041593760251999,0.10041593760251999,0.3304957151412964,0.09257183969020844,9,176,176,7,207,0,0,False,False,0,0
"9,18,19,30",0.05206528678536415,0.04909808561205864,11,11,True,0.2936132848262787,0.10041593760251999,0.10041593760251999,0.3304957151412964,0.09257183969020844,9,176,176,7,207,0,0,False,False,0,0
"9,18,19,31",0.08481065928936005,0.07799424976110458,0,0,True,0.2936132848262787,0.2936132848262787,0.2936132848262787,0.3304957151412964,0.3304957151412964,9,8,8,7,7,0,0,True,True,0,0
"9,18,19,32",0.0848039984703064,0.07799788564443588,0,0,True,0.2936132848262787,0.2936132848262787,0.2936132848262787,0.3304957151412964,0.3304957151412964,9,8,8,7,7,0,0,True,True,0,0
"9,18,19,33",0.10507463663816452,0.10219293087720871,0,0,True,0.2936132848262787,0.2936132848262787,0.2936132848262787,0.3304957151412964,0.3304957151412964,9,8,8,7,7,0,0,True,True,0,0
"9,18,19,37",0.09558136761188507,0.08522172272205353,11,11,True,0.2936132848262787,0.10041593760251999,0.10041593760251999,0.3304957151412964,0.09257183969020844,9,176,176,7,207,0,0,False,False,0,0
"9,18,19,38",0.1033281460404396,0.06999040395021439,0,0,True,0.2936132848262787,0.2936132848262787,0.2936132848262787,0.3304957151412964,0.3304957151412964,9,8,8,7,7,0,0,True,True,0,0
"9,18,19,39",0.08097642660140991,0.05595812201499939,11,11,True,0.2936132848262787,0.10210365802049637,0.10210365802049637,0.3304957151412964,0.09257183969020844,9,157,157,7,207,0,0,False,False,0,0
"9,18,19,40",0.05453143268823624,0.05359610170125961,11,11,True,0.2936132848262787,0.10041593760251999,0.10041593760251999,0.3304957151412964,0.09257183969020844,9,176,176,7,207,0,0,False,False,0,0
"9,18,19,42",0.11049651354551315,0.11310248076915741,0,0,True,0.2936132848262787,0.2936132848262787,0.2936132848262787,0.3304957151412964,0.3304957151412964,9,8,8,7,7,0,0,True,True,0,0
"9,18,20,22",0.06653010845184326,0.049120787531137466,11,11,True,0.2314901500940323,0.1011413037776947,0.1011413037776947,0.24454379081726074,0.08509399741888046,14,170,170,11,302,0,0,False,False,0,0
"9,18,20,29",0.05863294377923012,0.05203581228852272,11,11,True,0.2314901500940323,0.1011413037776947,0.1011413037776947,0.24454379081726074,0.08509399741888046,14,170,170,11,302,0,0,False,False,0,0
"9,18,20,30",0.055357787758111954,0.051499560475349426,11,11,True,0.2498311847448349,0.1011413037776947,0.1011413037776947,0.24454379081726074,0.08509399741888046,11,170,170,11,302,7,0,False,False,1,0
"9,18,20,31",0.09950423240661621,0.0896119549870491,0,0,True,0.2314901500940323,0.2314901500940323,0.2314901500940323,0.24454379081726074,0.24454379081726074,14,11,11,11,10,0,0,True,True,0,0
"9,18,20,32",0.09949319064617157,0.08961329609155655,0,0,True,0.2314901500940323,0.2314901500940323,0.2314901500940323,0.24454379081726074,0.24454379081726074,14,11,11,11,10,0,0,True,True,0,0
"9,18,20,33",0.12775497138500214,0.1260700672864914,0,0,True,0.2314901500940323,0.2314901500940323,0.2314901500940323,0.24454379081726074,0.24454379081726074,14,11,11,11,10,0,0,True,True,0,0
"9,18,20,37",0.09411017596721649,0.0770219936966896,11,11,True,0.2314901500940323,0.1011413037776947,0.1011413037776947,0.24454379081726074,0.08509399741888046,14,170,170,11,302,0,0,False,False,0,0
"9,18,20,38",0.1279180943965912,0.08303876221179962,0,0,True,0.2314901500940323,0.2314901500940323,0.2314901500940323,0.24454379081726074,0.24454379081726074,14,11,11,11,10,0,0,True,True,0,0
"9,18,20,39",0.08964433521032333,0.055446598678827286,11,11,True,0.2314901500940323,0.10210365802049637,0.10210365802049637,0.24454379081726074,0.08509399741888046,14,157,157,11,302,0,0,False,False,0,0
"9,18,20,40",0.06494540721178055,0.06085515394806862,0,11,False,0.2314901500940323,0.1011413037776947,0.2314901500940323,0.24454379081726074,0.08509399741888046,14,170,11,11,302,0,0,False,True,0,0
"9,18,20,42",0.11713644862174988,0.12568265199661255,0,0,True,0.2314901500940323,0.2314901500940323,0.2314901500940323,0.24454379081726074,0.24454379081726074,14,11,11,11,10,0,0,True,True,0,0
"9,18,21,24",0.062463853508234024,0.024158518761396408,8,7,False,0.12617406249046326,0.07547088712453842,0.09337823837995529,0.1618315577507019,0.14444968104362488,123,39,21,48,5,1,8,False,False,1,1
"9,18,21,43",0.06769605726003647,0.07139991223812103,7,5,False,0.09337823837995529,0.036528702825307846,0.07547088712453842,0.14444968104362488,0.04624068737030029,532,143,39,86,82,8,7,False,False,0,0
"9,18,22,39",0.05544116720557213,0.03462705761194229,11,7,False,0.10210365802049637,0.09679695218801498,0.10210365802049637,0.0824323520064354,0.0072191436775028706,363,9,157,946,3992,11,6,False,True,1,1
"9,18,22,40",0.06943933665752411,0.02877057157456875,11,11,True,0.10133374482393265,0.09674472361803055,0.09674472361803055,0.16778062283992767,0.03857256472110748,383,201,201,39,2174,0,6,False,False,1,1
"9,18,23,27",0.01324800681322813,0.06400350481271744,8,8,True,0.09454712271690369,0.09454712271690369,0.09454712271690369,0.11733251065015793,0.07214701175689697,510,20,20,232,122,8,7,True,True,1,1
"9,18,24,27",0.05383061617612839,0.03169603645801544,8,7,False,0.12617406249046326,0.07568652182817459,0.09454712271690369,0.1618315577507019,0.11733251065015793,123,37,20,48,15,1,8,False,False,0,0
"9,18,24,31",0.05801447108387947,0.06204003095626831,0,0,True,0.12617406249046326,0.08602623641490936,0.08602623641490936,0.1618315577507019,0.08537525683641434,123,133,133,48,120,1,8,False,False,0,0
"9,18,24,32",0.05801386013627052,0.06203717365860939,0,0,True,0.12617406249046326,0.0860387459397316,0.0860387459397316,0.1618315577507019,0.08538133651018143,123,132,132,48,119,1,8,False,False,0,0
"9,18,24,38",0.06669735163450241,0.03795782849192619,5,0,False,0.20161385834217072,0.1777324378490448,0.0833645910024643,0.1618315577507019,0.12634515762329102,20,14,3,48,41,11,8,False,False,1,0
"9,18,24,40",0.04450352489948273,0.05042235925793648,0,0,True,0.12617406249046326,0.10133374482393265,0.10133374482393265,0.16778062283992767,0.09167233854532242,123,62,62,39,97,1,6,False,False,0,1
"9,18,24,42",0.06192686781287193,0.04922916367650032,1,1,True,0.12617406249046326,0.12617406249046326,0.12617406249046326,0.1618315577507019,0.08585740625858307,123,5,5,48,11,1,8,True,True,0,0
"9,18,24,43",0.06486157327890396,0.027593687176704407,8,0,False,0.12617406249046326,0.08356144279241562,0.09008834511041641,0.1618315577507019,0.07139822840690613,123,149,25,48,219,1,8,False,False,0,0
"9,18,25,39",0.03469761088490486,0.06373211741447449,9,7,False,0.10210365802049637,0.09679695218801498,0.04247575253248215,0.0824323520064354,0.010211455635726452,363,9,278,946,3105,11,6,False,False,1,1
"9,18,26,40",0.022585365921258926,0.08061673492193222,0,6,False,0.10133374482393265,0.01577501930296421,0.10133374482393265,0.16778062283992767,0.16778062283992767,383,918,62,39,1,0,6,False,True,1,1
"9,18,26,42",0.06666626036167145,0.053658824414014816,1,1,True,0.09802751988172531,0.09802751988172531,0.09802751988172531,0.11507651209831238,0.0926039069890976,448,11,11,263,10,1,8,True,True,0,0
"9,18,26,43",0.056094784289598465,0.019562335684895515,8,0,False,0.09802751988172531,0.04803401976823807,0.0657891035079956,0.11507651209831238,0.06538544595241547,448,870,92,263,296,1,8,False,False,0,0
"9,18,27,43",0.07246353477239609,0.07973315566778183,7,8,False,0.09454712271690369,0.09454712271690369,0.07568652182817459,0.11733251065015793,0.07214701175689697,510,20,37,232,122,8,7,True,False,0,0
"9,18,29,38",0.0861513763666153,0.06214447319507599,10,10,True,0.21323859691619873,0.03500673547387123,0.03500673547387123,0.20169036090373993,0.036679707467556,17,251,251,18,178,7,7,False,False,0,0
"9,18,29,39",0.07594016939401627,0.00934286043047905,7,0,False,0.21323859691619873,0.07503366470336914,0.21323859691619873,0.20169036090373993,0.04269726946949959,17,220,2,18,922,7,7,False,True,0,0
"9,18,29,40",0.0647466629743576,0.03525910899043083,7,11,False,0.21323859691619873,0.09674472361803055,0.21323859691619873,0.20169036090373993,0.04970008134841919,17,201,2,18,1353,7,7,False,True,0,0
"9,18,30,38",0.051960885524749756,0.06384088099002838,10,10,True,0.2498311847448349,0.025927549228072166,0.025927549228072166,0.16713114082813263,0.025322452187538147,11,637,637,41,693,7,7,False,False,0,0
"9,18,30,39",0.05321286991238594,0.020212069153785706,7,11,False,0.2498311847448349,0.10210365802049637,0.2498311847448349,0.16713114082813263,0.05307594686746597,11,157,1,41,1178,7,7,False,True,0,0
"9,18,30,40",0.06806439161300659,0.029592305421829224,7,11,False,0.2498311847448349,0.09674472361803055,0.2498311847448349,0.16778062283992767,0.05307594686746597,11,201,1,39,1178,7,6,False,True,0,1
"9,18,30,43",0.045010704547166824,0.055694643408060074,0,0,True,0.2498311847448349,0.05194851756095886,0.05194851756095886,0.16713114082813263,0.03690078482031822,11,697,697,41,1243,7,7,False,False,0,0
"9,18,31,38",0.09900132566690445,0.07368586212396622,0,0,True,0.20161385834217072,0.1777324378490448,0.1777324378490448,0.16105180978775024,0.12634515762329102,20,14,14,51,41,11,11,False,False,1,1
"9,18,31,39",0.06085393205285072,0.048730626702308655,11,7,False,0.10953041166067123,0.09679695218801498,0.10210365802049637,0.08537525683641434,0.0072191436775028706,245,9,157,825,3992,4,0,False,False,2,0
"9,18,31,40",0.06881890445947647,0.06431423127651215,0,0,True,0.10133374482393265,0.10133374482393265,0.10133374482393265,0.16778062283992767,0.09167233854532242,383,62,62,39,97,0,6,True,True,1,1
"9,18,31,42",0.06652578711509705,0.05580525100231171,0,0,True,0.08602623641490936,0.08602623641490936,0.08602623641490936,0.08537525683641434,0.08537525683641434,709,133,133,825,120,0,0,True,True,0,0
"9,18,31,43",0.050094444304704666,0.05248977243900299,0,0,True,0.08602623641490936,0.08602623641490936,0.08602623641490936,0.08537525683641434,0.08537525683641434,709,133,133,825,120,0,0,True,True,0,0
"9,18,32,38",0.09899354726076126,0.07368658483028412,0,0,True,0.20161385834217072,0.1777324378490448,0.1777324378490448,0.16105180978775024,0.12634515762329102,20,14,14,51,41,11,11,False,False,1,1
"9,18,32,39",0.060855425894260406,0.048727937042713165,11,7,False,0.10952925682067871,0.09679695218801498,0.10210365802049637,0.08538133651018143,0.0072191436775028706,246,9,157,824,3992,4,0,False,False,2,0
"9,18,32,40",0.06881938874721527,0.06431429833173752,0,0,True,0.10133374482393265,0.10133374482393265,0.10133374482393265,0.16778062283992767,0.09167233854532242,383,62,62,39,97,0,6,True,True,1,1
"9,18,32,42",0.06653659790754318,0.05580928176641464,0,0,True,0.0860387459397316,0.0860387459397316,0.0860387459397316,0.08538133651018143,0.08538133651018143,708,132,132,824,119,0,0,True,True,0,0
"9,18,32,43",0.050096962600946426,0.05249081924557686,0,0,True,0.0860387459397316,0.0860387459397316,0.0860387459397316,0.08538133651018143,0.08538133651018143,708,132,132,824,119,0,0,True,True,0,0
"9,18,33,38",0.09689655900001526,0.05655708163976669,0,0,True,0.20161385834217072,0.1777324378490448,0.1777324378490448,0.16105180978775024,0.12634515762329102,20,14,14,51,41,11,11,False,False,1,1
"9,18,33,39",0.06769119203090668,0.0466080866754055,11,7,False,0.10210365802049637,0.09679695218801498,0.10210365802049637,0.08459538966417313,0.0072191436775028706,363,9,157,858,3992,11,3,False,True,1,3
"9,18,33,40",0.06192838028073311,0.055898040533065796,11,0,False,0.10133374482393265,0.10133374482393265,0.09674472361803055,0.16778062283992767,0.09167233854532242,383,62,201,39,97,0,6,True,False,1,1
"9,18,33,42",0.05807596445083618,0.049595415592193604,0,0,True,0.07978659123182297,0.07978659123182297,0.07978659123182297,0.07843801379203796,0.07843801379203796,914,177,177,1095,165,0,0,True,True,0,0
"9,18,37,38",0.049156058579683304,0.05746838077902794,5,11,False,0.20161385834217072,0.20161385834217072,0.0833645910024643,0.16105180978775024,0.16105180978775024,20,6,3,51,12,11,11,True,False,1,1
"9,18,37,39",0.06459391862154007,0.05125579237937927,11,7,False,0.10210365802049637,0.09679695218801498,0.10210365802049637,0.09442953765392303,0.0072191436775028706,363,9,157,589,3992,11,3,False,True,1,3
"9,18,37,40",0.060181453824043274,0.05356542021036148,11,7,False,0.10133374482393265,0.06504173576831818,0.09674472361803055,0.16778062283992767,0.004603835288435221,383,68,201,39,5125,0,6,False,False,1,1
"9,18,38,42",0.1410708874464035,0.05760759487748146,0,0,True,0.20161385834217072,0.1777324378490448,0.1777324378490448,0.16105180978775024,0.12634515762329102,20,14,14,51,41,11,11,False,False,0,0
"9,18,38,43",0.08091413229703903,0.11266981810331345,0,0,True,0.20161385834217072,0.1777324378490448,0.1777324378490448,0.16105180978775024,0.12634515762329102,20,14,14,51,41,11,11,False,False,0,0
"9,18,39,40",0.051124054938554764,0.05727509409189224,4,11,False,0.10210365802049637,0.10210365802049637,0.07481752336025238,0.16778062283992767,0.03692099079489708,363,157,235,39,2338,11,6,True,False,0,1
"9,18,39,42",0.06499399989843369,0.034655384719371796,0,0,True,0.10210365802049637,0.07503366470336914,0.07503366470336914,0.0824323520064354,0.04269726946949959,363,220,220,946,922,11,6,False,False,0,0
"9,18,39,43",0.08130493015050888,0.03958693891763687,0,0,True,0.10210365802049637,0.07503366470336914,0.07503366470336914,0.11624032258987427,0.04269726946949959,363,220,220,243,922,11,3,False,False,0,3
"9,18,40,42",0.08723466098308563,0.08039063215255737,0,0,True,0.10133374482393265,0.10133374482393265,0.10133374482393265,0.16778062283992767,0.09167233854532242,383,62,62,39,97,0,6,True,True,0,0
"9,18,40,43",0.0820479765534401,0.039880864322185516,0,0,True,0.10508596897125244,0.10133374482393265,0.10133374482393265,0.16778062283992767,0.09167233854532242,318,62,62,39,97,4,6,False,False,2,0
"9,19,21,23",0.0072234817780554295,0.054400987923145294,1,7,False,0.030049890279769897,0.029175572097301483,0.009036685340106487,0.049424223601818085,0.049424223601818085,7156,769,4331,3406,262,11,7,False,False,0,0
"9,19,23,27",0.006026686169207096,0.059867460280656815,1,7,False,0.03070281818509102,0.029301509261131287,0.01143008191138506,0.03244774043560028,0.016644839197397232,6972,764,3303,6127,1775,11,5,False,False,1,3
"9,19,30,43",0.050266414880752563,0.017544148489832878,0,8,False,0.08898992091417313,0.026265321299433708,0.04848300293087959,0.06993754953145981,0.012663578614592552,634,1257,838,1519,3552,7,2,False,False,0,2
"9,19,31,38",0.06603021174669266,0.039999496191740036,11,11,True,0.11746488511562347,0.08949210494756699,0.08949210494756699,0.10345901548862457,0.08181949704885483,182,267,267,446,357,4,0,False,False,2,3
"9,19,31,39",0.030332444235682487,0.05405278503894806,11,7,False,0.10953041166067123,0.02523830719292164,0.07252135872840881,0.06393261253833771,0.06393261253833771,245,1002,529,1914,128,4,7,False,False,2,3
"9,19,32,38",0.06603003293275833,0.039999671280384064,11,11,True,0.1174658015370369,0.08949237316846848,0.08949237316846848,0.10346345603466034,0.08181694149971008,181,266,266,445,358,4,0,False,False,2,3
"9,19,32,39",0.030330820009112358,0.05405385047197342,11,7,False,0.10952925682067871,0.02523830719292164,0.07252346724271774,0.0639311820268631,0.0639311820268631,246,1002,527,1915,129,4,7,False,False,2,3
"9,19,33,38",0.06475266069173813,0.03743160516023636,11,11,True,0.10010923445224762,0.08098199218511581,0.08098199218511581,0.07803986221551895,0.07095874100923538,409,371,371,1114,544,4,0,False,False,2,3
"9,19,33,39",0.029338836669921875,0.05281246080994606,11,7,False,0.09536164999008179,0.02523830719292164,0.07171324640512466,0.06752519309520721,0.06752519309520721,489,1002,543,1663,98,4,7,False,False,2,3
"9,19,38,42",0.062454693019390106,0.03575076162815094,0,11,False,0.13729806244373322,0.08042575418949127,0.13729806244373322,0.14286603033542633,0.044205956161022186,93,382,27,91,1717,0,0,False,True,3,3
"9,19,38,43",0.07197745889425278,0.018355023115873337,0,11,False,0.10224249958992004,0.08042575418949127,0.10224249958992004,0.12519316375255585,0.04852067679166794,359,382,60,173,1431,0,0,False,True,3,3
"9,20,21,23",0.007013751193881035,0.05664597824215889,1,7,False,0.032300110906362534,0.032300110906362534,0.009410576894879341,0.052043259143829346,0.052043259143829346,6575,605,4158,3091,234,7,7,True,False,0,0
"9,20,23,27",0.005862371064722538,0.06165536865592003,1,7,False,0.032513342797756195,0.032513342797756195,0.011714444495737553,0.034641511738300323,0.02132764644920826,6506,598,3156,5652,1257,7,5,True,False,1,3
"9,20,25,39",0.016227293759584427,0.0513085201382637,11,7,False,0.032310936599969864,0.027763519436120987,0.03022701106965542,0.05678310990333557,0.04804858937859535,6567,863,3147,2591,279,9,8,False,False,3,3
"9,20,30,43",0.05044105276465416,0.021221555769443512,0,8,False,0.08061174303293228,0.024545766413211823,0.05192693695425987,0.07047782093286514,0.012634480372071266,881,1468,702,1486,3555,7,7,False,False,0,0
"9,20,31,38",0.06394696235656738,0.040125761181116104,11,11,True,0.11746488511562347,0.08711286634206772,0.08711286634206772,0.10545849800109863,0.08508063852787018,182,288,288,401,304,4,0,False,False,2,3
"9,20,31,39",0.02872544527053833,0.051177460700273514,11,7,False,0.10953041166067123,0.027763519436120987,0.07000278681516647,0.061305105686187744,0.06026136130094528,245,863,569,2154,157,4,11,False,False,2,3
"9,20,32,38",0.06394682824611664,0.04012611508369446,11,11,True,0.1174658015370369,0.08711309731006622,0.08711309731006622,0.10546267032623291,0.08507784456014633,181,287,287,400,305,4,0,False,False,2,3
"9,20,32,39",0.028723925352096558,0.051176853477954865,11,7,False,0.10952925682067871,0.027763519436120987,0.07000508159399033,0.061307962983846664,0.06025971844792366,246,863,568,2153,158,4,11,False,False,2,3
"9,20,33,38",0.06276313215494156,0.037923529744148254,11,11,True,0.10010923445224762,0.07880980521440506,0.07880980521440506,0.08064433932304382,0.07322763651609421,409,414,414,1014,499,4,0,False,False,2,3
"9,20,33,39",0.027814699336886406,0.05363645404577255,11,7,False,0.09536164999008179,0.027763519436120987,0.06885372847318649,0.0640529915690422,0.0640529915690422,489,863,597,1905,127,4,7,False,False,2,3
"9,20,38,42",0.06049615144729614,0.037454988807439804,0,11,False,0.15138623118400574,0.07600567489862442,0.15138623118400574,0.15075096487998962,0.039625976234674454,58,462,20,68,2073,0,0,False,True,3,3
"9,20,38,43",0.07147789746522903,0.018523219972848892,0,11,False,0.09376879036426544,0.07600567489862442,0.09376879036426544,0.12500225007534027,0.04852067679166794,528,462,91,178,1431,0,0,False,True,3,3
"9,20,39,40",0.04768812283873558,0.05276038125157356,4,7,False,0.11462078988552094,0.027763519436120987,0.11462078988552094,0.07361546158790588,0.03603718802332878,199,863,54,1317,502,4,4,False,True,3,2
"9,21,24,27",0.02833816222846508,0.09589848667383194,4,8,False,0.08777984976768494,0.08777984976768494,0.0240270234644413,0.026511551812291145,-0.03296259418129921,660,28,2684,7578,12141,8,6,True,False,3,3
"9,21,29,42",0.01423653308302164,0.05661054700613022,4,5,False,0.06926683336496353,0.00817776471376419,0.026754966005682945,0.05511474609375,0.018927505239844322,1382,3320,2280,2772,545,7,2,False,False,3,2
"9,21,30,42",0.01558520644903183,0.059279486536979675,4,5,False,0.06514952331781387,0.010813174769282341,0.026754966005682945,0.056593652814626694,0.019924959167838097,1645,2437,2280,2611,497,7,2,False,False,3,2
"9,21,34,43",0.02781091071665287,0.050387635827064514,8,3,False,0.040618233382701874,0.040618233382701874,0.021100889891386032,0.0682302862405777,0.06364453583955765,4535,1034,1949,1622,434,3,5,True,False,2,3
"9,21,35,43",0.02781091071665287,0.050387635827064514,8,3,False,0.040618233382701874,0.040618233382701874,0.021100889891386032,0.0682302862405777,0.06364453583955765,4536,1035,1949,1623,435,3,5,True,False,2,3
"9,21,36,43",0.02781091071665287,0.050387635827064514,8,3,False,0.040618233382701874,0.040618233382701874,0.021100889891386032,0.0682302862405777,0.06364453583955765,4537,1036,1949,1624,436,3,5,True,False,2,3
"9,22,30,39",0.01853645034134388,0.054595623165369034,2,7,False,0.03111572377383709,0.02545626275241375,0.028157426044344902,0.04670799896121025,0.025125322863459587,6866,990,2143,3737,947,3,3,False,False,2,1
"9,22,31,40",0.04014328494668007,0.05784427002072334,11,2,False,0.07746845483779907,0.01672348566353321,0.05828152969479561,0.04369968920946121,0.02718772366642952,1011,3899,887,4141,2142,4,11,False,False,2,3
"9,22,32,40",0.040143076330423355,0.0578453503549099,11,2,False,0.07746761292219162,0.016723517328500748,0.058283086866140366,0.043701253831386566,0.027188505977392197,1012,3898,886,4140,2141,4,11,False,False,2,3
"9,23,24,26",0.03851975128054619,0.05137307196855545,2,2,True,0.033616382628679276,0.03279019519686699,0.03279019519686699,0.04396527260541916,0.04396527260541916,6204,1678,1678,4093,1104,3,2,False,False,1,3
"9,24,25,26",0.04783812165260315,0.05866899713873863,2,3,False,0.06518096476793289,0.06323374807834625,0.05802229046821594,0.11551771312952042,0.05113336816430092,1643,335,479,252,743,11,11,False,False,3,3
"9,24,26,39",0.023181244730949402,0.06931109726428986,2,2,True,0.028929758816957474,0.02721428871154785,0.02721428871154785,0.061251502484083176,0.0373140387237072,7442,2232,2232,2160,1414,11,7,False,False,1,3
"9,24,31,34",0.05388150364160538,0.04496657848358154,4,3,False,0.07436811178922653,0.04867086932063103,0.07436811178922653,0.04628617689013481,0.043070826679468155,1147,728,246,3799,1046,4,4,False,True,2,0
"9,24,31,35",0.05388150364160538,0.04496657848358154,4,3,False,0.07436811178922653,0.04867086932063103,0.07436811178922653,0.04628617689013481,0.043070826679468155,1148,729,247,3799,1047,4,4,False,True,2,0
"9,24,31,36",0.05388150364160538,0.04496657848358154,4,3,False,0.07436811178922653,0.04867086932063103,0.07436811178922653,0.04628617689013481,0.043070826679468155,1149,730,248,3799,1048,4,4,False,True,2,0
"9,24,31,43",0.05787808448076248,0.03359588235616684,11,4,False,0.06126106157898903,0.05499882996082306,0.06126106157898903,0.08529458194971085,0.07548842579126358,1905,530,778,827,180,11,0,False,True,3,3
"9,24,32,34",0.05388219654560089,0.04496603086590767,4,3,False,0.07437092065811157,0.0486711822450161,0.07437092065811157,0.04628525674343109,0.04307088628411293,1144,725,243,3800,1043,4,4,False,True,2,0
"9,24,32,35",0.05388219654560089,0.04496603086590767,4,3,False,0.07437092065811157,0.0486711822450161,0.07437092065811157,0.04628525674343109,0.04307088628411293,1145,726,244,3800,1044,4,4,False,True,2,0
