indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"5,9,16,39,40",0.029026392847299576,0.07995764911174774,4,4,True,0.06895748525857925,0.06895748525857925,0.06895748525857925,0.14449192583560944,0.14449192583560944,1637,456,456,52,40,4,4,True,True,4,3
"5,9,18,23,40",0.014187447726726532,0.09787427634000778,4,6,False,0.03457939252257347,0.011094208806753159,0.016593996435403824,0.04137829318642616,0.007414613850414753,23257,7457,23793,14498,22337,0,11,False,False,1,1
"5,9,18,29,31",0.07118473947048187,0.07204004377126694,11,11,True,0.08222518116235733,0.08222518116235733,0.08222518116235733,0.11269886791706085,0.11269886791706085,658,207,207,153,5,11,11,True,True,1,0
"5,9,18,29,32",0.07118538022041321,0.07204047590494156,11,11,True,0.08222882449626923,0.08222882449626923,0.08222882449626923,0.11269886791706085,0.11269886791706085,657,206,206,153,5,11,11,True,True,1,0
"5,9,18,29,33",0.07579870522022247,0.07141321897506714,11,11,True,0.0909905731678009,0.0909905731678009,0.0909905731678009,0.11269886791706085,0.11269886791706085,351,108,108,153,5,11,11,True,True,1,0
"5,9,18,30,31",0.06937099248170853,0.07142965495586395,11,11,True,0.09481138736009598,0.09481138736009598,0.09481138736009598,0.1026415154337883,0.1026415154337883,275,82,82,265,38,11,11,True,True,0,0
"5,9,18,30,32",0.06937342137098312,0.07143013179302216,11,11,True,0.09481138736009598,0.09481138736009598,0.09481138736009598,0.1026415154337883,0.1026415154337883,275,82,82,265,38,11,11,True,True,0,0
"5,9,18,30,33",0.07202359288930893,0.07079843431711197,11,11,True,0.09481138736009598,0.09481138736009598,0.09481138736009598,0.1026415154337883,0.1026415154337883,275,82,82,265,38,11,11,True,True,0,0
"5,9,18,30,37",0.054938074201345444,0.048925820738077164,11,11,True,0.09481138736009598,0.09481138736009598,0.09481138736009598,0.1026415154337883,0.1026415154337883,275,82,82,265,38,11,11,True,True,0,0
"5,9,18,31,37",0.05381222814321518,0.053082872182130814,11,11,True,0.08718830347061157,0.08718830347061157,0.08718830347061157,0.09569484740495682,0.09569484740495682,459,136,136,416,77,11,11,True,True,1,1
"5,9,18,32,37",0.053815487772226334,0.05308280140161514,11,11,True,0.08718830347061157,0.08718830347061157,0.08718830347061157,0.09569484740495682,0.09569484740495682,459,136,136,416,77,11,11,True,True,1,1
"5,9,18,33,37",0.060064710676670074,0.055671460926532745,11,11,True,0.0909905731678009,0.0909905731678009,0.0909905731678009,0.09569484740495682,0.09569484740495682,351,108,108,416,77,11,11,True,True,0,1
"5,9,18,39,40",0.028768150135874748,0.05314318835735321,4,4,True,0.051124054938554764,0.051124054938554764,0.051124054938554764,0.08962727338075638,0.08962727338075638,6310,1334,1334,593,203,4,4,True,True,4,2
"5,9,19,39,40",0.036380261182785034,0.09357213228940964,4,4,True,0.06577392667531967,0.06577392667531967,0.06577392667531967,0.15527857840061188,0.15527857840061188,2076,541,541,33,29,4,4,True,True,3,3
"5,9,20,39,40",0.03806585446000099,0.08727585524320602,4,4,True,0.0676179975271225,0.0676179975271225,0.0676179975271225,0.17034029960632324,0.17034029960632324,1809,483,483,18,16,4,4,True,True,3,3
"5,9,24,39,40",0.031615179032087326,0.05769466236233711,11,4,False,0.05439339205622673,0.05439339205622673,0.04965212196111679,0.11455376446247101,0.11455376446247101,4893,1031,2642,140,80,4,4,True,False,4,3
"5,9,27,39,40",0.018732037395238876,0.06216098368167877,4,4,True,0.0264413021504879,0.0264413021504879,0.0264413021504879,0.09183931350708008,0.09183931350708008,44955,9365,9365,521,185,4,4,True,True,2,3
"5,9,31,37,40",0.02544134482741356,0.059245117008686066,4,4,True,0.04708944633603096,0.04708944633603096,0.04708944633603096,0.06344687938690186,0.04948114976286888,8522,1747,1747,3236,1477,4,11,True,True,4,4
"5,9,31,39,40",0.04891664907336235,0.07324045151472092,4,4,True,0.06559761613607407,0.06559761613607407,0.06559761613607407,0.20395001769065857,0.20395001769065857,2105,547,547,11,11,4,4,True,True,4,3
"5,9,32,37,40",0.025442050769925117,0.05924389138817787,4,4,True,0.047089360654354095,0.047089360654354095,0.047089360654354095,0.06344668567180634,0.04948114976286888,8523,1748,1748,3237,1477,4,11,True,True,4,4
"5,9,32,39,40",0.04891873151063919,0.07323934137821198,4,4,True,0.06559737771749496,0.06559737771749496,0.06559737771749496,0.20394961535930634,0.20394961535930634,2106,548,548,12,12,4,4,True,True,4,3
"5,9,33,39,40",0.046919357031583786,0.0741535872220993,4,4,True,0.0547521635890007,0.0547521635890007,0.0547521635890007,0.19559399783611298,0.19559399783611298,4768,1012,1012,15,15,4,4,True,True,4,3
"5,9,39,40,42",0.021674076095223427,0.05152621120214462,4,4,True,0.031785983592271805,0.0264413021504879,0.0264413021504879,0.08962727338075638,0.08962727338075638,29304,9365,9365,593,203,3,4,False,False,4,0
"5,9,39,40,43",0.027169061824679375,0.06375128030776978,11,4,False,0.06249008700251579,0.06249008700251579,0.027178650721907616,0.08962727338075638,0.08962727338075638,2690,639,17265,593,203,4,4,True,False,4,0
"5,10,11,15,17",0.06319902837276459,0.0445767380297184,4,4,True,0.12973102927207947,0.12973102927207947,0.12973102927207947,0.140508770942688,0.140508770942688,28,10,10,56,43,4,4,True,True,3,3
"5,10,11,15,38",0.04780609533190727,0.05395660549402237,0,0,True,0.08175031840801239,0.08175031840801239,0.08175031840801239,0.10113134235143661,0.055389974266290665,679,171,171,294,971,0,11,True,True,2,3
"5,10,11,17,43",0.05791684240102768,0.05644731968641281,0,0,True,0.06721436977386475,0.057296235114336014,0.057296235114336014,0.0828566774725914,0.05157144367694855,1864,1025,1025,906,1304,2,2,False,False,0,0
"5,10,12,15,38",0.034401342272758484,0.054853592067956924,0,0,True,0.08175031840801239,0.08175031840801239,0.08175031840801239,0.055389974266290665,0.055389974266290665,679,171,171,5516,971,0,0,True,True,2,2
"5,10,13,15,19",0.05322853475809097,0.011502179317176342,0,1,False,0.07731776684522629,0.007590936962515116,0.07731776684522629,0.08042807132005692,0.018064431846141815,910,33064,235,1039,2954,0,0,False,True,3,3
"5,10,13,15,42",0.06109794229269028,0.035403646528720856,0,0,True,0.09083549678325653,0.09083549678325653,0.09083549678325653,0.06999056786298752,0.06999056786298752,353,92,92,2116,367,0,0,True,True,2,3
"5,10,13,19,37",0.05370720475912094,0.04367499426007271,11,11,True,0.06146468222141266,0.06146468222141266,0.06146468222141266,0.05791260302066803,0.05791260302066803,2909,1076,1076,4637,1460,11,11,True,True,0,4
"5,10,13,20,37",0.05328584462404251,0.04117320477962494,11,11,True,0.06094937026500702,0.06094937026500702,0.06094937026500702,0.05872941017150879,0.05872941017150879,2996,1103,1103,4392,1367,11,11,True,True,1,4
"5,10,13,38,42",0.0670580193400383,0.03504927456378937,0,0,True,0.09637676924467087,0.09637676924467087,0.09637676924467087,0.06788533180952072,0.06788533180952072,248,72,72,2421,406,0,0,True,True,3,3
"5,10,13,38,43",0.05000172182917595,0.04682984948158264,0,0,True,0.07993583381175995,0.07993583381175995,0.07993583381175995,0.06068454310297966,0.06068454310297966,764,196,196,3855,662,0,0,True,True,3,3
"5,10,13,39,40",0.03417867049574852,0.053351905196905136,11,4,False,0.0571836456656456,0.042861051857471466,0.0571836456656456,0.11011490225791931,0.11011490225791931,3966,2426,1482,176,89,11,4,False,True,3,3
"5,10,14,15,19",0.04246138036251068,0.06714856624603271,0,0,True,0.07635857909917831,0.07035417854785919,0.07035417854785919,0.0795942172408104,0.0795942172408104,967,404,404,1105,209,11,0,False,False,4,4
"5,10,14,15,20",0.034663017839193344,0.056964077055454254,0,0,True,0.07188346236944199,0.06595466285943985,0.06595466285943985,0.07403916865587234,0.07403916865587234,1324,533,533,1624,292,11,0,False,False,4,4
"5,10,14,15,37",0.05304739251732826,0.04987361282110214,11,11,True,0.0686047300696373,0.0686047300696373,0.0686047300696373,0.06146316975355148,0.06146316975355148,1676,550,550,3690,1088,11,11,True,True,3,3
"5,10,14,15,38",0.05270955339074135,0.04480799287557602,11,11,True,0.09803276509046555,0.09803276509046555,0.09803276509046555,0.10435264557600021,0.10435264557600021,221,64,64,246,31,11,11,True,True,3,3
"5,10,14,19,37",0.050108522176742554,0.04560518264770508,11,11,True,0.07020456343889236,0.07020456343889236,0.07020456343889236,0.06140414997935295,0.05740046873688698,1502,470,470,3707,1515,11,0,True,True,0,0
"5,10,14,19,42",0.04451196268200874,0.06216830015182495,0,0,True,0.07020456343889236,0.060999952256679535,0.060999952256679535,0.07977551966905594,0.07977551966905594,1502,771,771,1093,207,11,0,False,False,0,4
"5,10,14,19,43",0.03723834827542305,0.053435660898685455,0,0,True,0.07020456343889236,0.05500653013586998,0.05500653013586998,0.07192278653383255,0.07192278653383255,1502,1239,1239,1865,334,11,0,False,False,0,3
"5,10,14,20,37",0.05188388004899025,0.047306571155786514,11,11,True,0.06420571357011795,0.06420571357011795,0.06420571357011795,0.058107905089855194,0.058107905089855194,2377,840,840,4581,1440,11,11,True,True,0,3
"5,10,14,20,42",0.0436570905148983,0.054170627146959305,0,0,True,0.06420571357011795,0.05178340524435043,0.05178340524435043,0.07425736635923386,0.07425736635923386,2377,1641,1641,1598,286,11,0,False,False,0,1
"5,10,14,20,43",0.040141697973012924,0.053309570997953415,0,0,True,0.06420571357011795,0.05526676028966904,0.05526676028966904,0.06382335722446442,0.06382335722446442,2377,1218,1218,3150,540,11,0,False,False,0,1
"5,10,14,31,42",0.04276035353541374,0.05161241814494133,0,0,True,0.04540424793958664,0.04540424793958664,0.04540424793958664,0.07425736635923386,0.07425736635923386,9792,2758,2758,1598,286,0,0,True,True,1,1
"5,10,14,31,43",0.03878527507185936,0.05727840214967728,0,0,True,0.05081258714199066,0.05081258714199066,0.05081258714199066,0.06382335722446442,0.06382335722446442,6466,1771,1771,3150,540,0,0,True,True,1,1
"5,10,14,32,42",0.042759478092193604,0.05161381512880325,0,0,True,0.04540424793958664,0.04540424793958664,0.04540424793958664,0.07425736635923386,0.07425736635923386,9792,2758,2758,1598,286,0,0,True,True,1,1
"5,10,14,32,43",0.038784537464380264,0.057279326021671295,0,0,True,0.05081258714199066,0.05081258714199066,0.05081258714199066,0.06382335722446442,0.06382335722446442,6466,1771,1771,3150,540,0,0,True,True,1,1
"5,10,15,19,40",0.05141773447394371,0.029883187264204025,0,0,True,0.07151119410991669,0.07151119410991669,0.07151119410991669,0.04535109922289848,0.04535109922289848,1365,367,367,10905,2136,0,0,True,True,3,4
"5,10,15,24,42",0.05665889009833336,0.02669999748468399,0,9,False,0.09083549678325653,0.023838024586439133,0.09083549678325653,0.08404476195573807,0.03448062762618065,353,3717,92,836,892,0,0,False,True,1,3
"5,10,15,30,38",0.058835942298173904,0.05148940160870552,5,10,False,0.08629240840673447,0.022900301963090897,0.01974506489932537,0.0695284977555275,0.058916546404361725,486,4119,2701,2182,17,4,4,False,False,3,3
"5,10,15,31,38",0.06178709864616394,0.04836242273449898,0,11,False,0.08175031840801239,0.06296871602535248,0.08175031840801239,0.07744581997394562,0.07485181838274002,679,948,171,1278,374,0,0,False,True,1,3
"5,10,15,31,42",0.056471552699804306,0.03066757507622242,0,0,True,0.09083549678325653,0.09083549678325653,0.09083549678325653,0.08374890685081482,0.08374890685081482,353,92,92,845,157,0,0,True,True,1,3
"5,10,15,32,38",0.06179302930831909,0.04836306348443031,0,11,False,0.08175031840801239,0.06297016143798828,0.08175031840801239,0.07745293527841568,0.07485345005989075,679,947,171,1277,373,0,0,False,True,1,3
"5,10,15,32,42",0.05647987499833107,0.03067009337246418,0,0,True,0.09083549678325653,0.09083549678325653,0.09083549678325653,0.0837395042181015,0.0837395042181015,353,92,92,848,160,0,0,True,True,1,3
"5,10,15,38,42",0.06172095239162445,0.027317984029650688,0,0,True,0.13086389005184174,0.13086389005184174,0.13086389005184174,0.1318313479423523,0.1318313479423523,26,9,9,81,8,0,0,True,True,3,3
"5,10,15,38,43",0.060975052416324615,0.036171816289424896,0,0,True,0.08175031840801239,0.08175031840801239,0.08175031840801239,0.08013138175010681,0.08013138175010681,679,171,171,1060,197,0,0,True,True,0,3
"5,10,15,40,42",0.06139199435710907,0.013818420469760895,0,11,False,0.09101294726133347,0.008950240910053253,0.09101294726133347,0.03796159476041794,0.02087823674082756,348,74816,90,18332,25992,0,0,False,True,3,1
"5,10,15,40,43",0.05676276236772537,0.030239887535572052,0,0,True,0.07576620578765869,0.061627715826034546,0.061627715826034546,0.03467319533228874,0.03467319533228874,1009,726,726,23102,5204,4,0,False,False,3,1
"5,10,17,30,38",0.051810745149850845,0.01886996068060398,5,4,False,0.08004378527402878,0.022383693605661392,0.08004378527402878,0.04074183851480484,0.02409232407808304,757,13505,26,15152,9750,5,3,False,True,3,3
"5,10,18,39,40",0.029676714912056923,0.05524098500609398,0,4,False,0.043884292244911194,0.03460335358977318,0.043884292244911194,0.10102277249097824,0.10102277249097824,10994,4593,3142,297,120,0,4,False,True,1,2
"5,10,19,31,37",0.05746109038591385,0.05557127296924591,11,11,True,0.0644422322511673,0.0644422322511673,0.0644422322511673,0.06694097071886063,0.06694097071886063,2323,816,816,2577,700,11,11,True,True,4,4
"5,10,19,32,37",0.05746123567223549,0.055570751428604126,11,11,True,0.06444308906793594,0.06444308906793594,0.06444308906793594,0.06694101542234421,0.06694101542234421,2322,815,815,2576,699,11,11,True,True,4,4
"5,10,19,33,37",0.05733859911561012,0.054953113198280334,11,11,True,0.06632858514785767,0.06632858514785767,0.06632858514785767,0.07130295783281326,0.07130295783281326,1988,659,659,1958,484,11,11,True,True,3,3
"5,10,19,39,40",0.03665529191493988,0.09136191010475159,0,4,False,0.07092420756816864,0.07092420756816864,0.03500695899128914,0.15527857840061188,0.15527857840061188,1431,417,7041,33,29,4,4,True,False,4,3
"5,10,20,31,37",0.057972684502601624,0.05644415318965912,11,11,True,0.06596406549215317,0.06596406549215317,0.06596406549215317,0.06795880198478699,0.06795880198478699,2039,684,684,2407,635,11,11,True,True,4,4
"5,10,20,32,37",0.057972636073827744,0.05644332617521286,11,11,True,0.06596484780311584,0.06596484780311584,0.06596484780311584,0.06795854866504669,0.06795854866504669,2038,683,683,2408,636,11,11,True,True,4,4
"5,10,20,33,37",0.05738349258899689,0.05631456524133682,11,11,True,0.06682687252759933,0.06682687252759933,0.06682687252759933,0.07263360172510147,0.07263360172510147,1916,635,635,1782,436,11,11,True,True,3,3
"5,10,20,39,40",0.036355454474687576,0.09059912711381912,0,4,False,0.0676179975271225,0.0676179975271225,0.03501973673701286,0.17034029960632324,0.17034029960632324,1809,483,7037,18,16,4,4,True,False,3,3
"5,10,23,27,40",0.0037577548064291477,0.061597783118486404,0,7,False,0.016982736065983772,0.009864646010100842,0.010842719115316868,0.06929118186235428,-0.011396488174796104,84398,18971,56301,2209,92475,3,6,False,False,4,4
"5,10,23,39,40",0.020022885873913765,0.10915707051753998,9,7,False,0.03448042273521423,0.0028180258814245462,0.002456385176628828,0.10102277249097824,-0.056205861270427704,23419,51168,73719,297,121643,0,4,False,False,2,2
"5,10,25,39,40",0.03218159079551697,0.053763311356306076,11,4,False,0.03654814139008522,0.018363747745752335,0.03654814139008522,0.10102277249097824,0.10102277249097824,19676,20017,7684,297,120,11,4,False,True,4,2
"5,10,37,39,40",0.029887134209275246,0.06261581927537918,11,4,False,0.04116497561335564,0.024108009412884712,0.04116497561335564,0.10102277249097824,0.10102277249097824,13603,11535,5270,297,120,11,4,False,True,4,2
"5,10,39,40,42",0.021110327914357185,0.05412673205137253,0,0,True,0.034636240452528,0.034636240452528,0.034636240452528,0.10102277249097824,0.05103045329451561,23124,7258,7258,297,1377,0,4,True,True,2,0
"5,11,12,13,31",0.03610950708389282,0.06714895367622375,11,11,True,0.10171373933553696,0.07030349224805832,0.07030349224805832,0.08566627651453018,0.08566627651453018,160,465,465,744,151,4,11,False,False,2,0
"5,11,12,13,32",0.036107949912548065,0.06714904308319092,11,11,True,0.10171446204185486,0.07030385732650757,0.07030385732650757,0.08566627651453018,0.08566627651453018,159,464,464,744,151,4,11,False,False,2,0
"5,11,12,13,33",0.037355486303567886,0.06573022156953812,11,11,True,0.10262099653482437,0.06775148212909698,0.06775148212909698,0.08566627651453018,0.08566627651453018,145,588,588,744,151,4,11,False,False,2,0
"5,11,12,13,37",0.0471893846988678,0.06206732988357544,11,11,True,0.05659058690071106,0.05659058690071106,0.05659058690071106,0.08566627651453018,0.08566627651453018,4137,1535,1535,744,151,11,11,True,True,0,0
"5,11,12,14,17",0.06508150696754456,0.042048193514347076,11,11,True,0.06525909900665283,0.045271988958120346,0.045271988958120346,0.060695357620716095,0.04013786464929581,2168,3753,3753,3851,5678,0,4,False,False,2,4
"5,11,13,15,31",0.05482593551278114,0.025621425360441208,4,11,False,0.10171373933553696,0.06931078433990479,0.10171373933553696,0.07000166922807693,0.06469085812568665,160,518,44,2111,840,4,7,False,True,1,2
"5,11,13,15,32",0.05482490360736847,0.025622889399528503,4,11,False,0.10171446204185486,0.06931208074092865,0.10171446204185486,0.07000328600406647,0.0646897628903389,159,517,43,2110,841,4,7,False,True,1,2
"5,11,13,15,33",0.05339498817920685,0.029700277373194695,4,11,False,0.10262099653482437,0.06775148212909698,0.10262099653482437,0.07016008347272873,0.06203821673989296,145,588,38,2091,1040,4,4,False,True,1,1
"5,11,13,15,38",0.06224685162305832,0.058806538581848145,0,0,True,0.07089852541685104,0.07089852541685104,0.07089852541685104,0.10113134235143661,0.054081350564956665,1432,389,389,294,1077,0,11,True,True,0,2
"5,11,13,15,40",0.05526253581047058,0.04560446739196777,0,4,False,0.07323206216096878,0.07323206216096878,0.07089852541685104,0.07273275405168533,0.07273275405168533,1203,362,389,1772,415,4,4,True,False,2,1
"5,11,13,16,31",0.05157723277807236,0.03783075138926506,4,4,True,0.10171373933553696,0.10171373933553696,0.10171373933553696,0.06857284158468246,0.06857284158468246,160,44,44,2313,519,4,4,True,True,1,1
