数据,目标,变体,V误差_3,V误差_4,M2误差,Γ2误差,M2排序,认证前1,认证前3,背景召回前1,背景召回前3,失效单元,有效维度
RTS-GMLC,机组出力_221_CC_1,recon,0.009388873353600502,0.030323507264256477,0.008327239193022251,0.005925284698605537,0.9990118577075099,0.991631805896759,0.9978145360946655,0.6956521739130435,0.9130434782608695,0.09303385416666667,2.579736686586238
RTS-GMLC,线路潮流_C35,recon,0.009945839643478394,0.01057624351233244,0.010800021700561047,0.011516980826854706,0.9802371541501977,0.9927762746810913,0.9968024492263794,0.391304347826087,0.782608695652174,0.09303385416666667,2.579736686586238
RTS-GMLC,机组出力_223_STEAM_3,small_recon,0.006862521171569824,0.015371259301900864,0.013463855721056461,0.011523399502038956,0.9871541501976285,0.9894660711288452,0.9930601119995117,0.6956521739130435,0.782608695652174,0.0974609375,2.526180874123681
RTS-GMLC,机组出力_221_CC_1,small_recon,0.008751077577471733,0.02862955816090107,0.009088149294257164,0.006525832694023848,0.9960474308300397,0.9941631555557251,0.9980772733688354,0.782608695652174,0.9130434782608695,0.0974609375,2.526180874123681
RTS-GMLC,线路潮流_C35,small_recon,0.010386166162788868,0.012384331785142422,0.014152140356600285,0.013386104255914688,0.9802371541501977,0.9840298891067505,0.9959366917610168,0.43478260869565216,0.782608695652174,0.0974609375,2.526180874123681
RTS-GMLC,机组出力_223_STEAM_3,uniform+random,0.008263257332146168,0.015083788894116879,0.014838159084320068,0.011028703302145004,0.9841897233201581,0.9894519448280334,0.9930882453918457,0.6956521739130435,0.8260869565217391,,
RTS-GMLC,机组出力_221_CC_1,uniform+random,0.00805746391415596,0.027246350422501564,0.008295023813843727,0.00791068933904171,0.9980237154150198,0.9937829971313477,0.9980772733688354,0.6086956521739131,0.9130434782608695,,
RTS-GMLC,线路潮流_C35,uniform+random,0.008953063748776913,0.009993692860007286,0.00982851441949606,0.00896666944026947,0.9851778656126482,0.9931015968322754,0.9992256760597229,0.6086956521739131,0.8695652173913043,,
RTS-GMLC,机组出力_223_STEAM_3,recon+random,0.005487015936523676,0.013705559074878693,0.01155701931566,0.010624589398503304,0.9881422924901186,0.9901595115661621,0.9936627745628357,0.7391304347826086,0.8260869565217391,,
RTS-GMLC,机组出力_221_CC_1,recon+random,0.007788665127009153,0.029673883691430092,0.007887247018516064,0.006408094894140959,0.9990118577075099,0.994134247303009,0.998338520526886,0.6521739130434783,0.9565217391304348,,
RTS-GMLC,线路潮流_C35,recon+random,0.007663605269044638,0.007458237931132317,0.010481507517397404,0.011695226654410362,0.9822134387351777,0.9926839470863342,0.9988228678703308,0.5217391304347826,0.8260869565217391,,
RTS-GMLC,机组出力_223_STEAM_3,uniformE,0.010217760689556599,0.015058892779052258,0.01902162842452526,0.014960904605686665,0.9792490118577075,0.9877579808235168,0.993199348449707,0.6956521739130435,0.8260869565217391,,
RTS-GMLC,机组出力_221_CC_1,uniformE,0.009636258706450462,0.025510532781481743,0.009870924055576324,0.008645971305668354,0.9950592885375494,0.9958750605583191,0.998338520526886,0.782608695652174,0.9565217391304348,,
RTS-GMLC,线路潮流_C35,uniformE,0.012695472687482834,0.015887560322880745,0.012280705384910107,0.012223823927342892,0.9812252964426879,0.9743996858596802,0.9918268918991089,0.2608695652173913,0.782608695652174,,
RTS-GMLC,机组出力_223_STEAM_3,reconE,0.005610235966742039,0.013106648810207844,0.011936905793845654,0.010954387485980988,0.9891304347826088,0.9900190234184265,0.9930601119995117,0.6956521739130435,0.782608695652174,,
RTS-GMLC,机组出力_221_CC_1,reconE,0.008051430806517601,0.027465693652629852,0.007288363762199879,0.005726727657020092,0.9980237154150198,0.9916507601737976,0.998338520526886,0.6521739130434783,0.9565217391304348,,
RTS-GMLC,线路潮流_C35,reconE,0.007771675009280443,0.008077410981059074,0.010200425051152706,0.010475864633917809,0.9822134387351777,0.9945434927940369,0.9991927146911621,0.5652173913043478,0.8695652173913043,,
RTS-GMLC,机组出力_223_STEAM_3,random_cy,0.012226173654198647,0.03173850476741791,0.01738600805401802,0.010868649929761887,0.983201581027668,0.9820151925086975,0.9936909079551697,0.6521739130434783,0.8695652173913043,0.24619140625,2.7490760013741937
RTS-GMLC,机组出力_221_CC_1,random_cy,0.01762198843061924,0.07182923704385757,0.012042506597936153,0.00729285879060626,0.9970355731225298,0.9953522086143494,0.998338520526886,0.6956521739130435,0.9565217391304348,0.24619140625,2.7490760013741937
RTS-GMLC,线路潮流_C35,random_cy,0.012033932842314243,0.015134351328015327,0.012504702433943748,0.009751417674124241,0.9812252964426879,0.9910215139389038,0.9992256760597229,0.4782608695652174,0.8695652173913043,0.24619140625,2.7490760013741937
RTS-GMLC,机组出力_223_STEAM_3,uniform_cy,0.01272672787308693,0.01672300137579441,0.02105816826224327,0.01531913597136736,0.974308300395257,0.9843161106109619,0.9930588603019714,0.6956521739130435,0.782608695652174,0.09554036458333333,1.7328244099153671
RTS-GMLC,机组出力_221_CC_1,uniform_cy,0.009305459447205067,0.026587340980768204,0.010342570953071117,0.010304010473191738,0.9950592885375494,0.9917313456535339,0.9968879818916321,0.6086956521739131,0.8695652173913043,0.09554036458333333,1.7328244099153671
RTS-GMLC,线路潮流_C35,uniform_cy,0.015983927994966507,0.019900823011994362,0.012609303928911686,0.013025006279349327,0.9762845849802372,0.9847537279129028,0.9933730959892273,0.2608695652173913,0.6956521739130435,0.09554036458333333,1.7328244099153671
RTS-GMLC,机组出力_223_STEAM_3,recon_cy,0.0060798306949436665,0.01408427208662033,0.013189291581511497,0.012101404368877411,0.9871541501976285,0.9886462688446045,0.9927394390106201,0.6086956521739131,0.782608695652174,0.09303385416666667,2.579736686586238
RTS-GMLC,机组出力_221_CC_1,recon_cy,0.007940075360238552,0.028892217203974724,0.007951870560646057,0.0055476282723248005,0.9990118577075099,0.9954686164855957,0.9980772733688354,0.6956521739130435,0.9130434782608695,0.09303385416666667,2.579736686586238
RTS-GMLC,线路潮流_C35,recon_cy,0.009736200794577599,0.010396610014140606,0.010799741372466087,0.011065833270549774,0.9802371541501977,0.9927762746810913,0.9986621737480164,0.391304347826087,0.8260869565217391,0.09303385416666667,2.579736686586238
RTS-GMLC,机组出力_223_STEAM_3,recon+random_cy,0.004781448747962713,0.013070402666926384,0.010645781643688679,0.01032316219061613,0.9901185770750988,0.9901595115661621,0.9936820268630981,0.7391304347826086,0.8260869565217391,,
RTS-GMLC,机组出力_221_CC_1,recon+random_cy,0.0065736654214560986,0.02812391147017479,0.006832210347056389,0.005895349662750959,1.0,0.994134247303009,0.998338520526886,0.6521739130434783,0.9565217391304348,,
RTS-GMLC,线路潮流_C35,recon+random_cy,0.007520418614149094,0.007305733859539032,0.01028461940586567,0.01050054095685482,0.9822134387351777,0.9939004182815552,0.9992256760597229,0.5652173913043478,0.8695652173913043,,
RTS-GMLC,机组出力_223_STEAM_3,uniformE_cy,0.009923453442752361,0.014702929183840752,0.01873268559575081,0.014695204794406891,0.9812252964426879,0.9877579808235168,0.993199348449707,0.6956521739130435,0.8260869565217391,,
RTS-GMLC,机组出力_221_CC_1,uniformE_cy,0.008885609917342663,0.025012684985995293,0.009393113665282726,0.008202815428376198,0.9950592885375494,0.9958750605583191,0.998338520526886,0.782608695652174,0.9565217391304348,,
RTS-GMLC,线路潮流_C35,uniformE_cy,0.012399152852594852,0.015722135081887245,0.010481661185622215,0.01084851659834385,0.9812252964426879,0.9831518530845642,0.993941068649292,0.34782608695652173,0.782608695652174,,
RTS-GMLC,机组出力_223_STEAM_3,reconE_cy,0.00543461786583066,0.012817230075597763,0.011708920821547508,0.010785785503685474,0.9891304347826088,0.9900190234184265,0.9930601119995117,0.6956521739130435,0.782608695652174,,
