数据集,目标,字段,K,exact_M,exact_witness,exact_V_T,exact_V_Ti,档位,est_M_集成,est_bias_集成,cert_L_集成,top1_witness,top1_est,top1_exact,est_M_单种子,est_bias_单种子,cert_L_单种子,est_M_元训练,est_bias_元训练,cert_L_元训练,critical_τ0.5,est_critical_τ0.5,critical_τ0.7,est_critical_τ0.7,critical_τ0.9,est_critical_τ0.9,top2_witness,top2_est,top2_exact,top3_witness,top3_est,top3_exact
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__export__bcha__malin500,0,0.36122167110443115,∅,0.0,0.36122167110443115,中(0.2-0.5),0.3632599413394928,0.0020382702350616455,0.36122167110443115,∅,0.3632599413394928,0.36122167110443115,0.3635799288749695,0.00235825777053833,0.36122167110443115,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__export__bcha__malin500,0,0.04473346471786499,∅,0.0,0.04473346471786499,可忽略(<0.05),0.05225181207060814,0.007518347352743149,0.04473346471786499,∅,0.05225181207060814,0.04473346471786499,0.05531211942434311,0.010578654706478119,0.04473346471786499,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__export__bcha__malin500,0,0.01673436164855957,∅,0.0,0.01673436164855957,可忽略(<0.05),0.023299770429730415,0.006565408781170845,0.01673436164855957,∅,0.023299770429730415,0.01673436164855957,0.02302929013967514,0.00629492849111557,0.01673436164855957,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.01924753189086914,∅,0.0,0.01924753189086914,可忽略(<0.05),0.023938249796628952,0.004690717905759811,0.01924753189086914,∅,0.023938249796628952,0.01924753189086914,0.025998594239354134,0.006751062348484993,0.01924753189086914,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__generation__caiso_totals,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.044513821601867676,∅,0.0,0.044513821601867676,可忽略(<0.05),0.045231979340314865,0.0007181577384471893,0.044513821601867676,∅,0.045231979340314865,0.044513821601867676,0.035557493567466736,-0.00895632803440094,0.044513821601867676,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__import__caiso_totals,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.011839866638183594,∅,0.0,0.011839866638183594,可忽略(<0.05),0.0,-0.011839866638183594,0.011839866638183594,∅,0.0,0.011839866638183594,0.009601280093193054,-0.0022385865449905396,0.011839866638183594,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.04485476016998291,∅,0.0,0.04485476016998291,可忽略(<0.05),0.0448511578142643,-3.602355718612671e-06,0.04485476016998291,∅,0.0448511578142643,0.04485476016998291,0.04489259049296379,3.783032298088074e-05,0.04485476016998291,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.06989383697509766,∅,0.0,0.06989383697509766,低(0.05-0.2),0.05306612327694893,-0.016827713698148727,0.06989383697509766,∅,0.05306612327694893,0.06989383697509766,0.05530579760670662,-0.014588039368391037,0.06989383697509766,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.038709819316864014,∅,0.0,0.038709819316864014,可忽略(<0.05),0.039042260497808456,0.00033244118094444275,0.038709819316864014,∅,0.039042260497808456,0.038709819316864014,0.03900039568543434,0.00029057636857032776,0.038709819316864014,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.013548016548156738,∅,0.0,0.013548016548156738,可忽略(<0.05),0.01699070632457733,0.0034426897764205933,0.013548016548156738,∅,0.01699070632457733,0.013548016548156738,0.0188674945384264,0.005319477990269661,0.013548016548156738,,,,False,False,False,False,False,False,,,,,,
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.007704496383666992,∅,0.0,0.007704496383666992,可忽略(<0.05),0.007449977099895477,-0.0002545192837715149,0.007704496383666992,∅,0.007449977099895477,0.007704496383666992,0.007009453140199184,-0.0006950432434678078,0.007704496383666992,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__ru__as_caiso,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.06916826963424683,∅,0.0,0.06916826963424683,低(0.05-0.2),0.06975008547306061,0.0005818158388137817,0.06916826963424683,∅,0.06975008547306061,0.06916826963424683,0.06892666220664978,-0.0002416074275970459,0.06916826963424683,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.08824193477630615,∅,0.0,0.08824193477630615,低(0.05-0.2),0.0887177363038063,0.0004758015275001526,0.08824193477630615,∅,0.0887177363038063,0.08824193477630615,0.08879519999027252,0.0005532652139663696,0.08824193477630615,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.021389484405517578,∅,0.0,0.021389484405517578,可忽略(<0.05),0.023177197203040123,0.0017877127975225449,0.021389484405517578,∅,0.023177197203040123,0.021389484405517578,0.023825231939554214,0.0024357475340366364,0.021389484405517578,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__export__banc__ranchoseco,0,0.0024095773696899414,∅,0.0,0.0024095773696899414,可忽略(<0.05),0.0,-0.0024095773696899414,0.0024095773696899414,∅,0.0,0.0024095773696899414,0.0,-0.0024095773696899414,0.0024095773696899414,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,-0.005653262138366699,∅,0.0,-0.005653262138366699,可忽略(<0.05),0.0,0.005653262138366699,-0.005653262138366699,∅,0.0,-0.005653262138366699,0.0,0.005653262138366699,-0.005653262138366699,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__generation__caiso_totals,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,-0.007493853569030762,∅,0.0,-0.007493853569030762,可忽略(<0.05),0.0,0.007493853569030762,-0.007493853569030762,∅,0.0,-0.007493853569030762,0.0,0.007493853569030762,-0.007493853569030762,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__import__caiso_totals,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.03161495178937912,∅,0.0,0.03161495178937912,可忽略(<0.05),0.03393206745386124,0.0023171156644821167,0.03161495178937912,∅,0.03393206745386124,0.03161495178937912,0.03591740503907204,0.004302453249692917,0.03161495178937912,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.004748165607452393,∅,0.0,0.004748165607452393,可忽略(<0.05),0.007274478208273649,0.0025263126008212566,0.004748165607452393,∅,0.007274478208273649,0.004748165607452393,0.003928310703486204,-0.0008198549039661884,0.004748165607452393,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.20141416788101196,∅,0.0,0.20141416788101196,中(0.2-0.5),0.20058698952198029,-0.0008271783590316772,0.20141416788101196,∅,0.20058698952198029,0.20141416788101196,0.1987714171409607,-0.0026427507400512695,0.20141416788101196,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.06625145673751831,∅,0.0,0.06625145673751831,低(0.05-0.2),0.07197339087724686,0.005721934139728546,0.06625145673751831,∅,0.07197339087724686,0.06625145673751831,0.06586779654026031,-0.0003836601972579956,0.06625145673751831,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.0448642373085022,∅,0.0,0.0448642373085022,可忽略(<0.05),0.04791555926203728,0.00305132195353508,0.0448642373085022,∅,0.04791555926203728,0.0448642373085022,0.04884117841720581,0.003976941108703613,0.0448642373085022,,,,False,False,False,False,False,False,,,,,,
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.046265967190265656,∅,0.0,0.046265967190265656,可忽略(<0.05),0.04671183228492737,0.00044586509466171265,0.046265967190265656,∅,0.04671183228492737,0.046265967190265656,0.04368603974580765,-0.002579927444458008,0.046265967190265656,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__ru__as_caiso,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.03362739086151123,∅,0.0,0.03362739086151123,可忽略(<0.05),0.030902503058314323,-0.002724887803196907,0.03362739086151123,∅,0.030902503058314323,0.03362739086151123,0.03185396268963814,-0.0017734281718730927,0.03362739086151123,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.05427348613739014,∅,0.0,0.05427348613739014,低(0.05-0.2),0.05126278102397919,-0.0030107051134109497,0.05427348613739014,∅,0.05126278102397919,0.05427348613739014,0.05369526520371437,-0.000578220933675766,0.05427348613739014,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.011256635189056396,∅,0.0,0.011256635189056396,可忽略(<0.05),0.006678019184619188,-0.004578616004437208,0.011256635189056396,∅,0.006678019184619188,0.011256635189056396,0.00800634641200304,-0.003250288777053356,0.011256635189056396,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__import__nevp__eldorado230,0,0.001192629337310791,∅,0.0,0.001192629337310791,可忽略(<0.05),0.0,-0.001192629337310791,0.001192629337310791,∅,0.0,0.001192629337310791,0.0,-0.001192629337310791,0.001192629337310791,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer__mw__export__srp__pvwest,0,-0.007579207420349121,∅,0.0,-0.007579207420349121,可忽略(<0.05),0.0,0.007579207420349121,-0.007579207420349121,∅,0.0,-0.007579207420349121,0.0,0.007579207420349121,-0.007579207420349121,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__generation__caiso_totals,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.0,∅,0.0,0.0,可忽略(<0.05),0.0012671980075538158,0.0012671980075538158,0.0,∅,0.0012671980075538158,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__import__caiso_totals,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.16838723421096802,∅,0.0,0.16838723421096802,低(0.05-0.2),0.16981269419193268,0.0014254599809646606,0.16838723421096802,∅,0.16981269419193268,0.16838723421096802,0.170126274228096,0.0017390400171279907,0.16838723421096802,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.07615011930465698,∅,0.0,0.07615011930465698,低(0.05-0.2),0.07356935739517212,-0.0025807619094848633,0.07615011930465698,∅,0.07356935739517212,0.07615011930465698,0.0734453797340393,-0.0027047395706176758,0.07615011930465698,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.5353800654411316,∅,0.0,0.5353800654411316,高(≥0.5),0.5334296822547913,-0.001950383186340332,0.5353800654411316,∅,0.5334296822547913,0.5353800654411316,0.5335909724235535,-0.001789093017578125,0.5353800654411316,,,,True,True,False,False,False,False,,,,,,
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.26517683267593384,∅,0.0,0.26517683267593384,中(0.2-0.5),0.27070391178131104,0.005527079105377197,0.26517683267593384,∅,0.27070391178131104,0.26517683267593384,0.2712101340293884,0.00603330135345459,0.26517683267593384,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.12275445461273193,∅,0.0,0.12275445461273193,低(0.05-0.2),0.13454125821590424,0.011786803603172302,0.12275445461273193,∅,0.13454125821590424,0.12275445461273193,0.13409672677516937,0.011342272162437439,0.12275445461273193,,,,False,False,False,False,False,False,,,,,,
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.19967389106750488,∅,0.0,0.19967389106750488,低(0.05-0.2),0.19686274230480194,-0.002811148762702942,0.19967389106750488,∅,0.19686274230480194,0.19967389106750488,0.19951368868350983,-0.00016020238399505615,0.19967389106750488,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__ru__as_caiso,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.12825709581375122,∅,0.0,0.12825709581375122,低(0.05-0.2),0.13395956158638,0.005702465772628784,0.12825709581375122,∅,0.13395956158638,0.12825709581375122,0.1335289180278778,0.005271822214126587,0.12825709581375122,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.31278195977211,∅,0.0,0.31278195977211,中(0.2-0.5),0.3137250244617462,0.0009430646896362305,0.31278195977211,∅,0.3137250244617462,0.31278195977211,0.31371986865997314,0.0009379088878631592,0.31278195977211,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.01854705810546875,∅,0.0,0.01854705810546875,可忽略(<0.05),0.007842049933969975,-0.010705008171498775,0.01854705810546875,∅,0.007842049933969975,0.01854705810546875,0.010716856457293034,-0.007830201648175716,0.01854705810546875,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__export__srp__pvwest,0,0.0015132427215576172,∅,0.0,0.0015132427215576172,可忽略(<0.05),0.002888471819460392,0.0013752290979027748,0.0015132427215576172,∅,0.002888471819460392,0.0015132427215576172,0.0021364905405789614,0.0006232478190213442,0.0015132427215576172,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.04980260133743286,∅,0.0,0.04980260133743286,可忽略(<0.05),0.05139660835266113,0.0015940070152282715,0.04980260133743286,∅,0.05139660835266113,0.04980260133743286,0.051656316965818405,0.0018537156283855438,0.04980260133743286,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__generation__caiso_totals,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.05050098896026611,∅,0.0,0.05050098896026611,低(0.05-0.2),0.048642680048942566,-0.0018583089113235474,0.05050098896026611,∅,0.048642680048942566,0.05050098896026611,0.04970892146229744,-0.0007920674979686737,0.05050098896026611,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__import__caiso_totals,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.032216429710388184,∅,0.0,0.032216429710388184,可忽略(<0.05),0.036786098033189774,0.00456966832280159,0.032216429710388184,∅,0.036786098033189774,0.032216429710388184,0.03663550689816475,0.0044190771877765656,0.032216429710388184,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.05053377151489258,∅,0.0,0.05053377151489258,低(0.05-0.2),0.04710499942302704,-0.0034287720918655396,0.05053377151489258,∅,0.04710499942302704,0.05053377151489258,0.04977855458855629,-0.0007552169263362885,0.05053377151489258,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.24495385587215424,∅,0.0,0.24495385587215424,中(0.2-0.5),0.2432888150215149,-0.0016650408506393433,0.24495385587215424,∅,0.2432888150215149,0.24495385587215424,0.2403174489736557,-0.004636406898498535,0.24495385587215424,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.09280091524124146,∅,0.0,0.09280091524124146,低(0.05-0.2),0.09822428226470947,0.005423367023468018,0.09280091524124146,∅,0.09822428226470947,0.09280091524124146,0.09600280970335007,0.003201894462108612,0.09280091524124146,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.024150311946868896,∅,0.0,0.024150311946868896,可忽略(<0.05),0.02982436493039131,0.005674052983522415,0.024150311946868896,∅,0.02982436493039131,0.024150311946868896,0.02976064197719097,0.005610330030322075,0.024150311946868896,,,,False,False,False,False,False,False,,,,,,
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.0851585865020752,∅,0.0,0.0851585865020752,低(0.05-0.2),0.08783599734306335,0.002677410840988159,0.0851585865020752,∅,0.08783599734306335,0.0851585865020752,0.08626200258731842,0.001103416085243225,0.0851585865020752,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__ru__as_caiso,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.042063117027282715,∅,0.0,0.042063117027282715,可忽略(<0.05),0.04681137949228287,0.004748262465000153,0.042063117027282715,∅,0.04681137949228287,0.042063117027282715,0.04624651372432709,0.0041833966970443726,0.042063117027282715,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.10942786931991577,∅,0.0,0.10942786931991577,低(0.05-0.2),0.10892092436552048,-0.0005069449543952942,0.10942786931991577,∅,0.10892092436552048,0.10942786931991577,0.10759463161230087,-0.0018332377076148987,0.10942786931991577,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.009124517440795898,∅,0.0,0.009124517440795898,可忽略(<0.05),0.009968849830329418,0.0008443323895335197,0.009124517440795898,∅,0.009968849830329418,0.009124517440795898,0.009899898432195187,0.0007753809913992882,0.009124517440795898,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__import__ladwp__sylmar,0,0.013226568698883057,∅,0.0,0.013226568698883057,可忽略(<0.05),0.011650255881249905,-0.001576312817633152,0.013226568698883057,∅,0.011650255881249905,0.013226568698883057,0.012099500745534897,-0.0011270679533481598,0.013226568698883057,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer__mw__export__pge__malin500,0,0.05393744632601738,∅,0.0,0.05393744632601738,低(0.05-0.2),0.05925225093960762,0.0053148046135902405,0.05393744632601738,∅,0.05925225093960762,0.05393744632601738,0.05670428276062012,0.0027668364346027374,0.05393744632601738,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__generation__caiso_totals,rtpd_eim_transfer__mw__export__pge__malin500,0,0.07313323765993118,∅,0.0,0.07313323765993118,低(0.05-0.2),0.08055048435926437,0.007417246699333191,0.07313323765993118,∅,0.08055048435926437,0.07313323765993118,0.08080609142780304,0.007672853767871857,0.07313323765993118,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__import__caiso_totals,rtpd_eim_transfer__mw__export__pge__malin500,0,0.16656607389450073,∅,0.0,0.16656607389450073,低(0.05-0.2),0.1609293669462204,-0.0056367069482803345,0.16656607389450073,∅,0.1609293669462204,0.16656607389450073,0.15879684686660767,-0.007769227027893066,0.16656607389450073,,,,False,False,False,False,False,False,,,,,,
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__pge__malin500,0,0.08765044063329697,∅,0.0,0.08765044063329697,低(0.05-0.2),0.09211655706167221,0.004466116428375244,0.08765044063329697,∅,0.09211655706167221,0.08765044063329697,0.08694453537464142,-0.0007059052586555481,0.08765044063329697,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0,0.2614530026912689,∅,0.0,0.2614530026912689,中(0.2-0.5),0.2602269649505615,-0.0012260377407073975,0.2614530026912689,∅,0.2602269649505615,0.2614530026912689,0.26490136981010437,0.0034483671188354492,0.2614530026912689,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0,0.1484604924917221,∅,0.0,0.1484604924917221,低(0.05-0.2),0.1531437337398529,0.004683241248130798,0.1484604924917221,∅,0.1531437337398529,0.1484604924917221,0.15204812586307526,0.0035876333713531494,0.1484604924917221,,,,False,False,False,False,False,False,,,,,,
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0,0.044231947511434555,∅,0.0,0.044231947511434555,可忽略(<0.05),0.058078207075595856,0.0138462595641613,0.044231947511434555,∅,0.058078207075595856,0.044231947511434555,0.055300336331129074,0.011068388819694519,0.044231947511434555,,,,False,False,False,False,False,False,,,,,,
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0,0.052014246582984924,∅,0.0,0.052014246582984924,低(0.05-0.2),0.06357140839099884,0.011557161808013916,0.052014246582984924,∅,0.06357140839099884,0.052014246582984924,0.06336262822151184,0.011348381638526917,0.052014246582984924,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__ru__as_caiso,rtpd_eim_transfer__mw__export__pge__malin500,0,0.046970248222351074,∅,0.0,0.046970248222351074,可忽略(<0.05),0.041122350841760635,-0.005847897380590439,0.046970248222351074,∅,0.041122350841760635,0.046970248222351074,0.048082973808050156,0.0011127255856990814,0.046970248222351074,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__rd__as_caiso,rtpd_eim_transfer__mw__export__pge__malin500,0,0.207569420337677,∅,0.0,0.207569420337677,中(0.2-0.5),0.20039206743240356,-0.0071773529052734375,0.207569420337677,∅,0.20039206743240356,0.207569420337677,0.19769585132598877,-0.009873569011688232,0.207569420337677,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__sr__as_caiso,rtpd_eim_transfer__mw__export__pge__malin500,0,0.03217613697052002,∅,0.0,0.03217613697052002,可忽略(<0.05),0.02753077819943428,-0.004645358771085739,0.03217613697052002,∅,0.02753077819943428,0.03217613697052002,0.029091015458106995,-0.003085121512413025,0.03217613697052002,,,,False,False,False,False,False,False,,,,,,
caiso,dam_as_total_procured__mw__nr__as_caiso,rtpd_eim_transfer__mw__export__pge__malin500,0,-0.0012945374473929405,∅,0.0,-0.0012945374473929405,可忽略(<0.05),0.0,0.0012945374473929405,-0.0012945374473929405,∅,0.0,-0.0012945374473929405,0.0,0.0012945374473929405,-0.0012945374473929405,,,,False,False,False,False,False,False,,,,,,
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast__mw__pge_tac,1,0.7733218669891357,dam_renewable_forecast__mw__sp15__solar,0.10083378106355667,0.8741556406021118,高(≥0.5),0.7837212681770325,0.010399401187896729,0.7733218669891357,dam_renewable_forecast__mw__sp15__solar,0.7837212681770325,0.7733218669891357,0.7841246128082275,0.010802745819091797,0.7733218669891357,,,,True,True,True,True,False,False,dam_renewable_forecast__mw__zp26__solar,0.770362913608551,0.7729671001434326,actual_renewable_generation__mw__sp15__solar,0.7569354176521301,0.7520028948783875
caiso,dam_schedule__mw__generation__caiso_totals,dam_load_forecast__mw__pge_tac,1,0.7170405387878418,dam_renewable_forecast__mw__zp26__solar,0.14557400345802307,0.8626145124435425,高(≥0.5),0.725327730178833,0.008287191390991211,0.7170405387878418,dam_renewable_forecast__mw__zp26__solar,0.725327730178833,0.7170405387878418,0.7186886668205261,0.0016481280326843262,0.7170405387878418,,,,True,True,True,True,False,False,dam_renewable_forecast__mw__sp15__solar,0.7153425812721252,0.7062182426452637,dam_renewable_forecast__mw__np15__solar,0.7013508677482605,0.6970062851905823
caiso,dam_schedule__mw__import__caiso_totals,dam_load_forecast__mw__pge_tac,1,0.26929378509521484,actual_load__mw__pace,0.013386845588684082,0.2826806306838989,中(0.2-0.5),0.2672925889492035,-0.0020011961460113525,0.26929378509521484,actual_load__mw__pace,0.2672925889492035,0.26929378509521484,0.2652812898159027,-0.004012495279312134,0.26929378509521484,,,,False,False,False,False,False,False,actual_load__mw__nevp,0.23466116189956665,0.23499852418899536,actual_load__mw__bpat,0.22668670117855072,0.22911620140075684
caiso,dam_schedule__mw__export__caiso_totals,dam_load_forecast__mw__pge_tac,1,0.36492282152175903,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.07932215929031372,0.44424498081207275,中(0.2-0.5),0.3567591905593872,-0.008163630962371826,0.36492282152175903,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.3567591905593872,0.36492282152175903,0.35723677277565,-0.007686048746109009,0.36492282152175903,,,,True,True,False,False,False,False,rtpd_eim_transfer__mw__export__srp__pvwest,0.3350878059864044,0.33383238315582275,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.33444029092788696,0.3425280451774597
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,1,0.5148457288742065,actual_load__mw__pace,0.02381765842437744,0.538663387298584,高(≥0.5),0.5184757709503174,0.00363004207611084,0.5148457288742065,actual_load__mw__pace,0.5184757709503174,0.5148457288742065,0.515404462814331,0.0005587339401245117,0.5148457288742065,,,,True,True,True,True,False,False,actual_renewable_generation__mw__sp15__wind,0.5071223974227905,0.5078518986701965,dam_renewable_forecast__mw__np15__wind,0.49867814779281616,0.4867796003818512
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,1,0.18811506032943726,dam_schedule__mw__load__tac_ecntr,0.018770992755889893,0.20688605308532715,低(0.05-0.2),0.15046358108520508,-0.03765147924423218,0.18811506032943726,dam_schedule__mw__load__tac_ecntr,0.15046358108520508,0.18811506032943726,0.14872059226036072,-0.03939446806907654,0.12897264957427979,,,,True,True,False,False,False,False,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.14821147918701172,0.12897264957427979,dam_load_forecast__mw__sce_tac,0.1438111662864685,0.1653907299041748
