K,family,s2_variant,target_budget,parameter,n_keep,budget,all_recall,all_precision,all_raw_hit,all_raw_strong,all_raw_recall,all_b10_12_recall,all_b10_12_raw_hit,all_b10_12_raw_n,all_b12_15_recall,all_b12_15_raw_hit,all_b12_15_raw_n,all_b15_20_recall,all_b15_20_raw_hit,all_b15_20_raw_n,all_b_gt20_recall,all_b_gt20_raw_hit,all_b_gt20_raw_n,tune_recall,tune_precision,tune_raw_hit,tune_raw_strong,tune_raw_recall,tune_b10_12_recall,tune_b10_12_raw_hit,tune_b10_12_raw_n,tune_b12_15_recall,tune_b12_15_raw_hit,tune_b12_15_raw_n,tune_b15_20_recall,tune_b15_20_raw_hit,tune_b15_20_raw_n,tune_b_gt20_recall,tune_b_gt20_raw_hit,tune_b_gt20_raw_n,test_recall,test_precision,test_raw_hit,test_raw_strong,test_raw_recall,test_b10_12_recall,test_b10_12_raw_hit,test_b10_12_raw_n,test_b12_15_recall,test_b12_15_raw_hit,test_b12_15_raw_n,test_b15_20_recall,test_b15_20_raw_hit,test_b15_20_raw_n,test_b_gt20_recall,test_b_gt20_raw_hit,test_b_gt20_raw_n
10,force_fill,aligned,0.05,0.03,662,0.049984898822108124,0.26169700093901127,0.433204684470961,143,327,0.43730886850152906,0.128232882485919,13,89,0.3754021052189187,70,127,0.5746585064611868,57,96,0.43228112597576684,3,15,0.24157497628314814,0.3671300875011116,90,197,0.45685279187817257,0.1009362348544915,8,58,0.4040990164909473,45,71,0.585379543693772,35,58,0.5042517299549008,2,10,0.29227715781729596,0.5597453603352532,53,130,0.4076923076923077,0.1814194408434514,5,31,0.34731582576516207,25,56,0.5596724644727827,22,38,0.2,1,5
10,force_fill,any,0.05,0.05,662,0.049984898822108124,0.06143251631505433,0.10547306434864996,27,327,0.08256880733944955,0.04922410820337944,4,89,0.08597040225406571,15,127,0.033181558427194134,4,96,0.18923962467474442,4,15,0.07109558556242186,0.12252618969036877,20,197,0.10152284263959391,0.07448712912619529,4,58,0.050981030808120144,8,71,0.056919695795848026,4,58,0.24787413502254968,4,10,0.04674720613558765,0.07980200160551672,7,130,0.05384615384615385,0.0,0,31,0.12021524676107678,7,56,0.0,0,38,0.0,0,5
10,force_fill,aligned,0.05,0.05,662,0.049984898822108124,0.09455512467033002,0.1543630254360319,43,327,0.13149847094801223,0.07728457029004944,8,89,0.10173065035539361,20,127,0.10784006488838092,13,96,0.38497121980708077,2,15,0.07247249288494445,0.10395928162904004,27,197,0.13705583756345177,0.023839997912713743,3,58,0.11558178561060405,12,71,0.14229923948962006,10,58,0.5042517299549008,2,10,0.12811488596829265,0.26468868833200637,16,130,0.12307692307692308,0.1814194408434514,5,31,0.08817424869802044,8,56,0.05967246447278273,3,38,0.0,0,5
10,rank_fusion,any,0.05,0.05,662,0.049984898822108124,0.45050511964373174,0.7368423814600793,198,327,0.6055045871559633,0.3654958044369516,34,89,0.5572315898412944,97,127,0.6493170129223736,66,96,0.047309906168686106,1,15,0.4575525982143649,0.7098405685667952,121,197,0.6142131979695431,0.38026296907772383,23,58,0.597901280898399,57,71,0.6707590873875441,41,58,0.0,0,10,0.4397948156871411,0.7839948309986357,77,130,0.5923076923076923,0.3367225032408937,11,31,0.5174272953128736,40,56,0.6193449289455655,25,38,0.2,1,5
10,rank_fusion,aligned,0.05,0.05,662,0.049984898822108124,0.46726454665431755,0.7450050729394913,197,327,0.6024464831804281,0.3778018314877965,35,89,0.592769198171111,96,127,0.6410216233155751,65,96,0.047309906168686106,1,15,0.47554548759187504,0.7072651319554513,120,197,0.6091370558375635,0.38026296907772383,23,58,0.6824943885462618,58,71,0.6422992394896201,39,58,0.0,0,10,0.4546797060480058,0.8140487494210283,77,130,0.5923076923076923,0.37300639140958397,12,31,0.5049532396162149,38,56,0.639235750436493,26,38,0.2,1,5
10,rank_fusion,any,0.05,0.1,662,0.049984898822108124,0.4290650741262809,0.7284673454657701,188,327,0.5749235474006116,0.3654958044369516,34,89,0.4933255349290878,89,127,0.6327262337087766,64,96,0.047309906168686106,1,15,0.4154022112085398,0.6661150397939077,113,197,0.5736040609137056,0.36164118679617496,22,58,0.4814450289954612,51,71,0.656529163438582,40,58,0.0,0,10,0.44982901307261763,0.8386383675684095,75,130,0.5769230769230769,0.37300639140958397,12,31,0.5049532396162149,38,56,0.5994541074546379,24,38,0.2,1,5
10,rank_fusion,aligned,0.05,0.1,662,0.049984898822108124,0.46148930617972117,0.7187961996650095,191,327,0.5840978593272171,0.3778018314877965,35,89,0.5801609996900485,92,127,0.624430844101978,63,96,0.047309906168686106,1,15,0.4577715912012696,0.6646225297867301,115,197,0.583756345177665,0.36164118679617496,22,58,0.6633765019932166,55,71,0.628069315540658,38,58,0.0,0,10,0.4671392499211763,0.818106306412601,76,130,0.5846153846153846,0.40929027957827424,13,31,0.49871621176788555,37,56,0.6193449289455655,25,38,0.2,1,5
10,rank_fusion,any,0.05,0.2,662,0.049984898822108124,0.3558179130847698,0.6299876539469497,161,327,0.4923547400611621,0.31282328824859196,28,89,0.4199633311560844,78,127,0.4479510387671208,54,96,0.047309906168686106,1,15,0.34249173234978586,0.5418857348064438,98,197,0.49746192893401014,0.3005576243203636,17,58,0.4168442741929773,47,71,0.48381741426470826,34,58,0.0,0,10,0.37607018413769505,0.8129113997786451,63,130,0.4846153846153846,0.3367225032408937,11,31,0.42301601876652384,31,56,0.39781642981855153,20,38,0.2,1,5
10,rank_fusion,aligned,0.05,0.2,662,0.049984898822108124,0.41764667506572006,0.6602718116323069,170,327,0.5198776758409785,0.3531897773861068,33,89,0.4973426470562485,78,127,0.5829538960679853,58,96,0.047309906168686106,1,15,0.3978473078048391,0.5706466586125771,102,197,0.5177664974619289,0.3057758399515285,19,58,0.5796578606376876,48,71,0.585379543693772,35,58,0.0,0,10,0.44773647801962385,0.8380063955130533,68,130,0.5230769230769231,0.4455741677469645,14,31,0.4167789909181945,30,56,0.5795632859637103,23,38,0.2,1,5
10,rank_fusion,any,0.05,0.3,662,0.049984898822108124,0.3677646396998585,0.6146618523715468,155,327,0.4740061162079511,0.33571113835779154,29,89,0.426699961650063,74,127,0.3981787011263296,48,96,0.18923962467474442,4,15,0.3490943265743999,0.5452594115895666,96,197,0.4873096446700508,0.3191794066019124,18,58,0.3977263876399323,44,71,0.4553575663667842,32,58,0.12393706751127484,2,10,0.396138578908648,0.7409715833910906,59,130,0.45384615384615384,0.36792263654824336,11,31,0.45505701682958016,30,56,0.3182531438548412,16,38,0.4,2,5
10,rank_fusion,aligned,0.05,0.3,662,0.049984898822108124,0.378616744347216,0.6155572228534962,154,327,0.4709480122324159,0.3162716962335722,30,89,0.4559334707393484,71,127,0.5331815584271942,52,96,0.047309906168686106,1,15,0.36389541533305547,0.5205930514702617,93,197,0.4720812182741117,0.2685322753884309,17,58,0.5605399740846426,45,71,0.528459847897924,31,58,0.0,0,10,0.4009892718840361,0.8224738415958699,61,130,0.46923076923076923,0.40929027957827424,13,31,0.35355285361349137,26,56,0.5397816429818552,21,38,0.2,1,5
10,rank_fusion,any,0.05,0.4,662,0.049984898822108124,0.33464203134458287,0.5770685965053026,139,327,0.42507645259938837,0.29879305720525695,26,89,0.4077876639284696,68,127,0.34011097387873984,41,96,0.18923962467474442,4,15,0.31833423472147104,0.5114119999772102,89,197,0.4517766497461929,0.2819358420388148,16,58,0.39135375878891726,43,71,0.3984378705709362,28,58,0.12393706751127484,2,10,0.3594255701585368,0.6976188296829029,50,130,0.38461538461538464,0.3316387483795531,10,31,0.42387187758793343,25,56,0.2585806793820585,13,38,0.4,2,5
10,rank_fusion,aligned,0.05,0.4,662,0.049984898822108124,0.3542890785924669,0.6214045072388191,141,327,0.43119266055045874,0.2899354381393924,27,89,0.4433252722582861,67,127,0.4834092207864029,46,96,0.047309906168686106,1,15,0.31695732739894844,0.5129649957311866,82,197,0.41624365482233505,0.22867960300975076,14,58,0.4959392192821588,41,71,0.471540152102076,27,58,0.0,0,10,0.4110234692695126,0.8260538722544619,59,130,0.45384615384615384,0.40929027957827424,13,31,0.3918308795248771,26,56,0.5,19,38,0.2,1,5
10,rank_fusion,any,0.05,0.5,662,0.049984898822108124,0.2995943428311084,0.5044492725306605,121,327,0.37003058103975534,0.2618749760527223,23,89,0.3794192173460794,59,127,0.29033863623794864,35,96,0.18923962467474442,4,15,0.28938903616487427,0.45169517678301824,77,197,0.39086294416243655,0.26331405975726596,15,58,0.3403727279807971,35,71,0.35574809872405017,25,58,0.12393706751127484,2,10,0.31510371051064323,0.6026926308302106,44,130,0.3384615384615385,0.25907097204217255,8,31,0.41763484973960413,24,56,0.19890821490927577,10,38,0.4,2,5
10,rank_fusion,aligned,0.05,0.5,662,0.049984898822108124,0.34672083984830376,0.580846348311084,127,327,0.38837920489296635,0.3005172611977471,27,89,0.4181088752961615,59,127,0.4336368831456117,40,96,0.047309906168686106,1,15,0.30738192554238447,0.49601122807820747,76,197,0.38578680203045684,0.22867960300975076,14,58,0.4640760750270837,36,71,0.457310228153114,26,58,0.0,0,10,0.4065055877288248,0.7229365756405219,51,130,0.3923076923076923,0.4404904128856239,13,31,0.37311979597988904,23,56,0.4005458925453621,14,38,0.2,1,5
10,union_add,any,0.05,0.005,723,0.05459075807913017,0.45050511964373174,0.6841112874123614,198,327,0.6055045871559633,0.3408837503352619,32,89,0.5959212477913765,97,127,0.6410216233155751,65,96,0.18923962467474442,4,15,0.4705387936766884,0.6817958168520664,123,197,0.6243654822335025,0.36164118679617496,22,58,0.6888670173972767,59,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.4200592323508884,0.6880894521585013,75,130,0.5769230769230769,0.30043861507220343,10,31,0.5049532396162149,38,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.01,779,0.05881908788885533,0.45050511964373174,0.6701294651805799,198,327,0.6055045871559633,0.3408837503352619,32,89,0.5959212477913765,97,127,0.6410216233155751,65,96,0.18923962467474442,4,15,0.4705387936766884,0.6817958168520664,123,197,0.6243654822335025,0.36164118679617496,22,58,0.6888670173972767,59,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.4200592323508884,0.651161430603451,75,130,0.5769230769230769,0.30043861507220343,10,31,0.5049532396162149,38,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.02,904,0.06825732407127756,0.45737498208605953,0.5495989405321627,199,327,0.6085626911314985,0.3531897773861068,33,89,0.5959212477913765,97,127,0.6410216233155751,65,96,0.18923962467474442,4,15,0.48192908882958435,0.5586958353975787,124,197,0.6294416243654822,0.38026296907772383,23,58,0.6888670173972767,59,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.4200592323508884,0.5344268084252896,75,130,0.5769230769230769,0.30043861507220343,10,31,0.5049532396162149,38,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.03,1033,0.0779975838115373,0.4642448445283874,0.5065072283413757,200,327,0.6116207951070336,0.3531897773861068,33,89,0.6184181263866831,98,127,0.6410216233155751,65,96,0.18923962467474442,4,15,0.48192908882958435,0.503630164274662,124,197,0.6294416243654822,0.38026296907772383,23,58,0.6888670173972767,59,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.437369469199447,0.5113993890286689,76,130,0.5846153846153846,0.30043861507220343,10,31,0.54946829337593,39,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.05,1276,0.09634551495016612,0.473039787128914,0.4099179106725393,203,327,0.6207951070336392,0.3654958044369516,34,89,0.6184181263866831,98,127,0.6493170129223736,66,96,0.2365495308434305,5,15,0.4965111846013353,0.42087566127028536,127,197,0.6446700507614214,0.3988847513592727,24,58,0.6888670173972767,59,71,0.656529163438582,40,58,0.24787413502254968,4,10,0.437369469199447,0.3922968896537721,76,130,0.5846153846153846,0.30043861507220343,10,31,0.54946829337593,39,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.075,1575,0.11892177589852009,0.48279726980854004,0.3532265920716738,207,327,0.6330275229357798,0.3778018314877965,35,89,0.6184181263866831,98,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.5126891806825133,0.37115768988345177,131,197,0.6649746192893401,0.4175065336408215,25,58,0.6888670173972767,59,71,0.6849890113365061,42,58,0.3098426687781871,5,10,0.437369469199447,0.3252354858458002,76,130,0.5846153846153846,0.30043861507220343,10,31,0.54946829337593,39,56,0.639235750436493,26,38,0.2,1,5
10,union_add,any,0.05,0.1,1884,0.14225309574146783,0.48664743012493766,0.29349525534451,211,327,0.6452599388379205,0.3778018314877965,35,89,0.6215701760069486,99,127,0.6824985713495677,70,96,0.3311693431808027,7,15,0.5142850809919407,0.31144618711888505,132,197,0.6700507614213198,0.4175065336408215,25,58,0.6888670173972767,59,71,0.6992189352854681,43,58,0.3098426687781871,5,10,0.4446455086625292,0.2664959472304123,79,130,0.6076923076923076,0.30043861507220343,10,31,0.5557053212242593,40,56,0.6591265719274206,27,38,0.4,2,5
10,union_add,any,0.05,0.15,2505,0.18914225309574148,0.5523263524222854,0.25188951460837683,224,327,0.6850152905198776,0.47625004789455544,43,89,0.6472191042225208,101,127,0.6990893505631648,72,96,0.37847924934948884,8,15,0.5500518667600564,0.25869426525838235,136,197,0.6903553299492385,0.47337188048546797,28,58,0.6888670173972767,59,71,0.7134488592344301,44,58,0.3098426687781871,5,10,0.5557829692169635,0.24230321429284732,88,130,0.676923076923077,0.4818580559156548,15,31,0.6064574028323038,42,56,0.6790173934183482,28,38,0.6,3,5
10,union_add,any,0.05,0.2,3132,0.23648444578677136,0.5758235599865672,0.19834891593499848,230,327,0.7033639143730887,0.5131681290470902,46,89,0.6472191042225208,101,127,0.7156801297767619,74,96,0.4257891555181749,9,15,0.5630380622223798,0.20322597575157883,138,197,0.700507614213198,0.4919936627670168,29,58,0.6888670173972767,59,71,0.7276787831833921,45,58,0.3098426687781871,5,10,0.595254135889469,0.19173463258475343,92,130,0.7076923076923077,0.5544258322530354,17,31,0.6064574028323038,42,56,0.6989082149092758,29,38,0.8,4,5
10,s1_only,none,0.1,0.0,1324,0.09996979764421625,0.6799661185892156,0.5737219111009242,240,327,0.7339449541284404,0.6642888616422087,60,89,0.7498148170848096,109,127,0.6824985713495677,70,96,0.047309906168686106,1,15,0.6787559070476731,0.5234064402151434,143,197,0.7258883248730964,0.6808205933980874,40,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.0,0,10,0.6818053201322622,0.6713652459921214,97,130,0.7461538461538462,0.6320773634517566,20,31,0.7649506755047661,49,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,any,0.1,0.005,1324,0.09996979764421625,0.6750213363050865,0.5700126797425759,241,327,0.7370030581039755,0.6642888616422087,60,89,0.7241658888692374,107,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.683543607975955,0.5258042097782578,146,197,0.7411167512690355,0.6808205933980874,40,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.6620697367960098,0.6566364159972633,95,130,0.7307692307692307,0.6320773634517566,20,31,0.7141985938967218,47,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,aligned,0.1,0.005,1324,0.09996979764421625,0.6730962561468878,0.5721713943622214,239,327,0.7308868501529052,0.6519828345913637,59,89,0.7241658888692374,107,127,0.6824985713495677,70,96,0.43228112597576684,3,15,0.6803518073571004,0.514957249184141,144,197,0.7309644670050761,0.6621988111165386,39,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.5042517299549008,2,10,0.6620697367960098,0.6922926276695571,95,130,0.7307692307692307,0.6320773634517566,20,31,0.7141985938967218,47,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,any,0.1,0.01,1324,0.09996979764421625,0.6475418865357754,0.5640868096040427,237,327,0.7247706422018348,0.615064753438829,56,89,0.7241658888692374,107,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.6493727225172667,0.5286058960529629,143,197,0.7258883248730964,0.6249552465534409,37,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.644759499947451,0.6286750312027853,94,130,0.7230769230769231,0.5957934752830663,19,31,0.7141985938967218,47,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,aligned,0.1,0.01,1324,0.09996979764421625,0.6456168063775767,0.5619386545442191,235,327,0.7186544342507645,0.6027587263879844,55,89,0.7241658888692374,107,127,0.6824985713495677,70,96,0.43228112597576684,3,15,0.646180921898412,0.5078329300098456,141,197,0.7157360406091371,0.6063334642718922,36,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.5042517299549008,2,10,0.644759499947451,0.6707898654540052,94,130,0.7230769230769231,0.5957934752830663,19,31,0.7141985938967218,47,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,any,0.1,0.02,1324,0.09996979764421625,0.6328396215720203,0.5226889279127122,234,327,0.7155963302752294,0.6027587263879844,55,89,0.6985169606536652,105,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.6493727225172667,0.5001328140950921,143,197,0.7258883248730964,0.6249552465534409,37,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.6077136797626395,0.5639953432013113,91,130,0.7,0.559509587114376,18,31,0.6634465122886773,45,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,aligned,0.1,0.02,1324,0.09996979764421625,0.6309145414138215,0.5524452702050968,232,327,0.709480122324159,0.5904526993371396,54,89,0.6985169606536652,105,127,0.6824985713495677,70,96,0.43228112597576684,3,15,0.646180921898412,0.502702430532085,141,197,0.7157360406091371,0.6063334642718922,36,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.5042517299549008,2,10,0.6077136797626395,0.6575930062344355,91,130,0.7,0.559509587114376,18,31,0.6634465122886773,45,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,any,0.1,0.03,1324,0.09996979764421625,0.6083798739286392,0.5128473050207739,227,327,0.6941896024464832,0.5746982643013144,51,89,0.672868032438093,103,127,0.6742031817427692,69,96,0.18923962467474442,4,15,0.6363865270549434,0.4995090326167971,141,197,0.7157360406091371,0.6037243564563097,35,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.56581716660244,0.5373743991891934,86,130,0.6615384615384615,0.5181419440843451,16,31,0.6126944306806331,43,56,0.639235750436493,26,38,0.2,1,5
10,force_fill,aligned,0.1,0.03,1324,0.09996979764421625,0.6142871962918678,0.523465157809788,227,327,0.6941896024464832,0.5870042913521594,52,89,0.6503711538427864,102,127,0.6824985713495677,70,96,0.43228112597576684,3,15,0.6445850215889847,0.4848765567956121,140,197,0.7106598984771574,0.6037243564563097,35,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.5042517299549008,2,10,0.5682425130901341,0.6067024880775123,87,130,0.6692307692307692,0.5544258322530354,17,31,0.5681793769209179,42,56,0.6591265719274206,27,38,0.2,1,5
10,force_fill,any,0.1,0.05,1324,0.09996979764421625,0.5083516394196524,0.420157244504199,209,327,0.6391437308868502,0.4270259396911759,39,89,0.6184181263866831,98,127,0.6576124025291721,67,96,0.2365495308434305,5,15,0.543668265522347,0.43112762881843086,132,197,0.6700507614213198,0.47337188048546797,28,58,0.6888670173972767,59,71,0.6707590873875441,41,58,0.24787413502254968,4,10,0.4546797060480058,0.4015880439711096,77,130,0.5923076923076923,0.3367225032408937,11,31,0.54946829337593,39,56,0.639235750436493,26,38,0.2,1,5
10,force_fill,aligned,0.1,0.05,1324,0.09996979764421625,0.5339060090307649,0.4308081838849938,211,327,0.6452599388379205,0.46394402084371056,42,89,0.6215701760069486,99,127,0.6576124025291721,67,96,0.43228112597576684,3,15,0.5502708597469611,0.39784196319427395,130,197,0.6598984771573604,0.47337188048546797,28,58,0.6888670173972767,59,71,0.6707590873875441,41,58,0.5042517299549008,2,10,0.5090357630813758,0.4986957956570523,81,130,0.6230769230769231,0.4455741677469645,14,31,0.5557053212242593,40,56,0.639235750436493,26,38,0.2,1,5
10,force_fill,any,0.1,0.075,1324,0.09996979764421625,0.33879432229692,0.30096946710661954,174,327,0.5321100917431193,0.2037932487834783,20,89,0.47756528682775984,84,127,0.6327262337087766,64,96,0.28385943701211663,6,15,0.34205374637597635,0.3156060133817951,110,197,0.5583756345177665,0.22867960300975076,14,58,0.4814450289954612,51,71,0.656529163438582,40,58,0.3098426687781871,5,10,0.3338408595427953,0.28069928976612923,64,130,0.49230769230769234,0.1553030623974423,6,31,0.4737681003745682,33,56,0.5994541074546379,24,38,0.2,1,5
10,force_fill,aligned,0.1,0.075,1324,0.09996979764421625,0.37712587671358866,0.3035305338172641,177,327,0.5412844036697247,0.2547415609793479,25,89,0.5063662646635976,87,127,0.6161354544951795,62,96,0.43228112597576684,3,15,0.3438686396723084,0.2708788760488502,105,197,0.5329949238578681,0.2126669285437844,14,58,0.5269278972449002,52,71,0.6138393915916961,37,58,0.5042517299549008,2,10,0.42766808324867084,0.3559613622574347,72,130,0.5538461538461539,0.3367225032408937,11,31,0.4862421560712269,35,56,0.6193449289455655,25,38,0.2,1,5
10,force_fill,any,0.1,0.1,1324,0.09996979764421625,0.11380592625231808,0.09871993379799668,63,327,0.1926605504587156,0.07556036629755929,7,89,0.155748025153356,31,127,0.1493170129223736,18,96,0.3311693431808027,7,15,0.13878037751908429,0.1221765088344959,44,197,0.2233502538071066,0.11173069368929292,6,58,0.1665628164187242,20,71,0.18498901133650608,13,58,0.3098426687781871,5,10,0.07585136398791639,0.06436137677141271,19,130,0.14615384615384616,0.005083754861340586,1,31,0.14516335815439416,11,56,0.09945410745463788,5,38,0.4,2,5
10,force_fill,aligned,0.1,0.1,1324,0.09996979764421625,0.2454279346242778,0.19961943119098466,77,327,0.23547400611620795,0.2635991800452125,24,89,0.20747841283794793,29,127,0.2251138311796044,21,96,0.43228112597576684,3,15,0.21212884235164775,0.1664540115292942,47,197,0.23857868020304568,0.22867960300975076,14,58,0.14107230101466411,16,71,0.2134488592344301,15,58,0.5042517299549008,2,10,0.296033750043791,0.25493497391530356,30,130,0.23076923076923078,0.3316387483795531,10,31,0.27247149158520995,13,56,0.24141932061794155,6,38,0.2,1,5
10,rank_fusion,any,0.1,0.05,1324,0.09996979764421625,0.6799661185892156,0.5616126889455795,240,327,0.7339449541284404,0.6519828345913637,59,89,0.7723116956801163,110,127,0.6824985713495677,70,96,0.047309906168686106,1,15,0.6559753167418809,0.4977091205323478,141,197,0.7157360406091371,0.6435770288349898,38,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.0,0,10,0.7164257938293798,0.6837783581983984,99,130,0.7615384615384615,0.6683612516204468,21,31,0.8094657292644812,50,56,0.6591265719274206,27,38,0.2,1,5
10,rank_fusion,aligned,0.1,0.05,1324,0.09996979764421625,0.6730962561468878,0.5760064468242252,239,327,0.7308868501529052,0.6660130656346989,61,89,0.7241658888692374,107,127,0.6824985713495677,70,96,0.047309906168686106,1,15,0.6803518073571004,0.5252835158636769,144,197,0.7309644670050761,0.6834297012136699,41,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.0,0,10,0.6620697367960098,0.6782949963349436,95,130,0.7307692307692307,0.6320773634517566,20,31,0.7141985938967218,47,56,0.6591265719274206,27,38,0.2,1,5
10,rank_fusion,any,0.1,0.1,1324,0.09996979764421625,0.6759838763841861,0.5765778380651524,242,327,0.7400611620795107,0.6519828345913637,59,89,0.7529668667050752,110,127,0.6907939609563662,71,96,0.09461981233737221,2,15,0.6575712170513082,0.5121995350847993,142,197,0.7208121827411168,0.6435770288349898,38,58,0.7407225144977307,61,71,0.6992189352854681,43,58,0.0,0,10,0.7039662499562093,0.7017970168821259,100,130,0.7692307692307693,0.6683612516204468,21,31,0.7649506755047661,49,56,0.6790173934183482,28,38,0.4,2,5
10,rank_fusion,aligned,0.1,0.1,1324,0.09996979764421625,0.6721337160677885,0.5825116509281812,238,327,0.72782874617737,0.6537070385838539,60,89,0.7403586682240129,106,127,0.6907939609563662,71,96,0.047309906168686106,1,15,0.6803518073571004,0.5346877941747221,144,197,0.7309644670050761,0.6834297012136699,41,58,0.7343498856467156,60,71,0.6992189352854681,43,58,0.0,0,10,0.6596443903083157,0.677493637638059,94,130,0.7230769230769231,0.5957934752830663,19,31,0.7462395919597782,46,56,0.6790173934183482,28,38,0.2,1,5
10,rank_fusion,any,0.1,0.2,1324,0.09996979764421625,0.6259697591296925,0.5229493622819361,233,327,0.7125382262996942,0.5993103184030042,53,89,0.6791721316786241,105,127,0.6907939609563662,71,96,0.18923962467474442,4,15,0.5778391509810353,0.46299297062866507,135,197,0.6852791878172588,0.5664807918932121,33,58,0.597901280898399,57,71,0.6992189352854681,43,58,0.12393706751127484,2,10,0.6991155569808211,0.6245382379315948,98,130,0.7538461538461538,0.6632774967591062,20,31,0.7587136476564368,48,56,0.6790173934183482,28,38,0.4,2,5
10,rank_fusion,aligned,0.1,0.2,1324,0.09996979764421625,0.6221195988132949,0.5364201188206462,229,327,0.7003058103975535,0.5921769033296298,55,89,0.6953649110333996,104,127,0.6659077921359706,68,96,0.09461981233737221,2,15,0.6413932209701301,0.5158946418829536,138,197,0.700507614213198,0.6275643543690235,38,58,0.7343498856467156,60,71,0.656529163438582,40,58,0.0,0,10,0.5928287894017749,0.5739677777053029,91,130,0.7,0.5232256989456857,17,31,0.6572094844403481,44,56,0.6790173934183482,28,38,0.4,2,5
10,rank_fusion,any,0.1,0.3,1324,0.09996979764421625,0.517278663908811,0.4452317019398324,206,327,0.6299694189602446,0.49913789800375513,44,89,0.557664121094742,91,127,0.5557911036555017,67,96,0.18923962467474442,4,15,0.4869357827447712,0.38461188311429106,121,197,0.6142131979695431,0.48938455495143435,28,58,0.4750724001444462,50,71,0.5834268819074423,41,58,0.12393706751127484,2,10,0.5633918201147459,0.5614694717222839,85,130,0.6538461538461539,0.5181419440843451,16,31,0.63849840089536,41,56,0.517161358764117,26,38,0.4,2,5
10,rank_fusion,aligned,0.1,0.3,1324,0.09996979764421625,0.5771823457315626,0.5105597060462406,213,327,0.6513761467889908,0.528922564082915,49,89,0.6733005636915406,97,127,0.6410216233155751,65,96,0.09461981233737221,2,15,0.5748663433490856,0.478611141457596,127,197,0.6446700507614214,0.5318463351456969,32,58,0.7088593702426557,56,71,0.6422992394896201,39,58,0.0,0,10,0.5807020569633045,0.5675577796799893,86,130,0.6615384615384615,0.5232256989456857,17,31,0.63849840089536,41,56,0.639235750436493,26,38,0.4,2,5
10,rank_fusion,any,0.1,0.4,1324,0.09996979764421625,0.4753611129530087,0.4160942513509781,187,327,0.5718654434250765,0.46221981685122043,41,89,0.5194069943981076,85,127,0.4728372075875164,57,96,0.18923962467474442,4,15,0.40742270966140315,0.3467010705959576,108,197,0.5482233502538071,0.39627564354369016,23,58,0.42321690304399234,48,71,0.49804733821367025,35,58,0.12393706751127484,2,10,0.5786095219103108,0.5295067109749256,79,130,0.6076923076923076,0.5907097204217256,18,31,0.6135502895020426,37,56,0.4375980728004067,22,38,0.4,2,5
10,rank_fusion,aligned,0.1,0.4,1324,0.09996979764421625,0.5303200124916313,0.4547943848559321,195,327,0.5963302752293578,0.47797425188704556,44,89,0.6255872881341094,88,127,0.6078400648883809,61,96,0.09461981233737221,2,15,0.5067435654186135,0.4101514733995832,115,197,0.583756345177665,0.4573592060195016,28,58,0.6378859865891566,51,71,0.599609467642734,36,58,0.0,0,10,0.5661499780371402,0.5338328096751203,80,130,0.6153846153846154,0.5181419440843451,16,31,0.6135502895020426,37,56,0.6193449289455655,25,38,0.4,2,5
