indices,conf,K,est,best_pair_est,syn3_est,true_conf,parent_true,pair_true,syn3_true,source,weight,parent_error,pair_error,syn_error,error_identity_residual,s1,s1_conf,s2_any,s2_conf,s1_rank,s2_rank,s1_top30,s2_top20,s1_conf_matches_true,s2_conf_matches_true,true_strength
"(3, 12, 30)",marginal_loss_price_da,1,0.4036431312561035,0.3987005949020386,0.0049425363540649,marginal_loss_price_da,0.1039559245109557,0.052205204963684,0.0517507195472717,remainder1800,7.137222222222222,0.2996872067451478,0.3464953899383546,-0.0468081831932068,-1.3877787807814457e-17,0.0328149199485779,metered_load_mw,0.7185898423194885,total_lmp_da,5742.0,5478.0,False,False,False,False,<=0.10
"(3, 12, 30)",marginal_loss_price_da,5,0.4284287691116333,0.4119284749031067,0.0165002942085266,marginal_loss_price_da,0.1039559245109557,0.052205204963684,0.0517507195472717,remainder1800,7.137222222222222,0.3244728446006776,0.3597232699394227,-0.0352504253387451,1.3877787807814457e-17,0.0358679890632628,metered_load_mw,0.735366940498352,total_lmp_da,5168.0,5433.0,False,False,False,False,<=0.10
"(3, 12, 30)",marginal_loss_price_da,10,0.4227479100227356,0.4077664017677307,0.0149815082550048,marginal_loss_price_da,0.1039559245109557,0.052205204963684,0.0517507195472717,remainder1800,7.137222222222222,0.3187919855117799,0.35556119680404674,-0.0367692112922669,-5.551115123125783e-17,0.0216869711875916,total_gen,0.7346372604370117,total_lmp_da,9147.0,5464.0,False,False,False,False,<=0.10
"(3, 12, 30)",marginal_loss_price_da,25,0.440420389175415,0.4140090346336365,0.0264113545417785,marginal_loss_price_da,0.1039559245109557,0.052205204963684,0.0517507195472717,remainder1800,7.137222222222222,0.3364644646644593,0.3618038296699525,-0.025339365005493202,1.734723475976807e-17,0.0375563502311706,total_gen,0.7537897229194641,total_lmp_da,5975.0,5385.0,False,False,False,False,<=0.10
"(3, 12, 30)",marginal_loss_price_da,50,0.4334112405776977,0.4078153967857361,0.0255958437919616,marginal_loss_price_da,0.1039559245109557,0.052205204963684,0.0517507195472717,remainder1800,7.137222222222222,0.329455316066742,0.3556101918220521,-0.0261548757553101,1.3877787807814457e-17,0.0389075279235839,total_gen,0.7552264928817749,total_lmp_da,6414.0,5519.0,False,False,False,False,<=0.10
"(9, 19, 32)",total_losses,0,0.6282116770744324,0.6189932227134705,0.0092184543609619,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.37189340591430675,0.4144033193588258,-0.042509913444519,4.163336342344337e-17,0.0322044491767882,da_as_total_mw_thirty_minutes_reserve,0.9697503447532654,metered_load_mw,5004.0,493.0,False,True,False,False,<=0.10
"(9, 19, 32)",total_losses,1,0.6225478649139404,0.6169329881668091,0.0056148767471313,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.3662295937538148,0.4123430848121644,-0.0461134910583496,6.938893903907228e-18,0.0179346203804016,da_as_total_mw_thirty_minutes_reserve,0.978732407093048,metered_load_mw,9887.0,52.0,False,True,False,False,<=0.10
"(9, 19, 32)",total_losses,5,0.6317597031593323,0.6171860694885254,0.0145736336708068,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.37544143199920665,0.4125961661338807,-0.0371547341346741,-2.7755575615628914e-17,0.0215333700180053,net_actual_interchange_mw,0.9730043411254884,metered_load_mw,8781.0,1301.0,False,True,False,False,<=0.10
"(9, 19, 32)",total_losses,10,0.6362428665161133,0.6205376386642456,0.0157052278518676,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.37992459535598766,0.41594773530960094,-0.0360231399536133,-2.0816681711721685e-17,0.0303921103477477,net_actual_interchange_mw,0.977612316608429,metered_load_mw,6820.0,1111.0,False,True,False,False,<=0.10
"(9, 19, 32)",total_losses,25,0.6403219699859619,0.6262784004211426,0.0140435695648193,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.3840036988258363,0.4216884970664979,-0.0376847982406616,2.0816681711721685e-17,0.0177103877067565,da_as_total_mw_thirty_minutes_reserve,0.98741352558136,metered_load_mw,10837.0,121.0,False,True,False,False,<=0.10
"(9, 19, 32)",total_losses,50,0.6389588713645935,0.6254673004150391,0.0134915709495544,total_losses,0.2563182711601256,0.2045899033546447,0.0517283678054809,remainder1800,7.137222222222222,0.3826406002044679,0.4208773970603944,-0.0382367968559265,1.3877787807814457e-17,0.0228863954544067,net_actual_interchange_mw,0.9869624972343444,metered_load_mw,10135.0,101.0,False,True,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,0,0.4485750198364258,0.4674414396286011,-0.0188664197921752,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.2589966654777528,0.32947719097137457,-0.0704805254936217,6.938893903907228e-17,0.0086759328842163,congestion_price_rt,0.5215564966201782,da_as_total_mw_synchronized_reserve,11974.0,10073.0,False,False,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,1,0.4448094964027405,0.4808821082115173,-0.0360726118087768,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.2552311420440675,0.34291785955429077,-0.0876867175102233,-2.7755575615628914e-17,0.0134828090667724,da_as_total_mw_thirty_minutes_reserve,0.5328148007392883,da_as_total_mw_synchronized_reserve,11238.0,9884.0,False,False,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,5,0.4841358661651611,0.4839420318603515,0.0001938343048095,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.29455751180648804,0.345977783203125,-0.051420271396637,-3.469446951953614e-17,0.0091089606285095,net_actual_interchange_mw,0.5387693643569946,total_lmp_da,12298.0,9619.0,False,False,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,10,0.5076873302459717,0.5028103590011597,0.004876971244812,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.3181089758872987,0.36484611034393316,-0.0467371344566345,-3.469446951953614e-17,0.0143032670021057,marginal_loss_price_da,0.5399402379989624,total_lmp_da,11234.0,9629.0,False,False,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,25,0.5163214206695557,0.5066112279891968,0.0097101926803588,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.3267430663108827,0.36864697933197027,-0.0419039130210877,-1.1102230246251565e-16,0.0115061402320861,da_as_total_mw_thirty_minutes_reserve,0.5353615283966064,total_lmp_da,12107.0,10527.0,False,False,False,False,<=0.10
"(21, 33, 40)",metered_load_mw,50,0.5294966697692871,0.5122621059417725,0.0172345638275146,metered_load_mw,0.189578354358673,0.1379642486572265,0.0516141057014465,remainder1800,7.137222222222222,0.3399183154106141,0.37429785728454595,-0.0343795418739319,-6.938893903907228e-17,0.021756649017334,total_losses,0.5980704426765442,total_lmp_da,10391.0,9105.0,False,False,False,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,0,0.4093561768531799,0.3783681392669678,0.0309880375862121,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.29230159521102905,0.31287997961044317,-0.0205783843994141,1.734723475976807e-17,0.0309880375862121,da_as_total_mw_thirty_minutes_reserve,0.9652986526489258,total_lmp_da,5246.0,860.0,False,True,True,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,1,0.3991318345069885,0.3673840761184692,0.0317477583885193,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.28207725286483776,0.3018959164619446,-0.0198186635971069,-7.632783294297951e-17,0.0317477583885193,da_as_total_mw_thirty_minutes_reserve,0.9730276465415956,total_lmp_da,5986.0,406.0,False,True,True,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,5,0.4156810641288757,0.3745990395545959,0.0410820245742797,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.29862648248672485,0.3091108798980713,-0.010484397411346498,-6.245004513516506e-17,0.0410820245742797,da_as_total_mw_thirty_minutes_reserve,0.9739497303962708,total_lmp_da,4238.0,1139.0,False,True,True,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,10,0.4176331162452698,0.3741804361343384,0.0434526801109313,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.300578534603119,0.3086922764778138,-0.0081137418746949,-1.3183898417423734e-16,0.0434526801109313,da_as_total_mw_thirty_minutes_reserve,0.971872329711914,total_lmp_da,4209.0,2178.0,False,True,True,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,25,0.4195316433906555,0.3808478116989136,0.0386838316917419,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.30247706174850475,0.31535965204238897,-0.012882590293884298,-7.632783294297951e-17,0.0386838316917419,da_as_total_mw_thirty_minutes_reserve,0.9749922156333924,total_lmp_da,5763.0,2332.0,False,True,True,False,<=0.10
"(17, 28, 38)",da_as_total_mw_thirty_minutes_reserve,50,0.43569016456604,0.390922486782074,0.044767677783966,da_as_total_mw_thirty_minutes_reserve,0.1170545816421508,0.0654881596565246,0.0515664219856262,remainder1800,7.137222222222222,0.31863558292388916,0.32543432712554937,-0.006798744201660198,1.3877787807814457e-17,0.044767677783966,da_as_total_mw_thirty_minutes_reserve,0.9740961194038392,total_lmp_da,5235.0,2566.0,False,True,True,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,0,0.129709780216217,0.1039533615112304,0.0257564187049866,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.033695995807647816,0.0594877600669861,-0.025791764259338303,-2.0816681711721685e-17,0.041232407093048,congestion_price_da,0.6271770000457764,metered_load_mw,3540.0,7286.0,True,False,False,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,1,0.1394855380058288,0.1067647337913513,0.0327208042144775,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.043471753597259605,0.062299132347107,-0.018827378749847405,-6.938893903907228e-18,0.0327208042144775,da_as_total_mw_primary_reserve,0.6228395700454712,total_lmp_da,5765.0,7512.0,False,False,True,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,5,0.1382600665092468,0.1258043646812439,0.0124557018280029,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.0422462821006776,0.0813387632369996,-0.039092481136322,-6.938893903907228e-18,0.0244348645210266,da_as_total_mw_thirty_minutes_reserve,0.6475128531455994,total_lmp_da,7936.0,7046.0,False,False,False,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,10,0.1480363011360168,0.1239855885505676,0.0240507125854491,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.05202251672744759,0.0795199871063233,-0.027497470378875802,-9.71445146547012e-17,0.0240507125854491,da_as_total_mw_primary_reserve,0.6474316120147705,total_lmp_da,8468.0,7113.0,False,False,True,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,25,0.1578549146652221,0.1295365691184997,0.0283183455467224,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.061841130256652915,0.0850709676742554,-0.0232298374176025,-1.734723475976807e-17,0.0283183455467224,da_as_total_mw_primary_reserve,0.6623754501342773,total_lmp_da,8063.0,7109.0,False,False,True,False,<=0.10
"(10, 15, 25)",da_as_total_mw_primary_reserve,50,0.1602557897567749,0.1272295713424682,0.0330262184143066,da_as_total_mw_primary_reserve,0.0960137844085692,0.0444656014442443,0.0515481829643249,remainder1800,7.137222222222222,0.0642420053482057,0.0827639698982239,-0.018521964550018304,-1.0408340855860843e-16,0.0330262184143066,da_as_total_mw_primary_reserve,0.6678200960159302,total_lmp_da,7675.0,7125.0,False,False,True,False,<=0.10
"(27, 30, 34)",metered_load_mw,0,0.1342939734458923,0.1338212490081787,0.0004727244377135,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.005485892295837402,0.05649119615554811,-0.051005303859710804,-9.71445146547012e-17,0.0055513381958007,da_as_total_mw_primary_reserve,0.6846919059753418,total_lmp_da,12624.0,5746.0,False,False,False,False,<=0.10
"(27, 30, 34)",metered_load_mw,1,0.1599396467208862,0.1625136137008667,-0.0025739669799804,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.0311315655708313,0.0851835608482361,-0.0540519952774047,9.71445146547012e-17,0.0176438093185425,total_losses,0.7053477764129639,total_lmp_da,9983.0,5612.0,False,False,False,False,<=0.10
"(27, 30, 34)",metered_load_mw,5,0.1794099807739257,0.1677635908126831,0.0116463899612425,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.050601899623870794,0.0904335379600525,-0.0398316383361818,-9.020562075079397e-17,0.0175009369850158,total_losses,0.718792200088501,total_lmp_da,10052.0,5602.0,False,False,False,False,<=0.10
"(27, 30, 34)",metered_load_mw,10,0.1706494092941284,0.1557992100715637,0.0148501992225646,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.041841328144073486,0.07846915721893309,-0.0366278290748597,-9.71445146547012e-17,0.0176142454147339,gross_actual_interchange_mw,0.7013446092605591,total_lmp_da,10408.0,5871.0,False,False,False,False,<=0.10
"(27, 30, 34)",metered_load_mw,25,0.1925734281539917,0.1737722158432006,0.0188012123107911,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.0637653470039368,0.09644216299057,-0.032676815986633204,0.0,0.0188012123107911,metered_load_mw,0.7264406681060791,total_lmp_da,10566.0,5690.0,False,False,True,False,<=0.10
"(27, 30, 34)",metered_load_mw,50,0.2046841979026794,0.1820095181465149,0.0226746797561644,metered_load_mw,0.1288080811500549,0.0773300528526306,0.0514780282974243,remainder1800,7.137222222222222,0.07587611675262448,0.10467946529388429,-0.0288033485412599,-9.367506770274758e-17,0.0242935419082641,da_as_total_mw_synchronized_reserve,0.7240070104598999,total_lmp_da,9804.0,5908.0,False,False,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,0,0.0966652631759643,0.0884935855865478,0.0081716775894165,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.018851995468139704,0.06215775012969969,-0.04330575466156,-1.3877787807814457e-17,0.0274336338043212,da_as_total_mw_synchronized_reserve,0.9634793996810912,total_lmp_da,5999.0,1081.0,False,True,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,1,0.1254530549049377,0.1084234118461608,0.0170296430587768,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.04763978719711309,0.0820875763893127,-0.0344477891921997,-9.020562075079397e-17,0.0351658463478088,da_as_total_mw_synchronized_reserve,0.972845196723938,total_lmp_da,5278.0,431.0,False,True,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,5,0.1239093542098999,0.1080862879753112,0.0158230662345887,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.046096086502075306,0.0817504525184631,-0.0356543660163878,-1.3877787807814457e-17,0.0362424254417419,da_as_total_mw_synchronized_reserve,0.9702746868133544,total_lmp_da,5095.0,1832.0,False,True,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,10,0.1314738988876342,0.1077634096145629,0.0237104892730712,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.0536606311798096,0.0814275741577148,-0.0277669429779053,-9.71445146547012e-17,0.0359120965003968,da_as_total_mw_synchronized_reserve,0.9779455661773682,total_lmp_da,5536.0,1036.0,False,True,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,25,0.14689302444458,0.1179457306861877,0.0289472937583922,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.0690797567367554,0.0916098952293396,-0.0225301384925843,-1.0061396160665481e-16,0.0378578901290894,total_losses,0.9782224893569946,total_lmp_da,5926.0,1573.0,False,True,False,False,<=0.10
"(12, 34, 38)",net_actual_interchange_mw,50,0.1468250155448913,0.1126953363418579,0.0341296792030334,net_actual_interchange_mw,0.0778132677078246,0.0263358354568481,0.0514774322509765,remainder1800,7.137222222222222,0.0690117478370667,0.0863595008850098,-0.0173477530479431,-1.3877787807814457e-17,0.0404881238937377,total_losses,0.9767347574234008,total_lmp_da,6096.0,2100.0,False,True,False,False,<=0.10
"(21, 28, 36)",metered_load_mw,0,0.0454298853874206,0.0314875841140747,0.0139423012733458,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.0826796293258667,-0.045206427574157694,-0.037473201751709095,-9.020562075079397e-17,0.0139423012733458,metered_load_mw,0.2077505588531494,total_lmp_da,10223.0,12419.0,False,False,True,False,<=0.10
"(21, 28, 36)",metered_load_mw,1,0.0361741781234741,0.0517511963844299,-0.0155770182609557,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.0919353365898132,-0.024942815303802497,-0.0669925212860106,1.1102230246251565e-16,0.0097111463546753,da_as_total_mw_synchronized_reserve,0.1948953866958618,total_lmp_da,12196.0,12434.0,False,False,False,False,<=0.10
"(21, 28, 36)",metered_load_mw,5,0.083245575428009,0.0868270397186279,-0.0035814642906188,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.04486393928527829,0.010133028030395508,-0.054996967315673696,1.0408340855860843e-16,0.007503569126129,da_as_total_mw_synchronized_reserve,0.2239916324615478,total_lmp_da,12614.0,12523.0,False,False,False,False,<=0.10
"(21, 28, 36)",metered_load_mw,10,0.0875604748725891,0.0863527059555053,0.0012077689170837,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.0405490398406982,0.009658694267272908,-0.0502077341079712,-9.020562075079397e-17,0.0175401568412779,congestion_price_rt,0.2165600657463073,total_lmp_da,10426.0,12500.0,False,False,False,False,<=0.10
"(21, 28, 36)",metered_load_mw,25,0.113615334033966,0.1155256628990173,-0.0019103288650513,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.014494180679321303,0.03883165121078491,-0.053325831890106194,2.0816681711721685e-17,0.0059385299682616,da_as_total_mw_primary_reserve,0.2392113804817199,total_lmp_da,12907.0,12548.0,False,False,False,False,<=0.10
"(21, 28, 36)",metered_load_mw,50,0.1148075461387634,0.1158392429351806,-0.0010316967964171,metered_load_mw,0.1281095147132873,0.0766940116882324,0.0514155030250549,remainder1800,7.137222222222222,-0.013301968574523898,0.0391452312469482,-0.052447199821471994,1.0408340855860843e-16,0.0116606950759887,da_as_total_mw_synchronized_reserve,0.2543052434921264,total_lmp_da,12283.0,12541.0,False,False,False,False,<=0.10
"(9, 22, 38)",total_gen,0,0.3704618215560913,0.383343756198883,-0.0128819346427916,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.25693678855896007,0.3212181329727173,-0.0642813444137571,1.1102230246251565e-16,0.0211905837059021,da_as_total_mw_thirty_minutes_reserve,0.9536328315734864,total_lmp_da,7767.0,2120.0,False,True,False,False,<=0.10
"(9, 22, 38)",total_gen,1,0.4214885234832763,0.4056155681610107,0.0158729553222656,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.30796349048614513,0.34348994493484497,-0.035526454448699896,-5.551115123125783e-17,0.0282739996910095,da_as_total_mw_thirty_minutes_reserve,0.9733169674873352,total_lmp_da,6832.0,351.0,False,True,False,False,<=0.10
"(9, 22, 38)",total_gen,5,0.4353213906288147,0.4166849255561828,0.0186364650726318,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.32179635763168346,0.3545593023300171,-0.0327629446983337,-6.938893903907228e-17,0.0243424177169799,da_as_total_mw_thirty_minutes_reserve,0.9753028750419616,total_lmp_da,7961.0,861.0,False,True,False,False,<=0.10
"(9, 22, 38)",total_gen,10,0.4399666786193847,0.4157017469406128,0.0242649316787719,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.32644164562225353,0.3535761237144471,-0.0271344780921936,-5.204170427930421e-17,0.0322904586791992,da_as_total_mw_thirty_minutes_reserve,0.9661176800727844,total_lmp_da,6342.0,2616.0,False,True,False,False,<=0.10
"(9, 22, 38)",total_gen,25,0.4471942782402038,0.4224854707717895,0.0247088074684143,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.3336692452430726,0.3603598475456238,-0.0266906023025512,-4.163336342344337e-17,0.0346684455871582,da_as_total_mw_thirty_minutes_reserve,0.9780194759368896,total_lmp_da,6624.0,1627.0,False,True,False,False,<=0.10
"(9, 22, 38)",total_gen,50,0.4500282406806946,0.4249228239059448,0.0251054167747497,total_gen,0.11352503299713121,0.0621256232261657,0.0513994097709655,remainder1800,7.137222222222222,0.33650320768356334,0.3627972006797791,-0.0262939929962158,-3.469446951953614e-17,0.0373023152351379,da_as_total_mw_thirty_minutes_reserve,0.9768254160881042,total_lmp_da,6739.0,2076.0,False,True,False,False,<=0.10
"(25, 34, 39)",total_gen,0,0.2772484421730041,0.2685829401016235,0.0086655020713806,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.1865260004997254,0.22924816608428958,-0.0427221655845642,-2.0816681711721685e-17,0.0113891959190369,net_actual_interchange_mw,0.4735773205757141,total_lmp_da,11122.0,10859.0,False,False,False,False,<=0.10
"(25, 34, 39)",total_gen,1,0.2809901237487793,0.2715573906898498,0.0094327330589294,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.1902676820755006,0.2322226166725159,-0.0419549345970154,-1.0408340855860843e-16,0.019566535949707,total_losses,0.509366512298584,total_lmp_da,9375.0,10490.0,False,False,False,False,<=0.10
"(25, 34, 39)",total_gen,5,0.2884471416473388,0.2757943272590637,0.012652814388275,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.19772469997406011,0.23645955324172982,-0.0387348532676698,-9.71445146547012e-17,0.012652814388275,total_gen,0.528679609298706,total_lmp_da,11468.0,10246.0,False,False,True,False,<=0.10
"(25, 34, 39)",total_gen,10,0.3027058243751526,0.2881740927696228,0.0145317316055297,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.2119833827018739,0.2488393187522889,-0.0368559360504151,-9.020562075079397e-17,0.024494171142578,total_losses,0.5281223058700562,total_lmp_da,8352.0,10509.0,False,False,False,False,<=0.10
"(25, 34, 39)",total_gen,25,0.3101582527160644,0.2986540794372558,0.0115041732788085,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.2194358110427857,0.2593193054199219,-0.0398834943771363,-1.249000902703301e-16,0.0207657217979432,da_as_total_mw_synchronized_reserve,0.5371482968330383,total_lmp_da,10038.0,10375.0,False,False,False,False,<=0.10
"(25, 34, 39)",total_gen,50,0.3204074501991272,0.3068739175796509,0.0135335326194763,total_gen,0.0907224416732787,0.0393347740173339,0.0513876676559448,remainder1800,7.137222222222222,0.2296850085258485,0.267539143562317,-0.037854135036468506,0.0,0.0188095569610595,total_losses,0.5490664839744568,total_lmp_da,11032.0,10004.0,False,False,False,False,<=0.10
"(0, 7, 40)",congestion_price_rt,0,0.435774028301239,0.3774993419647217,0.0582746863365173,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.3258124589920045,0.31892031431198126,0.0068921446800232,-4.85722573273506e-17,0.0582746863365173,congestion_price_rt,0.7908965945243835,metered_load_mw,1689.0,4543.0,True,False,True,False,<=0.10
"(0, 7, 40)",congestion_price_rt,1,0.4642444849014282,0.4190563559532165,0.0451881289482117,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.3542829155921937,0.3604773283004761,-0.006194412708282401,-4.163336342344337e-17,0.0451881289482117,congestion_price_rt,0.7915500402450562,metered_load_mw,3615.0,4611.0,True,False,True,False,<=0.10
"(0, 7, 40)",congestion_price_rt,5,0.453930139541626,0.4040440320968628,0.0498861074447631,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.34396857023239147,0.34546500444412237,-0.0014964342117309987,-9.71445146547012e-17,0.0498861074447631,congestion_price_rt,0.8094844222068787,metered_load_mw,3058.0,4565.0,True,False,True,False,<=0.10
"(0, 7, 40)",congestion_price_rt,10,0.4270991683006286,0.3868169784545898,0.0402821898460388,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.3171375989913941,0.32823795080184937,-0.011100351810455301,-3.469446951953614e-17,0.0402821898460388,congestion_price_rt,0.8110091090202332,metered_load_mw,4733.0,4647.0,False,False,True,False,<=0.10
"(0, 7, 40)",congestion_price_rt,25,0.4235106706619262,0.3849567174911499,0.0385539531707763,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.3135491013526917,0.3263776898384095,-0.012828588485717801,-2.7755575615628914e-17,0.0385539531707763,congestion_price_rt,0.8140498399734497,metered_load_mw,5792.0,4673.0,False,False,True,False,<=0.10
"(0, 7, 40)",congestion_price_rt,50,0.4945905804634094,0.4489094614982605,0.0456811189651489,congestion_price_rt,0.10996156930923451,0.0585790276527404,0.0513825416564941,remainder1800,7.137222222222222,0.3846290111541749,0.3903304338455201,-0.005701422691345201,-4.163336342344337e-17,0.0456811189651489,congestion_price_rt,0.8194103240966797,metered_load_mw,5079.0,4650.0,False,False,True,False,<=0.10
"(15, 16, 26)",total_losses,0,0.1467955708503723,0.1425365209579467,0.0042590498924255,total_losses,0.1149849295616149,0.0636348724365234,0.0513500571250915,remainder1800,7.137222222222222,0.031810641288757394,0.0789016485214233,-0.047091007232665995,-9.020562075079397e-17,0.0175518989562988,total_lmp_da,0.6015408635139465,total_lmp_da,8894.0,8026.0,False,False,False,False,<=0.10
"(15, 16, 26)",total_losses,1,0.1779447793960571,0.1434528827667236,0.0344918966293334,total_losses,0.1149849295616149,0.0636348724365234,0.0513500571250915,remainder1800,7.137222222222222,0.06295984983444221,0.07981801033020021,-0.0168581604957581,-9.71445146547012e-17,0.0344918966293334,total_losses,0.6413851976394653,total_lmp_da,5382.0,6889.0,False,False,True,False,<=0.10
"(15, 16, 26)",total_losses,5,0.1935750842094421,0.1633265018463134,0.0302485823631287,total_losses,0.1149849295616149,0.0636348724365234,0.0513500571250915,remainder1800,7.137222222222222,0.07859015464782722,0.09969162940979,-0.021101474761962797,-1.734723475976807e-17,0.0302485823631287,total_losses,0.6474173069000244,total_lmp_da,6384.0,7051.0,False,False,True,False,<=0.10
