dam_load_forecast__mw__pge_tac,dam_load_forecast__mw__sce_tac,dam_load_forecast__mw__sdge_tac,dam_load_forecast__mw__ca_iso_tac,actual_load__mw__pace,actual_load__mw__nevp,actual_load__mw__azps,actual_renewable_generation__mw__np15__solar,actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__solar,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar,dam_renewable_forecast__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat,dam_schedule__mw__load__tac_north,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_south,dam_as_clearing_price__usd_per_mw__ru__as_caiso,dam_as_clearing_price__usd_per_mw__rd__as_caiso,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_requirement__mw__as_caiso__non_spinning_reserve__minimum,rtpd_eim_transfer__mw__export__bcha__malin500,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__import__nevp__eldorado230,rtpd_eim_transfer__mw__export__srp__pvwest,rtpd_eim_transfer__mw__import__ladwp__sylmar,rtpd_eim_transfer__mw__export__pge__malin500,actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,dam_schedule__mw__import__caiso_totals,dam_schedule__mw__export__caiso_totals,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__ru__as_caiso,dam_as_total_procured__mw__rd__as_caiso,dam_as_total_procured__mw__sr__as_caiso,dam_as_total_procured__mw__nr__as_caiso
9651.38,8962.19,1804.98,20615.84,5180,3873,3644,197.73332,972.16861,1748.42921,1898.10468,199.64911,37.13612,217.0,735.14,1543.83,1691.25,192.4,12.32,31.34084,30.87464,30.44449,23.0625375,22.57764,22.646955,-0.2817725,5496,9345.4,9037.23,1838.8,0.0,0.0,406.59,3480.08,222.0,480.0,148.35,593.42,200.0,256.285,0.0,55.6925,0.0,6.535,21273,12399.22,6726.65,2218.0,30.3131,-0.00603,-1.02171,0.0,360.0,800.0,485.33,750.96
9332.96,8814.84,1801.69,20151.94,5442,3974,3731,1086.65472,953.99176,7616.62603,1726.59003,1190.8762,19.29971,1432.95,691.7,7300.27,1357.12,1432.59,9.69,10.90477,12.65341,9.00796,10.968385,4.0911275,3.253535,0.00342,5740,9192.26,8745.1,1797.92,0.0,0.0,299.76,4254.81,330.0,690.0,147.58,590.32,200.0,377.49,0.0,517.8575,0.0,288.535,23234,17041.79,5357.94,2343.0,8.98322,-1.34033,-0.58122,-2.8883175,540.0,1150.0,478.78,751.06
8944.46,8731.17,1717.78,19600.28,5771,4170,3872,1325.93887,841.52339,11257.01363,1435.43952,1596.58174,7.84476,2258.96,591.22,11038.69,1011.15,2275.7,7.44,6.74401,18.91091,-5.26791,10.3232525,-6.6019725,-8.5539925,0.0252,6046,9001.53,8834.44,1620.66,0.0,0.0,132.5,5676.73,222.0,720.0,180.46,721.83,500.0,246.33,0.0,868.4375,0.0,410.0,25387,17500.66,5151.0,2377.0,-2.80639,-9.14913,-0.40127,-7.459035,370.0,1200.0,816.17,687.63
8327.17,8635.92,1522.42,18695.98,6099,4452,4074,1479.65633,735.57501,12259.56387,1058.71414,1605.32112,7.25679,2452.8,509.32,12235.89,724.25,2618.32,6.08,6.79813,21.97848,-8.58845,33.4036025,-15.438195,-12.691405,0.277615,6272,8583.48,8653.79,1499.93,0.0,0.0,76.5,3485.59,192.0,660.0,199.92,799.68,500.0,188.44,0.0,1141.7925,0.0,406.01,24268,17532.47,4917.58,2461.0,-5.24944,-11.58869,-0.45887,-24.210285,320.0,1100.0,600.43,1065.56
7763.23,8528.39,1303.18,17809.39,6423,4791,4418,1648.64212,693.70165,12690.20629,517.31378,2722.3419,7.12949,2518.35,454.22,12905.11,537.85,2790.22,5.47,5.32371,10.6789,-0.97326,14.5369425,1.062755,1.0607525,0.1505475,6450,8183.74,8563.58,1265.68,0.0,0.0,137.15,4465.06,180.0,588.0,210.53,842.11,500.0,179.5925,0.0,1034.02,0.0,410.0,25139,17179.11,4601.1,2496.0,0.54616,-4.51084,-0.26672,-8.073555,300.0,980.0,423.95,1330.45
7320.3,8423.76,1175.23,17139.3,6758,5154,4893,1856.63878,613.28161,12981.04026,304.06964,2837.19919,7.35852,2577.15,452.38,13245.57,531.6,2888.81,6.4,5.35562,10.98634,-0.72314,19.6609575,9.00083,7.46125,0.116555,6612,7942.43,8640.28,1125.88,0.0,0.0,400.63,4643.76,246.0,660.0,216.17,864.69,500.0,146.54,0.0,503.8825,0.0,410.0,25199,17255.97,4599.0,2447.0,0.86463,-4.21357,-0.27742,-6.9913925,410.0,1100.0,531.76,1269.67
7276.88,8839.25,1132.95,17475.38,7118,5529,5383,1870.05395,589.81994,13099.30237,230.30213,2862.59858,8.71585,2597.06,502.21,13345.17,587.9,2925.74,7.42,5.28385,10.46552,-0.697,17.1622,8.7104625,6.395155,0.1530625,6739,7962.01,9049.73,1004.34,0.0,0.0,415.91,4076.44,276.0,606.0,217.9,871.6,500.0,200.5675,0.0,759.5875,0.0,410.0,24843,17698.06,4746.67,2755.0,1.21181,-3.80151,-0.27053,-6.99077,460.0,1010.0,1008.24,807.59
7481.74,9429.79,1166.82,18310.86,7474,5957,5905,1825.50083,643.79208,13093.95559,260.31835,2797.14328,9.60159,2588.77,561.43,13340.5,700.48,2919.31,8.75,6.19076,13.61959,-1.91497,19.5470525,8.825435,7.0947175,0.221,6872,8195.99,9604.83,1107.29,0.0,0.0,221.32,4481.82,372.0,666.0,217.63,870.53,500.0,307.5675,0.0,860.0325,0.0,410.0,24071,18643.94,4696.9,3072.0,0.57937,-5.25046,-0.36092,-6.820265,615.9,1110.0,799.82,1013.78
8054.95,10323.21,1308.87,19924.08,7883,6380,6314,1794.23137,825.8801,12916.08594,480.01873,2677.95374,12.21487,2574.01,632.66,13059.58,885.36,2883.5,10.73,6.86636,16.14437,-2.01693,23.04815,10.13813,8.332715,0.483395,7017,8623.75,10651.46,1234.36,0.0,0.0,863.97,5162.34,402.0,708.0,213.71,854.82,500.0,353.9725,0.0,650.06,0.0,410.0,23818,21333.33,4803.6,3809.0,0.19772,-6.22988,-0.43876,-7.86232,660.0,1180.0,687.6,1093.28
8905.52,11348.08,1512.05,22006.99,8186,6773,6649,1574.91694,847.50986,12587.84048,671.79609,2411.88469,13.42716,2536.32,715.93,12618.55,1130.49,2807.15,13.56,10.39488,22.31931,-1.18734,39.6154825,9.0937875,4.70577,0.488485,7188,9245.63,11525.2,1499.55,0.0,0.0,635.39,5143.4,342.0,660.0,207.25,828.99,459.625,512.66,0.0,556.3225,0.0,410.0,24481,22984.23,5058.63,4017.0,2.48456,-7.27519,-0.63513,-13.1456675,560.0,1100.0,499.85,1227.21
9918.56,12268.27,1792.1,24223.77,8418,7106,6938,1495.51183,879.88306,11983.20794,1067.41723,2517.14753,18.54648,2468.22,798.96,12083.7,1429.51,2629.77,16.21,14.76122,23.19818,5.34747,41.6100325,6.64661,3.3855425,0.5807225,7407,10203.89,12377.71,1736.04,0.0,0.0,658.29,3997.66,390.0,732.0,198.19,792.74,500.0,570.43,0.0,504.285,0.0,382.6375,25785,24406.22,5379.8,4111.0,7.04239,-6.82578,-0.89305,-14.2241775,640.0,1220.0,524.89,1126.66
11254.46,12813.59,2151.84,26467.39,8421,7299,7222,1436.88905,956.58694,10666.22634,1422.8693,2243.24449,27.74258,2270.23,845.41,10544.91,1692.24,2323.59,18.0,28.13697,30.65353,21.92161,44.8005725,17.56013,14.6790325,0.30982,7589,11357.97,13350.54,2117.49,0.0,0.0,572.94,4146.89,396.0,648.0,197.22,788.86,184.5425,578.9775,0.0,111.005,0.0,216.19,27791,24514.94,5714.25,4085.0,21.98391,-4.73496,-1.4181,-10.58063,650.0,1080.0,594.86,1048.6
12534.87,13539.98,2405.51,28724.56,8324,7288,7269,1496.16022,1075.57777,6068.42358,1759.55482,1470.30305,33.49233,1563.81,890.29,5338.13,1934.65,1491.82,20.21,40.54092,39.13116,38.0245,37.7662,33.5534475,33.9152475,-0.37617,7626,12465.67,13872.9,2387.95,0.0,0.0,759.69,3729.26,444.0,678.0,211.46,845.84,132.905,468.855,283.31,76.3025,112.655,67.5,29413,24547.77,6728.11,4598.0,38.12146,-0.78161,-1.63785,-1.4849175,740.0,1130.0,795.03,967.14
13248.47,13511.71,2504.2,29503.81,7968,7018,6972,356.26762,1109.98953,864.13646,2015.32718,309.46405,35.83227,381.17,922.12,687.63,2126.17,272.16,22.67,43.79838,42.94412,41.30783,36.9525825,36.6172575,36.8792625,-0.7652675,7494,12911.41,13397.33,2514.98,0.0,0.0,183.87,3330.89,270.0,600.0,217.36,869.44,166.995,364.8025,486.4,0.0,286.3075,0.0,29695,25524.75,6896.0,4528.0,40.90067,-0.85233,-2.04538,-2.905465,450.0,1000.0,513.5,1297.83
13296.2,13170.06,2530.28,29230.48,7556,6679,6534,55.40493,1120.93025,-24.02696,2255.1234,7.48661,41.69028,1.96,923.53,0.44,2160.64,0.43,22.98,43.68453,42.39056,41.30283,43.5906675,41.87211,42.4064625,-0.5421875,7232,13016.54,13126.22,2540.74,0.0,0.0,122.88,2204.49,180.0,552.0,215.35,861.4,27.8975,356.2425,331.0275,0.0,190.055,21.7225,29515,24446.02,6823.2,4107.0,41.35746,-0.43553,-1.89154,-0.001215,300.0,920.0,566.9,1227.69
13038.75,12913.29,2487.3,28664.23,7085,6304,6060,-1.20994,1086.09017,-31.74961,2196.1656,7.83237,40.08285,0.0,915.78,0.0,2199.58,0.0,23.68,41.54907,39.44066,39.93429,39.4856025,38.09531,38.4326775,-0.7051225,7007,12409.26,12823.32,2491.9,0.0,0.0,343.39,2495.44,180.0,378.0,211.08,844.31,95.12,317.23,236.7475,0.0,64.1925,52.4275,28967,22514.34,6923.12,3732.0,39.86357,-0.11079,-1.57471,-0.1267875,300.0,630.0,350.75,1407.18
12288.54,12246.94,2335.71,27088.5,6549,5842,5525,91.18644,1134.83314,-27.69763,2247.07194,7.96613,35.08921,0.0,911.19,0.0,2247.28,0.0,24.06,40.00884,38.18901,38.56397,38.369565,36.5766825,37.5381325,-0.84248,6568,11688.86,12064.71,2361.87,0.0,0.0,738.12,740.51,246.0,372.0,198.33,793.32,128.805,288.0925,100.1525,0.0,117.6825,0.0,27353,18864.43,7481.2,1176.0,38.03368,-0.44282,-1.53234,0.0,400.0,620.0,556.07,1096.68
11454.56,11381.23,2190.03,25236.72,6076,5375,5055,94.19864,1147.79133,-29.40181,2297.13352,8.25676,40.0687,0.0,880.31,0.0,2241.95,0.0,22.52,39.61582,37.56753,38.33688,35.3794725,35.0345975,35.304255,-1.0204175,6130,10966.66,11485.16,2191.63,0.0,0.0,527.07,1975.4,180.0,468.0,184.15,736.61,178.4825,149.4725,155.985,0.0,231.36,0.0,25737,17141.54,7442.0,998.0,38.21159,-0.21576,-1.18847,-0.174175,300.0,780.0,448.34,1086.27
11103.54,10828.29,2343.0,24484.86,5702,4983,4689,9.49495,1132.07712,-27.65647,2455.2665,7.9558,42.81396,0.0,854.39,0.0,2165.0,0.0,19.89,40.8062,38.48375,39.46867,36.813085,36.270765,36.840205,-0.80547,5779,10621.35,10830.52,2238.84,0.0,0.0,531.31,1930.63,228.0,408.0,177.98,711.92,200.0,63.005,322.755,0.0,251.96,0.0,24664,16300.43,6991.0,1004.0,39.40251,-0.17542,-1.22827,-0.3112125,370.0,680.0,422.42,1060.74
10583.13,10350.14,2229.0,23369.46,5480,4679,4405,7.53938,1055.98817,-28.02559,2517.81969,7.73959,52.90736,0.0,819.37,0.0,2149.38,0.0,19.08,39.33437,37.10906,38.15097,36.4480825,35.8631,36.1817525,-0.85104,5557,10127.54,10237.13,2155.1,0.0,0.0,226.41,1573.38,180.0,300.0,171.96,687.85,200.0,8.165,43.6325,0.0,175.3275,13.485,23380,15545.46,6920.0,952.0,37.97833,-0.21928,-1.13676,-0.2004475,300.0,500.0,508.32,924.69
10207.67,9891.14,2098.0,22401.41,5342,4520,4194,-0.14745,932.95404,-28.21434,2578.46879,7.79968,57.53826,0.0,787.29,0.0,2093.38,0.0,18.49,38.59521,36.24471,37.39318,36.31487,36.0483975,36.2156825,-0.9936425,5439,9776.86,9876.74,2022.34,0.0,0.0,111.57,1728.38,180.0,348.0,163.91,655.65,200.0,38.8725,195.3475,0.0,162.56,6.6325,23288,14741.59,6721.0,924.0,37.40993,-0.29374,-0.89155,-0.1667725,300.0,580.0,600.92,765.02
10025.67,9807.35,2012.0,22048.52,5332,4268,4060,-0.01662,887.08056,-27.02013,2454.87646,7.34757,51.36337,0.0,764.79,0.0,1954.23,0.0,16.63,38.6627,37.33212,37.45256,33.0579125,34.4189625,34.5570625,-1.0036175,5388,9616.55,9643.45,1972.12,0.0,0.0,99.57,1671.03,180.0,312.0,160.23,640.92,200.0,54.07,0.0,0.0,175.395,57.0375,22995,14455.98,6575.0,903.0,37.42149,-0.35197,-0.88924,-0.2154725,300.0,520.0,906.14,429.1
10149.04,9907.2,2007.0,22266.84,5470,4196,4020,0.17555,938.48792,-26.97687,2342.53046,7.8248,39.39928,0.0,743.51,0.0,1728.99,0.0,14.45,38.84848,37.54778,37.6131,31.8042325,34.559465,35.2748825,-0.8531375,5449,9763.45,9771.55,1958.81,0.0,0.0,141.02,1542.47,180.0,318.0,161.68,646.71,200.0,150.46,65.685,0.0,52.1825,25.0,22705,15367.41,6529.0,906.0,37.69983,-0.29399,-0.85467,-0.46038,300.0,530.0,767.45,579.86
10601.75,10368.34,2088.0,23262.64,5659,4207,4076,1.57055,925.3443,-23.6586,2300.81611,8.31996,27.57645,0.0,710.44,3.13,1421.04,0.0,11.25,40.21504,38.65402,38.87649,36.541185,39.1734325,39.85435,-0.8098,5681,10184.47,10143.38,2011.42,0.0,0.0,246.94,1606.39,180.0,294.0,168.83,675.34,200.0,280.7075,14.7825,0.0,17.7825,100.0,23286,15789.87,6467.01,905.0,39.34595,-0.0688,-0.80028,-0.0170625,290.0,490.0,598.68,808.27
11135.18,10836.82,2169.0,24346.2,5890,4223,4154,299.6861,847.04627,1772.02433,2000.34617,210.2994,15.9809,189.34,681.17,1605.25,1156.21,168.12,8.33,47.75695,45.77791,46.16664,37.952395,35.1035725,38.590105,-0.148745,6005,10849.82,10639.95,2113.83,0.0,0.0,491.86,1300.18,222.0,480.0,177.12,708.46,200.0,78.0325,0.0,0.0,19.205,85.49,24753,18858.75,6904.93,4435.0,46.71107,0.0,-1.04588,-0.03413,360.0,800.0,346.31,1129.65
11500.49,11350.03,2225.0,25285.85,6152,4389,4296,1352.78717,716.20723,7553.54054,1158.88324,1410.24558,22.20493,1284.39,617.17,7545.78,784.27,1286.47,5.89,32.00205,31.53732,30.41155,28.54014,23.0482475,24.2277475,-0.0082775,6310,11145.49,10843.02,2125.02,0.0,0.0,561.5,5195.11,330.0,690.0,186.91,747.65,200.0,174.0775,421.0725,0.0,1.32,140.0925,27429,20676.06,5741.3,4366.0,30.35714,0.0,-1.64491,-2.074655,540.0,1150.0,606.96,950.64
11236.66,11512.62,2135.0,25098.74,6466,4634,4452,1514.36334,578.10866,11002.99996,691.79288,2309.4231,13.51794,1995.41,520.23,11391.87,513.39,2039.78,4.91,29.24153,32.26453,21.51721,30.37028,15.32481,15.5360075,0.3697275,6533,10953.94,11137.64,1956.25,0.0,0.0,400.79,4974.8,222.0,720.0,199.31,797.24,600.0,216.615,101.2075,0.0,0.0,273.3075,29367,22133.75,5655.36,4503.0,22.58928,-5.02935,-1.62291,-8.07742,370.0,1200.0,652.18,1008.74
10641.38,11550.2,1909.0,24319.36,6808,4907,4686,1700.35198,453.3023,12317.6217,448.55133,2552.70029,8.30681,2229.23,433.59,12562.87,348.89,2416.92,4.54,29.63597,33.49891,19.4422,36.793615,17.0198175,15.1374675,0.2222225,6719,10438.65,11059.76,1831.11,0.0,0.0,236.46,4122.6,192.0,660.0,198.66,794.62,600.0,147.46,0.0,0.0,26.8975,331.5875,29455,22434.01,5535.0,4543.0,21.09176,-6.79864,-1.74556,-10.4914,320.0,1100.0,563.33,1092.13
10120.2,11361.89,1670.0,23375.21,7167,5265,5064,1997.62319,340.7787,12794.14011,344.33164,2742.65237,5.81322,2305.57,359.47,13101.54,273.58,2659.9,4.44,28.63782,29.02882,21.43896,29.7304175,20.611595,18.15464,0.088175,6882,10064.1,11106.97,1595.95,0.0,0.0,277.47,4595.81,180.0,588.0,208.7,834.79,600.0,130.08,56.095,19.5825,0.0,410.0,29951,22081.75,5530.0,4575.0,23.57301,-3.64724,-1.41757,-6.9069425,300.0,980.0,876.72,862.43
9751.4,11431.76,1548.0,22960.29,7595,5687,5543,2074.13438,264.78567,13013.18815,285.86786,2797.38149,1.64497,2415.35,319.48,13355.75,307.42,2771.03,4.99,28.61721,28.55,21.59648,38.043565,24.53849,21.5160375,0.2678675,7083,9917.29,11231.2,1412.78,0.0,0.0,598.68,3516.24,246.0,660.0,214.2,856.8,581.62,90.1125,47.2925,86.7725,49.73,325.18,29739,22150.52,5615.0,5059.0,23.32118,-4.05977,-1.23626,-8.102775,410.0,1100.0,769.17,1015.83
9800.07,11825.3,1532.0,23391.11,8042,6138,6052,1954.31453,283.14892,13055.25264,291.87496,2631.8028,2.92381,2464.56,347.2,13455.11,403.21,2850.78,6.29,28.65967,28.99973,20.60706,38.0852975,24.2858425,20.5156675,0.2081975,7275,9942.19,11750.39,1430.78,0.0,0.0,600.87,3579.85,276.0,606.0,216.83,867.34,498.7925,195.7575,40.2825,41.505,3.545,354.1725,29196,23071.67,5734.0,5516.0,23.77962,-3.54165,-1.33841,-8.463245,450.0,1010.0,634.25,1172.7
10221.02,12486.95,1572.0,24520.77,8411,6573,6528,2062.26747,377.84904,13069.21509,438.51965,2773.37274,4.42188,2451.97,398.59,13532.87,554.64,2860.43,8.66,29.05631,29.96212,20.03,39.6545175,26.844775,23.6856125,0.60887,7455,10247.23,12431.52,1481.14,0.0,0.0,243.57,4757.96,372.0,666.0,217.6,870.38,457.75,268.365,0.0,0.0,0.0,410.0,28806,24803.03,5865.66,5984.0,23.51251,-4.14909,-1.3947,-7.937255,610.0,1110.0,728.06,1085.24
10878.26,13317.81,1718.0,26159.1,8777,7041,7004,1880.73303,504.07629,12928.39798,687.1723,2733.0157,6.25688,2449.22,479.0,13338.58,728.73,2842.76,11.39,32.13365,34.23888,21.25593,40.18811,27.5523375,24.00301,0.3573425,7631,10827.56,13513.79,1591.12,0.0,0.0,927.93,4208.12,402.0,708.0,214.99,859.96,298.625,339.8225,0.0,62.56,0.0,410.0,28777,27592.19,6004.18,6857.0,24.80861,-5.49985,-1.82519,-9.01758,660.0,1180.0,473.96,1317.63
11839.25,14240.16,1917.0,28246.96,9071,7481,7365,1836.20494,714.36887,12630.8024,1041.67885,2227.72563,8.14729,2434.61,587.55,12939.09,958.29,2765.62,14.52,34.73885,37.46724,23.75622,55.8953625,21.6665075,16.587155,0.380735,7820,11475.59,14545.76,1852.5,0.0,0.0,393.73,4103.38,342.0,660.0,209.87,839.48,326.2,334.3275,0.0,0.0,18.38,390.455,29618,29137.66,6077.85,7230.0,27.42795,-5.32384,-1.98706,-17.7236775,560.0,1100.0,469.82,1279.1
12812.3,14992.29,2165.0,30225.51,9255,7816,7467,1830.17166,887.36809,11943.55438,1514.14333,2081.51733,17.14896,2416.84,714.17,12258.43,1265.76,2605.46,18.51,34.90807,36.44553,26.51757,41.322205,31.2950225,30.34298,-0.08659,8031,12314.35,15019.85,2098.73,0.0,0.0,777.56,4878.81,390.0,732.0,223.24,892.98,401.005,666.29,108.995,0.0,1.7925,284.025,30621,30054.53,6911.44,7669.0,28.76946,-4.13488,-2.00372,-6.051665,640.0,1220.0,735.23,1125.14
13862.97,15508.67,2511.0,32139.37,9312,8005,7702,1881.24265,1035.24757,10632.08745,1827.93976,2238.92654,28.33437,2216.8,760.89,10752.76,1483.75,2293.14,22.44,40.63625,38.34283,35.36542,40.995745,35.559885,35.1287325,-0.0732875,8219,13393.9,15645.52,2400.1,0.0,0.0,1430.23,3765.78,396.0,648.0,239.56,958.22,181.9,534.645,464.7825,0.0,111.3775,302.5525,32906,31569.19,7384.88,7999.0,35.72523,-2.62727,-2.28376,-3.31943,650.0,1080.0,950.27,1046.03
14894.09,15554.11,2765.0,33466.97,9159,7990,7686,1424.86114,1078.46914,6222.95789,2175.24372,1390.27317,46.1275,1550.87,808.26,5456.2,1840.04,1506.6,25.36,46.94048,44.18005,43.10397,45.584225,43.9111,43.928115,-0.166225,8226,14204.65,15560.26,2614.62,0.0,0.0,936.83,3192.87,444.0,678.0,247.43,989.73,105.9575,458.3625,229.36,0.0,23.6875,73.875,33790,32493.2,7470.2,7794.0,43.02559,-1.2158,-2.69908,-0.67007,740.0,1130.0,663.39,1398.54
15296.57,15244.84,2815.0,33604.54,8689,7596,7547,334.20387,1087.65427,1218.58069,2550.12226,280.16073,53.4748,373.8,851.67,702.41,2103.04,271.54,28.23,56.60377,55.49259,52.38682,66.1751125,41.1624525,36.55224,-0.491545,8068,14485.77,15177.37,2712.83,0.0,0.0,251.96,1707.47,270.0,600.0,248.47,993.87,200.0,143.5125,125.26,0.0,58.8875,100.0,33799,31053.1,8095.0,7530.0,52.65075,-1.04925,-2.90377,-12.98605,450.0,836.0,531.33,1539.24
15090.88,14765.36,2794.0,32891.99,8235,7312,7125,94.47087,1037.44623,-23.71237,2909.73777,-8.90876,61.30806,1.68,849.8,0.45,2201.17,0.35,28.96,54.05715,52.46449,50.43656,53.8879525,49.9344675,50.652515,-0.3780275,7729,14375.07,14763.61,2707.05,0.0,0.0,512.19,1132.86,180.0,552.0,243.08,972.33,87.155,156.7275,7.2125,0.0,297.3525,50.0,32914,29844.78,8030.0,7121.0,50.68547,-0.85262,-2.51906,-1.4915525,300.0,757.0,444.71,1580.99
14658.1,14348.76,2728.0,31967.65,7706,6869,6589,-8.94301,1019.49072,-30.25398,2923.3495,-9.34447,66.88847,0.0,845.87,0.0,2303.57,0.0,29.37,50.11526,48.5,47.84164,40.287135,38.553505,40.1567575,-0.2668425,7404,13575.92,14230.43,2659.68,0.0,0.0,380.07,1330.85,180.0,378.0,236.15,944.58,143.205,282.555,0.0,0.0,0.0,119.5,32067,28011.13,7616.08,6615.0,47.78449,-0.14575,-2.18503,-0.607385,300.0,562.92,362.58,1508.38
13691.28,13383.42,2527.0,29825.42,7139,6313,5973,-7.47729,1044.42816,-27.87534,2838.2793,-9.4281,62.60068,0.0,841.87,0.0,2385.47,0.0,29.66,45.15047,42.75111,43.04497,38.4042725,38.3116975,38.8968625,-0.72347,6881,12632.03,13358.67,2464.1,0.0,0.0,638.22,2314.65,246.0,372.0,219.12,876.48,160.5075,321.205,0.0,0.0,0.0,53.5,30077,22562.91,6328.0,1643.0,42.25737,-0.92906,-1.96405,-0.2578875,400.0,620.0,407.56,1418.44
12705.84,12399.54,2332.0,27653.85,6669,5805,5450,-5.48531,990.07677,98.58715,2824.27653,-9.36719,66.37347,0.0,819.58,0.0,2337.51,0.0,27.58,42.87471,39.9472,41.45081,38.2551175,37.35226,38.0973325,-0.9686675,6403,11759.44,12294.31,2272.55,0.0,0.0,578.34,1439.84,180.0,468.0,202.53,810.11,199.08,71.8625,35.145,0.0,0.0,0.0,27909,20419.93,6494.8,1521.0,40.90788,-0.41048,-1.55635,-0.30889,290.0,780.0,465.36,1222.36
11877.42,11599.9,2291.0,25981.18,6317,5381,5053,78.84316,988.17215,-34.6274,2888.63101,-9.39031,53.33192,0.0,1026.53,0.0,2636.75,0.0,52.51,44.17639,41.07542,42.20115,43.65553,45.41917,45.3256225,-1.32325,6036,11362.67,11532.79,2274.05,0.0,0.0,592.76,1563.5,228.0,408.0,191.53,766.11,143.91,0.0,0.0,0.0,14.7875,95.67,26581,19530.11,6138.0,1066.0,42.6366,-0.36911,-1.17067,-0.2171675,370.0,680.0,688.57,907.49
11264.17,10966.88,2185.0,24624.65,6011,5049,4739,-4.70065,999.36833,-35.7094,2979.40474,-9.46488,40.73282,0.0,1013.34,0.0,2544.19,0.0,50.25,41.72936,39.29905,40.19325,43.8415375,43.03272,42.82219,-1.1015975,5793,10779.38,10822.76,2170.77,0.0,0.0,322.38,582.69,180.0,300.0,181.0,724.01,179.53,0.0,0.0,0.0,16.92,18.175,25035,18012.2,6125.0,1014.0,40.50924,-0.20609,-1.01402,-0.6947925,300.0,500.0,595.27,913.08
10798.95,10449.65,2059.0,23512.72,5800,4773,4502,-7.39076,979.11385,-35.41652,2836.97793,-9.41353,39.59542,0.0,989.72,0.0,2425.16,0.0,46.97,39.07386,37.03376,37.62812,41.108,41.3774675,41.3437475,-1.08283,5628,10359.13,10364.37,2034.88,0.0,0.0,125.19,1786.88,180.0,348.0,177.59,710.37,186.0375,0.0,0.0,0.0,0.0,42.155,24010,17204.49,6043.0,987.0,38.03801,-0.19575,-0.84009,-0.790545,300.0,580.0,658.36,821.57
10563.56,10164.51,1981.0,22913.12,5726,4575,4357,-7.19853,971.40489,-34.83118,2603.27322,-9.46638,41.92272,0.0,956.15,0.0,2311.5,0.0,41.06,38.83908,36.91511,37.44476,43.509125,42.5663925,42.2655925,-1.234945,5551,10193.55,10123.81,1981.24,0.0,0.0,67.37,893.01,180.0,312.0,172.46,689.83,200.0,0.0,0.0,0.0,0.0,69.7325,23648,16923.89,5958.0,963.0,37.82301,-0.18491,-0.83116,-0.6309575,300.0,520.0,740.1,697.05
10629.54,10243.93,1964.0,23041.69,5829,4472,4317,-4.49967,954.52424,-35.37286,2640.04221,-9.44637,41.08041,0.0,928.76,0.0,2193.33,0.0,32.44,40.73779,37.70856,39.28752,44.177255,43.107295,42.9107175,-1.1854625,5578,10247.09,10176.1,1963.95,0.0,0.0,76.71,1624.39,180.0,318.0,167.55,670.21,131.645,1.9475,0.0,0.0,0.0,134.94,23693,17492.7,6045.0,959.0,39.81235,-0.20437,-0.72106,-0.69684,300.0,530.0,545.07,851.21
11047.75,10602.34,2043.0,23899.49,5974,4450,4362,65.2091,890.81204,-31.24089,2618.55617,-8.63367,26.80292,0.0,903.13,3.09,2034.64,0.0,23.2,40.87445,37.05301,39.35801,49.319725,48.2235175,47.5891925,-1.91173,5764,10569.98,10547.05,2008.48,0.0,0.0,367.87,550.14,180.0,294.0,174.1,696.4,23.2575,55.8225,0.0,0.0,0.0,0.0,24393,18223.21,5930.01,955.0,40.09315,-0.11504,-0.66625,-1.11041,300.0,490.0,722.7,728.14
