total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,metered_load_mw,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
118885.717,584.4,23554.0,53429.0,1476.0,1462.0,33059.0,592.0,604.0,2137.0,14.0,2722.0,0.197,0.448,0.012,0.012,0.277,0.005,0.005,0.018,0.0,0.022,114742,113524.0,115973.945,111.14,0.36,2.61607,665.81404,374.19664,386.47828,84592.6,249.21,14.12,14.12,0.0,3884.1,2652.7,3884.1,3884.1,2893.4,16372.6,83.0,83.0,83.0,0.0,0.0,0.0,990.6,77.73,83.766736,5.27301,0.763726,123.635897,0.496334,0.084563,-2980.356,-124.51700000000004,12024.356,9089.873,8333.517
118253.547,601.3,23582.0,52529.0,1002.0,1620.0,33063.0,583.0,605.0,3353.0,0.0,2345.0,0.198,0.442,0.008,0.013,0.278,0.004,0.005,0.028,0.0,0.019,115260,112820.0,115378.767,86.38,0.43,695.705,593.11399,216.07404,429.61894,55912.85,247.21,13.62,13.62,0.0,3884.1,2652.7,3884.1,3884.1,2893.4,16505.9,284.0,284.0,284.0,0.0,0.0,0.0,990.6,80.52,87.147793,5.836598,0.791195,99.059324,0.33616,0.068998,-2939.939,-23.876999999999953,12059.939,8976.315999999999,7302.877
116846.459,606.8,23419.0,51808.0,788.0,1780.0,33063.0,544.0,620.0,3740.0,0.0,1641.0,0.199,0.441,0.006,0.015,0.281,0.004,0.005,0.031,0.0,0.014,114399,111890.0,114717.824,33.34,0.36,422.25049,496.76218,229.7709,318.70181,18358.71,241.32,0.0,0.0,0.0,3882.6,2651.7,3882.6,3882.6,2891.9,16480.2,284.0,284.0,284.0,0.0,0.0,0.0,990.6,81.46,86.433405,4.091188,0.882217,76.294797,0.127294,0.055003,-2192.5609999999997,-56.774,11784.561,9339.835,7623.273999999999
116701.179,619.8,23525.0,52222.0,440.0,1796.0,33059.0,467.0,619.0,3779.0,0.0,1247.0,0.2,0.445,0.003,0.015,0.282,0.004,0.005,0.032,0.0,0.01,114605,111380.0,114331.937,34.41,0.45,96.80006,497.35754,227.59488,321.56274,18550.96,286.47,3.95,3.95,0.0,3882.6,2651.7,3882.6,3882.6,2892.0,13506.0,314.0,314.0,314.0,0.0,0.0,0.0,990.6,70.26,74.038551,3.050241,0.728309,81.690237,0.168338,0.058565,-2445.973,-119.87300000000003,11691.973,8998.346000000001,7584.127
116295.525,660.7,23665.0,51756.0,413.0,1777.0,33056.0,401.0,617.0,3836.0,0.0,1175.0,0.202,0.443,0.003,0.015,0.283,0.003,0.005,0.032,0.0,0.01,114155,111116.0,114369.172,112.03,0.36,361.68542,500.37568,213.91768,339.25048,60923.88,189.4,0.0,0.0,0.0,3881.1,2650.7,3881.1,4721.3,2650.7,14340.7,314.0,314.0,314.0,0.0,0.0,0.0,2070.6,74.79,77.165903,1.647012,0.728891,72.809026,0.155013,0.057347,-2002.258,20.884000000000015,11686.258,9863.374,8327.116
117005.003,697.6,23686.0,52072.0,435.0,1775.0,33052.0,407.0,620.0,4005.0,0.0,1162.0,0.202,0.444,0.003,0.015,0.282,0.003,0.005,0.034,0.0,0.009,113781,110833.0,114758.072,62.03,0.54,22.72068,493.55984,229.11922,316.646,34325.92,294.69,0.0,0.08,0.0,3881.1,2650.7,3881.1,4721.3,2650.7,14339.7,314.0,314.0,314.0,0.0,0.0,0.0,2070.6,71.12,72.060572,0.44381,0.496762,82.949746,0.126156,0.065256,-2311.815,-119.58799999999997,11819.815,9268.403,7670.588
118124.817,723.6,23823.0,53293.0,593.0,1740.0,33046.0,500.0,613.0,3742.0,0.0,975.0,0.201,0.45,0.005,0.014,0.279,0.004,0.005,0.031,0.0,0.008,114451,111919.0,116184.903,103.31,0.45,1650.5276,489.65367,235.03061,298.62306,54957.03,331.19,0.0,0.0,0.0,3882.6,2651.7,3882.6,4938.3,2651.7,17530.5,314.0,314.0,314.0,0.0,0.0,0.0,2286.6,79.85,80.544443,0.369417,0.325026,103.741565,0.211935,0.082129,-2003.971,-109.947,11531.971,9069.418,8057.447
120536.607,708.2,23841.0,55046.0,2892.0,1778.0,33058.0,605.0,609.0,1237.0,2.0,910.0,0.198,0.458,0.024,0.014,0.275,0.005,0.005,0.01,0.0,0.007,116525,114942.0,119540.211,1409.61,0.36,832.2104,685.43958,338.85256,399.24919,1055178.18,280.68,0.0,0.0,0.0,3882.6,2651.7,3882.6,4458.3,2651.7,16160.6,113.0,113.0,113.0,0.0,0.0,0.0,1806.6,98.62,100.685518,1.65746,0.408058,122.048338,0.469006,0.088499,-1066.602,-88.868,12526.602,9068.97,8279.132
125400.573,695.9,23880.0,57462.0,5727.0,1852.0,33048.0,1279.0,613.0,31.0,0.0,1231.0,0.19,0.459,0.045,0.014,0.264,0.01,0.004,0.0,0.0,0.009,120007,119664.0,124413.811,423.31,0.18,21398.94297,781.29846,380.5358,400.34737,332037.33,118.76,0.0,0.0,0.0,3884.1,2652.7,3884.1,3884.1,3369.1,15290.0,188.0,188.0,188.0,0.0,0.0,0.0,514.9,127.51,134.249029,6.158798,0.58023,320.58214,0.863098,0.229875,-1060.1570000000002,233.40599999999995,12364.157,9211.251,9145.406
126147.19,676.7,24123.0,57907.0,5626.0,1934.0,33050.0,1333.0,602.0,3.0,0.0,1843.0,0.19,0.458,0.044,0.015,0.261,0.01,0.004,0.0,0.0,0.014,124798,121315.0,124828.042,42.05,0.0,363.17728,761.91554,362.68844,398.66362,32170.04,0.0,33.74,33.74,0.0,3884.1,2652.7,3884.1,3884.1,3369.1,15374.6,184.0,184.0,184.0,0.0,0.0,0.0,514.9,116.08,128.17619,11.335124,0.761066,93.378857,0.384701,0.065822,-1389.701,-248.202,13123.701,8765.903,9795.798
125412.843,711.1,24136.0,57476.0,4950.0,1937.0,33054.0,999.0,597.0,2.0,0.0,2706.0,0.191,0.456,0.039,0.015,0.262,0.007,0.004,0.0,0.0,0.021,123377,120737.0,123910.799,21.01,0.0,1140.16496,756.03171,375.31011,378.8215,15531.76,0.0,17.24,17.24,0.0,3885.6,2653.7,3885.6,3885.6,3370.6,15483.2,178.0,178.0,178.0,0.0,0.0,0.0,514.9,105.55,115.580061,9.306354,0.723707,98.60524,0.486506,0.071235,-1576.4070000000002,-28.97900000000004,13300.407,9167.886,10081.021
123397.273,723.0,24016.0,55838.0,4110.0,1919.0,33058.0,873.0,607.0,2.0,0.0,3649.0,0.193,0.45,0.033,0.015,0.266,0.007,0.004,0.0,0.0,0.029,121439,119300.0,122638.811,49.75,0.36,179.57463,692.27126,334.39823,409.3666,37057.92,236.16,0.0,0.0,0.0,3887.1,2654.7,3887.1,4465.6,2654.7,16590.9,168.0,168.0,168.0,0.0,0.0,0.0,1810.9,93.94,99.950981,5.58439,0.426591,97.471385,0.467459,0.071427,-826.7729999999999,6.793999999999983,13306.773,9142.979,10918.206
120815.972,711.3,23726.0,54932.0,2285.0,1888.0,33059.0,747.0,610.0,2.0,0.0,4515.0,0.194,0.451,0.018,0.015,0.271,0.006,0.005,0.0,0.0,0.037,118143,116507.0,119585.712,102.38,0.54,327.28592,664.99609,213.98792,501.61768,74825.14,378.87,0.0,0.0,0.0,3887.1,2654.7,3887.1,4465.6,2654.7,16758.6,314.0,314.0,314.0,0.0,0.0,0.0,1810.9,91.28,95.714202,4.186462,0.24774,111.634748,0.467608,0.085474,-1301.756,-61.511999999999944,12829.756,8701.768,9904.012
116633.665,723.6,23815.0,52078.0,789.0,1765.0,33075.0,631.0,631.0,2.0,0.0,5239.0,0.201,0.441,0.006,0.014,0.28,0.005,0.005,0.0,0.0,0.044,113759,112372.0,115379.313,234.26,0.36,672.29182,676.99124,232.36391,496.2886,174774.29,266.9,0.08,0.08,0.0,3887.1,2654.7,3887.1,3887.1,2943.2,16641.4,314.0,314.0,314.0,0.0,0.0,0.0,943.9,82.57,88.842394,5.845835,0.426559,110.909593,0.264095,0.083831,-1326.888,-84.11699999999996,13158.888,8529.005000000001,10002.117
112102.027,729.5,23685.0,48251.0,374.0,1719.0,33075.0,343.0,639.0,2.0,0.0,5551.0,0.208,0.424,0.003,0.015,0.291,0.003,0.005,0.0,0.0,0.048,108964,108446.0,111298.589,161.7,0.36,2288.64063,685.41885,232.2069,503.21194,122500.69,199.21,0.0,0.0,0.0,3887.1,2654.7,3887.1,3887.1,2943.1,16824.4,314.0,314.0,314.0,0.0,0.0,0.0,943.9,70.29,75.700004,5.002051,0.407954,83.397319,0.365653,0.065832,-872.6220000000001,0.5380000000000109,13174.622,8789.083999999999,9739.462
110046.409,704.4,23694.0,46398.0,310.0,1666.0,33075.0,268.0,638.0,2.0,0.0,5503.0,0.212,0.415,0.002,0.014,0.296,0.002,0.005,0.0,0.0,0.049,108147,,108348.507,62.21,0.33,1450.11727,578.14311,212.49812,416.43946,40314.56,172.44,0.0,0.0,0.0,3879.6,2649.7,3879.6,3879.6,3065.6,15585.2,314.0,314.0,314.0,0.0,0.0,0.0,813.9,107.96,118.970075,10.566384,0.443691,84.47615,0.483383,0.062767,-1766.1070000000004,14.343000000000076,12534.107,8368.764,9301.843
109439.086,726.9,23291.0,46206.0,297.0,1554.0,33069.0,314.0,643.0,2.0,0.0,5792.0,0.209,0.415,0.002,0.014,0.297,0.002,0.005,0.0,0.0,0.052,106685,,107178.527,168.07,0.6,4166.79123,497.91896,176.91555,328.18924,86182.61,240.56,0.0,8.72,0.0,3879.6,2649.7,3879.6,4759.6,2649.7,16573.0,314.0,314.0,314.0,0.0,0.0,0.0,2109.9,89.82,101.260345,10.908845,0.5315,96.047329,0.514431,0.076232,-2326.642,-9.211000000000013,12250.642,8303.853,8679.789
108891.13,720.8,22619.0,45688.0,296.0,1489.0,33070.0,315.0,640.0,2.0,0.0,5920.0,0.205,0.415,0.002,0.013,0.3,0.002,0.005,0.0,0.0,0.053,106072,,106863.813,138.88,1.01,26.37563,443.31007,205.9979,282.61136,67571.93,619.01,0.0,0.0,0.0,3879.6,2649.7,3879.6,3879.6,3065.6,13221.3,314.0,314.0,314.0,0.0,0.0,0.0,813.9,87.45,99.667829,11.672829,0.545,85.342595,0.521391,0.069537,-2096.507,-25.444999999999936,13082.507,8203.952000000001,8812.055
110045.793,736.3,22507.0,46095.0,294.0,1267.0,33069.0,337.0,639.0,2.0,0.0,6564.0,0.203,0.416,0.002,0.011,0.298,0.003,0.005,0.0,0.0,0.059,106218,,107560.158,133.28,1.01,384.89394,453.41491,222.89249,279.40122,66975.84,645.12,0.0,0.0,0.0,3879.6,2649.7,3879.6,3879.6,3065.6,15732.0,314.0,314.0,314.0,0.0,0.0,0.0,813.9,85.83,98.763277,12.410479,0.522797,76.907787,0.402429,0.062025,-2551.5919999999996,-5.196000000000026,13213.592,8255.788,8688.804
112096.885,774.2,22783.0,46335.0,332.0,1313.0,33057.0,414.0,623.0,2.0,0.0,7080.0,0.203,0.413,0.003,0.011,0.295,0.003,0.005,0.0,0.0,0.063,108472,,109743.63,170.02,4.47,734.12523,692.05789,230.10734,483.95054,121755.94,3389.42,0.0,0.0,0.0,3878.1,2648.7,3878.1,4758.6,2648.7,16504.3,314.0,314.0,314.0,0.0,0.0,0.0,2109.9,92.26,106.545296,13.708104,0.577192,118.766793,0.682195,0.103764,-2419.1710000000003,-11.239000000000033,13863.171,8825.91,9410.761
117022.193,771.3,22485.0,47988.0,2343.0,1422.0,33057.0,1202.0,628.0,2.0,0.0,7055.0,0.193,0.413,0.02,0.012,0.284,0.01,0.005,0.0,0.0,0.06,114437,,114791.296,106.0,1.01,573.73179,728.97272,215.59474,518.44459,77989.89,584.02,0.0,0.0,0.0,3878.1,2648.7,3878.1,3878.1,3064.2,15142.8,314.0,314.0,314.0,0.0,0.0,0.0,813.9,101.07,122.089441,20.086056,0.933385,105.16421,0.603982,0.08106,-2302.164,206.53999999999996,14702.164,8812.124,10186.54
123539.857,822.6,22765.0,51556.0,3784.0,1643.0,33058.0,2085.0,632.0,2.0,0.0,7235.0,0.185,0.42,0.03,0.013,0.269,0.017,0.005,0.0,0.0,0.059,123580,119940.0,121836.159,12.0,0.0,215.29095,684.50041,326.37209,355.24724,8532.72,0.0,0.0,0.0,0.0,3878.1,2648.7,3878.1,3878.1,3414.1,13049.9,56.0,56.0,56.0,0.0,0.0,0.0,463.9,147.79,171.448199,22.318383,1.339816,91.037161,0.463427,0.074567,-1780.04,167.30899999999997,13968.04,8303.731,9539.309
127561.538,839.4,23386.0,52921.0,5274.0,1694.0,33049.0,3033.0,635.0,25.0,0.0,7408.0,0.183,0.415,0.041,0.013,0.259,0.023,0.005,0.0,0.0,0.058,129107,123914.0,126139.375,63.49,0.0,657.02448,765.91846,355.15791,410.76058,49073.96,0.0,0.0,0.0,0.0,3878.1,2648.7,3878.1,3878.1,3367.5,12991.9,62.0,62.0,62.0,0.0,0.0,0.0,510.6,197.5,216.965356,17.500614,1.964741,136.660128,0.619627,0.107168,-1501.87,18.93399999999997,12967.87,8483.436,8292.434
127231.572,784.1,23616.0,53048.0,4809.0,1718.0,33052.0,2777.0,617.0,758.0,0.0,7715.0,0.184,0.414,0.037,0.013,0.258,0.021,0.004,0.006,0.0,0.06,127109,122214.0,124962.32,22.95,0.0,150.15738,718.61827,294.20772,430.51859,16459.13,0.0,17.68,17.68,0.0,3878.1,2648.7,3878.1,3878.1,3017.5,14421.2,66.0,66.0,66.0,0.0,0.0,0.0,860.6,105.84,119.902268,13.131475,0.930793,79.081438,0.287282,0.05249,-2343.389,114.824,12995.389,8173.065,9111.676
124283.747,763.3,23273.0,51406.0,3037.0,1517.0,33057.0,1759.0,602.0,2453.0,0.0,7688.0,0.186,0.411,0.024,0.012,0.264,0.014,0.004,0.019,0.0,0.061,122051,118078.0,121261.354,159.04,0.19,2478.67429,613.89994,306.41901,359.25602,106380.35,145.1,0.0,0.0,0.0,3879.6,2649.7,3879.6,4806.3,2649.7,15975.1,46.0,46.0,46.0,0.0,0.0,0.0,2156.6,82.09,92.79948,9.74576,0.96372,75.015722,0.263698,0.057858,-3093.185,-72.67599999999999,12303.185,7699.861,7319.324
121755.76,804.2,23710.0,49670.0,795.0,1549.0,33051.0,1306.0,625.0,4392.0,0.0,7678.0,0.193,0.404,0.006,0.012,0.269,0.01,0.005,0.035,0.0,0.062,118063,115616.0,118054.962,75.41,0.6,468.40104,498.85388,192.17193,361.99213,42984.87,190.74,0.0,0.0,0.0,3876.6,2647.7,3876.6,4804.3,2647.7,16849.9,277.0,277.0,277.0,0.0,0.0,0.0,2156.6,71.68,77.675624,5.172741,0.822883,65.795275,0.291068,0.050874,-3764.38,138.75400000000002,11484.38,7304.626,6920.746
118268.084,835.1,23369.0,46439.0,321.0,1443.0,33031.0,1185.0,629.0,5999.0,0.0,7329.0,0.195,0.387,0.002,0.012,0.275,0.009,0.005,0.05,0.0,0.061,115074,112625.0,115401.778,25.44,1.01,46.62255,468.85836,199.68069,312.89692,13056.15,623.14,0.0,0.0,0.0,3875.1,2646.7,3875.1,3875.0,3014.4,15904.6,277.0,277.0,277.0,0.0,0.0,0.0,860.6,69.52,73.740007,3.513131,0.706876,47.222874,0.179565,0.039976,-2933.392,-117.038,11743.392,7397.93,7349.038
115899.643,768.8,22955.0,45125.0,321.0,1594.0,33043.0,1203.0,629.0,6765.0,0.0,6590.0,0.194,0.381,0.002,0.013,0.279,0.01,0.005,0.057,0.0,0.055,113129,110270.0,113379.391,55.23,1.01,460.725,492.5268,206.12168,337.34233,29857.81,622.59,0.0,0.0,0.0,3873.6,2645.7,3873.6,3873.6,3362.9,15890.1,277.0,277.0,277.0,0.0,0.0,0.0,510.6,62.26,65.744482,2.770997,0.713485,50.465054,0.332767,0.042287,-2585.74,-269.312,12031.74,7134.052,7614.688
115107.414,818.9,23237.0,45435.0,326.0,1629.0,33029.0,1157.0,623.0,6383.0,0.0,6104.0,0.197,0.385,0.002,0.013,0.28,0.009,0.005,0.054,0.0,0.051,111266,108549.0,112170.329,46.96,1.39,493.25641,445.7408,197.07415,291.40712,23315.85,896.76,0.0,0.0,0.0,3872.1,2644.7,3872.1,3872.1,3361.5,15876.6,277.0,277.0,277.0,0.0,0.0,0.0,510.6,59.87,63.627881,3.107327,0.650554,63.795472,0.431771,0.052867,-2997.762,-259.874,12761.762,7428.136,8241.626
113576.373,810.6,23207.0,43496.0,327.0,1587.0,33030.0,1239.0,612.0,5996.0,0.0,6160.0,0.2,0.376,0.002,0.013,0.285,0.01,0.005,0.051,0.0,0.053,110371,107737.0,111575.969,62.7,1.2,2413.62588,471.23103,198.80854,322.29979,31970.01,453.89,0.86,0.86,0.0,3870.6,2643.7,3870.6,3870.6,3359.9,15867.6,277.0,277.0,277.0,0.0,0.0,0.0,510.6,56.85,60.659285,3.168292,0.640993,57.166316,0.332305,0.049011,-2063.376,59.35700000000003,13173.376,7065.519,9324.857
114869.087,809.4,22802.0,44755.0,337.0,1307.0,33027.0,1211.0,602.0,4818.0,0.0,6236.0,0.198,0.388,0.003,0.011,0.287,0.01,0.005,0.041,0.0,0.054,110983,108330.0,112755.757,196.07,1.01,578.92762,488.72973,171.53298,319.95321,101283.13,655.19,0.0,0.0,0.0,3870.6,2643.7,3870.6,3870.6,3360.0,15864.1,277.0,277.0,277.0,0.0,0.0,0.0,510.6,63.25,68.444338,4.45264,0.741699,86.796372,0.417419,0.07812,-2180.7129999999997,-167.539,13416.713,7629.752,9790.539
117994.115,853.2,23634.0,47981.0,490.0,1294.0,33030.0,1357.0,600.0,2287.0,2.0,6254.0,0.202,0.41,0.004,0.011,0.282,0.011,0.005,0.019,0.0,0.053,114358,111550.0,116344.336,626.77,1.01,11798.01968,520.44692,195.03315,352.12882,388058.7,699.75,0.0,22.22,0.0,3870.6,2643.7,3870.6,4800.3,2643.7,16505.4,277.0,277.0,277.0,0.0,0.0,0.0,2156.6,101.49,109.560046,6.677598,1.392448,191.28136,0.22056,0.0808,-1720.502,4.899000000000001,12556.502,7821.603,8947.101
122553.612,782.8,24398.0,51813.0,3555.0,1248.0,33031.0,1595.0,607.0,24.0,20.0,6145.0,0.199,0.423,0.029,0.01,0.269,0.013,0.005,0.0,0.0,0.05,119437,116921.0,121155.656,103.81,0.09,2630.60399,695.57935,323.89732,420.47183,76547.01,55.86,38.46,38.46,0.0,3870.6,2643.7,3870.6,3870.5,3355.7,15395.0,62.0,62.0,62.0,0.0,0.0,0.0,514.9,118.76,129.59137,9.176985,1.654385,119.550882,0.605049,0.097499,-1473.287,21.97399999999999,11751.287,8277.813,7642.474
123003.161,769.2,24391.0,52037.0,3793.0,1381.0,33037.0,1803.0,607.0,4.0,20.0,6393.0,0.197,0.421,0.03,0.011,0.267,0.014,0.004,0.0,0.0,0.051,120837,118891.0,121215.342,40.26,0.0,1402.81798,723.12739,361.21656,368.32676,28881.8,0.0,6.29,6.29,0.0,3870.6,2643.7,3870.6,3870.6,3005.6,15576.0,66.0,66.0,66.0,0.0,0.0,0.0,864.9,92.68,109.193199,15.020605,1.492594,111.780239,0.548723,0.090683,-1861.8399999999997,-45.389999999999986,11773.84,8338.73,6969.11
122552.864,797.9,24298.0,51877.0,3216.0,1387.0,33025.0,1437.0,596.0,4.0,20.0,7231.0,0.197,0.421,0.026,0.011,0.268,0.011,0.004,0.0,0.0,0.058,119682,118147.0,120181.801,31.83,0.0,232.56255,707.42204,349.32864,364.75197,23033.71,0.0,2.99,2.99,0.0,3872.1,2644.7,3872.1,3872.1,3007.1,15596.0,66.0,66.0,66.0,0.0,0.0,0.0,864.9,93.71,106.456784,11.195204,1.551579,104.52098,0.54677,0.085042,-2443.9939999999997,-64.714,12321.994,8323.708,7816.786
120865.551,814.1,24405.0,50303.0,2592.0,1301.0,33027.0,1535.0,577.0,3.0,3.0,7816.0,0.2,0.413,0.021,0.01,0.271,0.012,0.004,0.0,0.0,0.064,117233,116146.0,118522.625,1164.3,1.39,3757.7359,718.01847,279.37941,446.23344,835032.9,957.56,12.86,12.86,0.0,3872.1,2644.7,3872.1,3872.1,3007.1,15602.0,46.0,46.0,46.0,0.0,0.0,0.0,864.9,91.04,103.759845,11.323797,1.396048,138.148624,0.688556,0.113402,-2412.693,43.343999999999994,12226.693,8136.349,7630.344
117957.41,815.5,24515.0,48143.0,1555.0,1328.0,33026.0,1317.0,586.0,3.0,0.0,8369.0,0.206,0.405,0.013,0.011,0.277,0.011,0.004,0.0,0.0,0.07,113503,112923.0,115227.052,86.46,1.39,1763.77827,681.9085,263.7042,437.41799,61633.29,970.96,0.0,0.0,0.0,3872.1,2644.7,3872.1,3872.0,3007.1,15598.1,46.0,46.0,46.0,0.0,0.0,0.0,864.9,74.63,85.36379,9.680458,1.053332,74.00811,0.372262,0.064181,-2801.179,-17.704000000000008,11865.179,8488.383,7131.296
113122.928,785.7,24606.0,44728.0,686.0,906.0,33021.0,1049.0,589.0,3.0,0.0,8843.0,0.215,0.39,0.006,0.007,0.288,0.009,0.005,0.0,0.0,0.077,108513,107935.0,110154.698,411.75,0.81,218.772,689.42299,165.24868,530.1743,278120.06,665.67,0.0,0.0,0.0,3872.1,2644.7,3872.1,3872.1,2644.7,13198.1,277.0,277.0,277.0,0.0,0.0,0.0,1227.4,69.42,77.157527,6.651975,1.085552,80.463934,0.365073,0.064694,-3032.971,40.39599999999996,11732.971,7978.575,7382.396
108594.877,795.0,24362.0,41934.0,343.0,847.0,33016.0,735.0,591.0,3.0,0.0,9000.0,0.219,0.378,0.003,0.007,0.297,0.006,0.005,0.0,0.0,0.081,103914,103662.0,105105.103,113.71,1.01,337.97948,683.32963,178.00197,541.73591,83719.21,619.07,12.24,12.24,0.0,3870.6,2643.7,3870.6,3870.6,3406.6,15838.4,277.0,277.0,277.0,0.0,0.0,0.0,463.9,60.41,66.743048,5.58911,0.743937,51.457319,0.172279,0.04254,-3549.66,11.311000000000035,12035.66,7920.849,7730.811
103989.409,772.2,23158.0,38905.0,336.0,850.0,33022.0,723.0,602.0,3.0,0.0,9049.0,0.217,0.364,0.003,0.008,0.309,0.006,0.005,0.0,0.0,0.084,100424,,101366.445,361.9,0.73,0.45532,538.09211,235.90969,379.18242,228539.06,529.83,0.0,0.0,0.0,3875.1,2646.7,3875.1,4756.6,2646.7,18032.0,314.0,314.0,314.0,0.0,0.0,0.0,2109.9,60.87,64.243045,3.289946,0.083099,39.757272,0.056916,0.032856,-2674.397,-22.182000000000016,11180.397,7555.579,7428.182
101964.895,733.0,21914.0,38643.0,335.0,841.0,33026.0,854.0,594.0,3.0,0.0,8954.0,0.208,0.367,0.003,0.008,0.314,0.008,0.005,0.0,0.0,0.085,98003,,99036.752,876.38,0.73,67.68283,498.03393,197.39575,342.17695,451680.41,485.62,0.0,0.0,0.0,3875.1,2646.7,3875.1,3875.0,3061.1,17142.5,314.0,314.0,314.0,0.0,0.0,0.0,813.9,54.72,58.300428,3.467323,0.113105,49.399322,0.092245,0.038744,-2984.263,73.30999999999995,11148.263,8041.453,7370.19
100960.286,734.6,21859.0,38193.0,334.0,855.0,33021.0,790.0,588.0,3.0,1.0,8902.0,0.209,0.365,0.003,0.008,0.315,0.007,0.005,0.0,0.0,0.085,96546,,97498.825,23.86,0.73,123.93369,456.75761,163.80267,326.47101,11735.31,433.98,0.0,0.0,0.0,3875.1,2646.7,3875.1,3875.1,3061.1,17149.5,314.0,314.0,314.0,0.0,0.0,0.0,813.9,52.44,54.75491,2.248488,0.066422,44.171498,0.112669,0.034663,-3517.337,-140.865,11559.337,8247.202000000001,8303.365
101526.285,716.4,21491.0,38984.0,330.0,858.0,33020.0,835.0,588.0,3.0,0.0,8936.0,0.204,0.371,0.003,0.008,0.314,0.007,0.005,0.0,0.0,0.085,96099,,97392.048,83.99,0.73,50.27587,485.31519,179.52521,344.29988,43455.81,375.64,0.0,0.0,0.0,3875.1,2646.7,3875.1,3875.1,3061.1,13838.6,314.0,314.0,314.0,0.0,0.0,0.0,813.9,49.85,52.872754,2.847919,0.174836,64.613975,0.199552,0.050256,-4193.225,-126.43000000000006,11833.225,8434.154999999999,8639.43
102099.759,742.5,21311.0,38861.0,338.0,785.0,33017.0,925.0,580.0,3.0,8.0,8862.0,0.203,0.371,0.003,0.007,0.315,0.008,0.005,0.0,0.0,0.084,98121,,98813.414,306.67,0.73,13365.04133,674.31892,192.94091,528.55518,220302.32,480.87,0.0,0.0,0.0,3875.1,2646.7,3875.1,4099.1,3285.2,14068.8,314.0,314.0,314.0,0.0,0.0,0.0,813.9,51.8,53.927281,2.003965,0.123316,109.58572,0.492092,0.082794,-3337.9179999999997,156.35699999999997,12747.918,8882.061,9002.143
104645.014,783.6,21331.0,39241.0,386.0,778.0,33025.0,1072.0,573.0,3.0,6.0,8806.0,0.202,0.372,0.003,0.007,0.313,0.01,0.005,0.0,0.0,0.083,102697,,103077.067,58.95,0.73,576.70379,641.98339,184.45704,504.67378,40441.76,520.68,0.0,0.0,0.0,3875.1,2646.7,3875.1,4016.6,3202.7,13993.3,314.0,314.0,314.0,0.0,0.0,0.0,813.9,55.0,64.323971,9.013477,0.310494,51.43836,0.234256,0.041604,-1627.3709999999996,98.59699999999998,13813.371,8405.274,9344.097
110618.587,770.3,21977.0,42002.0,1505.0,757.0,33029.0,1090.0,562.0,3.0,8.0,9000.0,0.199,0.382,0.013,0.006,0.3,0.009,0.005,0.0,0.0,0.081,109426,107490.0,109796.83,55.16,0.96,5550.23077,705.68307,278.09862,471.4354,41660.21,697.7,0.0,0.0,0.0,3875.1,2646.7,3875.1,4756.6,2646.7,18017.3,120.0,120.0,120.0,0.0,0.0,0.0,2109.9,78.3,92.643128,13.722552,0.620575,80.410937,0.417816,0.062288,-884.3910000000001,66.42100000000005,12934.391,7527.97,8781.421
114847.563,765.4,22662.0,43306.0,3896.0,725.0,33024.0,1098.0,554.0,65.0,7.0,9290.0,0.197,0.377,0.034,0.006,0.288,0.009,0.004,0.0,0.0,0.081,114477,111528.0,114020.666,42.84,0.36,9082.20815,726.93516,215.72536,513.44091,30708.13,247.64,0.0,0.0,0.0,3873.6,2645.7,3873.6,3873.6,3367.2,17117.0,120.0,120.0,120.0,0.0,0.0,0.0,506.3,85.2,98.269988,12.303326,0.766663,78.709126,0.354805,0.068488,-889.7949999999998,18.813999999999965,12555.795,7570.481,8605.314
